date,20-34_Cochise,35-44_Cochise,45-54_Cochise,55-64_Cochise,65+_Cochise,<20_Cochise
1/1/2021,333,322,274,286,209,2
1/10/2021,451,460,386,396,646,4
1/11/2021,463,475,410,414,844,4
1/12/2021,469,483,418,424,1060,5
1/13/2021,488,517,441,451,1376,5
1/14/2021,493,525,454,462,1627,5
1/15/2021,498,532,464,473,2053,5
1/16/2021,513,538,472,485,2410,5
1/17/2021,516,539,475,487,2424,5
1/18/2021,519,544,482,496,2601,5
1/19/2021,536,556,494,512,2806,5
1/2/2021,334,325,278,289,212,2
1/20/2021,546,571,509,536,3185,5
1/21/2021,552,585,521,559,3564,5
1/22/2021,567,593,529,567,3731,5
1/23/2021,593,630,563,602,4089,5
1/24/2021,603,634,569,623,4162,5
1/25/2021,624,655,605,666,4351,5
1/26/2021,646,698,654,724,4565,6
1/27/2021,674,736,696,769,4949,6
1/28/2021,723,774,749,846,5565,7
1/29/2021,763,819,817,917,5932,7
1/3/2021,345,339,290,304,237,2
1/30/2021,765,824,819,922,5950,7
1/31/2021,770,827,822,930,5977,7
1/4/2021,351,348,295,306,258,2
1/5/2021,370,375,309,321,269,2
1/6/2021,392,393,328,345,287,2
1/7/2021,400,400,337,355,317,2
1/8/2021,430,433,366,378,348,3
1/9/2021,445,456,386,394,643,4
10/1/2021,12553,8551,8122,11029,23026,5982
10/10/2021,12702,8630,8212,11081,23081,6059
10/11/2021,12716,8642,8220,11086,23089,6069
10/12/2021,12736,8648,8225,11091,23092,6081
10/13/2021,12754,8666,8230,11094,23096,6093
10/14/2021,12787,8686,8249,11112,23107,6104
10/15/2021,12806,8701,8261,11127,23114,6109
10/16/2021,12838,8730,8275,11136,23118,6663
10/17/2021,12847,8732,8281,11137,23122,6670
10/18/2021,12866,8754,8294,11147,23131,6682
10/19/2021,12884,8762,8305,11159,23139,6689
10/2/2021,12561,8552,8126,11032,23027,5989
10/20/2021,12891,8774,8310,11166,23145,6694
10/21/2021,12901,8786,8318,11180,23153,6701
10/22/2021,12932,8816,8337,11192,23175,6720
10/23/2021,12943,8817,8338,11197,23184,6725
10/24/2021,12948,8818,8341,11202,23193,6726
10/25/2021,12962,8828,8352,11209,23225,6730
10/26/2021,12977,8849,8365,11218,23243,6736
10/27/2021,12993,8865,8378,11230,23268,6738
10/28/2021,13015,8879,8393,11241,23305,6748
10/29/2021,13036,8892,8410,11256,23337,6764
10/3/2021,12566,8553,8128,11032,23027,5990
10/30/2021,13042,8895,8415,11262,23344,6768
10/31/2021,13046,8897,8415,11264,23349,6768
10/4/2021,12587,8558,8144,11036,23035,5997
10/5/2021,12619,8572,8154,11044,23039,6007
10/6/2021,12641,8589,8174,11052,23050,6014
10/7/2021,12665,8601,8186,11063,23059,6031
10/8/2021,12680,8619,8203,11077,23077,6051
10/9/2021,12696,8626,8208,11080,23079,6059
11/1/2021,13065,8908,8424,11275,23377,6778
11/10/2021,13269,9045,8554,11388,23588,7201
11/11/2021,13292,9067,8573,11403,23616,7303
11/12/2021,13337,9106,8607,11435,23665,7560
11/13/2021,13373,9142,8634,11447,23681,8141
11/14/2021,13389,9149,8645,11457,23685,8191
11/15/2021,13405,9172,8659,11471,23707,8289
11/16/2021,13428,9191,8672,11489,23731,8419
11/17/2021,13452,9204,8692,11503,23755,8696
11/18/2021,13475,9219,8707,11522,23789,8774
11/19/2021,13505,9250,8741,11550,23824,8895
11/2/2021,13092,8923,8436,11285,23399,6789
11/20/2021,13514,9274,8754,11557,23834,9236
11/21/2021,13521,9288,8768,11559,23840,9257
11/22/2021,13544,9304,8778,11578,23851,9311
11/23/2021,13569,9324,8795,11594,23885,9371
11/24/2021,13601,9345,8807,11612,23909,9446
11/25/2021,13601,9345,8807,11612,23909,9446
11/26/2021,13614,9351,8819,11630,23918,9501
11/27/2021,13630,9374,8828,11639,23928,9584
11/28/2021,13645,9384,8833,11650,23936,9605
11/29/2021,13678,9407,8849,11672,23962,9722
11/3/2021,13106,8940,8446,11293,23414,6796
11/30/2021,13708,9435,8859,11698,23990,9796
11/4/2021,13138,8956,8461,11310,23461,6842
11/5/2021,13188,8979,8493,11333,23497,7003
11/6/2021,13197,8984,8501,11342,23504,7037
11/7/2021,13207,8987,8503,11344,23511,7049
11/8/2021,13227,9006,8516,11362,23536,7075
11/9/2021,13246,9024,8537,11377,23567,7132
12/1/2020,,1,,1,1,
12/1/2021,13748,9468,8891,11734,24021,9879
12/10/2020,,1,,1,1,
12/10/2021,13979,9634,9071,11915,24281,10722
12/11/2020,,1,,1,1,
12/11/2021,13992,9651,9081,11925,24299,10826
12/12/2020,,1,,1,1,
12/12/2021,14003,9664,9092,11929,24306,10837
12/13/2020,,1,,1,1,
12/13/2021,14027,9680,9104,11945,24324,10880
12/14/2020,,1,,1,1,
12/14/2021,14054,9692,9117,11964,24336,10912
12/15/2020,,1,,2,1,
12/15/2021,14083,9706,9128,11991,24362,10948
12/16/2020,,1,1,2,1,
12/16/2021,14115,9727,9140,12034,24395,11011
12/17/2020,,1,6,5,4,
12/17/2021,14162,9764,9170,12066,24443,11134
12/18/2020,1,3,7,9,4,
12/18/2021,14172,9769,9173,12076,24452,11168
12/19/2020,1,5,9,10,5,
12/19/2021,14186,9774,9182,12086,24459,11176
12/2/2020,,1,,1,1,
12/2/2021,13779,9499,8916,11762,24061,9998
12/20/2020,1,5,10,10,5,
12/20/2021,14207,9790,9205,12105,24488,11332
12/21/2020,3,7,11,14,7,
12/21/2021,14232,9800,9213,12119,24512,11357
12/22/2020,71,83,60,63,20,
12/22/2021,14251,9815,9230,12137,24530,11522
12/23/2020,177,182,150,155,45,1
12/23/2021,14273,9835,9242,12161,24558,11572
12/24/2020,207,210,176,170,55,1
12/24/2021,14281,9840,9252,12169,24566,11584
12/25/2020,207,210,176,170,55,1
12/25/2021,14281,9840,9252,12169,24566,11584
12/26/2020,209,215,178,181,56,1
12/26/2021,14289,9843,9255,12176,24568,11592
12/27/2020,209,215,178,181,56,1
12/27/2021,14306,9854,9262,12186,24580,11619
12/28/2020,225,230,198,200,68,1
12/28/2021,14315,9862,9267,12200,24583,11647
12/29/2020,241,249,211,219,75,1
12/3/2020,,1,,1,1,
12/3/2021,13827,9527,8955,11795,24114,10148
12/30/2020,285,284,247,254,131,1
12/31/2020,330,318,271,283,191,2
12/4/2020,,1,,1,1,
12/4/2021,13840,9544,8967,11805,24119,10245
12/5/2020,,1,,1,1,
12/5/2021,13851,9552,8971,11810,24124,10259
12/6/2020,,1,,1,1,
12/6/2021,13869,9564,8983,11822,24135,10299
12/7/2020,,1,,1,1,
12/7/2021,13892,9577,9002,11842,24153,10341
12/8/2020,,1,,1,1,
12/8/2021,13908,9590,9021,11854,24177,10493
12/9/2020,,1,,1,1,
12/9/2021,13934,9612,9040,11881,24222,10582
2/1/2021,778,843,836,949,6143,7
2/10/2021,1038,1082,1083,1248,8074,13
2/11/2021,1152,1196,1218,1404,9109,16
2/12/2021,1223,1254,1282,1482,9786,20
2/13/2021,1247,1269,1305,1514,9973,21
2/14/2021,1247,1270,1305,1515,9985,21
2/15/2021,1250,1281,1319,1529,10141,21
2/16/2021,1257,1287,1327,1551,10374,23
2/17/2021,1263,1294,1341,1576,10552,23
2/18/2021,1268,1307,1357,1600,10743,23
2/19/2021,1272,1312,1369,1615,10926,24
2/2/2021,786,855,847,967,6288,8
2/20/2021,1277,1318,1378,1622,10938,24
2/21/2021,1279,1318,1380,1627,10945,24
2/22/2021,1280,1323,1386,1635,10980,24
2/23/2021,1282,1323,1387,1636,11026,24
2/24/2021,1315,1345,1416,1661,11257,24
2/25/2021,1356,1368,1465,1755,12012,25
2/26/2021,1394,1397,1502,1835,12468,27
2/27/2021,1454,1451,1563,1922,12781,29
2/28/2021,1457,1453,1565,1925,12811,29
2/3/2021,811,883,874,996,6560,9
2/4/2021,831,900,891,1023,6823,10
