date,pcr_tests_MARICOPA,pcr_pos_test_MARICOPA,pcr_positivity_MARICOPA
2021-12-28 00:00:00,279,39,0.1397849462365591
2021-12-27 00:00:00,8296,1389,0.1674300867888139
2021-12-26 00:00:00,9154,1990,0.2173913043478261
2021-12-25 00:00:00,3604,784,0.2175360710321865
2021-12-24 00:00:00,13036,2206,0.1692236882479288
2021-12-23 00:00:00,23641,3551,0.1502051520663255
2021-12-22 00:00:00,24987,3535,0.1414735662544523
2021-12-21 00:00:00,24722,3027,0.1224415500364048
2021-12-20 00:00:00,24473,2945,0.1203366975850938
2021-12-19 00:00:00,12524,1505,0.1201692749920153
2021-12-18 00:00:00,12675,1521,0.12
2021-12-17 00:00:00,19935,2135,0.1070980687233509
2021-12-16 00:00:00,22133,2288,0.1033750508290788
2021-12-15 00:00:00,19988,2341,0.117120272163298
2021-12-14 00:00:00,23024,2405,0.1044562195969423
2021-12-13 00:00:00,22821,2542,0.1113886332763683
2021-12-12 00:00:00,11595,1485,0.1280724450194049
2021-12-11 00:00:00,12837,1514,0.1179403287372439
2021-12-10 00:00:00,19457,2119,0.108906820167549
2021-12-09 00:00:00,20932,2145,0.1024746799159182
2021-12-08 00:00:00,20934,2508,0.119805101748352
2021-12-07 00:00:00,23592,2432,0.1030857917938284
2021-12-06 00:00:00,24725,2900,0.1172901921132457
2021-12-05 00:00:00,12083,1580,0.1307622279235289
2021-12-04 00:00:00,12225,1764,0.1442944785276074
2021-12-03 00:00:00,22265,2545,0.1143049629463283
2021-12-02 00:00:00,21927,2542,0.115930131800976
2021-12-01 00:00:00,22175,3061,0.1380383314543405
2021-11-30 00:00:00,23187,2746,0.118428429723552
2021-11-29 00:00:00,26135,3424,0.1310120528027549
2021-11-28 00:00:00,12860,2085,0.1621306376360809
2021-11-27 00:00:00,11297,1921,0.170045144728689
2021-11-26 00:00:00,15311,2139,0.1397034811573379
2021-11-25 00:00:00,5261,713,0.1355255654818476
2021-11-24 00:00:00,19245,2580,0.1340607950116914
2021-11-23 00:00:00,24003,2779,0.115777194517352
2021-11-22 00:00:00,23910,2967,0.124090338770389
2021-11-21 00:00:00,12046,1744,0.1447783496596381
2021-11-20 00:00:00,13211,1794,0.1357959276360609
2021-11-19 00:00:00,22427,2671,0.1190975163864984
