date,20-34_Pinal,35-44_Pinal,45-54_Pinal,55-64_Pinal,65+_Pinal,<20_Pinal
1/1/2021,626,988,952,758,543,6
1/10/2021,1162,1719,1748,1486,2307,14
1/11/2021,1210,1800,1835,1553,2487,19
1/12/2021,1298,1916,1958,1652,2769,19
1/13/2021,1408,2053,2107,1829,3177,22
1/14/2021,1506,2235,2267,1978,3701,23
1/15/2021,1626,2392,2447,2113,4082,24
1/16/2021,1684,2481,2548,2205,4699,27
1/17/2021,1703,2510,2593,2241,4754,27
1/18/2021,1767,2623,2665,2334,4976,28
1/19/2021,1839,2699,2748,2418,5483,31
1/2/2021,707,1106,1081,864,624,7
1/20/2021,1915,2825,2856,2541,6256,36
1/21/2021,2008,2957,3028,2709,7007,40
1/22/2021,2157,3124,3212,2901,7766,43
1/23/2021,2240,3290,3374,3058,8359,46
1/24/2021,2276,3323,3435,3089,8520,48
1/25/2021,2355,3396,3523,3214,9119,50
1/26/2021,2428,3480,3620,3331,9694,51
1/27/2021,2541,3607,3778,3521,10421,52
1/28/2021,2619,3720,3898,3672,11439,52
1/29/2021,2731,3843,4038,3855,12449,60
1/3/2021,735,1151,1127,888,647,7
1/30/2021,2801,3932,4174,4012,13239,63
1/31/2021,2837,3954,4206,4041,13393,65
1/4/2021,798,1250,1220,976,876,8
1/5/2021,892,1362,1309,1072,1111,9
1/6/2021,1005,1486,1441,1198,1378,11
1/7/2021,1068,1575,1554,1303,1713,13
1/8/2021,1120,1659,1687,1438,2149,14
1/9/2021,1152,1704,1732,1475,2286,14
10/1/2021,35776,29746,31469,36767,75922,17990
10/10/2021,36454,30168,31761,36964,76170,18341
10/11/2021,36556,30236,31809,36993,76209,18401
10/12/2021,36616,30267,31835,37009,76230,18422
10/13/2021,36695,30309,31867,37024,76251,18451
10/14/2021,36774,30358,31902,37057,76272,18474
10/15/2021,36878,30418,31946,37100,76306,18521
10/16/2021,36943,30451,31975,37117,76320,18547
10/17/2021,36982,30481,31994,37130,76329,18563
10/18/2021,37062,30537,32037,37161,76373,18585
10/19/2021,37125,30573,32066,37188,76398,18629
10/2/2021,35826,29785,31502,36795,75937,18031
10/20/2021,37180,30616,32105,37216,76434,18651
10/21/2021,37271,30658,32137,37245,76459,18684
10/22/2021,37368,30723,32186,37282,76510,18720
10/23/2021,37437,30779,32217,37299,76539,18747
10/24/2021,37466,30795,32233,37307,76564,18763
10/25/2021,37535,30845,32276,37332,76639,18782
10/26/2021,37621,30898,32328,37354,76701,18824
10/27/2021,37711,30955,32373,37396,76766,18857
10/28/2021,37831,31019,32416,37439,76846,18882
10/29/2021,37927,31071,32468,37483,76891,18913
10/3/2021,35875,29813,31517,36806,75944,18049
10/30/2021,37988,31111,32496,37498,76914,18928
10/31/2021,38013,31128,32513,37507,76921,18940
10/4/2021,35958,29872,31562,36828,75999,18106
10/5/2021,36050,29924,31587,36859,76039,18152
10/6/2021,36162,29987,31635,36887,76081,18220
10/7/2021,36243,30037,31662,36910,76121,18256
10/8/2021,36339,30103,31705,36942,76142,18291
10/9/2021,36417,30145,31741,36956,76155,18325
11/1/2021,38067,31170,32543,37538,76992,18967
11/10/2021,38741,31543,32872,37791,77451,19890
11/11/2021,38811,31588,32908,37822,77508,20090
11/12/2021,38899,31649,32942,37845,77577,20305
11/13/2021,38946,31675,32966,37862,77599,20549
11/14/2021,38975,31696,32979,37870,77623,20624
11/15/2021,39038,31744,33021,37905,77690,20774
11/16/2021,39103,31791,33049,37937,77744,20946
11/17/2021,39179,31839,33084,37973,77798,21135
11/18/2021,39254,31882,33117,38000,77871,21274
11/19/2021,39311,31929,33156,38032,77920,21452
11/2/2021,38141,31211,32575,37564,77056,18989
11/20/2021,39365,31965,33185,38046,77939,21857
11/21/2021,39397,31976,33201,38070,77960,21909
11/22/2021,39475,32012,33245,38107,78027,22004
11/23/2021,39579,32072,33281,38150,78093,22157
11/24/2021,39654,32125,33307,38191,78137,22355
11/25/2021,39655,32125,33307,38191,78137,22355
11/26/2021,39695,32148,33339,38229,78171,22466
11/27/2021,39713,32162,33352,38243,78185,22522
11/28/2021,39730,32173,33361,38256,78203,22553
11/29/2021,39782,32211,33386,38303,78267,22631
11/3/2021,38214,31255,32616,37592,77107,19015
11/30/2021,39850,32248,33419,38347,78344,22740
11/4/2021,38266,31291,32648,37622,77170,19052
11/5/2021,38355,31349,32713,37656,77255,19152
11/6/2021,38443,31391,32736,37681,77277,19301
11/7/2021,38500,31407,32752,37693,77295,19363
11/8/2021,38594,31450,32795,37731,77362,19509
11/9/2021,38677,31500,32837,37762,77407,19693
12/1/2020,1,1,2,,1,
12/1/2021,39936,32291,33457,38390,78413,22882
12/10/2020,2,1,2,,2,
12/10/2021,40470,32619,33759,38767,79176,23918
12/11/2020,2,1,2,,2,
12/11/2021,40500,32641,33780,38788,79205,24054
12/12/2020,2,1,2,,2,
12/12/2021,40521,32653,33788,38800,79231,24084
12/13/2020,2,1,2,,2,
12/13/2021,40580,32680,33807,38844,79326,24156
12/14/2020,2,1,2,,2,
12/14/2021,40618,32705,33837,38885,79402,24232
12/15/2020,2,1,2,,2,
12/15/2021,40674,32732,33869,38930,79490,24316
12/16/2020,3,2,6,,2,
12/16/2021,40745,32780,33909,38994,79612,24485
12/17/2020,11,13,18,4,4,
12/17/2021,40795,32813,33931,39035,79708,24587
12/18/2020,21,22,27,9,5,
12/18/2021,40823,32830,33949,39058,79749,24731
12/19/2020,25,30,33,15,8,
12/19/2021,40846,32844,33961,39086,79786,24760
12/2/2020,1,1,2,,1,
12/2/2021,40016,32338,33494,38442,78492,23004
12/20/2020,25,35,34,19,9,
12/20/2021,40910,32880,33992,39149,79917,24908
12/21/2020,51,82,80,36,22,1
12/21/2021,40968,32912,34029,39219,80052,25026
12/22/2020,109,153,138,81,38,1
12/22/2021,41023,32953,34069,39261,80158,25164
12/23/2020,167,242,249,158,72,2
12/23/2021,41077,32977,34105,39307,80251,25274
12/24/2020,184,262,265,172,75,2
12/24/2021,41099,32994,34116,39321,80285,25296
12/25/2020,184,262,265,172,75,2
12/25/2021,41099,32994,34116,39321,80285,25296
12/26/2020,238,362,341,229,98,3
12/26/2021,41120,33006,34124,39338,80319,25323
12/27/2020,254,392,356,241,100,3
12/27/2021,41169,33044,34157,39376,80388,25417
12/28/2020,314,505,489,339,136,3
12/28/2021,41199,33056,34161,39394,80416,25508
12/29/2020,420,667,650,480,191,4
12/3/2020,2,1,2,,1,
12/3/2021,40088,32382,33525,38492,78564,23137
12/30/2020,550,886,842,661,321,4
12/31/2020,623,982,946,750,500,5
12/4/2020,2,1,2,,1,
12/4/2021,40116,32403,33542,38508,78604,23214
12/5/2020,2,1,2,,1,
12/5/2021,40138,32416,33554,38520,78636,23242
12/6/2020,2,1,2,,1,
12/6/2021,40197,32455,33602,38565,78730,23367
12/7/2020,2,1,2,,1,
12/7/2021,40271,32493,33635,38630,78841,23516
12/8/2020,2,1,2,,1,
12/8/2021,40340,32526,33681,38669,78955,23646
12/9/2020,2,1,2,,2,
12/9/2021,40413,32585,33723,38731,79081,23807
2/1/2021,2917,4061,4306,4140,14243,68
2/10/2021,3626,4859,5216,5411,24604,93
2/11/2021,3694,4925,5300,5545,26367,96
2/12/2021,3795,5033,5440,5735,28397,102
2/13/2021,3994,5269,5708,5958,29884,112
2/14/2021,4025,5309,5757,6016,30233,113
2/15/2021,4072,5352,5804,6101,31022,118
2/16/2021,4147,5420,5851,6174,32040,127
2/17/2021,4229,5477,5907,6266,33080,132
2/18/2021,4302,5536,5963,6327,34213,144
2/19/2021,4373,5603,6031,6399,34850,152
2/2/2021,2989,4152,4423,4297,15178,68
2/20/2021,4515,5699,6120,6472,35354,165
2/21/2021,4527,5712,6132,6492,35634,166
2/22/2021,4560,5750,6158,6548,36051,169
2/23/2021,4598,5790,6207,6613,36653,170
2/24/2021,4652,5855,6263,6686,37665,175
2/25/2021,4738,5947,6360,6864,39315,181
2/26/2021,4826,6032,6457,7033,41115,186
2/27/2021,4873,6066,6505,7109,41661,188
2/28/2021,4887,6077,6531,7159,42025,188
