date,Pima_cume,Pima
2020-12-01,79,
2020-12-02,83,4
2020-12-03,91,8
2020-12-04,94,3
2020-12-05,95,1
2020-12-06,97,2
2020-12-07,100,3
2020-12-08,102,2
2020-12-09,111,9
2020-12-10,114,3
2020-12-11,123,9
2020-12-12,129,6
2020-12-13,132,3
2020-12-14,139,7
2020-12-15,166,27
2020-12-16,176,10
2020-12-17,1394,1218
2020-12-18,2767,1373
2020-12-19,3503,736
2020-12-20,3529,26
2020-12-21,5040,1511
2020-12-22,6607,1567
2020-12-23,8494,1887
2020-12-24,9552,1058
2020-12-25,9560,8
2020-12-26,10354,794
2020-12-27,10527,173
2020-12-28,12343,1816
2020-12-29,14275,1932
2020-12-30,16377,2102
2020-12-31,17959,1582
2021-01-01,18986,1027
2021-01-02,19650,664
2021-01-03,20026,376
2021-01-04,21849,1823
2021-01-05,23630,1781
2021-01-06,25766,2136
2021-01-07,28029,2263
2021-01-08,30676,2647
2021-01-09,32771,2095
2021-01-10,33230,459
2021-01-11,36076,2846
2021-01-12,38942,2866
2021-01-13,41559,2617
2021-01-14,44122,2563
2021-01-15,48351,4229
2021-01-16,49830,1479
2021-01-17,50391,561
2021-01-18,54391,4000
2021-01-19,58622,4231
2021-01-20,63638,5016
2021-01-21,69184,5546
2021-01-22,75882,6698
2021-01-23,79368,3486
2021-01-24,80477,1109
2021-01-25,87776,7299
2021-01-26,94601,6825
2021-01-27,102058,7457
2021-01-28,109105,7047
2021-01-29,116316,7211
2021-01-30,121344,5028
2021-01-31,122767,1423
2021-02-01,129824,7057
2021-02-02,136440,6616
2021-02-03,143617,7177
2021-02-04,151005,7388
2021-02-05,159856,8851
2021-02-06,164753,4897
2021-02-07,166057,1304
2021-02-08,173217,7160
2021-02-09,179695,6478
2021-02-10,187485,7790
2021-02-11,195524,8039
2021-02-12,204600,9076
2021-02-13,209869,5269
2021-02-14,210978,1109
2021-02-15,217276,6298
2021-02-16,224454,7178
2021-02-17,232200,7746
2021-02-18,239860,7660
2021-02-19,245819,5959
2021-02-20,250037,4218
2021-02-21,250959,922
2021-02-22,256349,5390
2021-02-23,262763,6414
2021-02-24,271145,8382
2021-02-25,281270,10125
2021-02-26,293410,12140
2021-02-27,301259,7849
2021-02-28,305124,3865
2021-03-01,316150,11026
2021-03-02,325079,8929
2021-03-03,335360,10281
2021-03-04,344049,8689
2021-03-05,354287,10238
2021-03-06,361398,7111
2021-03-07,365593,4195
2021-03-08,376034,10441
2021-03-09,386352,10318
2021-03-10,398698,12346
2021-03-11,410810,12112
2021-03-12,423645,12835
2021-03-13,431718,8073
2021-03-14,435643,3925
2021-03-15,444855,9212
2021-03-16,454699,9844
2021-03-17,465708,11009
2021-03-18,476642,10934
2021-03-19,488312,11670
2021-03-20,495095,6783
2021-03-21,501013,5918
2021-03-22,509961,8948
2021-03-23,520280,10319
2021-03-24,532381,12101
2021-03-25,545895,13514
2021-03-26,560154,14259
2021-03-27,568928,8774
2021-03-28,574816,5888
2021-03-29,585539,10723
2021-03-30,597712,12173
2021-03-31,611513,13801
2021-04-01,624939,13426
2021-04-02,637803,12864
2021-04-03,646422,8619
