date,20-34,35-44,45-54,55-64,65+,<20,20-34_Apache,35-44_Apache,45-54_Apache,55-64_Apache,65+_Apache,<20_Apache,20-34_Coconino,35-44_Coconino,45-54_Coconino,55-64_Coconino,65+_Coconino,<20_Coconino,20-34_Cochise,35-44_Cochise,45-54_Cochise,55-64_Cochise,65+_Cochise,<20_Cochise,20-34_Graham,35-44_Graham,45-54_Graham,55-64_Graham,65+_Graham,<20_Graham,20-34_Greenlee,35-44_Greenlee,45-54_Greenlee,55-64_Greenlee,65+_Greenlee,<20_Greenlee,20-34_Gila,35-44_Gila,45-54_Gila,55-64_Gila,65+_Gila,<20_Gila,20-34_La Paz,35-44_La Paz,45-54_La Paz,55-64_La Paz,65+_La Paz,<20_La Paz,20-34_Maricopa,35-44_Maricopa,45-54_Maricopa,55-64_Maricopa,65+_Maricopa,<20_Maricopa,20-34_Mohave,35-44_Mohave,45-54_Mohave,55-64_Mohave,65+_Mohave,<20_Mohave,20-34_Navajo,35-44_Navajo,45-54_Navajo,55-64_Navajo,65+_Navajo,<20_Navajo,20-34_Pinal,35-44_Pinal,45-54_Pinal,55-64_Pinal,65+_Pinal,<20_Pinal,20-34_Pima,35-44_Pima,45-54_Pima,55-64_Pima,65+_Pima,<20_Pima,20-34_Yavapai,35-44_Yavapai,45-54_Yavapai,55-64_Yavapai,65+_Yavapai,<20_Yavapai,20-34_Santa Cruz,35-44_Santa Cruz,45-54_Santa Cruz,55-64_Santa Cruz,65+_Santa Cruz,<20_Santa Cruz,20-34_Yuma,35-44_Yuma,45-54_Yuma,55-64_Yuma,65+_Yuma,<20_Yuma
1/1/2021,21027,22748,20747,18086,12290,200,149.0,138.0,186,193.0,233.0,4.0,643.0,730.0,563.0,433,354.0,3.0,337.0,319.0,272.0,280,202,3.0,178.0,185.0,159.0,189.0,242.0,5.0,15.0,17.0,27.0,20.0,36.0,,160,149.0,168.0,209.0,199.0,6.0,11.0,8.0,20.0,14.0,16.0,,11802,12935,12057,9724,5603,114,299.0,386.0,429.0,500.0,336,7.0,216.0,258.0,268.0,317.0,896.0,6.0,646.0,992.0,932,751.0,510,5.0,4367,4446,3676,3467,2126,26.0,314.0,411.0,436.0,645.0,412,8.0,111.0,95.0,54,60.0,48.0,1.0,943,865,636,480.0,225,7.0
1/10/2021,34700,34879,32858,29764,29131,459,183.0,187.0,259,305.0,657.0,11.0,1159.0,1137.0,937.0,786,704.0,15.0,459.0,453.0,382.0,389,632,6.0,273.0,305.0,297.0,315.0,521.0,7.0,22.0,22.0,39.0,33.0,88.0,1.0,309,341.0,412.0,535.0,1016.0,16.0,29.0,19.0,41.0,38.0,31.0,,20092,19925,18862,15842,11148,234,451.0,557.0,638.0,750.0,799,12.0,367.0,442.0,464.0,559.0,2155.0,32.0,1193.0,1726.0,1721,1465.0,2259,15.0,6663,6410,5554,5391,4620,63.0,570.0,697.0,807.0,1116.0,928,12.0,269.0,208.0,157,153.0,179.0,5.0,1292,1202,926,709.0,501,10.0
1/11/2021,36632,36688,34802,31447,32894,517,187.0,192.0,268,320.0,742.0,12.0,1231.0,1223.0,1012.0,838,768.0,16.0,471.0,467.0,403.0,406,830,6.0,280.0,317.0,305.0,330.0,567.0,7.0,22.0,22.0,39.0,33.0,88.0,1.0,324,358.0,429.0,568.0,1092.0,16.0,29.0,19.0,41.0,39.0,34.0,,21335,21033,20075,16815,12913,268,468.0,571.0,669.0,788.0,898,12.0,403.0,491.0,529.0,609.0,2335.0,35.0,1243.0,1810.0,1806,1529.0,2438,19.0,6979,6686,5823,5680,4998,74.0,579.0,706.0,815.0,1134.0,954,13.0,286.0,228.0,183,171.0,194.0,5.0,1353,1289,990,747.0,842,10.0
1/12/2021,39428,39376,37579,33977,40448,622,196.0,203.0,280,348.0,861.0,12.0,1338.0,1310.0,1084.0,921,965.0,17.0,477.0,472.0,408.0,415,1043,6.0,289.0,324.0,319.0,359.0,632.0,10.0,25.0,28.0,44.0,39.0,105.0,1.0,332,363.0,438.0,583.0,1126.0,16.0,29.0,19.0,42.0,39.0,40.0,,23333,23014,22086,18489,17670,354,488.0,595.0,698.0,835.0,1060,12.0,429.0,519.0,588.0,679.0,2552.0,36.0,1334.0,1927.0,1925,1629.0,2719,20.0,7311,6941,6087,5940,5510,83.0,598.0,731.0,844.0,1184.0,1040,13.0,306.0,243.0,206,198.0,239.0,6.0,1415,1358,1066,800.0,1164,12.0
1/13/2021,42200,42292,40683,36670,49221,710,198.0,214.0,301,379.0,953.0,14.0,1400.0,1375.0,1164.0,997,1223.0,18.0,496.0,505.0,430.0,439,1353,6.0,300.0,333.0,331.0,376.0,730.0,10.0,28.0,34.0,45.0,42.0,133.0,1.0,337,370.0,447.0,590.0,1162.0,16.0,57.0,47.0,79.0,82.0,64.0,,25368,25140,24298,20147,23181,422,506.0,626.0,741.0,880.0,1224,13.0,449.0,540.0,611.0,745.0,2708.0,37.0,1445.0,2069.0,2073,1805.0,3125,23.0,7529,7179,6327,6188,5949,93.0,643.0,779.0,933.0,1275.0,1223,14.0,315.0,252.0,212,207.0,407.0,6.0,1501,1431,1141,862.0,1500,12.0
1/14/2021,44954,45331,43912,39670,58584,780,214.0,237.0,319,435.0,1174.0,17.0,1500.0,1461.0,1257.0,1084,1492.0,18.0,501.0,513.0,443.0,450,1601,6.0,316.0,364.0,358.0,424.0,853.0,11.0,36.0,41.0,60.0,65.0,143.0,1.0,347,386.0,466.0,620.0,1307.0,16.0,58.0,47.0,79.0,83.0,69.0,1.0,27322,27267,26573,22038,29142,466,540.0,656.0,790.0,945.0,1426,14.0,480.0,586.0,649.0,829.0,2906.0,46.0,1545.0,2257.0,2229,1953.0,3647,24.0,7838,7488,6644,6482,6371,98.0,676.0,824.0,988.0,1347.0,1336,16.0,326.0,263.0,221,218.0,569.0,6.0,1520,1448,1170,885.0,1588,12.0
1/15/2021,48432,48571,47275,42791,67730,894,221.0,239.0,336,459.0,1249.0,22.0,1615.0,1557.0,1335.0,1179,2232.0,19.0,506.0,520.0,453.0,460,2028,6.0,424.0,480.0,464.0,550.0,982.0,30.0,39.0,42.0,64.0,67.0,148.0,1.0,403,432.0,507.0,675.0,1342.0,23.0,60.0,47.0,79.0,83.0,72.0,1.0,29532,29290,28675,23818,33961,531,565.0,701.0,828.0,1011.0,1659,15.0,512.0,631.0,706.0,908.0,3146.0,47.0,1667.0,2414.0,2405,2090.0,4020,26.0,8467,8061,7224,7048,7673,108.0,691.0,835.0,1001.0,1366.0,1382,16.0,342.0,277.0,232,226.0,735.0,7.0,1549,1463,1191,911.0,1678,12.0
1/16/2021,50226,50146,48956,44401,73105,940,221.0,239.0,337,462.0,1263.0,22.0,1626.0,1573.0,1351.0,1202,2335.0,19.0,522.0,525.0,461.0,472,2384,6.0,427.0,480.0,465.0,550.0,1037.0,30.0,39.0,42.0,64.0,67.0,149.0,1.0,403,433.0,508.0,676.0,1344.0,23.0,60.0,48.0,79.0,84.0,73.0,1.0,30904,30486,29949,24981,37124,566,576.0,718.0,844.0,1051.0,1926,17.0,516.0,632.0,707.0,910.0,3154.0,47.0,1728.0,2505.0,2503,2181.0,4637,29.0,8709,8255,7408,7214,7944,111.0,713.0,865.0,1045.0,1413.0,1527,18.0,348.0,279.0,232,226.0,740.0,7.0,1553,1464,1195,912.0,1683,12.0
1/17/2021,51337,51166,50024,45489,76571,978,221.0,239.0,338,462.0,1263.0,22.0,1632.0,1581.0,1359.0,1206,2342.0,19.0,525.0,526.0,464.0,473,2397,6.0,428.0,480.0,465.0,550.0,1039.0,30.0,39.0,42.0,64.0,67.0,149.0,1.0,403,433.0,508.0,676.0,1347.0,23.0,60.0,48.0,79.0,85.0,74.0,1.0,31877,31386,30905,25947,40242,599,577.0,721.0,844.0,1054.0,1950,17.0,518.0,633.0,707.0,911.0,3156.0,47.0,1747.0,2537.0,2545,2217.0,4691,29.0,8792,8315,7453,7272,8075,114.0,715.0,867.0,1049.0,1417.0,1543,19.0,349.0,280.0,232,227.0,744.0,7.0,1555,1467,1196,913.0,1687,12.0
1/18/2021,52989,52701,51761,47213,84359,1018,228.0,246.0,350,472.0,1290.0,22.0,1699.0,1654.0,1414.0,1259,2407.0,22.0,528.0,531.0,471.0,482,2574,6.0,441.0,484.0,479.0,563.0,1114.0,30.0,42.0,43.0,65.0,71.0,156.0,1.0,406,441.0,514.0,699.0,1414.0,23.0,61.0,49.0,80.0,87.0,81.0,1.0,32926,32330,32055,27059,45218,627,595.0,739.0,866.0,1084.0,2160,18.0,531.0,644.0,737.0,937.0,3180.0,47.0,1812.0,2651.0,2614,2309.0,4909,30.0,9139,8627,7769,7563,9646,120.0,722.0,870.0,1062.0,1437.0,1692,20.0,351.0,285.0,234,232.0,750.0,7.0,1563,1474,1205,917.0,1704,12.0
