date,20-34_Pinal,35-44_Pinal,45-54_Pinal,55-64_Pinal,65+_Pinal,<20_Pinal
1/1/2021,646,992,932,751,510,5
1/10/2021,1193,1726,1721,1465,2259,15
1/11/2021,1243,1810,1806,1529,2438,19
1/12/2021,1334,1927,1925,1629,2719,20
1/13/2021,1445,2069,2073,1805,3125,23
1/14/2021,1545,2257,2229,1953,3647,24
1/15/2021,1667,2414,2405,2090,4020,26
1/16/2021,1728,2505,2503,2181,4637,29
1/17/2021,1747,2537,2545,2217,4691,29
1/18/2021,1812,2651,2614,2309,4909,30
1/19/2021,1884,2729,2697,2393,5413,33
1/2/2021,729,1111,1057,858,588,6
1/20/2021,1960,2858,2805,2516,6181,38
1/21/2021,2056,2992,2975,2685,6928,42
1/22/2021,2206,3161,3161,2871,7682,45
1/23/2021,2292,3326,3324,3026,8274,48
1/24/2021,2329,3360,3384,3056,8435,50
1/25/2021,2410,3428,3476,3179,9030,53
1/26/2021,2486,3514,3568,3295,9600,54
1/27/2021,2600,3639,3731,3482,10323,56
1/28/2021,2676,3757,3850,3634,11333,57
1/29/2021,2788,3882,3986,3825,12330,66
1/3/2021,758,1156,1102,881,610,6
1/30/2021,2859,3974,4121,3981,13112,69
1/31/2021,2895,3997,4153,4012,13263,71
1/4/2021,824,1255,1194,968,838,7
1/5/2021,920,1365,1281,1064,1069,8
1/6/2021,1034,1492,1412,1186,1333,10
1/7/2021,1096,1583,1525,1286,1669,12
1/8/2021,1150,1667,1660,1418,2102,14
1/9/2021,1183,1710,1706,1454,2238,15
12/1/2020,,,2,,1,
12/10/2020,,,2,,2,
12/11/2020,,,2,,2,
12/12/2020,,,2,,2,
12/13/2020,,,2,,2,
12/14/2020,,,2,,2,
12/15/2020,,,2,,2,
12/16/2020,1,1,5,,2,
12/17/2020,9,13,16,4,4,
12/18/2020,19,22,24,9,5,
12/19/2020,23,31,30,14,8,
12/2/2020,,,2,,1,
12/20/2020,23,36,31,18,9,
12/21/2020,49,83,75,35,21,1
12/22/2020,108,155,130,81,36,1
12/23/2020,168,247,236,157,69,2
12/24/2020,185,266,253,171,71,2
12/25/2020,185,266,253,171,71,2
12/26/2020,242,363,330,228,94,3
12/27/2020,258,392,346,239,96,3
12/28/2020,321,506,476,335,132,3
12/29/2020,429,673,636,474,184,4
12/3/2020,,,2,,1,
12/30/2020,565,894,825,653,310,4
12/31/2020,643,988,928,746,483,5
12/4/2020,,,2,,1,
12/5/2020,,,2,,1,
12/6/2020,,,2,,1,
12/7/2020,,,2,,1,
12/8/2020,,,2,,1,
12/9/2020,,,2,,2,
2/1/2021,2974,4101,4246,4117,14093,77
2/10/2021,3693,4900,5155,5401,24379,110
2/11/2021,3763,4966,5237,5542,26126,113
2/12/2021,3866,5076,5375,5734,28149,119
2/13/2021,4065,5316,5640,5966,29622,131
2/14/2021,4094,5357,5689,6023,29969,132
2/15/2021,4143,5400,5738,6109,30753,137
2/16/2021,4219,5468,5786,6186,31762,146
2/17/2021,4301,5523,5843,6280,32800,152
2/18/2021,4373,5582,5901,6341,33927,165
2/19/2021,4443,5652,5969,6414,34558,174
2/2/2021,3046,4195,4364,4276,15014,77
2/20/2021,4583,5744,6056,6488,35057,194
2/21/2021,4595,5757,6068,6510,35334,195
