date,pcr_tests_PINAL,pcr_positivity_PINAL,ser_tests_PINAL,ser_positivity_PINAL
2020-08-21 00:00:00,1,0,,
2020-08-20 00:00:00,58,0.0172413793103448,20.0,0.1
2020-08-19 00:00:00,288,0.1145833333333333,53.0,0.1320754716981132
2020-08-18 00:00:00,378,0.0608465608465608,90.0,0.0888888888888889
2020-08-17 00:00:00,517,0.0618955512572534,105.0,0.1523809523809524
2020-08-16 00:00:00,368,0.0407608695652174,49.0,0.1224489795918367
2020-08-15 00:00:00,350,0.0657142857142857,67.0,0.1044776119402985
2020-08-14 00:00:00,507,0.0414201183431953,122.0,0.1147540983606558
2020-08-13 00:00:00,348,0.0948275862068966,85.0,0.1529411764705883
2020-08-12 00:00:00,405,0.0567901234567901,71.0,0.1408450704225352
2020-08-11 00:00:00,411,0.0510948905109489,108.0,0.1666666666666667
2020-08-10 00:00:00,434,0.0691244239631337,121.0,0.1404958677685951
2020-08-09 00:00:00,300,0.0566666666666667,51.0,0.0196078431372549
2020-08-08 00:00:00,297,0.0740740740740741,49.0,0.0816326530612245
2020-08-07 00:00:00,408,0.0906862745098039,115.0,0.1565217391304348
2020-08-06 00:00:00,376,0.0824468085106383,100.0,0.16
2020-08-05 00:00:00,403,0.0942928039702233,76.0,0.1842105263157895
2020-08-04 00:00:00,462,0.0757575757575758,136.0,0.0588235294117647
2020-08-03 00:00:00,448,0.1071428571428571,132.0,0.0757575757575758
2020-08-02 00:00:00,277,0.0866425992779783,52.0,0.0384615384615385
2020-08-01 00:00:00,279,0.0896057347670251,61.0,0.0655737704918033
2020-07-31 00:00:00,452,0.0752212389380531,163.0,0.1349693251533742
2020-07-30 00:00:00,355,0.1464788732394366,106.0,0.1037735849056604
2020-07-29 00:00:00,389,0.0848329048843188,123.0,0.1138211382113821
2020-07-28 00:00:00,477,0.119496855345912,121.0,0.1074380165289256
2020-07-27 00:00:00,559,0.112701252236136,151.0,0.1059602649006623
2020-07-26 00:00:00,290,0.1172413793103448,48.0,0.0833333333333333
2020-07-25 00:00:00,498,0.0923694779116466,54.0,0.0925925925925926
2020-07-24 00:00:00,569,0.0931458699472759,153.0,0.0980392156862745
2020-07-23 00:00:00,471,0.1104033970276009,136.0,0.0441176470588235
2020-07-22 00:00:00,603,0.0862354892205638,88.0,0.0795454545454546
2020-07-21 00:00:00,588,0.1003401360544218,159.0,0.1257861635220126
2020-07-20 00:00:00,587,0.1090289608177172,156.0,0.1282051282051282
2020-07-19 00:00:00,260,0.1076923076923077,49.0,0.0204081632653061
2020-07-18 00:00:00,602,0.1129568106312293,83.0,0.0481927710843374
2020-07-17 00:00:00,813,0.1291512915129151,156.0,0.108974358974359
2020-07-16 00:00:00,886,0.0981941309255079,121.0,0.1074380165289256
2020-07-15 00:00:00,946,0.1109936575052854,96.0,0.125
2020-07-14 00:00:00,1045,0.1358851674641148,166.0,0.0963855421686747
2020-07-13 00:00:00,791,0.1731984829329962,152.0,0.0394736842105263
2020-07-12 00:00:00,404,0.1707920792079208,57.0,0.0526315789473684
2020-07-11 00:00:00,632,0.1487341772151899,108.0,0.0648148148148148
2020-07-10 00:00:00,964,0.1390041493775934,151.0,0.0596026490066225
2020-07-09 00:00:00,1030,0.1592233009708738,117.0,0.0512820512820513
2020-07-08 00:00:00,1039,0.1857555341674687,132.0,0.053030303030303
2020-07-07 00:00:00,1322,0.1369137670196672,177.0,0.0677966101694915
2020-07-06 00:00:00,837,0.1947431302270012,158.0,0.0316455696202532
2020-07-05 00:00:00,336,0.2232142857142857,28.0,0
2020-07-04 00:00:00,350,0.2514285714285715,44.0,0.0454545454545455
2020-07-03 00:00:00,843,0.1791221826809016,68.0,0.0147058823529412
2020-07-02 00:00:00,1510,0.152317880794702,154.0,0.0844155844155844
2020-07-01 00:00:00,1200,0.1616666666666667,160.0,0.025
2020-06-30 00:00:00,1253,0.1723862729449322,156.0,0.0320512820512821
2020-06-29 00:00:00,968,0.2200413223140496,221.0,0.0497737556561086
2020-06-28 00:00:00,369,0.2113821138211382,67.0,0.0149253731343284
2020-06-27 00:00:00,565,0.1946902654867257,83.0,0.036144578313253
2020-06-26 00:00:00,845,0.1408284023668639,228.0,0.0307017543859649
2020-06-25 00:00:00,827,0.1801692865779928,175.0,0.04
2020-06-24 00:00:00,1413,0.1125265392781316,179.0,0.0391061452513967
2020-06-23 00:00:00,1705,0.0961876832844575,226.0,0.0707964601769912
2020-06-22 00:00:00,963,0.1692627206645898,201.0,0.0149253731343284
2020-06-21 00:00:00,380,0.1763157894736842,79.0,0
2020-06-20 00:00:00,515,0.1553398058252427,83.0,0.0481927710843374
2020-06-19 00:00:00,1048,0.1354961832061069,208.0,0.0480769230769231
2020-06-18 00:00:00,780,0.1679487179487179,146.0,0.0342465753424658
2020-06-17 00:00:00,752,0.1835106382978724,143.0,0.027972027972028
2020-06-16 00:00:00,961,0.145681581685744,280.0,0.0178571428571429
2020-06-15 00:00:00,608,0.1858552631578948,196.0,0.0153061224489796
2020-06-14 00:00:00,296,0.1722972972972973,53.0,0.0377358490566038
2020-06-13 00:00:00,313,0.1533546325878594,91.0,0.010989010989011
2020-06-12 00:00:00,684,0.1666666666666667,200.0,0.03
2020-06-11 00:00:00,588,0.1275510204081633,194.0,0.0360824742268041
2020-06-10 00:00:00,1052,0.0684410646387833,394.0,0.0279187817258883
2020-06-09 00:00:00,1587,0.1033396345305608,168.0,0.0238095238095238
2020-06-08 00:00:00,690,0.1101449275362319,183.0,0.0491803278688525
2020-06-07 00:00:00,173,0.0809248554913295,59.0,0.0169491525423729
2020-06-06 00:00:00,247,0.0769230769230769,87.0,0.0344827586206897
2020-06-05 00:00:00,671,0.0879284649776453,187.0,0.0748663101604278
2020-06-04 00:00:00,575,0.0626086956521739,140.0,0.0285714285714286
2020-06-03 00:00:00,411,0.097323600973236,152.0,0.0328947368421053
2020-06-02 00:00:00,441,0.1247165532879819,206.0,0.0194174757281553
2020-06-01 00:00:00,526,0.0608365019011407,210.0,0.0190476190476191
2020-05-31 00:00:00,179,0.0893854748603352,70.0,0.0285714285714286
2020-05-30 00:00:00,274,0.0547445255474453,144.0,0
2020-05-29 00:00:00,469,0.0724946695095949,310.0,0.0935483870967742
2020-05-28 00:00:00,380,0.0552631578947368,160.0,0.0375
2020-05-27 00:00:00,346,0.0289017341040462,164.0,0.0182926829268293
2020-05-26 00:00:00,320,0.090625,193.0,0.0103626943005181
