date,pcr_tests,pcr_positivity,ser_tests,ser_positivity
2020-08-21 00:00:00,29,0.0,,
2020-08-20 00:00:00,1759,0.0318362706083002,239,0.1673640167364017
2020-08-19 00:00:00,5748,0.0574112734864301,1031,0.1377303588748788
2020-08-18 00:00:00,8954,0.0469064105427742,1709,0.1275599765944997
2020-08-17 00:00:00,10767,0.0452307978081174,1578,0.1482889733840304
2020-08-16 00:00:00,4301,0.0453382934201349,478,0.096234309623431
2020-08-15 00:00:00,5616,0.0648148148148148,580,0.1206896551724138
2020-08-14 00:00:00,9183,0.0507459435914189,1609,0.1417029210689869
2020-08-13 00:00:00,7992,0.0628128128128128,1461,0.1670088980150582
2020-08-12 00:00:00,9656,0.0513670256835128,1430,0.1468531468531469
2020-08-11 00:00:00,9868,0.061613295500608,1880,0.1585106382978724
2020-08-10 00:00:00,10278,0.0636310566258027,1535,0.1342019543973941
2020-08-09 00:00:00,4998,0.0584233693477391,419,0.0859188544152745
2020-08-08 00:00:00,5824,0.067135989010989,552,0.1050724637681159
2020-08-07 00:00:00,8135,0.0752304855562385,1689,0.1397276494967436
2020-08-06 00:00:00,8163,0.0790150679897097,1447,0.1651693158258466
2020-08-05 00:00:00,7926,0.0823870804945748,1277,0.20203602192639
2020-08-04 00:00:00,8005,0.0826983135540287,1868,0.1295503211991435
2020-08-03 00:00:00,9522,0.0937828187355598,1906,0.1332633788037775
2020-08-02 00:00:00,4253,0.0914648483423466,415,0.0987951807228916
2020-08-01 00:00:00,6422,0.0819059483027094,558,0.1182795698924731
2020-07-31 00:00:00,9565,0.0778881338212232,2007,0.1345291479820628
2020-07-30 00:00:00,8061,0.1043294876566183,1870,0.1513368983957219
2020-07-29 00:00:00,8313,0.0982798027186335,1947,0.1319979455572676
2020-07-28 00:00:00,8508,0.1100141043723554,2445,0.1243353783231084
2020-07-27 00:00:00,10064,0.1136724960254372,2224,0.1169064748201439
2020-07-26 00:00:00,4921,0.1182686445844341,365,0.0931506849315069
2020-07-25 00:00:00,7231,0.1167196791591758,534,0.1198501872659176
2020-07-24 00:00:00,10767,0.110151388501904,2358,0.1391009329940628
2020-07-23 00:00:00,10447,0.1168756580836604,2002,0.1278721278721279
2020-07-22 00:00:00,12020,0.1158901830282862,1865,0.1281501340482574
2020-07-21 00:00:00,12497,0.1194686724813955,2577,0.1187427240977881
2020-07-20 00:00:00,12368,0.1344598965071151,2501,0.1319472211115554
2020-07-19 00:00:00,5664,0.1265889830508475,391,0.1150895140664962
2020-07-18 00:00:00,10134,0.1302545885139136,567,0.0970017636684303
2020-07-17 00:00:00,16344,0.1254282917278512,2344,0.1258532423208191
2020-07-16 00:00:00,14570,0.1454358270418669,1875,0.1397333333333333
2020-07-15 00:00:00,16559,0.152243492964551,1879,0.1357104843001597
2020-07-14 00:00:00,16873,0.1636342084987851,2420,0.1194214876033058
2020-07-13 00:00:00,15482,0.1736855703397494,2418,0.1153846153846154
2020-07-12 00:00:00,6563,0.1951851287520951,478,0.1087866108786611
2020-07-11 00:00:00,9947,0.1858851915150297,710,0.1295774647887324
2020-07-10 00:00:00,17365,0.1746040886841348,2491,0.0887193898032919
2020-07-09 00:00:00,19059,0.1737761687391784,2302,0.0942658557775847
2020-07-08 00:00:00,18574,0.1896737374825024,2220,0.1009009009009009
2020-07-07 00:00:00,19297,0.18842307094367,2785,0.0746858168761221
2020-07-06 00:00:00,18846,0.194311790300329,2289,0.0799475753604194
2020-07-05 00:00:00,6540,0.2423547400611621,405,0.0641975308641975
2020-07-04 00:00:00,6257,0.2138404986415215,527,0.0759013282732448
2020-07-03 00:00:00,13505,0.1953350610884858,847,0.051948051948052
2020-07-02 00:00:00,20809,0.1846316497669278,2627,0.0845070422535211
2020-07-01 00:00:00,20285,0.1964998767562238,2758,0.0728788977519942
2020-06-30 00:00:00,20477,0.2037896176197685,2753,0.0599346167816927
2020-06-29 00:00:00,20144,0.2140091342335187,3483,0.0786678151019236
2020-06-28 00:00:00,7445,0.235191403626595,512,0.044921875
2020-06-27 00:00:00,11145,0.22790489008524,844,0.0367298578199052
2020-06-26 00:00:00,18850,0.1945888594164456,3619,0.0616192318319978
2020-06-25 00:00:00,18366,0.1957965806381357,3389,0.0563588079079375
2020-06-24 00:00:00,18506,0.188641521668648,3416,0.0532786885245902
2020-06-23 00:00:00,18169,0.1757388959216248,3543,0.0601185436071126
2020-06-22 00:00:00,16628,0.19557373105605,2842,0.0415200562983814
2020-06-21 00:00:00,6086,0.2336510023003615,650,0.0476923076923077
2020-06-20 00:00:00,10020,0.2064870259481038,813,0.034440344403444
2020-06-19 00:00:00,16846,0.1703668526653212,3351,0.0370038794389734
2020-06-18 00:00:00,15871,0.1728939575326067,3004,0.0356191744340879
2020-06-17 00:00:00,13895,0.1860381432169845,2691,0.041620215533259
2020-06-16 00:00:00,13940,0.1659971305595409,3555,0.0331926863572433
2020-06-15 00:00:00,13476,0.1643662807954883,2697,0.0329996292176492
2020-06-14 00:00:00,4728,0.1747038917089679,626,0.0223642172523962
2020-06-13 00:00:00,7502,0.1712876566249,828,0.0241545893719807
