date,pcr_tests,pcr_positivity,ser_tests,ser_positivity,pcr_tests_APACHE,pcr_positivity_APACHE,ser_tests_APACHE,ser_positivity_APACHE,pcr_tests_YUMA,pcr_positivity_YUMA,ser_tests_YUMA,ser_positivity_YUMA,pcr_tests_YAVAPAI,pcr_positivity_YAVAPAI,ser_tests_YAVAPAI,ser_positivity_YAVAPAI,pcr_tests_SANTA_CRUZ,pcr_positivity_SANTA_CRUZ,ser_tests_SANTA_CRUZ,ser_positivity_SANTA_CRUZ,pcr_tests_PINAL,pcr_positivity_PINAL,ser_tests_PINAL,ser_positivity_PINAL,pcr_tests_PIMA,pcr_positivity_PIMA,ser_tests_PIMA,ser_positivity_PIMA,pcr_tests_NAVAJO,pcr_positivity_NAVAJO,ser_tests_NAVAJO,ser_positivity_NAVAJO,pcr_tests_MOHAVE,pcr_positivity_MOHAVE,ser_tests_MOHAVE,ser_positivity_MOHAVE,pcr_tests_MARICOPA,pcr_positivity_MARICOPA,ser_tests_MARICOPA,ser_positivity_MARICOPA,pcr_tests_LA_PAZ,pcr_positivity_LA_PAZ,ser_tests_LA_PAZ,ser_positivity_LA_PAZ,pcr_tests_GREENLEE,pcr_positivity_GREENLEE,ser_tests_GREENLEE,ser_positivity_GREENLEE,pcr_tests_GRAHAM,pcr_positivity_GRAHAM,ser_tests_GRAHAM,ser_positivity_GRAHAM,pcr_tests_GILA,pcr_positivity_GILA,ser_tests_GILA,ser_positivity_GILA,pcr_tests_COCONINO,pcr_positivity_COCONINO,ser_tests_COCONINO,ser_positivity_COCONINO,pcr_tests_COCHISE,pcr_positivity_COCHISE,ser_tests_COCHISE,ser_positivity_COCHISE
2020-08-21 00:00:00,29,0.0,,,,,,,1.0,0.0,,,1.0,0.0,,,1.0,0.0,,,1.0,0.0,,,16.0,0.0,,,,,,,,,,,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-20 00:00:00,1759,0.0318362706083002,239.0,0.1673640167364017,4.0,0.0,,,171.0,0.0584795321637427,10.0,0.4,22.0,0.0,3.0,0.3333333333333333,72.0,0.0138888888888889,,,58.0,0.0172413793103448,20.0,0.1,453.0,0.011037527593819,4.0,0.0,9.0,0.0,,,16.0,0.0,,,896.0,0.0357142857142857,190.0,0.1578947368421053,2.0,0.0,,,1.0,0.0,,,4.0,0.0,,,16.0,0.3125,8.0,0.25,11.0,0.0,,,6.0,0.0,,
2020-08-19 00:00:00,5748,0.0574112734864301,1031.0,0.1377303588748788,40.0,0.025,,,255.0,0.0431372549019608,26.0,0.3076923076923077,151.0,0.0529801324503311,40.0,0.05,48.0,0.0208333333333333,6.0,0.0,288.0,0.1145833333333333,53.0,0.1320754716981132,669.0,0.0747384155455904,70.0,0.1,65.0,0.0307692307692308,6.0,0.3333333333333333,58.0,0.103448275862069,20.0,0.1,3707.0,0.0499055840302131,721.0,0.1553398058252427,5.0,0.0,,,3.0,0.0,3.0,0.0,31.0,0.1935483870967742,39.0,0.0,73.0,0.0410958904109589,1.0,0.0,96.0,0.09375,12.0,0.0,67.0,0.0746268656716418,26.0,0.0
2020-08-18 00:00:00,8954,0.0469064105427742,1709.0,0.1275599765944997,76.0,0.0394736842105263,1.0,0.0,1471.0,0.0217539089055065,23.0,0.5652173913043478,221.0,0.0407239819004525,34.0,0.2352941176470588,86.0,0.0813953488372093,3.0,0.0,378.0,0.0608465608465608,90.0,0.0888888888888889,970.0,0.0762886597938144,144.0,0.125,85.0,0.0470588235294118,16.0,0.125,74.0,0.2162162162162162,19.0,0.2105263157894737,4802.0,0.0460224906289046,1011.0,0.1315529179030663,5.0,0.0,1.0,0.0,7.0,0.0,1.0,0.0,35.0,0.1428571428571429,3.0,0.0,78.0,0.0512820512820513,20.0,0.05,191.0,0.0261780104712042,10.0,0.0,59.0,0.0847457627118644,321.0,0.0965732087227414
2020-08-17 00:00:00,10767,0.0452307978081174,1578.0,0.1482889733840304,56.0,0.0178571428571429,1.0,0.0,2514.0,0.0194908512330947,26.0,0.2692307692307692,307.0,0.0488599348534202,30.0,0.1666666666666667,115.0,0.0173913043478261,5.0,0.0,517.0,0.0618955512572534,105.0,0.1523809523809524,1334.0,0.0539730134932534,166.0,0.1566265060240964,81.0,0.0493827160493827,7.0,0.1428571428571429,96.0,0.15625,20.0,0.2,4648.0,0.0557228915662651,1084.0,0.1531365313653137,4.0,0.0,2.0,0.5,5.0,0.0,3.0,0.0,39.0,0.0769230769230769,55.0,0.0545454545454545,98.0,0.1122448979591837,17.0,0.0,372.0,0.032258064516129,13.0,0.0769230769230769,95.0,0.0315789473684211,34.0,0.0882352941176471
2020-08-16 00:00:00,4301,0.0453382934201349,478.0,0.096234309623431,5.0,0.2,,,51.0,0.0980392156862745,4.0,0.25,79.0,0.0253164556962025,4.0,0.0,11.0,0.0909090909090909,1.0,1.0,368.0,0.0407608695652174,49.0,0.1224489795918367,837.0,0.022700119474313,66.0,0.0151515151515152,16.0,0.0,1.0,0.0,41.0,0.0731707317073171,1.0,0.0,2428.0,0.0551894563426689,342.0,0.10818713450292401,1.0,0.0,,,,,,,18.0,0.1111111111111111,1.0,0.0,35.0,0.0857142857142857,3.0,0.0,216.0,0.0046296296296296,,,17.0,0.0,2.0,0.0
2020-08-15 00:00:00,5616,0.0648148148148148,580.0,0.1206896551724138,33.0,0.0,2.0,0.5,271.0,0.025830258302582995,,,227.0,0.0176211453744493,3.0,0.0,15.0,0.0666666666666667,4.0,0.25,350.0,0.0657142857142857,67.0,0.1044776119402985,765.0,0.065359477124183,85.0,0.0470588235294118,45.0,0.1333333333333333,1.0,0.0,47.0,0.0638297872340426,1.0,0.0,3444.0,0.0754936120789779,392.0,0.1326530612244898,2.0,0.0,,,,,,,8.0,0.25,1.0,0.0,22.0,0.0909090909090909,9.0,0.1111111111111111,225.0,0.0044444444444444,,,75.0,0.0133333333333333,10.0,0.3
2020-08-14 00:00:00,9183,0.0507459435914189,1609.0,0.1417029210689869,231.0,0.0476190476190476,1.0,0.0,540.0,0.0481481481481482,83.0,0.3253012048192771,228.0,0.0526315789473684,85.0,0.0823529411764706,80.0,0.0625,2.0,0.0,507.0,0.0414201183431953,122.0,0.1147540983606558,1657.0,0.0404345202172601,182.0,0.0934065934065934,121.0,0.1074380165289256,3.0,0.0,112.0,0.0714285714285714,20.0,0.25,4803.0,0.0580886945658963,1060.0,0.1452830188679245,2.0,0.0,,,3.0,0.0,,,25.0,0.08,4.0,0.0,85.0,0.0823529411764706,17.0,0.0588235294117647,256.0,0.0234375,9.0,0.1111111111111111,195.0,0.0051282051282051,14.0,0.0714285714285714
2020-08-13 00:00:00,7992,0.0628128128128128,1461.0,0.1670088980150582,43.0,0.0,3.0,0.0,504.0,0.0535714285714286,87.0,0.1839080459770115,174.0,0.0919540229885058,37.0,0.1351351351351352,41.0,0.0487804878048781,1.0,0.0,348.0,0.0948275862068966,85.0,0.1529411764705883,1500.0,0.0613333333333333,136.0,0.1323529411764706,91.0,0.021978021978022,2.0,0.5,166.0,0.0903614457831325,23.0,0.1739130434782609,4041.0,0.0710220242514229,1046.0,0.1730401529636711,6.0,0.0,1.0,0.0,3.0,0.0,,,33.0,0.1212121212121212,,,39.0,0.1538461538461539,7.0,0.1428571428571429,274.0,0.0218978102189781,13.0,0.1538461538461539,93.0,0.021505376344086002,13.0,0.1538461538461539
2020-08-12 00:00:00,9656,0.0513670256835128,1430.0,0.1468531468531469,37.0,0.0,2.0,1.0,512.0,0.056640625,118.0,0.1949152542372882,204.0,0.0686274509803922,26.0,0.0384615384615385,59.0,0.1016949152542373,7.0,0.2857142857142857,405.0,0.0567901234567901,71.0,0.1408450704225352,1228.0,0.0749185667752443,89.0,0.0786516853932584,146.0,0.0616438356164384,3.0,0.0,95.0,0.0526315789473684,24.0,0.375,5792.0,0.049378453038674004,1045.0,0.1444976076555024,8.0,0.0,,,7.0,0.0,,,52.0,0.1153846153846154,3.0,0.3333333333333333,78.0,0.1538461538461539,4.0,0.0,266.0,0.0225563909774436,12.0,0.0833333333333333,99.0,0.0505050505050505,8.0,0.0
2020-08-11 00:00:00,9868,0.061613295500608005,1880.0,0.1585106382978724,54.0,0.0185185185185185,3.0,0.3333333333333333,576.0,0.1059027777777778,274.0,0.2043795620437956,206.0,0.0825242718446602,48.0,0.125,55.0,0.0363636363636364,5.0,0.0,411.0,0.0510948905109489,108.0,0.1666666666666667,1618.0,0.065512978986403,158.0,0.1075949367088608,97.0,0.0412371134020619,3.0,0.3333333333333333,103.0,0.1359223300970874,17.0,0.3529411764705883,5492.0,0.0635469774217043,1199.0,0.1559633027522936,7.0,0.0,4.0,0.25,8.0,0.0,,,31.0,0.4193548387096775,2.0,0.0,67.0,0.0298507462686567,24.0,0.0833333333333333,331.0,0.0241691842900302,7.0,0.0,94.0,0.0106382978723404,15.0,0.1333333333333333
2020-08-10 00:00:00,10278,0.0636310566258027,1535.0,0.1342019543973941,113.0,0.0176991150442478,2.0,0.0,448.0,0.1116071428571429,34.0,0.2941176470588236,219.0,0.1050228310502283,23.0,0.1304347826086957,60.0,0.1666666666666667,3.0,0.6666666666666666,434.0,0.0691244239631337,121.0,0.1404958677685951,1605.0,0.0797507788161994,177.0,0.09604519774011301,156.0,0.0448717948717949,6.0,0.0,80.0,0.1125,23.0,0.2608695652173913,5722.0,0.0602936036350926,1093.0,0.1326623970722782,8.0,0.0,,,6.0,0.0,2.0,0.0,28.0,0.1071428571428571,3.0,0.3333333333333333,94.0,0.1170212765957447,17.0,0.0588235294117647,496.0,0.030241935483871,7.0,0.1428571428571429,101.0,0.0198019801980198,13.0,0.0
2020-08-09 00:00:00,4998,0.0584233693477391,419.0,0.0859188544152745,12.0,0.0,2.0,0.0,48.0,0.125,5.0,0.4,77.0,0.0649350649350649,2.0,0.0,12.0,0.0833333333333333,1.0,0.0,300.0,0.0566666666666667,51.0,0.0196078431372549,805.0,0.0559006211180124,64.0,0.125,25.0,0.12,1.0,0.0,30.0,0.2,1.0,0.0,3364.0,0.0609393579072533,274.0,0.0766423357664234,3.0,0.0,,,6.0,0.0,,,14.0,0.0,1.0,1.0,25.0,0.0,7.0,0.0,30.0,0.0333333333333333,1.0,0.0,19.0,0.0,3.0,0.3333333333333333
2020-08-08 00:00:00,5824,0.06713598901098901,552.0,0.1050724637681159,10.0,0.1,4.0,0.0,56.0,0.1607142857142857,4.0,0.5,316.0,0.0379746835443038,,,25.0,0.08,,,297.0,0.0740740740740741,49.0,0.0816326530612245,874.0,0.0755148741418764,80.0,0.05,52.0,0.0961538461538462,3.0,0.6666666666666666,38.0,0.0526315789473684,,,3805.0,0.0659658344283837,383.0,0.1201044386422977,1.0,0.0,,,1.0,0.0,,,21.0,0.0952380952380952,1.0,0.0,43.0,0.0465116279069767,13.0,0.0,58.0,0.1206896551724138,4.0,0.0,141.0,0.0354609929078014,11.0,0.0
2020-08-07 00:00:00,8135,0.0752304855562385,1689.0,0.1397276494967436,57.0,0.087719298245614,2.0,0.5,354.0,0.1779661016949153,21.0,0.3333333333333333,231.0,0.0562770562770563,28.0,0.1428571428571429,73.0,0.1095890410958904,2.0,0.5,408.0,0.0906862745098039,115.0,0.1565217391304348,1329.0,0.0474040632054176,204.0,0.1029411764705882,145.0,0.0758620689655172,2.0,0.5,140.0,0.1428571428571429,26.0,0.1538461538461539,4626.0,0.0739299610894942,1214.0,0.1359143327841845,7.0,0.0,7.0,0.5714285714285714,8.0,0.0,1.0,1.0,23.0,0.2173913043478261,2.0,0.0,81.0,0.1111111111111111,11.0,0.0909090909090909,132.0,0.0833333333333333,10.0,0.1,130.0,0.0615384615384615,22.0,0.1363636363636364
2020-08-06 00:00:00,8163,0.0790150679897097,1447.0,0.1651693158258466,80.0,0.0375,2.0,0.5,320.0,0.10625,25.0,0.4,236.0,0.0932203389830509,35.0,0.1714285714285714,50.0,0.16,23.0,0.0434782608695652,376.0,0.0824468085106383,100.0,0.16,1453.0,0.0729525120440468,196.0,0.1071428571428571,95.0,0.0315789473684211,5.0,0.6,180.0,0.0777777777777778,24.0,0.2083333333333334,4324.0,0.0890379278445884,989.0,0.1749241658240647,12.0,0.1666666666666667,4.0,0.25,4.0,0.0,1.0,0.0,29.0,0.103448275862069,2.0,0.0,60.0,0.0166666666666667,5.0,0.2,99.0,0.1414141414141414,11.0,0.0,112.0,0.0803571428571429,14.0,0.0
2020-08-05 00:00:00,7926,0.0823870804945748,1277.0,0.20203602192639,81.0,0.0246913580246914,1.0,1.0,311.0,0.1414790996784566,30.0,0.3,261.0,0.053639846743295,29.0,0.1379310344827586,53.0,0.1132075471698113,6.0,0.0,403.0,0.0942928039702233,76.0,0.1842105263157895,1236.0,0.0809061488673139,125.0,0.136,98.0,0.0408163265306122,6.0,0.3333333333333333,121.0,0.1322314049586777,17.0,0.1764705882352941,4119.0,0.094440398154892,959.0,0.2158498435870699,9.0,0.0,,,5.0,0.0,2.0,0.0,44.0,0.1363636363636364,,,96.0,0.09375,7.0,0.1428571428571429,173.0,0.0404624277456647,3.0,0.0,118.0,0.0254237288135593,8.0,0.0
2020-08-04 00:00:00,8005,0.0826983135540287,1868.0,0.1295503211991435,79.0,0.0379746835443038,5.0,0.0,370.0,0.1540540540540541,32.0,0.3125,224.0,0.0491071428571429,28.0,0.1071428571428571,54.0,0.0740740740740741,6.0,0.1666666666666667,462.0,0.0757575757575758,136.0,0.0588235294117647,1390.0,0.0654676258992806,332.0,0.0391566265060241,91.0,0.0769230769230769,8.0,0.125,97.0,0.13402061855670097,39.0,0.1794871794871795,4206.0,0.09177365668093199,1210.0,0.1603305785123967,10.0,0.0,1.0,0.0,4.0,0.0,,,33.0,0.1515151515151515,1.0,0.0,78.0,0.2051282051282051,17.0,0.0,102.0,0.0490196078431373,21.0,0.0476190476190476,115.0,0.0956521739130435,12.0,0.1666666666666667
2020-08-03 00:00:00,9522,0.0937828187355598,1906.0,0.1332633788037775,117.0,0.0598290598290598,4.0,0.25,496.0,0.157258064516129,24.0,0.3333333333333333,242.0,0.0702479338842975,64.0,0.03125,38.0,0.1052631578947368,4.0,0.5,448.0,0.1071428571428571,132.0,0.0757575757575758,1592.0,0.0873115577889447,296.0,0.0472972972972973,155.0,0.1096774193548387,9.0,0.1111111111111111,120.0,0.125,32.0,0.1875,5247.0,0.09777015437392801,1265.0,0.1604743083003953,12.0,0.0,1.0,0.0,4.0,0.25,,,56.0,0.0714285714285714,2.0,0.0,122.0,0.0245901639344262,13.0,0.0,147.0,0.0884353741496599,24.0,0.0833333333333333,128.0,0.03125,18.0,0.1666666666666667
2020-08-02 00:00:00,4253,0.0914648483423466,415.0,0.0987951807228916,13.0,0.1538461538461539,1.0,0.0,58.0,0.0862068965517241,3.0,0.0,87.0,0.0804597701149425,3.0,0.6666666666666666,20.0,0.15,3.0,0.0,277.0,0.0866425992779783,52.0,0.0384615384615385,482.0,0.0705394190871369,50.0,0.06,24.0,0.25,1.0,0.0,39.0,0.1282051282051282,,,3014.0,0.092899800928998,283.0,0.1095406360424028,2.0,0.0,2.0,0.0,8.0,0.0,,,14.0,0.5714285714285714,,,24.0,0.1666666666666667,7.0,0.0,34.0,0.0294117647058824,,,27.0,0.0,3.0,0.0
2020-08-01 00:00:00,6422,0.0819059483027094,558.0,0.1182795698924731,18.0,0.1666666666666667,1.0,0.0,49.0,0.1836734693877551,2.0,0.0,280.0,0.0357142857142857,3.0,0.3333333333333333,252.0,0.0238095238095238,2.0,1.0,279.0,0.0896057347670251,61.0,0.0655737704918033,1046.0,0.0889101338432122,89.0,0.0337078651685393,35.0,0.1428571428571429,1.0,0.0,55.0,0.0909090909090909,1.0,0.0,4075.0,0.0868711656441718,374.0,0.1470588235294118,4.0,0.0,1.0,0.0,2.0,0.0,,,9.0,0.3333333333333333,,,40.0,0.1,15.0,0.0,28.0,0.0,,,33.0,0.0303030303030303,5.0,0.2
2020-07-31 00:00:00,9565,0.0778881338212232,2007.0,0.1345291479820628,255.0,0.0588235294117647,1.0,1.0,385.0,0.1012987012987013,35.0,0.2571428571428571,257.0,0.0778210116731518,40.0,0.1,205.0,0.0195121951219512,8.0,0.0,452.0,0.0752212389380531,163.0,0.1349693251533742,1470.0,0.0700680272108844,422.0,0.0781990521327014,149.0,0.0939597315436242,9.0,0.2222222222222222,109.0,0.1376146788990826,23.0,0.2173913043478261,5207.0,0.0862300748991742,1241.0,0.1506849315068493,5.0,0.4,3.0,0.6666666666666666,7.0,0.0,,,18.0,0.1111111111111111,1.0,0.0,133.0,0.037593984962406,15.0,0.0,121.0,0.0743801652892562,16.0,0.1875,141.0,0.0709219858156028,16.0,0.0625
2020-07-30 00:00:00,8061,0.1043294876566183,1870.0,0.1513368983957219,101.0,0.0495049504950495,2.0,1.0,397.0,0.1763224181360202,29.0,0.3103448275862069,296.0,0.0641891891891892,73.0,0.0273972602739726,44.0,0.1818181818181818,8.0,0.375,355.0,0.1464788732394366,106.0,0.1037735849056604,1406.0,0.112375533428165,379.0,0.0448548812664908,291.0,0.0309278350515464,9.0,0.1111111111111111,163.0,0.0797546012269939,23.0,0.3043478260869566,4112.0,0.1106517509727626,1170.0,0.188034188034188,10.0,0.1,2.0,0.5,5.0,0.2,1.0,0.0,26.0,0.0769230769230769,1.0,0.0,95.0,0.1473684210526316,10.0,0.3,197.0,0.0558375634517767,22.0,0.0,128.0,0.0625,19.0,0.2631578947368421
2020-07-29 00:00:00,8313,0.0982798027186335,1947.0,0.1319979455572676,107.0,0.0373831775700935,2.0,0.0,345.0,0.1710144927536232,33.0,0.484848484848485,282.0,0.1028368794326241,85.0,0.0470588235294118,43.0,0.0930232558139535,8.0,0.375,389.0,0.0848329048843188,123.0,0.1138211382113821,1417.0,0.0832745236414961,369.0,0.0514905149051491,124.0,0.0887096774193548,6.0,0.0,109.0,0.0642201834862385,29.0,0.103448275862069,4550.0,0.1101098901098901,1206.0,0.1583747927031509,9.0,0.2222222222222222,3.0,0.3333333333333333,12.0,0.0,3.0,0.0,34.0,0.0882352941176471,2.0,0.0,92.0,0.141304347826087,10.0,0.0,162.0,0.0555555555555556,28.0,0.0714285714285714,144.0,0.0486111111111111,23.0,0.1739130434782609
2020-07-28 00:00:00,8508,0.1100141043723554,2445.0,0.1243353783231084,102.0,0.0980392156862745,1.0,1.0,505.0,0.1920792079207921,53.0,0.1886792452830189,228.0,0.0350877192982456,40.0,0.05,36.0,0.1111111111111111,7.0,0.1428571428571429,477.0,0.11949685534591198,121.0,0.1074380165289256,1429.0,0.0930720783764871,486.0,0.0679012345679012,126.0,0.0396825396825397,9.0,0.1111111111111111,90.0,0.2,40.0,0.075,4737.0,0.1173738653156006,1590.0,0.1459119496855346,7.0,0.1428571428571429,4.0,0.25,16.0,0.0,3.0,0.0,27.0,0.1851851851851852,4.0,0.75,111.0,0.2432432432432433,14.0,0.0,111.0,0.03603603603603601,23.0,0.0434782608695652,118.0,0.0423728813559322,29.0,0.0689655172413793
2020-07-27 00:00:00,10064,0.1136724960254372,2224.0,0.1169064748201439,102.0,0.0784313725490196,4.0,0.25,435.0,0.1632183908045977,40.0,0.425,276.0,0.0652173913043478,39.0,0.0256410256410256,47.0,0.0851063829787234,9.0,0.5555555555555556,559.0,0.11270125223613599,151.0,0.1059602649006623,1500.0,0.0993333333333333,525.0,0.0419047619047619,212.0,0.1226415094339623,20.0,0.05,135.0,0.0962962962962963,39.0,0.1282051282051282,5948.0,0.1230665770006725,1306.0,0.1424196018376723,17.0,0.0,6.0,0.0,8.0,0.0,1.0,0.0,80.0,0.1375,6.0,0.0,103.0,0.1262135922330097,22.0,0.0454545454545455,192.0,0.0677083333333333,17.0,0.0588235294117647,112.0,0.1071428571428571,20.0,0.05
