date,pcr_tests,pcr_pos_tests,pcr_positivity,ser_tests,ser_pos_tests,ser_positivity
2021-06-03 00:00:00,149,6,0.0402684563758389,1.0,0.0,0
2021-06-02 00:00:00,6838,253,0.0369991225504534,122.0,55.0,0.4508196721311476
2021-06-01 00:00:00,17452,606,0.0347238138895256,771.0,468.0,0.6070038910505836
2021-05-31 00:00:00,6451,271,0.0420089908541311,236.0,144.0,0.6101694915254238
2021-05-30 00:00:00,7971,361,0.0452891732530423,245.0,147.0,0.6
2021-05-29 00:00:00,7882,392,0.0497335701598579,555.0,375.0,0.6756756756756758
2021-05-28 00:00:00,13874,602,0.0433905146316852,1081.0,548.0,0.5069380203515264
2021-05-27 00:00:00,16036,553,0.0344849089548516,1095.0,437.0,0.3990867579908676
2021-05-26 00:00:00,16544,587,0.0354811411992263,1489.0,820.0,0.5507051712558766
2021-05-25 00:00:00,19157,684,0.0357049642428355,1555.0,843.0,0.5421221864951768
2021-05-24 00:00:00,19492,734,0.0376564744510569,768.0,394.0,0.5130208333333334
2021-05-23 00:00:00,8283,454,0.0548110587951225,443.0,232.0,0.5237020316027088
2021-05-22 00:00:00,8354,433,0.0518314579841992,993.0,540.0,0.5438066465256798
2021-05-21 00:00:00,14902,651,0.0436854113541806,1308.0,710.0,0.5428134556574924
2021-05-20 00:00:00,16242,649,0.0399581332348233,1655.0,886.0,0.5353474320241692
2021-05-19 00:00:00,18303,730,0.0398841719936622,1914.0,1059.0,0.5532915360501568
2021-05-18 00:00:00,19691,718,0.0364633588949266,1723.0,886.0,0.514219384793964
2021-05-17 00:00:00,22625,844,0.0373038674033149,951.0,499.0,0.5247108307045216
2021-05-16 00:00:00,8689,534,0.0614570146161814,514.0,270.0,0.5252918287937744
2021-05-15 00:00:00,7556,495,0.0655108523028057,936.0,505.0,0.5395299145299146
2021-05-14 00:00:00,16015,711,0.0443958788635654,1261.0,651.0,0.5162569389373514
2021-05-13 00:00:00,19351,823,0.0425301018035244,1421.0,741.0,0.52146375791696
2021-05-12 00:00:00,18969,785,0.041383309610417,1624.0,886.0,0.5455665024630542
2021-05-11 00:00:00,22475,800,0.03559510567297,1540.0,816.0,0.5298701298701298
2021-05-10 00:00:00,24291,941,0.0387386274751966,861.0,454.0,0.5272938443670152
2021-05-09 00:00:00,8449,524,0.0620191738667298,283.0,128.0,0.452296819787986
2021-05-08 00:00:00,9399,599,0.0637301840621343,932.0,484.0,0.51931330472103
2021-05-07 00:00:00,17541,880,0.0501681774129183,1297.0,699.0,0.5389360061680802
2021-05-06 00:00:00,20026,912,0.0455407969639469,1603.0,859.0,0.535870243293824
2021-05-05 00:00:00,22348,917,0.0410327546089136,1681.0,875.0,0.520523497917906
2021-05-04 00:00:00,24732,980,0.039624777616044,1963.0,1033.0,0.5262353540499236
2021-05-03 00:00:00,27911,967,0.0346458385582745,962.0,456.0,0.474012474012474
2021-05-02 00:00:00,9452,580,0.0613626745662294,583.0,302.0,0.5180102915951974
2021-05-01 00:00:00,9479,648,0.0683616415233675,943.0,515.0,0.5461293743372216
2021-04-30 00:00:00,18895,938,0.0496427626356179,1392.0,756.0,0.5431034482758622
2021-04-29 00:00:00,21917,888,0.0405164940457179,1797.0,946.0,0.5264329437952142
2021-04-28 00:00:00,22302,999,0.0447941888619855,1830.0,945.0,0.5163934426229508
2021-04-27 00:00:00,25504,941,0.0368961731493099,1753.0,881.0,0.5025670279520822
2021-04-26 00:00:00,27298,1083,0.0396732361345154,1182.0,586.0,0.4957698815566836
2021-04-25 00:00:00,9280,589,0.0634698275862069,344.0,157.0,0.4563953488372094
2021-04-24 00:00:00,9321,632,0.0678038837034653,1090.0,551.0,0.5055045871559632
2021-04-23 00:00:00,18794,939,0.049962754070448,1352.0,697.0,0.5155325443786982
2021-04-22 00:00:00,22040,991,0.0449637023593466,1671.0,864.0,0.5170556552962298
2021-04-21 00:00:00,24064,1001,0.0415974069148936,2006.0,992.0,0.4945164506480558
2021-04-20 00:00:00,26594,1027,0.038617733323306,1813.0,906.0,0.4997242140099284
2021-04-19 00:00:00,30969,1071,0.034582970066841,914.0,411.0,0.449671772428884
2021-04-18 00:00:00,9931,578,0.0582015909777465,424.0,224.0,0.5283018867924528
2021-04-17 00:00:00,9878,649,0.0657015590200445,1012.0,530.0,0.5237154150197628
2021-04-16 00:00:00,20454,902,0.0440989537498778,1193.0,604.0,0.5062866722548198
2021-04-15 00:00:00,24143,1004,0.0415855527482086,1650.0,874.0,0.5296969696969698
2021-04-14 00:00:00,25394,1014,0.0399306922895172,1881.0,921.0,0.4896331738437002
2021-04-13 00:00:00,28117,949,0.0337518227406907,1873.0,983.0,0.5248264815803524
2021-04-12 00:00:00,29970,1048,0.0349683016349683,1058.0,473.0,0.447069943289225
2021-04-11 00:00:00,9361,602,0.0643093686571948,475.0,248.0,0.5221052631578948
2021-04-10 00:00:00,10257,610,0.0594715803841279,989.0,530.0,0.5358948432760364
2021-04-09 00:00:00,20233,850,0.0420105767805071,1214.0,597.0,0.4917627677100494
2021-04-08 00:00:00,23187,909,0.039203001681977,1731.0,838.0,0.4841132293471982
2021-04-07 00:00:00,24750,878,0.0354747474747475,1747.0,852.0,0.4876931883228392
2021-04-06 00:00:00,27179,944,0.0347326980389271,1584.0,791.0,0.499368686868687
2021-04-05 00:00:00,29305,1046,0.0356935676505716,1053.0,559.0,0.5308641975308642
2021-04-04 00:00:00,6755,343,0.0507772020725389,255.0,116.0,0.4549019607843138
2021-04-03 00:00:00,10237,590,0.0576340724821725,827.0,367.0,0.4437726723095526
2021-04-02 00:00:00,19370,742,0.0383066597831699,1201.0,565.0,0.4704412989175688
2021-04-01 00:00:00,25171,832,0.03305391124707,1400.0,746.0,0.5328571428571428
2021-03-31 00:00:00,26534,920,0.034672495665938,1804.0,892.0,0.4944567627494458
2021-03-30 00:00:00,29753,961,0.0322992639397708,1648.0,813.0,0.4933252427184466
2021-03-29 00:00:00,31973,886,0.0277108810558909,1204.0,623.0,0.5174418604651164
2021-03-28 00:00:00,10213,487,0.0476843239009106,398.0,204.0,0.5125628140703518
2021-03-27 00:00:00,10114,568,0.0561597785248171,930.0,503.0,0.5408602150537636
2021-03-26 00:00:00,21175,820,0.0387249114521842,1405.0,701.0,0.498932384341637
2021-03-25 00:00:00,25888,836,0.0322929542645241,2012.0,1016.0,0.5049701789264414
2021-03-24 00:00:00,26848,828,0.0308402860548272,2282.0,1064.0,0.4662576687116564
2021-03-23 00:00:00,29887,834,0.0279051092448222,2237.0,1047.0,0.4680375502905678
2021-03-22 00:00:00,34295,918,0.0267677504009331,1210.0,528.0,0.4363636363636364
2021-03-21 00:00:00,10361,495,0.0477753112633916,541.0,234.0,0.4325323475046211
2021-03-20 00:00:00,10864,579,0.0532952871870398,1066.0,496.0,0.4652908067542214
2021-03-19 00:00:00,21281,725,0.0340679479347775,1468.0,677.0,0.4611716621253406
2021-03-18 00:00:00,25877,768,0.0296788654017081,1479.0,759.0,0.513184584178499
2021-03-17 00:00:00,26090,820,0.0314296665389038,1586.0,791.0,0.4987389659520808
2021-03-16 00:00:00,29153,836,0.0286762940349192,1770.0,870.0,0.4915254237288136
2021-03-15 00:00:00,33341,961,0.0288233706247563,1073.0,513.0,0.478098788443616
2021-03-14 00:00:00,10482,499,0.0476054188132036,353.0,159.0,0.4504249291784704
2021-03-13 00:00:00,11069,565,0.0510434546932876,775.0,351.0,0.4529032258064516
2021-03-12 00:00:00,23592,866,0.0367073584265853,1378.0,640.0,0.4644412191582004
2021-03-11 00:00:00,29683,912,0.0307246572111983,1233.0,621.0,0.5036496350364964
2021-03-10 00:00:00,30519,1031,0.0337822340181526,1877.0,842.0,0.4485881726158764
2021-03-09 00:00:00,32992,967,0.0293101357904947,1725.0,809.0,0.4689855072463768
2021-03-08 00:00:00,39109,1207,0.0308624613260375,1068.0,485.0,0.454119850187266
2021-03-07 00:00:00,11900,622,0.0522689075630252,320.0,146.0,0.45625
2021-03-06 00:00:00,13147,753,0.0572754240511143,669.0,308.0,0.460388639760837
2021-03-05 00:00:00,28329,1138,0.0401708496593597,1350.0,654.0,0.4844444444444446
2021-03-04 00:00:00,34676,1112,0.0320682893067251,1454.0,658.0,0.452544704264099
2021-03-03 00:00:00,34040,1249,0.0366921269095182,1548.0,728.0,0.4702842377260982
2021-03-02 00:00:00,37212,1287,0.0345856175427282,1658.0,775.0,0.4674306393244874
2021-03-01 00:00:00,40748,1416,0.0347501717875724,1151.0,540.0,0.4691572545612512
2021-02-28 00:00:00,12268,782,0.063743071405282,353.0,154.0,0.4362606232294618
2021-02-27 00:00:00,13474,990,0.0734748404334273,798.0,364.0,0.456140350877193
2021-02-26 00:00:00,28211,1365,0.048385381588742,1355.0,651.0,0.4804428044280444
2021-02-25 00:00:00,34687,1388,0.0400149912070805,1882.0,881.0,0.4681190223166844
2021-02-24 00:00:00,32532,1524,0.0468461822205828,1891.0,888.0,0.4695928080380752
2021-02-23 00:00:00,37222,1485,0.0398957605717049,2058.0,982.0,0.4771622934888242
2021-02-22 00:00:00,44926,1872,0.041668521568802,1454.0,657.0,0.4518569463548832
2021-02-21 00:00:00,13503,1060,0.078501073835444,521.0,234.0,0.4491362763915547
2021-02-20 00:00:00,15131,1328,0.0877668362963453,924.0,404.0,0.4372294372294373
2021-02-19 00:00:00,30948,1861,0.0601331265348326,1544.0,672.0,0.4352331606217617
2021-02-18 00:00:00,38853,2074,0.0533806913237073,1720.0,756.0,0.4395348837209303
2021-02-17 00:00:00,35627,2309,0.0648103966093132,2153.0,923.0,0.428704133766837
2021-02-16 00:00:00,40000,2308,0.0577,1843.0,823.0,0.4465545306565383
2021-02-15 00:00:00,38807,2292,0.0590615095214781,1329.0,556.0,0.418359668924003
2021-02-14 00:00:00,12498,1004,0.0803328532565211,429.0,159.0,0.3706293706293706
2021-02-13 00:00:00,15953,1419,0.0889487870619946,827.0,352.0,0.4256348246674728
2021-02-12 00:00:00,32099,2064,0.0643010685691143,1820.0,817.0,0.4489010989010989
