Category,value
tests,740069
YUMA,12696
YAVAPAI,21885
SANTA CRUZ,2236
PINAL,45089
PIMA,66107
NAVAJO,6074
MOHAVE,16336
MARICOPA,529936
LA PAZ,1900
GREENLEE,304
GRAHAM,1601
GILA,7338
COCONINO,10081
COCHISE,6707
APACHE,1640
Unknown,683
65 years and older,180798
55 - 64 years,148096
45 - 54 years,133577
20 - 44 years,244345
Less than 20 years,32570
positive,0.2164149559027604
