date,Coconino_cume,Coconino
2020-12-02 00:00:00,1,
2020-12-04 00:00:00,2,1
2020-12-10 00:00:00,3,1
2020-12-15 00:00:00,6,3
2020-12-16 00:00:00,147,141
2020-12-17 00:00:00,275,128
2020-12-18 00:00:00,486,211
2020-12-19 00:00:00,534,48
2020-12-20 00:00:00,535,1
2020-12-21 00:00:00,537,2
2020-12-22 00:00:00,574,37
2020-12-23 00:00:00,906,332
2020-12-24 00:00:00,1294,388
2020-12-25 00:00:00,1416,122
2020-12-26 00:00:00,1514,98
2020-12-27 00:00:00,1605,91
2020-12-28 00:00:00,1824,219
2020-12-29 00:00:00,2175,351
2020-12-30 00:00:00,2577,402
2020-12-31 00:00:00,2785,208
2021-01-01 00:00:00,2886,101
2021-01-02 00:00:00,2950,64
2021-01-03 00:00:00,2955,5
2021-01-04 00:00:00,3301,346
2021-01-05 00:00:00,3655,354
2021-01-06 00:00:00,4144,489
2021-01-07 00:00:00,4716,572
2021-01-08 00:00:00,5347,631
2021-01-09 00:00:00,5426,79
2021-01-10 00:00:00,5431,5
2021-01-11 00:00:00,5755,324
2021-01-12 00:00:00,6316,561
2021-01-13 00:00:00,6803,487
2021-01-14 00:00:00,7426,623
2021-01-15 00:00:00,8598,1172
2021-01-16 00:00:00,8701,103
2021-01-17 00:00:00,8702,1
2021-01-18 00:00:00,8878,176
2021-01-19 00:00:00,9283,405
2021-01-20 00:00:00,10796,1513
2021-01-21 00:00:00,11643,847
2021-01-22 00:00:00,12543,900
2021-01-23 00:00:00,12939,396
2021-01-24 00:00:00,12953,14
2021-01-25 00:00:00,13505,552
2021-01-26 00:00:00,14006,501
2021-01-27 00:00:00,15305,1299
2021-01-28 00:00:00,16517,1212
2021-01-29 00:00:00,17418,901
2021-01-30 00:00:00,17750,332
2021-01-31 00:00:00,17778,28
2021-02-01 00:00:00,18618,840
2021-02-02 00:00:00,19458,840
2021-02-03 00:00:00,21083,1625
2021-02-04 00:00:00,23092,2009
2021-02-05 00:00:00,25314,2222
2021-02-06 00:00:00,26773,1459
2021-02-07 00:00:00,26810,37
2021-02-08 00:00:00,27696,886
2021-02-09 00:00:00,28605,909
2021-02-10 00:00:00,31064,2459
2021-02-11 00:00:00,32598,1534
2021-02-12 00:00:00,35336,2738
2021-02-13 00:00:00,36843,1507
2021-02-14 00:00:00,36871,28
2021-02-15 00:00:00,38072,1201
2021-02-16 00:00:00,39694,1622
2021-02-17 00:00:00,42493,2799
2021-02-18 00:00:00,43600,1107
2021-02-19 00:00:00,44946,1346
2021-02-20 00:00:00,45985,1039
2021-02-21 00:00:00,45994,9
2021-02-22 00:00:00,46384,390
2021-02-23 00:00:00,46908,524
2021-02-24 00:00:00,48872,1964
2021-02-25 00:00:00,50530,1658
2021-02-26 00:00:00,52218,1688
2021-02-27 00:00:00,53875,1657
2021-02-28 00:00:00,53962,87
2021-03-01 00:00:00,55537,1575
2021-03-02 00:00:00,57315,1778
2021-03-03 00:00:00,59039,1724
2021-03-04 00:00:00,61181,2142
2021-03-05 00:00:00,62932,1751
2021-03-06 00:00:00,63662,730
2021-03-07 00:00:00,63753,91
2021-03-08 00:00:00,64713,960
2021-03-09 00:00:00,65598,885
2021-03-10 00:00:00,68327,2729
2021-03-11 00:00:00,70182,1855
2021-03-12 00:00:00,72752,2570
2021-03-13 00:00:00,73888,1136
2021-03-14 00:00:00,73946,58
2021-03-15 00:00:00,75268,1322
2021-03-16 00:00:00,77177,1909
2021-03-17 00:00:00,78946,1769
2021-03-18 00:00:00,80419,1473
2021-03-19 00:00:00,82035,1616
2021-03-20 00:00:00,83028,993
2021-03-21 00:00:00,83100,72
2021-03-22 00:00:00,83840,740
2021-03-23 00:00:00,85702,1862
2021-03-24 00:00:00,87434,1732
2021-03-25 00:00:00,89381,1947
2021-03-26 00:00:00,91566,2185
2021-03-27 00:00:00,92117,551
2021-03-28 00:00:00,92266,149
2021-03-29 00:00:00,94024,1758
2021-03-30 00:00:00,95831,1807
2021-03-31 00:00:00,97657,1826
2021-04-01 00:00:00,99050,1393
2021-04-02 00:00:00,100569,1519
2021-04-03 00:00:00,101123,554
2021-04-04 00:00:00,101220,97
2021-04-05 00:00:00,102080,860
2021-04-06 00:00:00,103389,1309
2021-04-07 00:00:00,104443,1054
2021-04-08 00:00:00,105667,1224
2021-04-09 00:00:00,106939,1272
2021-04-10 00:00:00,107517,578
2021-04-11 00:00:00,107618,101
2021-04-12 00:00:00,108134,516
2021-04-13 00:00:00,109155,1021
2021-04-14 00:00:00,110041,886
2021-04-15 00:00:00,110932,891
2021-04-16 00:00:00,112073,1141
2021-04-17 00:00:00,112420,347
2021-04-18 00:00:00,112508,88
2021-04-19 00:00:00,113512,1004
2021-04-20 00:00:00,114479,967
2021-04-21 00:00:00,115244,765
2021-04-22 00:00:00,116255,1011
2021-04-23 00:00:00,117347,1092
2021-04-24 00:00:00,117632,285
2021-04-25 00:00:00,117772,140
2021-04-26 00:00:00,118161,389
