date,Arizona,Arizona_cum,StatePODs,StatePODs_cum
2021-04-26 00:00:00,25304,4888954,10895.0,1415994.0
2021-04-25 00:00:00,23331,4863650,12908.0,1405099.0
2021-04-24 00:00:00,34669,4840319,13855.0,1392191.0
2021-04-23 00:00:00,52496,4805650,16850.0,1378336.0
2021-04-22 00:00:00,58238,4753154,17883.0,1361486.0
2021-04-21 00:00:00,56913,4694916,16502.0,1343603.0
2021-04-20 00:00:00,51531,4638003,16562.0,1327101.0
2021-04-19 00:00:00,50853,4586472,16500.0,1310539.0
2021-04-18 00:00:00,29062,4535619,15771.0,1294039.0
2021-04-17 00:00:00,41737,4506557,16624.0,1278268.0
2021-04-16 00:00:00,61535,4464820,17750.0,1261644.0
2021-04-15 00:00:00,62950,4403285,17045.0,1243894.0
2021-04-14 00:00:00,59041,4340335,16563.0,1226849.0
2021-04-13 00:00:00,49428,4281294,14773.0,1210286.0
2021-04-12 00:00:00,50880,4231866,13268.0,1195513.0
2021-04-11 00:00:00,30509,4180986,16818.0,1182245.0
2021-04-10 00:00:00,47030,4150477,17694.0,1165427.0
2021-04-09 00:00:00,67968,4103447,18209.0,1147733.0
2021-04-08 00:00:00,73208,4035479,16987.0,1129524.0
2021-04-07 00:00:00,72996,3962271,18041.0,1112537.0
2021-04-06 00:00:00,64176,3889275,16628.0,1094496.0
2021-04-05 00:00:00,57019,3825099,16487.0,1077868.0
2021-04-04 00:00:00,20845,3768080,10408.0,1061381.0
2021-04-03 00:00:00,48116,3747235,23324.0,1050973.0
2021-04-02 00:00:00,67334,3699119,24774.0,1027649.0
2021-04-01 00:00:00,73095,3631785,24093.0,1002875.0
2021-03-31 00:00:00,75474,3558690,24419.0,978782.0
2021-03-30 00:00:00,66077,3483216,24236.0,954363.0
2021-03-29 00:00:00,59663,3417139,24128.0,930127.0
2021-03-28 00:00:00,37686,3357476,22845.0,905999.0
2021-03-27 00:00:00,52513,3319790,22584.0,883154.0
2021-03-26 00:00:00,69450,3267277,23049.0,860570.0
2021-03-25 00:00:00,70524,3197827,22028.0,837521.0
2021-03-24 00:00:00,62847,3127303,19058.0,815493.0
2021-03-23 00:00:00,48376,3064456,12943.0,796435.0
2021-03-22 00:00:00,42793,3016080,12899.0,783492.0
2021-03-21 00:00:00,30880,2973287,17062.0,770593.0
2021-03-20 00:00:00,46252,2942407,17703.0,753531.0
2021-03-19 00:00:00,59323,2896155,17467.0,735828.0
2021-03-18 00:00:00,62458,2836832,16473.0,718361.0
2021-03-17 00:00:00,62018,2774374,16715.0,701888.0
2021-03-16 00:00:00,54171,2712356,14687.0,685173.0
2021-03-15 00:00:00,46827,2658185,13741.0,670486.0
2021-03-14 00:00:00,28709,2611358,16102.0,656745.0
2021-03-13 00:00:00,51218,2582649,17896.0,640643.0
2021-03-12 00:00:00,72828,2531431,16837.0,622747.0
2021-03-11 00:00:00,70018,2458603,17634.0,605910.0
2021-03-10 00:00:00,66963,2388585,16903.0,588276.0
2021-03-09 00:00:00,56592,2321622,16195.0,571373.0
2021-03-08 00:00:00,50844,2265030,16645.0,555178.0
2021-03-07 00:00:00,26005,2214186,16283.0,538533.0
2021-03-06 00:00:00,44521,2188181,16442.0,522250.0
2021-03-05 00:00:00,58172,2143660,16393.0,505808.0
2021-03-04 00:00:00,57567,2085488,15922.0,489415.0
2021-03-03 00:00:00,58459,2027921,15403.0,473493.0
2021-03-02 00:00:00,50366,1969462,14456.0,458090.0
2021-03-01 00:00:00,45114,1919096,12849.0,443634.0
2021-02-28 00:00:00,25462,1873982,15591.0,430785.0
2021-02-27 00:00:00,51686,1848520,15108.0,415194.0
2021-02-26 00:00:00,66618,1796834,13993.0,400086.0
2021-02-25 00:00:00,60161,1730216,13365.0,386093.0
2021-02-24 00:00:00,56494,1670055,13717.0,372728.0
2021-02-23 00:00:00,43996,1613561,12732.0,359011.0
2021-02-22 00:00:00,27805,1569565,11778.0,346279.0
2021-02-21 00:00:00,14849,1541760,10822.0,334501.0
2021-02-20 00:00:00,34939,1526911,11256.0,323679.0
2021-02-19 00:00:00,42114,1491972,10223.0,312423.0
2021-02-18 00:00:00,44314,1449858,9843.0,302200.0
2021-02-17 00:00:00,46727,1405544,10555.0,292357.0
2021-02-16 00:00:00,44331,1358817,11079.0,281802.0
2021-02-15 00:00:00,31148,1314486,11030.0,270723.0
2021-02-14 00:00:00,17303,1283338,10228.0,259693.0
2021-02-13 00:00:00,45538,1266035,10477.0,249465.0
2021-02-12 00:00:00,60827,1220497,11058.0,238988.0
2021-02-11 00:00:00,50672,1159670,10848.0,227930.0
2021-02-10 00:00:00,50269,1108998,11071.0,217082.0
2021-02-09 00:00:00,43970,1058729,11037.0,206011.0
2021-02-08 00:00:00,38449,1014759,13488.0,194974.0
2021-02-07 00:00:00,16292,976310,11448.0,181486.0
2021-02-06 00:00:00,38050,960018,10992.0,170038.0
2021-02-05 00:00:00,43624,921968,9143.0,159046.0
2021-02-04 00:00:00,46066,878344,9950.0,149903.0
2021-02-03 00:00:00,43462,832278,8977.0,139953.0
2021-02-02 00:00:00,38226,788816,8730.0,130976.0
2021-02-01 00:00:00,29689,750590,8254.0,122246.0
2021-01-31 00:00:00,11561,720901,4834.0,113992.0
2021-01-30 00:00:00,26185,709340,4759.0,109158.0
2021-01-29 00:00:00,39591,683155,4955.0,104399.0
2021-01-28 00:00:00,39360,643564,5412.0,99444.0
2021-01-27 00:00:00,39391,604204,5515.0,94032.0
2021-01-26 00:00:00,36525,564813,6136.0,88517.0
2021-01-25 00:00:00,29029,528288,5274.0,82381.0
2021-01-24 00:00:00,16244,499259,5751.0,77107.0
2021-01-23 00:00:00,28514,483015,5761.0,71356.0
2021-01-22 00:00:00,37658,454501,5561.0,65595.0
2021-01-21 00:00:00,34863,416843,6168.0,60034.0
2021-01-20 00:00:00,31517,381980,5694.0,53866.0
2021-01-19 00:00:00,26547,350463,6001.0,48172.0
2021-01-18 00:00:00,18878,323916,6008.0,42171.0
2021-01-17 00:00:00,9297,305038,5970.0,36163.0
2021-01-16 00:00:00,15701,295741,5664.0,30193.0
2021-01-15 00:00:00,24734,280040,5948.0,24529.0
2021-01-14 00:00:00,24512,255306,5885.0,18581.0
2021-01-13 00:00:00,24987,230794,6323.0,12696.0
2021-01-12 00:00:00,23062,205807,5637.0,6373.0
2021-01-11 00:00:00,15511,182745,734.0,736.0
2021-01-10 00:00:00,3204,167234,,
2021-01-09 00:00:00,7915,164030,,
2021-01-08 00:00:00,11856,156115,1.0,2.0
2021-01-07 00:00:00,12486,144259,,
2021-01-06 00:00:00,11837,131773,,
2021-01-05 00:00:00,8787,119936,1.0,1.0
2021-01-04 00:00:00,8563,111149,,
2021-01-03 00:00:00,3190,102586,,
2021-01-02 00:00:00,7542,99396,,
2021-01-01 00:00:00,684,91854,,
2020-12-31 00:00:00,7758,91170,,
2020-12-30 00:00:00,14759,83412,,
2020-12-29 00:00:00,12727,68653,,
2020-12-28 00:00:00,9153,55926,,
2020-12-27 00:00:00,2641,46773,,
2020-12-26 00:00:00,6508,44132,,
2020-12-25 00:00:00,137,37624,,
2020-12-24 00:00:00,3785,37487,,
2020-12-23 00:00:00,9610,33702,,
2020-12-22 00:00:00,7708,24092,,
2020-12-21 00:00:00,5467,16384,,
2020-12-20 00:00:00,1015,10917,,
2020-12-19 00:00:00,2552,9902,,
2020-12-18 00:00:00,3572,7350,,
2020-12-17 00:00:00,3082,3778,,
2020-12-16 00:00:00,562,696,,
2020-12-15 00:00:00,35,134,,
2020-12-14 00:00:00,8,99,,
2020-12-13 00:00:00,3,91,,
2020-12-12 00:00:00,4,88,,
2020-12-11 00:00:00,7,84,,
2020-12-10 00:00:00,7,77,,
2020-12-09 00:00:00,5,70,,
2020-12-08 00:00:00,3,65,,
2020-12-07 00:00:00,4,62,,
2020-12-05 00:00:00,1,58,,
2020-12-04 00:00:00,4,57,,
2020-12-03 00:00:00,8,53,,
2020-12-02 00:00:00,8,45,,
2020-12-01 00:00:00,37,37,,
