date,Apache_cume,Apache
2020-12-01,2,
2020-12-02,3,1
2020-12-03,5,2
2020-12-04,6,1
2020-12-07,8,2
2020-12-08,9,1
2020-12-09,11,2
2020-12-13,12,1
2020-12-15,16,4
2020-12-16,46,30
2020-12-17,93,47
2020-12-18,131,38
2020-12-19,132,1
2020-12-21,149,17
2020-12-22,160,11
2020-12-23,327,167
2020-12-24,336,9
2020-12-25,338,2
2020-12-26,340,2
2020-12-28,412,72
2020-12-29,743,331
2020-12-30,904,161
2020-12-31,1044,140
2021-01-01,1047,3
2021-01-02,1059,12
2021-01-04,1163,104
2021-01-05,1336,173
2021-01-06,1673,337
2021-01-07,2002,329
2021-01-08,2198,196
2021-01-09,2214,16
2021-01-10,2215,1
2021-01-11,2806,591
2021-01-12,3175,369
2021-01-13,3501,326
2021-01-14,4035,534
2021-01-15,4342,307
2021-01-16,4361,19
2021-01-17,4362,1
2021-01-18,4432,70
2021-01-19,4711,279
2021-01-20,5529,818
2021-01-21,6352,823
2021-01-22,6821,469
2021-01-23,6851,30
2021-01-24,6855,4
2021-01-25,7238,383
2021-01-26,7681,443
2021-01-27,8236,555
2021-01-28,9127,891
2021-01-29,9554,427
2021-01-30,9568,14
2021-01-31,9613,45
2021-02-01,10102,489
2021-02-02,10508,406
2021-02-03,11182,674
2021-02-04,12422,1240
2021-02-05,13007,585
2021-02-06,13239,232
2021-02-07,13243,4
2021-02-08,13497,254
2021-02-09,13767,270
2021-02-10,14825,1058
2021-02-11,15673,848
2021-02-12,15976,303
2021-02-13,16129,153
2021-02-14,16132,3
2021-02-15,16230,98
2021-02-16,16989,759
2021-02-17,17701,712
2021-02-18,18612,911
2021-02-19,19040,428
2021-02-20,19163,123
2021-02-21,19178,15
2021-02-22,19728,550
2021-02-23,20179,451
2021-02-24,20646,467
2021-02-25,21339,693
2021-02-26,21541,202
2021-02-27,21776,235
2021-02-28,21780,4
2021-03-01,22184,404
2021-03-02,22467,283
2021-03-03,22950,483
2021-03-04,23334,384
2021-03-05,23691,357
2021-03-06,23772,81
2021-03-07,23776,4
2021-03-08,24018,242
2021-03-09,24318,300
2021-03-10,24996,678
2021-03-11,25452,456
2021-03-12,25758,306
2021-03-13,25826,68
2021-03-14,25829,3
2021-03-15,26036,207
2021-03-16,26417,381
2021-03-17,26704,287
2021-03-18,26950,246
2021-03-19,27118,168
2021-03-20,27173,55
2021-03-21,27179,6
2021-03-22,27430,251
2021-03-23,27666,236
2021-03-24,28067,401
2021-03-25,28309,242
2021-03-26,28477,168
2021-03-27,28527,50
2021-03-28,28531,4
2021-03-29,28724,193
2021-03-30,28932,208
2021-03-31,29160,228
2021-04-01,29334,174
2021-04-02,29501,167
2021-04-03,29589,88
2021-04-04,29597,8
2021-04-05,29775,178
2021-04-06,29979,204
2021-04-07,30183,204
2021-04-08,30380,197
2021-04-09,30548,168
2021-04-10,30617,69
2021-04-11,30626,9
2021-04-12,30828,202
2021-04-13,30980,152
2021-04-14,31129,149
2021-04-15,31276,147
2021-04-16,31431,155
2021-04-17,31447,16
2021-04-18,31452,5
2021-04-19,31585,133
2021-04-20,31710,125
2021-04-21,31815,105
2021-04-22,31939,124
2021-04-23,32046,107
2021-04-24,32099,53
2021-04-25,32106,7
2021-04-26,32219,113
2021-04-27,32354,135
2021-04-28,32481,127
2021-04-29,32620,139
2021-04-30,32749,129
2021-05-01,32810,61
2021-05-02,32812,2
2021-05-03,32925,113
2021-05-04,33049,124
2021-05-05,33145,96
2021-05-06,33221,76
2021-05-07,33303,82
2021-05-08,33321,18
2021-05-09,33325,4
2021-05-10,33423,98
2021-05-11,33526,103
2021-05-12,33628,102
2021-05-13,33809,181
2021-05-14,34057,248
2021-05-15,34478,421
2021-05-16,34486,8
2021-05-17,34785,299
2021-05-18,35056,271
2021-05-19,35244,188
2021-05-20,35402,158
2021-05-21,35517,115
2021-05-22,35581,64
2021-05-23,35588,7
2021-05-24,35717,129
2021-05-25,35854,137
2021-05-26,35997,143
2021-05-27,36128,131
2021-05-28,36231,103
2021-05-29,36249,18
2021-05-30,36254,5
2021-05-31,36261,7
2021-06-01,36373,112
2021-06-02,36470,97
2021-06-03,36571,101
2021-06-04,36804,233
2021-06-05,37155,351
2021-06-06,37165,10
2021-06-07,37439,274
2021-06-08,37750,311
2021-06-09,38004,254
2021-06-10,38114,110
2021-06-11,38233,119
2021-06-12,38265,32
2021-06-13,38271,6
2021-06-14,38389,118
2021-06-15,38516,127
2021-06-16,38661,145
2021-06-17,38754,93
2021-06-18,38810,56
2021-06-19,38843,33
2021-06-20,38847,4
2021-06-21,38936,89
2021-06-22,39028,92
2021-06-23,39118,90
2021-06-24,39187,69
2021-06-25,39273,86
2021-06-26,39308,35
2021-06-27,39313,5
2021-06-28,39409,96
2021-06-29,39522,113
2021-06-30,39634,112
2021-07-01,39693,59
2021-07-02,39753,60
2021-07-03,39758,5
2021-07-04,39760,2
2021-07-05,39765,5
2021-07-06,39878,113
2021-07-07,39951,73
2021-07-08,40024,73
2021-07-09,40071,47
2021-07-10,40076,5
2021-07-11,40078,2
2021-07-12,40172,94
2021-07-13,40246,74
2021-07-14,40338,92
2021-07-15,40398,60
2021-07-16,40479,81
2021-07-17,40490,11
2021-07-18,40497,7
2021-07-19,40551,54
2021-07-20,40638,87
2021-07-21,40710,72
2021-07-22,40785,75
2021-07-23,40890,105
2021-07-24,40895,5
2021-07-25,40899,4
2021-07-26,40977,78
2021-07-27,41087,110
2021-07-28,41199,112
2021-07-29,41304,105
2021-07-30,41390,86
2021-07-31,41404,14
2021-08-01,41405,1
2021-08-02,41516,111
2021-08-03,41643,127
2021-08-04,41739,96
2021-08-05,41807,68
2021-08-06,41919,112
2021-08-07,41933,14
2021-08-08,41938,5
2021-08-09,42051,113
2021-08-10,42137,86
2021-08-11,42240,103
2021-08-12,42329,89
2021-08-13,42461,132
2021-08-14,42487,26
2021-08-15,42503,16
2021-08-16,42599,96
2021-08-17,42707,108
2021-08-18,42827,120
2021-08-19,42927,100
2021-08-20,43047,120
2021-08-21,43062,15
2021-08-22,43074,12
2021-08-23,43181,107
2021-08-24,43287,106
2021-08-25,43381,94
2021-08-26,43496,115
2021-08-27,43627,131
2021-08-28,43652,25
2021-08-29,43659,7
2021-08-30,43743,84
2021-08-31,43816,73
2021-09-01,43901,85
2021-09-02,43973,72
2021-09-03,44091,118
2021-09-04,44111,20
2021-09-05,44116,5
2021-09-06,44121,5
2021-09-07,44196,75
2021-09-08,44296,100
2021-09-09,44355,59
2021-09-10,44431,76
2021-09-11,44447,16
2021-09-12,44453,6
2021-09-13,44531,78
2021-09-14,44596,65
2021-09-15,44661,65
2021-09-16,44707,46
2021-09-17,44829,122
2021-09-18,44837,8
2021-09-19,44842,5
2021-09-20,44902,60
2021-09-21,44974,72
2021-09-22,45022,48
2021-09-23,45072,50
2021-09-24,45188,116
2021-09-25,45234,46
2021-09-26,45273,39
2021-09-27,45339,66
2021-09-28,45447,108
2021-09-29,45582,135
2021-09-30,45769,187
2021-10-01,45933,164
2021-10-02,45996,63
2021-10-03,46047,51
2021-10-04,46147,100
2021-10-05,46299,152
2021-10-06,46414,115
2021-10-07,46579,165
2021-10-08,46725,146
2021-10-09,46800,75
2021-10-10,46829,29
2021-10-11,46877,48
2021-10-12,47010,133
2021-10-13,47211,201
2021-10-14,47335,124
2021-10-15,47457,122
2021-10-16,47507,50
2021-10-17,47527,20
2021-10-18,47654,127
2021-10-19,47776,122
2021-10-20,47916,140
2021-10-21,47996,80
2021-10-22,48106,110
2021-10-23,48186,80
2021-10-24,48257,71
2021-10-25,48417,160
2021-10-26,48585,168
2021-10-27,48893,308
2021-10-28,49122,229
2021-10-29,49279,157
2021-10-30,49331,52
2021-10-31,49410,79
2021-11-01,49620,210
2021-11-02,49822,202
2021-11-03,50048,226
2021-11-04,50414,366
2021-11-05,50584,170
2021-11-06,50726,142
2021-11-07,50901,175
2021-11-08,51125,224
2021-11-09,51355,230
2021-11-10,51703,348
2021-11-11,51934,231
2021-11-12,52283,349
2021-11-13,52424,141
2021-11-14,52625,201
2021-11-15,52848,223
2021-11-16,53229,381
2021-11-17,53501,272
2021-11-18,53729,228
2021-11-19,54052,323
2021-11-20,54225,173
2021-11-21,54333,108
2021-11-22,54689,356
2021-11-23,54994,305
2021-11-24,55209,215
2021-11-26,55422,213
2021-11-27,55519,97
2021-11-28,55662,143
2021-11-29,55913,251
2021-11-30,56205,292
2021-12-01,56494,289
2021-12-02,56682,188
2021-12-03,57168,486
2021-12-04,57413,245
2021-12-05,57543,130
2021-12-06,57766,223
2021-12-07,58036,270
2021-12-08,58303,267
2021-12-09,58557,254
2021-12-10,58808,251
2021-12-11,58960,152
2021-12-12,59052,92
2021-12-13,59286,234
2021-12-14,59513,227
2021-12-15,59746,233
2021-12-16,59943,197
2021-12-17,59966,23
