date,20-34_Mohave,35-44_Mohave,45-54_Mohave,55-64_Mohave,65+_Mohave,<20_Mohave
1/1/2021,292,381,440,498,362,7
1/10/2021,441,549,650,747,834,11
1/11/2021,458,563,681,785,933,11
1/12/2021,478,586,710,833,1096,11
1/13/2021,496,617,749,882,1264,12
1/14/2021,530,647,797,950,1466,13
1/15/2021,555,691,834,1018,1700,14
1/16/2021,566,708,850,1058,1967,15
1/17/2021,567,711,850,1060,1992,15
1/18/2021,584,730,877,1095,2228,16
1/19/2021,602,747,908,1146,2412,17
1/2/2021,298,391,449,509,375,7
1/20/2021,636,775,932,1212,2688,17
1/21/2021,653,799,959,1253,2865,17
1/22/2021,681,822,987,1298,3108,17
1/23/2021,694,832,996,1316,3709,17
1/24/2021,694,838,1005,1322,4238,17
1/25/2021,700,845,1015,1341,4494,18
1/26/2021,715,852,1023,1367,4851,18
1/27/2021,739,871,1050,1418,5266,18
1/28/2021,757,895,1082,1466,5796,18
1/29/2021,772,904,1096,1495,6176,18
1/3/2021,300,392,458,516,382,7
1/30/2021,777,909,1108,1514,6479,18
1/31/2021,780,910,1115,1526,6954,18
1/4/2021,319,420,489,561,446,8
1/5/2021,334,443,512,588,491,8
1/6/2021,373,476,552,652,563,9
1/7/2021,399,505,597,686,679,11
1/8/2021,430,538,636,728,784,11
1/9/2021,436,547,645,741,802,11
10/1/2021,7422,5971,8310,16514,40989,2892
10/10/2021,7546,6033,8383,16607,41100,2932
10/11/2021,7558,6043,8393,16622,41116,2937
10/12/2021,7578,6054,8404,16632,41132,2942
10/13/2021,7589,6066,8415,16640,41155,2947
10/14/2021,7604,6069,8430,16651,41183,2955
10/15/2021,7637,6086,8445,16661,41205,2972
10/16/2021,7649,6096,8455,16665,41210,2980
10/17/2021,7658,6097,8458,16669,41214,2983
10/18/2021,7687,6106,8473,16683,41230,2985
10/19/2021,7702,6120,8479,16699,41255,2998
10/2/2021,7432,5983,8318,16523,41005,2893
10/20/2021,7711,6129,8488,16706,41274,3000
10/21/2021,7732,6136,8497,16717,41289,3004
10/22/2021,7752,6155,8522,16729,41335,3012
10/23/2021,7760,6160,8527,16737,41380,3016
10/24/2021,7763,6162,8527,16743,41392,3023
10/25/2021,7775,6168,8539,16766,41476,3023
10/26/2021,7791,6175,8545,16776,41534,3027
10/27/2021,7800,6181,8561,16797,41607,3033
10/28/2021,7814,6186,8570,16823,41678,3038
10/29/2021,7832,6193,8578,16853,41725,3046
10/3/2021,7437,5984,8318,16523,41007,2893
10/30/2021,7839,6196,8585,16864,41747,3050
10/31/2021,7843,6197,8591,16868,41757,3050
10/4/2021,7455,5988,8332,16537,41022,2897
10/5/2021,7473,5999,8339,16551,41043,2904
10/6/2021,7497,6009,8342,16570,41058,2906
10/7/2021,7518,6015,8353,16584,41073,2907
10/8/2021,7537,6026,8368,16600,41092,2927
10/9/2021,7545,6031,8376,16606,41098,2931
11/1/2021,7847,6200,8596,16887,41813,3058
11/10/2021,7952,6262,8673,17017,42243,3209
11/11/2021,7976,6276,8695,17038,42322,3231
11/12/2021,7999,6290,8717,17072,42359,3257
11/13/2021,8011,6296,8722,17086,42380,3272
11/14/2021,8018,6300,8726,17091,42403,3278
11/15/2021,8039,6304,8747,17110,42474,3290
11/16/2021,8063,6314,8765,17122,42523,3306
11/17/2021,8084,6329,8780,17151,42585,3320
11/18/2021,8115,6346,8793,17180,42647,3337
11/19/2021,8145,6368,8820,17212,42707,3384
11/2/2021,7856,6206,8607,16900,41859,3059
11/20/2021,8156,6372,8828,17229,42737,3419
11/21/2021,8168,6382,8835,17246,42764,3438
11/22/2021,8197,6393,8845,17274,42815,3448
11/23/2021,8219,6396,8868,17305,42856,3468
11/24/2021,8229,6405,8878,17323,42877,3482
11/25/2021,8229,6406,8878,17323,42877,3482
11/26/2021,8252,6413,8889,17344,42898,3499
11/27/2021,8257,6424,8900,17358,42920,3508
11/28/2021,8268,6430,8904,17372,42935,3516
11/29/2021,8296,6452,8916,17398,42985,3524
11/3/2021,7873,6211,8611,16912,41904,3062
11/30/2021,8321,6464,8927,17419,43036,3536
11/4/2021,7884,6222,8620,16927,41973,3070
11/5/2021,7899,6228,8631,16940,42032,3084
11/6/2021,7907,6237,8641,16954,42057,3149
11/7/2021,7911,6238,8644,16959,42067,3166
11/8/2021,7923,6252,8652,16971,42142,3176
11/9/2021,7943,6257,8664,16997,42195,3187
12/1/2020,,,,,1,
12/1/2021,8352,6480,8945,17444,43094,3549
12/10/2020,,,,,1,
12/10/2021,8484,6569,9059,17680,43565,3674
12/11/2020,,,,,1,
12/11/2021,8493,6582,9068,17698,43610,3681
12/12/2020,,,,1,1,
12/12/2021,8500,6586,9074,17700,43644,3697
12/13/2020,,,,1,1,
12/13/2021,8512,6592,9087,17718,43699,3701
12/14/2020,,,,1,1,
12/14/2021,8521,6597,9093,17727,43753,3706
12/15/2020,,,,1,1,
12/15/2021,8531,6599,9100,17749,43816,3713
12/16/2020,,,1,2,1,
12/16/2021,8544,6603,9109,17765,43867,3732
12/17/2020,,,1,2,1,
12/17/2021,8554,6608,9121,17783,43898,3746
12/18/2020,,1,1,3,1,
12/19/2020,,1,1,3,1,
12/2/2020,,,,,1,
12/2/2021,8368,6494,8960,17475,43144,3562
12/20/2020,,1,1,3,1,
12/21/2020,1,1,5,7,4,
12/22/2020,5,12,24,25,13,
12/23/2020,32,53,78,79,47,
12/24/2020,64,88,107,101,63,
12/25/2020,64,88,107,101,63,
12/26/2020,92,129,140,144,81,1
12/27/2020,97,139,154,154,102,2
12/28/2020,142,195,213,219,144,3
12/29/2020,201,266,309,313,204,4
12/3/2020,,,,,1,
12/3/2021,8387,6506,8980,17510,43198,3583
12/30/2020,245,327,377,410,270,6
12/31/2020,289,378,430,486,322,6
12/4/2020,,,,,1,
12/4/2021,8399,6509,8988,17533,43219,3591
12/5/2020,,,,,1,
12/5/2021,8403,6514,8993,17541,43248,3599
12/6/2020,,,,,1,
12/6/2021,8414,6527,9005,17566,43330,3602
12/7/2020,,,,,1,
12/7/2021,8431,6535,9019,17589,43391,3606
12/8/2020,,,,,1,
12/8/2021,8444,6543,9032,17616,43445,3614
12/9/2020,,,,,1,
12/9/2021,8471,6554,9046,17648,43508,3637
2/1/2021,797,929,1134,1575,7368,19
2/10/2021,896,1031,1252,1804,10601,25
2/11/2021,899,1035,1264,1819,10827,26
2/12/2021,923,1064,1287,1862,11199,28
2/13/2021,924,1074,1292,1879,11424,28
2/14/2021,925,1075,1292,1886,11450,28
2/15/2021,935,1082,1307,1898,11587,29
2/16/2021,940,1087,1317,1918,11836,29
2/17/2021,953,1092,1323,1931,12100,29
2/18/2021,961,1105,1331,1943,12258,29
2/19/2021,964,1108,1333,1949,12343,29
2/2/2021,806,943,1153,1596,7776,19
2/20/2021,964,1108,1334,1954,12365,29
2/21/2021,964,1108,1334,1954,12388,29
2/22/2021,967,1109,1338,1962,12475,29
2/23/2021,969,1109,1339,1967,12551,29
2/24/2021,971,1114,1350,1988,12815,29
2/25/2021,976,1118,1362,2007,13137,29
2/26/2021,979,1124,1375,2025,13453,29
2/27/2021,987,1140,1384,2037,13668,29
2/28/2021,992,1143,1394,2048,13979,29
2/3/2021,838,964,1182,1650,8543,22
2/4/2021,850,978,1201,1684,8964,22
2/5/2021,864,990,1217,1706,9321,23
2/6/2021,869,992,1219,1710,9525,23
2/7/2021,869,1000,1222,1721,9632,23
2/8/2021,869,1003,1225,1736,9791,24
2/9/2021,879,1017,1239,1757,9926,24
3/1/2021,1001,1149,1407,2062,14390,30
3/10/2021,1149,1306,1629,2999,19671,34
3/11/2021,1161,1318,1643,3186,20532,34
3/12/2021,1185,1338,1664,3329,21284,35
3/13/2021,1194,1355,1683,3472,21634,36
3/14/2021,1198,1364,1690,3532,21905,36
3/15/2021,1212,1374,1701,3646,22322,37
3/16/2021,1223,1378,1715,3768,22912,37
3/17/2021,1244,1393,1757,3961,24112,37
3/18/2021,1264,1415,1791,4112,24855,37
3/19/2021,1288,1436,1814,4356,25481,38
