date,20-34,35-44,45-54,55-64,65+,<20,20-34_Apache,35-44_Apache,45-54_Apache,55-64_Apache,65+_Apache,<20_Apache,20-34_Coconino,35-44_Coconino,45-54_Coconino,55-64_Coconino,65+_Coconino,<20_Coconino,20-34_Cochise,35-44_Cochise,45-54_Cochise,55-64_Cochise,65+_Cochise,<20_Cochise,20-34_Graham,35-44_Graham,45-54_Graham,55-64_Graham,65+_Graham,<20_Graham,20-34_Greenlee,35-44_Greenlee,45-54_Greenlee,55-64_Greenlee,65+_Greenlee,<20_Greenlee,20-34_Gila,35-44_Gila,45-54_Gila,55-64_Gila,65+_Gila,<20_Gila,20-34_La Paz,35-44_La Paz,45-54_La Paz,55-64_La Paz,65+_La Paz,<20_La Paz,20-34_Maricopa,35-44_Maricopa,45-54_Maricopa,55-64_Maricopa,65+_Maricopa,<20_Maricopa,20-34_Mohave,35-44_Mohave,45-54_Mohave,55-64_Mohave,65+_Mohave,<20_Mohave,20-34_Navajo,35-44_Navajo,45-54_Navajo,55-64_Navajo,65+_Navajo,<20_Navajo,20-34_Pinal,35-44_Pinal,45-54_Pinal,55-64_Pinal,65+_Pinal,<20_Pinal,20-34_Pima,35-44_Pima,45-54_Pima,55-64_Pima,65+_Pima,<20_Pima,20-34_Yavapai,35-44_Yavapai,45-54_Yavapai,55-64_Yavapai,65+_Yavapai,<20_Yavapai,20-34_Santa Cruz,35-44_Santa Cruz,45-54_Santa Cruz,55-64_Santa Cruz,65+_Santa Cruz,<20_Santa Cruz,20-34_Yuma,35-44_Yuma,45-54_Yuma,55-64_Yuma,65+_Yuma,<20_Yuma
1/1/2021,20781,22999,21161,18484,13325,178,165.0,154.0,194,241.0,281.0,3.0,633.0,737.0,578.0,448,359.0,3.0,333.0,323,273.0,287,208,2.0,176.0,181.0,164.0,192.0,245.0,5.0,15.0,18.0,26.0,21.0,36.0,,160,151.0,164.0,210.0,203.0,4.0,11.0,6.0,21.0,15.0,16.0,,11626,13046,12219,9849,6050,100,292.0,381.0,440.0,498.0,362,7.0,225.0,279.0,299.0,351.0,929.0,6.0,630,992,944,758.0,542,6.0,4306,4501,3794,3563,2427,25.0,312.0,410.0,435.0,646.0,434,6.0,109.0,97.0,58,69.0,60.0,2.0,931,866,652,485.0,243,5.0
1/10/2021,34298,35259,33417,30341,30932,399,232.0,232.0,313,419.0,878.0,10.0,1143.0,1157.0,953.0,800,723.0,13.0,450.0,461,386.0,396,645,5.0,271.0,299.0,303.0,315.0,530.0,6.0,22.0,23.0,38.0,34.0,88.0,1.0,307,338.0,412.0,529.0,1031.0,14.0,28.0,20.0,42.0,38.0,32.0,,19795,20069,19082,16022,11833,199,441.0,549.0,650.0,747.0,834,11.0,371.0,474.0,508.0,605.0,2236.0,31.0,1169,1723,1740,1483.0,2303,14.0,6570,6496,5673,5504,5061,54.0,566.0,697.0,800.0,1119.0,969,10.0,264.0,214.0,162,164.0,193.0,5.0,1271,1207,941,718.0,520,8.0
1/11/2021,36218,37081,35392,32042,35302,454,244.0,246.0,328,444.0,1391.0,11.0,1214.0,1240.0,1032.0,852,791.0,14.0,462.0,477,408.0,414,843,5.0,278.0,311.0,311.0,329.0,577.0,6.0,22.0,23.0,38.0,34.0,88.0,1.0,321,355.0,430.0,560.0,1109.0,14.0,28.0,20.0,42.0,39.0,35.0,,21027,21178,20306,16999,13666,231,458.0,563.0,681.0,785.0,933,11.0,410.0,522.0,576.0,658.0,2477.0,34.0,1217,1806,1825,1550.0,2483,19.0,6881,6775,5943,5788,5458,64.0,575.0,705.0,809.0,1135.0,997,11.0,280.0,235.0,187,182.0,209.0,5.0,1331,1295,1006,755.0,863,8.0
1/12/2021,38987,39769,38208,34596,43168,549,255.0,261.0,350,482.0,1665.0,11.0,1320.0,1324.0,1107.0,935,992.0,15.0,468.0,485,415.0,424,1059,6.0,287.0,318.0,325.0,357.0,643.0,9.0,25.0,29.0,43.0,40.0,105.0,1.0,329,359.0,439.0,575.0,1144.0,14.0,28.0,20.0,43.0,39.0,41.0,,23003,23150,22324,18679,18477,310,478.0,586.0,710.0,833.0,1096,11.0,437.0,549.0,640.0,729.0,2727.0,35.0,1307,1920,1948,1649.0,2765,19.0,7208,7038,6207,6051,5991,72.0,594.0,729.0,839.0,1182.0,1087,11.0,300.0,251.0,209,210.0,254.0,5.0,1391,1365,1082,809.0,1187,9.0
1/13/2021,41731,42702,41361,37354,52189,629,266.0,285.0,388,533.0,1861.0,13.0,1380.0,1390.0,1190.0,1010,1254.0,16.0,487.0,518,438.0,451,1374,6.0,298.0,327.0,337.0,374.0,741.0,9.0,28.0,35.0,44.0,43.0,133.0,1.0,334,365.0,449.0,582.0,1181.0,14.0,56.0,48.0,80.0,82.0,65.0,,25005,25270,24548,20350,24027,373,496.0,617.0,749.0,882.0,1264,12.0,456.0,573.0,667.0,803.0,2924.0,36.0,1417,2058,2097,1826.0,3173,22.0,7425,7275,6451,6300,6452,79.0,638.0,777.0,926.0,1276.0,1277,12.0,309.0,260.0,216,221.0,423.0,5.0,1476,1439,1157,872.0,1523,9.0
1/14/2021,44479,45760,44620,40408,61819,690,305.0,321.0,416,604.0,2213.0,16.0,1479.0,1478.0,1283.0,1097,1526.0,16.0,492.0,526,451.0,462,1624,6.0,314.0,358.0,363.0,421.0,866.0,10.0,36.0,42.0,58.0,67.0,143.0,1.0,344,380.0,468.0,613.0,1327.0,14.0,57.0,48.0,80.0,83.0,70.0,1.0,26935,27394,26821,22259,30046,410,530.0,647.0,797.0,950.0,1466,13.0,489.0,621.0,707.0,891.0,3147.0,44.0,1516,2239,2257,1975.0,3697,23.0,7727,7582,6771,6598,6887,84.0,671.0,822.0,981.0,1348.0,1393,14.0,320.0,273.0,226,232.0,585.0,5.0,1495,1459,1185,896.0,1611,9.0
1/15/2021,47943,49020,48037,43571,71275,787,325.0,341.0,449,647.0,2396.0,21.0,1594.0,1572.0,1364.0,1188,2275.0,16.0,497.0,533,461.0,473,2050,6.0,422.0,473.0,471.0,548.0,996.0,27.0,39.0,43.0,62.0,69.0,148.0,1.0,400,425.0,511.0,667.0,1363.0,20.0,59.0,48.0,80.0,83.0,73.0,1.0,29129,29406,28943,24049,34949,466,555.0,691.0,834.0,1018.0,1700,14.0,524.0,669.0,767.0,977.0,3415.0,45.0,1636,2396,2437,2109.0,4078,24.0,8339,8159,7352,7162,8219,92.0,686.0,833.0,993.0,1368.0,1442,14.0,337.0,286.0,237,241.0,751.0,5.0,1524,1475,1206,925.0,1701,9.0
1/16/2021,49720,50593,49714,45194,76701,825,325.0,341.0,450,650.0,2410.0,21.0,1605.0,1588.0,1379.0,1211,2379.0,16.0,512.0,539,469.0,485,2407,6.0,425.0,473.0,472.0,548.0,1051.0,27.0,39.0,43.0,62.0,69.0,149.0,1.0,400,426.0,512.0,668.0,1365.0,20.0,59.0,49.0,80.0,84.0,74.0,1.0,30489,30597,30213,25225,38127,495,566.0,708.0,850.0,1058.0,1967,15.0,528.0,670.0,768.0,979.0,3423.0,45.0,1694,2485,2538,2201.0,4695,27.0,8580,8354,7533,7329,8502,94.0,707.0,865.0,1037.0,1414.0,1589,16.0,343.0,288.0,237,241.0,756.0,5.0,1528,1476,1210,926.0,1706,9.0
1/17/2021,50815,51610,50790,46283,80206,855,325.0,341.0,451,650.0,2410.0,21.0,1611.0,1596.0,1387.0,1215,2386.0,16.0,515.0,540,472.0,487,2421,6.0,426.0,473.0,472.0,548.0,1053.0,27.0,39.0,43.0,62.0,69.0,149.0,1.0,400,426.0,512.0,668.0,1368.0,20.0,59.0,49.0,80.0,85.0,75.0,1.0,31448,31495,31173,26192,41267,519,567.0,711.0,850.0,1060.0,1992,15.0,530.0,671.0,768.0,980.0,3425.0,45.0,1713,2515,2582,2237.0,4750,27.0,8662,8413,7579,7385,8639,98.0,709.0,867.0,1040.0,1419.0,1605,17.0,344.0,289.0,237,243.0,760.0,5.0,1530,1479,1211,927.0,1710,9.0
1/18/2021,52458,53130,52541,48030,88267,892,332.0,348.0,463,660.0,2437.0,21.0,1679.0,1669.0,1442.0,1269,2450.0,17.0,518.0,545,479.0,496,2598,6.0,438.0,478.0,485.0,560.0,1131.0,27.0,42.0,44.0,63.0,73.0,156.0,1.0,403,434.0,516.0,693.0,1435.0,20.0,60.0,50.0,80.0,88.0,82.0,1.0,32490,32429,32323,27314,46455,547,584.0,730.0,877.0,1095.0,2228,16.0,543.0,682.0,797.0,1007.0,3448.0,45.0,1777,2628,2655,2330.0,4971,28.0,9005,8718,7903,7675,10215,103.0,716.0,870.0,1053.0,1439.0,1755,18.0,346.0,294.0,239,247.0,767.0,5.0,1538,1486,1221,931.0,1728,9.0
