Category,value
tests,15213943
day,
pos,
est_pos,
total_pos,
APACHE,86731
COCHISE,185129
COCONINO,394464
GILA,104990
GRAHAM,34730
GREENLEE,3790
LA PAZ,29200
MARICOPA,9182421
MOHAVE,322848
NAVAJO,199666
PIMA,2414361
PINAL,982047
SANTA CRUZ,84267
YAVAPAI,326425
YUMA,333390
0_5,
Less than 20 years,2713280
20 - 44 years,6399269
45 - 54 years,1981335
55 - 64 years,1842708
65 years and older,2225882
Unknown,51469
positive,0.0993674026516334
