date,pcr_tests_SANTA_CRUZ,pcr_pos_tests_SANTA_CRUZ,pcr_positivity_SANTA_CRUZ,ser_tests_SANTA_CRUZ,ser_pos_tests_SANTA_CRUZ,ser_positivity_SANTA_CRUZ
2020-11-28 00:00:00,9,2,0.2222222222222222,,,
2020-11-27 00:00:00,41,7,0.1707317073170732,1.0,0.0,0
2020-11-26 00:00:00,10,6,0.6,,,
2020-11-25 00:00:00,353,69,0.1954674220963173,1.0,0.0,0
2020-11-24 00:00:00,119,35,0.2941176470588236,4.0,1.0,0.25
2020-11-23 00:00:00,238,48,0.2016806722689076,2.0,0.0,0
2020-11-22 00:00:00,49,9,0.1836734693877551,,,
2020-11-21 00:00:00,75,17,0.2266666666666667,3.0,1.0,0.3333333333333333
2020-11-20 00:00:00,224,48,0.2142857142857143,5.0,4.0,0.8
2020-11-19 00:00:00,192,42,0.21875,4.0,1.0,0.25
2020-11-18 00:00:00,230,34,0.1478260869565218,1.0,1.0,1
2020-11-17 00:00:00,129,42,0.3255813953488373,6.0,0.0,0
2020-11-16 00:00:00,224,65,0.2901785714285715,7.0,0.0,0
2020-11-15 00:00:00,36,5,0.1388888888888889,3.0,1.0,0.3333333333333333
2020-11-14 00:00:00,59,11,0.1864406779661017,2.0,1.0,0.5
2020-11-13 00:00:00,262,25,0.0954198473282443,3.0,0.0,0
2020-11-12 00:00:00,337,28,0.0830860534124629,3.0,1.0,0.3333333333333333
2020-11-11 00:00:00,62,8,0.1290322580645161,2.0,1.0,0.5
2020-11-10 00:00:00,207,26,0.1256038647342995,1.0,0.0,0
2020-11-09 00:00:00,113,18,0.1592920353982301,5.0,2.0,0.4
2020-11-08 00:00:00,50,7,0.14,1.0,0.0,0
2020-11-07 00:00:00,38,8,0.2105263157894737,1.0,0.0,0
2020-11-06 00:00:00,75,9,0.12,,,
2020-11-05 00:00:00,144,14,0.0972222222222222,,,
2020-11-04 00:00:00,185,15,0.0810810810810811,2.0,1.0,0.5
2020-11-03 00:00:00,72,13,0.1805555555555556,2.0,0.0,0
2020-11-02 00:00:00,86,10,0.1162790697674419,3.0,0.0,0
2020-11-01 00:00:00,21,3,0.1428571428571429,1.0,1.0,1
2020-10-31 00:00:00,45,4,0.0888888888888889,,,
2020-10-30 00:00:00,74,7,0.0945945945945946,4.0,1.0,0.25
2020-10-29 00:00:00,75,13,0.1733333333333334,3.0,0.0,0
2020-10-28 00:00:00,102,7,0.0686274509803922,,,
2020-10-27 00:00:00,66,8,0.1212121212121212,4.0,1.0,0.25
2020-10-26 00:00:00,92,14,0.1521739130434783,2.0,0.0,0
2020-10-25 00:00:00,27,5,0.1851851851851852,1.0,1.0,1
2020-10-24 00:00:00,55,3,0.0545454545454545,,,
2020-10-23 00:00:00,196,10,0.0510204081632653,,,
2020-10-22 00:00:00,59,2,0.0338983050847458,1.0,0.0,0
2020-10-21 00:00:00,109,4,0.036697247706422,3.0,0.0,0
2020-10-20 00:00:00,76,1,0.0131578947368421,6.0,1.0,0.1666666666666667
2020-10-19 00:00:00,67,7,0.1044776119402985,3.0,1.0,0.3333333333333333
2020-10-18 00:00:00,16,1,0.0625,2.0,0.0,0
2020-10-17 00:00:00,24,3,0.125,1.0,0.0,0
2020-10-16 00:00:00,75,7,0.0933333333333333,4.0,2.0,0.5
2020-10-15 00:00:00,69,4,0.0579710144927536,2.0,0.0,0
2020-10-14 00:00:00,110,3,0.0272727272727273,3.0,1.0,0.3333333333333333
2020-10-13 00:00:00,55,3,0.0545454545454545,5.0,0.0,0
2020-10-12 00:00:00,77,8,0.1038961038961039,5.0,2.0,0.4
2020-10-11 00:00:00,16,3,0.1875,,,
