date,pcr_tests_NAVAJO,pcr_pos_tests_NAVAJO,pcr_positivity_NAVAJO,ser_tests_NAVAJO,ser_pos_tests_NAVAJO,ser_positivity_NAVAJO
2020-11-28 00:00:00,20,3,0.15,1.0,0.0,0
2020-11-27 00:00:00,144,30,0.2083333333333334,4.0,0.0,0
2020-11-26 00:00:00,36,5,0.1388888888888889,,,
2020-11-25 00:00:00,242,41,0.1694214876033058,4.0,1.0,0.25
2020-11-24 00:00:00,275,48,0.1745454545454546,7.0,0.0,0
2020-11-23 00:00:00,369,58,0.1571815718157182,4.0,1.0,0.25
2020-11-22 00:00:00,98,10,0.1020408163265306,,,
2020-11-21 00:00:00,105,24,0.2285714285714286,3.0,1.0,0.3333333333333333
2020-11-20 00:00:00,351,47,0.1339031339031339,5.0,1.0,0.2
2020-11-19 00:00:00,274,42,0.1532846715328467,10.0,6.0,0.6
2020-11-18 00:00:00,294,49,0.1666666666666667,43.0,3.0,0.0697674418604651
2020-11-17 00:00:00,330,50,0.1515151515151515,8.0,3.0,0.375
2020-11-16 00:00:00,333,49,0.1471471471471471,3.0,0.0,0
2020-11-15 00:00:00,72,15,0.2083333333333334,1.0,0.0,0
2020-11-14 00:00:00,79,13,0.1645569620253165,2.0,1.0,0.5
2020-11-13 00:00:00,252,31,0.123015873015873,1.0,0.0,0
2020-11-12 00:00:00,316,35,0.1107594936708861,8.0,0.0,0
2020-11-11 00:00:00,149,24,0.1610738255033557,8.0,3.0,0.375
2020-11-10 00:00:00,226,31,0.1371681415929204,1.0,0.0,0
2020-11-09 00:00:00,261,35,0.1340996168582376,5.0,0.0,0
2020-11-08 00:00:00,60,5,0.0833333333333333,,,
2020-11-07 00:00:00,65,11,0.1692307692307693,2.0,0.0,0
2020-11-06 00:00:00,164,17,0.1036585365853659,2.0,0.0,0
2020-11-05 00:00:00,237,36,0.1518987341772152,2.0,1.0,0.5
2020-11-04 00:00:00,321,26,0.0809968847352025,65.0,6.0,0.0923076923076923
2020-11-03 00:00:00,183,13,0.0710382513661202,6.0,0.0,0
2020-11-02 00:00:00,317,42,0.1324921135646688,3.0,0.0,0
2020-11-01 00:00:00,97,23,0.2371134020618557,2.0,0.0,0
2020-10-31 00:00:00,64,17,0.265625,1.0,1.0,1
2020-10-30 00:00:00,134,9,0.0671641791044776,7.0,1.0,0.1428571428571429
2020-10-29 00:00:00,187,30,0.160427807486631,7.0,0.0,0
2020-10-28 00:00:00,246,23,0.0934959349593496,33.0,7.0,0.2121212121212121
2020-10-27 00:00:00,150,12,0.08,4.0,0.0,0
2020-10-26 00:00:00,221,33,0.1493212669683258,8.0,1.0,0.125
2020-10-25 00:00:00,67,11,0.164179104477612,1.0,0.0,0
2020-10-24 00:00:00,72,19,0.2638888888888889,3.0,1.0,0.3333333333333333
2020-10-23 00:00:00,149,15,0.1006711409395973,3.0,0.0,0
2020-10-22 00:00:00,219,15,0.0684931506849315,3.0,1.0,0.3333333333333333
2020-10-21 00:00:00,244,22,0.0901639344262295,1.0,1.0,1
2020-10-20 00:00:00,193,23,0.1191709844559586,4.0,3.0,0.75
2020-10-19 00:00:00,249,22,0.0883534136546185,6.0,0.0,0
2020-10-18 00:00:00,84,8,0.0952380952380952,,,
2020-10-17 00:00:00,100,18,0.18,3.0,1.0,0.3333333333333333
2020-10-16 00:00:00,107,20,0.1869158878504673,2.0,0.0,0
2020-10-15 00:00:00,153,10,0.065359477124183,58.0,3.0,0.0517241379310345
2020-10-14 00:00:00,322,13,0.0403726708074534,4.0,2.0,0.5
2020-10-13 00:00:00,170,12,0.0705882352941177,7.0,1.0,0.1428571428571429
2020-10-12 00:00:00,121,8,0.0661157024793389,5.0,0.0,0
2020-10-11 00:00:00,39,3,0.0769230769230769,3.0,1.0,0.3333333333333333
2020-10-10 00:00:00,43,1,0.0232558139534884,1.0,0.0,0
2020-10-09 00:00:00,108,9,0.0833333333333333,8.0,0.0,0
2020-10-08 00:00:00,153,6,0.0392156862745098,8.0,0.0,0
2020-10-07 00:00:00,140,7,0.05,5.0,1.0,0.2
2020-10-06 00:00:00,138,8,0.0579710144927536,84.0,4.0,0.0476190476190476
2020-10-05 00:00:00,160,5,0.03125,4.0,0.0,0
2020-10-04 00:00:00,41,3,0.0731707317073171,1.0,0.0,0
2020-10-03 00:00:00,61,2,0.0327868852459016,1.0,0.0,0
2020-10-02 00:00:00,130,5,0.0384615384615385,3.0,0.0,0
2020-10-01 00:00:00,144,5,0.0347222222222222,6.0,2.0,0.3333333333333333
2020-09-30 00:00:00,202,4,0.0198019801980198,5.0,1.0,0.2
2020-09-29 00:00:00,141,5,0.0354609929078014,13.0,3.0,0.2307692307692308
2020-09-28 00:00:00,107,3,0.0280373831775701,6.0,2.0,0.3333333333333333
2020-09-27 00:00:00,37,1,0.027027027027027,,,
2020-09-26 00:00:00,33,2,0.0606060606060606,1.0,0.0,0
2020-09-25 00:00:00,126,4,0.0317460317460317,33.0,2.0,0.0606060606060606
2020-09-24 00:00:00,194,4,0.0206185567010309,19.0,0.0,0
2020-09-23 00:00:00,183,3,0.0163934426229508,5.0,2.0,0.4
2020-09-22 00:00:00,95,4,0.0421052631578947,5.0,1.0,0.2
2020-09-21 00:00:00,117,3,0.0256410256410256,5.0,2.0,0.4
2020-09-20 00:00:00,33,1,0.0303030303030303,,,
2020-09-19 00:00:00,41,3,0.0731707317073171,1.0,0.0,0
2020-09-18 00:00:00,99,4,0.0404040404040404,14.0,4.0,0.2857142857142857
2020-09-17 00:00:00,103,5,0.0485436893203884,6.0,2.0,0.3333333333333333
2020-09-16 00:00:00,171,4,0.0233918128654971,6.0,2.0,0.3333333333333333
2020-09-15 00:00:00,122,4,0.0327868852459016,13.0,3.0,0.2307692307692308
2020-09-14 00:00:00,137,3,0.0218978102189781,5.0,2.0,0.4
2020-09-13 00:00:00,34,0,0,2.0,0.0,0
2020-09-12 00:00:00,34,1,0.0294117647058824,1.0,0.0,0
2020-09-11 00:00:00,72,3,0.0416666666666667,6.0,1.0,0.1666666666666667
2020-09-10 00:00:00,118,2,0.0169491525423729,2.0,0.0,0
2020-09-09 00:00:00,160,1,0.00625,6.0,0.0,0
2020-09-08 00:00:00,89,8,0.0898876404494382,11.0,1.0,0.0909090909090909
2020-09-07 00:00:00,33,4,0.1212121212121212,2.0,0.0,0
2020-09-06 00:00:00,20,2,0.1,3.0,0.0,0
2020-09-05 00:00:00,31,1,0.032258064516129,1.0,0.0,0
2020-09-04 00:00:00,89,5,0.0561797752808989,7.0,1.0,0.1428571428571429
2020-09-03 00:00:00,101,3,0.0297029702970297,,,
2020-09-02 00:00:00,161,2,0.0124223602484472,27.0,2.0,0.0740740740740741
2020-09-01 00:00:00,104,4,0.0384615384615385,5.0,0.0,0
2020-08-31 00:00:00,148,4,0.027027027027027,8.0,0.0,0
2020-08-30 00:00:00,28,2,0.0714285714285714,1.0,0.0,0
2020-08-29 00:00:00,32,2,0.0625,4.0,1.0,0.25
2020-08-28 00:00:00,88,1,0.0113636363636364,8.0,0.0,0
2020-08-27 00:00:00,76,2,0.0263157894736842,35.0,4.0,0.1142857142857143
2020-08-26 00:00:00,114,3,0.0263157894736842,35.0,5.0,0.1428571428571429
2020-08-25 00:00:00,120,8,0.0666666666666667,109.0,11.0,0.1009174311926606
2020-08-24 00:00:00,145,9,0.0620689655172414,7.0,2.0,0.2857142857142857
2020-08-23 00:00:00,33,4,0.1212121212121212,1.0,0.0,0
2020-08-22 00:00:00,29,0,0,1.0,0.0,0
