Category,value
tests,499495
Yuma,10430
Yavapai,12839
Santa Cruz,1856
Pinal,31895
Pima,51502
Navajo,4152
Mohave,10290
Maricopa,346231
La Paz,1566
Greenlee,201
Graham,1076
Gila,5283
Coconino,6322
Cochise,5409
Apache,1162
Unknown,427
65 years and older,118096
55 - 64 years,94912
45 - 54 years,88262
20 - 44 years,173714
Less than 20 years,24084
positive,0.1698555541096508
