date,pcr_tests,pcr_pos_tests,pcr_positivity,ser_tests,ser_pos_tests,ser_positivity,pcr_tests_APACHE,pcr_pos_tests_APACHE,pcr_positivity_APACHE,ser_tests_APACHE,ser_pos_tests_APACHE,ser_positivity_APACHE,pcr_tests_YUMA,pcr_pos_tests_YUMA,pcr_positivity_YUMA,ser_tests_YUMA,ser_pos_tests_YUMA,ser_positivity_YUMA,pcr_tests_YAVAPAI,pcr_pos_tests_YAVAPAI,pcr_positivity_YAVAPAI,ser_tests_YAVAPAI,ser_pos_tests_YAVAPAI,ser_positivity_YAVAPAI,pcr_tests_SANTA CRUZ,pcr_pos_tests_SANTA CRUZ,pcr_positivity_SANTA CRUZ,ser_tests_SANTA CRUZ,ser_pos_tests_SANTA CRUZ,ser_positivity_SANTA CRUZ,pcr_tests_PINAL,pcr_pos_tests_PINAL,pcr_positivity_PINAL,ser_tests_PINAL,ser_pos_tests_PINAL,ser_positivity_PINAL,pcr_tests_PIMA,pcr_pos_tests_PIMA,pcr_positivity_PIMA,ser_tests_PIMA,ser_pos_tests_PIMA,ser_positivity_PIMA,pcr_tests_NAVAJO,pcr_pos_tests_NAVAJO,pcr_positivity_NAVAJO,ser_tests_NAVAJO,ser_pos_tests_NAVAJO,ser_positivity_NAVAJO,pcr_tests_MOHAVE,pcr_pos_tests_MOHAVE,pcr_positivity_MOHAVE,ser_tests_MOHAVE,ser_pos_tests_MOHAVE,ser_positivity_MOHAVE,pcr_tests_MARICOPA,pcr_pos_tests_MARICOPA,pcr_positivity_MARICOPA,ser_tests_MARICOPA,ser_pos_tests_MARICOPA,ser_positivity_MARICOPA,pcr_tests_LA PAZ,pcr_pos_tests_LA PAZ,pcr_positivity_LA PAZ,ser_tests_LA PAZ,ser_pos_tests_LA PAZ,ser_positivity_LA PAZ,pcr_tests_GREENLEE,pcr_pos_tests_GREENLEE,pcr_positivity_GREENLEE,ser_tests_GREENLEE,ser_pos_tests_GREENLEE,ser_positivity_GREENLEE,pcr_tests_GRAHAM,pcr_pos_tests_GRAHAM,pcr_positivity_GRAHAM,ser_tests_GRAHAM,ser_pos_tests_GRAHAM,ser_positivity_GRAHAM,pcr_tests_GILA,pcr_pos_tests_GILA,pcr_positivity_GILA,ser_tests_GILA,ser_pos_tests_GILA,ser_positivity_GILA,pcr_tests_COCONINO,pcr_pos_tests_COCONINO,pcr_positivity_COCONINO,ser_tests_COCONINO,ser_pos_tests_COCONINO,ser_positivity_COCONINO,pcr_tests_COCHISE,pcr_pos_tests_COCHISE,pcr_positivity_COCHISE,ser_tests_COCHISE,ser_pos_tests_COCHISE,ser_positivity_COCHISE
2021-06-12 00:00:00,3638.0,171.0,0.0470038482682793,264.0,129.0,0.4886363636363636,18.0,1.0,0.0555555555555556,1.0,0.0,0.0,29.0,0.0,0.0,2.0,0.0,0.0,102.0,6.0,0.0588235294117647,,,,12.0,1.0,0.0833333333333333,,,,292.0,18.0,0.0616438356164384,26.0,16.0,0.6153846153846154,525.0,25.0,0.0476190476190476,6.0,3.0,0.5,27.0,7.0,0.2592592592592593,1.0,1.0,1.0,72.0,5.0,0.0694444444444445,1.0,1.0,1.0,2194.0,103.0,0.0469462169553327,210.0,101.0,0.480952380952381,2.0,0.0,0.0,,,,2.0,0.0,0.0,,,,7.0,1.0,0.1428571428571429,,,,13.0,1.0,0.0769230769230769,1.0,1.0,1.0,52.0,0.0,0.0,12.0,4.0,0.3333333333333333,26.0,0.0,0.0,,,
2021-06-11 00:00:00,6081.0,287.0,0.0471961848380201,527.0,283.0,0.5370018975332068,18.0,0.0,0.0,2.0,1.0,0.5,118.0,2.0,0.0169491525423729,29.0,22.0,0.7586206896551724,160.0,4.0,0.025,14.0,8.0,0.5714285714285714,24.0,0.0,0.0,1.0,0.0,0.0,609.0,28.0,0.0459770114942529,34.0,9.0,0.2647058823529412,826.0,38.0,0.0460048426150121,27.0,11.0,0.4074074074074074,62.0,5.0,0.0806451612903226,20.0,10.0,0.5,150.0,7.0,0.0466666666666667,8.0,3.0,0.375,3210.0,191.0,0.0595015576323988,378.0,214.0,0.5661375661375662,7.0,0.0,0.0,,,,1.0,0.0,0.0,,,,10.0,0.0,0.0,1.0,0.0,0.0,31.0,0.0,0.0,6.0,3.0,0.5,129.0,2.0,0.0155038759689922,2.0,1.0,0.5,47.0,0.0,0.0,3.0,1.0,0.3333333333333333
2021-06-10 00:00:00,6002.0,263.0,0.0438187270909697,687.0,429.0,0.6244541484716158,15.0,1.0,0.0666666666666667,1.0,1.0,1.0,92.0,1.0,0.0108695652173913,15.0,12.0,0.8,181.0,5.0,0.0276243093922652,26.0,16.0,0.6153846153846154,14.0,0.0,0.0,1.0,0.0,0.0,436.0,29.0,0.0665137614678899,39.0,24.0,0.6153846153846154,799.0,28.0,0.0350438047559449,34.0,16.0,0.4705882352941176,45.0,1.0,0.0222222222222222,11.0,7.0,0.6363636363636364,115.0,12.0,0.1043478260869565,25.0,14.0,0.5600000000000002,3537.0,177.0,0.0500424088210348,503.0,325.0,0.6461232604373758,11.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,11.0,0.0,0.0,,,,39.0,0.0,0.0,13.0,3.0,0.2307692307692308,84.0,1.0,0.0119047619047619,5.0,3.0,0.6,45.0,0.0,0.0,5.0,2.0,0.4
2021-06-09 00:00:00,6147.0,339.0,0.0551488530990727,716.0,451.0,0.6298882681564246,17.0,2.0,0.1176470588235294,2.0,2.0,1.0,71.0,2.0,0.028169014084507,18.0,12.0,0.6666666666666666,186.0,14.0,0.0752688172043011,20.0,4.0,0.2,27.0,1.0,0.037037037037037,3.0,2.0,0.6666666666666666,444.0,36.0,0.0810810810810811,38.0,19.0,0.5,739.0,17.0,0.0230040595399188,36.0,16.0,0.4444444444444444,64.0,6.0,0.09375,14.0,12.0,0.8571428571428572,161.0,16.0,0.0993788819875776,43.0,25.0,0.5813953488372094,3597.0,229.0,0.0636641645815958,497.0,326.0,0.6559356136820926,10.0,0.0,0.0,,,,1.0,0.0,0.0,,,,19.0,2.0,0.1052631578947368,1.0,1.0,1.0,26.0,2.0,0.0769230769230769,17.0,10.0,0.5882352941176472,108.0,2.0,0.0185185185185185,18.0,16.0,0.8888888888888888,59.0,2.0,0.0338983050847458,1.0,0.0,0.0
2021-06-08 00:00:00,6489.0,299.0,0.0460779781168131,688.0,411.0,0.5973837209302326,18.0,1.0,0.0555555555555556,,,,103.0,2.0,0.0194174757281553,2.0,1.0,0.5,201.0,7.0,0.0348258706467662,20.0,7.0,0.35,17.0,0.0,0.0,2.0,1.0,0.5,465.0,25.0,0.0537634408602151,24.0,11.0,0.4583333333333334,789.0,25.0,0.0316856780735108,37.0,16.0,0.4324324324324325,52.0,7.0,0.1346153846153846,,,,202.0,10.0,0.0495049504950495,11.0,6.0,0.5454545454545454,3855.0,205.0,0.053177691309987,537.0,334.0,0.6219739292364992,11.0,0.0,0.0,,,,,,,,,,15.0,4.0,0.2666666666666667,,,,22.0,2.0,0.0909090909090909,15.0,7.0,0.4666666666666668,78.0,0.0,0.0,29.0,25.0,0.8620689655172414,41.0,1.0,0.024390243902439,6.0,3.0,0.5
2021-06-07 00:00:00,7052.0,321.0,0.0455190017016449,429.0,217.0,0.5058275058275058,29.0,1.0,0.0344827586206897,1.0,1.0,1.0,112.0,2.0,0.0178571428571429,4.0,2.0,0.5,241.0,10.0,0.04149377593361,8.0,2.0,0.25,36.0,6.0,0.1666666666666667,1.0,1.0,1.0,349.0,19.0,0.0544412607449857,21.0,11.0,0.5238095238095238,932.0,29.0,0.0311158798283262,39.0,17.0,0.4358974358974359,119.0,3.0,0.0252100840336134,4.0,1.0,0.25,184.0,17.0,0.0923913043478261,7.0,4.0,0.5714285714285714,4100.0,212.0,0.0517073170731707,326.0,170.0,0.5214723926380368,16.0,4.0,0.25,,,,1.0,0.0,0.0,,,,14.0,0.0,0.0,,,,34.0,2.0,0.0588235294117647,4.0,3.0,0.75,94.0,1.0,0.0106382978723404,8.0,2.0,0.25,46.0,1.0,0.0217391304347826,5.0,3.0,0.6
2021-06-06 00:00:00,4024.0,196.0,0.0487077534791252,228.0,152.0,0.6666666666666666,6.0,0.0,0.0,,,,48.0,1.0,0.0208333333333333,,,,90.0,8.0,0.0888888888888889,7.0,3.0,0.4285714285714286,10.0,1.0,0.1,,,,251.0,15.0,0.0597609561752988,11.0,7.0,0.6363636363636364,541.0,15.0,0.0277264325323475,2.0,1.0,0.5,44.0,1.0,0.0227272727272727,1.0,0.0,0.0,79.0,8.0,0.1012658227848101,2.0,0.0,0.0,2583.0,142.0,0.0549748354626403,203.0,141.0,0.6945812807881774,6.0,0.0,0.0,,,,1.0,0.0,0.0,,,,6.0,0.0,0.0,,,,21.0,1.0,0.0476190476190476,1.0,0.0,0.0,49.0,0.0,0.0,,,,36.0,0.0,0.0,1.0,0.0,0.0
2021-06-05 00:00:00,4415.0,192.0,0.0434881087202718,303.0,205.0,0.6765676567656767,5.0,0.0,0.0,1.0,1.0,1.0,60.0,2.0,0.0333333333333333,,,,117.0,5.0,0.0427350427350427,,,,9.0,0.0,0.0,1.0,0.0,0.0,277.0,21.0,0.075812274368231,20.0,10.0,0.5,552.0,13.0,0.0235507246376812,7.0,2.0,0.2857142857142857,37.0,0.0,0.0,,,,70.0,7.0,0.1,2.0,0.0,0.0,2859.0,140.0,0.0489681706890521,257.0,181.0,0.7042801556420234,1.0,0.0,0.0,,,,5.0,0.0,0.0,,,,11.0,0.0,0.0,,,,11.0,0.0,0.0,,,,81.0,0.0,0.0,8.0,6.0,0.75,41.0,1.0,0.024390243902439,6.0,5.0,0.8333333333333334
2021-06-04 00:00:00,6486.0,271.0,0.0417823003391921,529.0,309.0,0.5841209829867676,19.0,1.0,0.0526315789473684,1.0,0.0,0.0,105.0,1.0,0.0095238095238095,4.0,2.0,0.5,206.0,3.0,0.0145631067961165,13.0,4.0,0.3076923076923077,20.0,2.0,0.1,,,,383.0,23.0,0.0600522193211488,35.0,20.0,0.5714285714285714,906.0,24.0,0.0264900662251656,45.0,24.0,0.5333333333333334,73.0,2.0,0.0273972602739726,2.0,2.0,1.0,141.0,7.0,0.049645390070922,9.0,1.0,0.1111111111111111,3727.0,186.0,0.0499060906895627,384.0,233.0,0.6067708333333334,9.0,0.0,0.0,1.0,0.0,0.0,,,,,,,5.0,0.0,0.0,,,,25.0,0.0,0.0,6.0,5.0,0.8333333333333334,141.0,3.0,0.0212765957446809,15.0,10.0,0.6666666666666666,63.0,5.0,0.0793650793650794,10.0,6.0,0.6
2021-06-03 00:00:00,6529.0,276.0,0.0422729361311074,659.0,395.0,0.599393019726859,16.0,0.0,0.0,,,,99.0,4.0,0.0404040404040404,4.0,4.0,1.0,230.0,5.0,0.0217391304347826,33.0,17.0,0.5151515151515152,24.0,0.0,0.0,,,,385.0,22.0,0.0571428571428571,49.0,32.0,0.653061224489796,872.0,33.0,0.0378440366972477,36.0,15.0,0.4166666666666667,66.0,2.0,0.0303030303030303,4.0,2.0,0.5,154.0,9.0,0.0584415584415584,33.0,22.0,0.6666666666666666,3897.0,187.0,0.0479856299717732,456.0,272.0,0.5964912280701754,15.0,0.0,0.0,3.0,1.0,0.3333333333333333,5.0,0.0,0.0,,,,12.0,0.0,0.0,1.0,1.0,1.0,41.0,0.0,0.0,13.0,10.0,0.7692307692307694,90.0,4.0,0.0444444444444444,18.0,14.0,0.7777777777777778,65.0,1.0,0.0153846153846154,7.0,5.0,0.7142857142857144
2021-06-02 00:00:00,7354.0,350.0,0.0475931465868915,642.0,373.0,0.5809968847352026,21.0,2.0,0.0952380952380952,1.0,1.0,1.0,94.0,2.0,0.0212765957446809,8.0,4.0,0.5,276.0,4.0,0.0144927536231884,11.0,1.0,0.0909090909090909,32.0,1.0,0.03125,1.0,1.0,1.0,414.0,28.0,0.0676328502415459,44.0,19.0,0.4318181818181818,910.0,38.0,0.0417582417582418,29.0,15.0,0.517241379310345,59.0,1.0,0.0169491525423729,33.0,19.0,0.5757575757575758,169.0,11.0,0.0650887573964497,29.0,15.0,0.517241379310345,4496.0,245.0,0.0544928825622776,454.0,279.0,0.6145374449339208,11.0,0.0,0.0,,,,2.0,0.0,0.0,,,,42.0,1.0,0.0238095238095238,,,,28.0,4.0,0.1428571428571429,19.0,11.0,0.5789473684210528,125.0,3.0,0.024,4.0,3.0,0.75,60.0,1.0,0.0166666666666667,6.0,5.0,0.8333333333333334
2021-06-01 00:00:00,8180.0,323.0,0.0394865525672372,567.0,318.0,0.5608465608465608,30.0,2.0,0.0666666666666667,3.0,3.0,1.0,125.0,1.0,0.008,9.0,4.0,0.4444444444444444,268.0,12.0,0.0447761194029851,11.0,7.0,0.6363636363636364,30.0,3.0,0.1,2.0,1.0,0.5,445.0,26.0,0.0584269662921348,26.0,17.0,0.653846153846154,1109.0,27.0,0.024346257889991,40.0,16.0,0.4,101.0,2.0,0.0198019801980198,2.0,1.0,0.5,183.0,10.0,0.0546448087431694,10.0,6.0,0.6,4834.0,221.0,0.0457178320231692,418.0,234.0,0.5598086124401914,15.0,0.0,0.0,,,,3.0,0.0,0.0,,,,15.0,4.0,0.2666666666666667,,,,37.0,3.0,0.0810810810810811,24.0,15.0,0.625,121.0,4.0,0.0330578512396694,7.0,5.0,0.7142857142857144,93.0,1.0,0.010752688172043,8.0,4.0,0.5
2021-05-31 00:00:00,2801.0,148.0,0.052838272045698,136.0,79.0,0.5808823529411766,8.0,1.0,0.125,,,,28.0,0.0,0.0,,,,69.0,2.0,0.0289855072463768,,,,10.0,0.0,0.0,,,,288.0,11.0,0.0381944444444445,4.0,2.0,0.5,303.0,8.0,0.0264026402640264,6.0,4.0,0.6666666666666666,40.0,0.0,0.0,,,,69.0,8.0,0.1159420289855073,2.0,1.0,0.5,1568.0,108.0,0.0688775510204082,120.0,68.0,0.5666666666666668,4.0,1.0,0.25,,,,,,,,,,2.0,0.0,0.0,,,,20.0,0.0,0.0,1.0,1.0,1.0,36.0,2.0,0.0555555555555556,,,,26.0,1.0,0.0384615384615385,3.0,3.0,1.0
2021-05-30 00:00:00,4174.0,197.0,0.0471969333972209,140.0,82.0,0.5857142857142859,13.0,1.0,0.0769230769230769,,,,48.0,1.0,0.0208333333333333,1.0,0.0,0.0,117.0,4.0,0.0341880341880342,1.0,1.0,1.0,22.0,0.0,0.0,,,,282.0,16.0,0.0567375886524823,6.0,4.0,0.6666666666666666,628.0,20.0,0.0318471337579618,4.0,1.0,0.25,62.0,2.0,0.032258064516129,,,,65.0,7.0,0.1076923076923077,3.0,1.0,0.3333333333333333,2543.0,137.0,0.053873377900118,112.0,72.0,0.642857142857143,10.0,0.0,0.0,,,,1.0,0.0,0.0,,,,11.0,1.0,0.0909090909090909,,,,18.0,0.0,0.0,5.0,0.0,0.0,36.0,0.0,0.0,1.0,1.0,1.0,52.0,5.0,0.0961538461538462,5.0,0.0,0.0
2021-05-29 00:00:00,4430.0,205.0,0.04627539503386,256.0,183.0,0.71484375,12.0,1.0,0.0833333333333333,,,,45.0,1.0,0.0222222222222222,,,,100.0,6.0,0.06,20.0,17.0,0.85,11.0,0.0,0.0,,,,351.0,21.0,0.0598290598290598,8.0,5.0,0.625,585.0,18.0,0.0307692307692308,7.0,5.0,0.7142857142857144,40.0,0.0,0.0,,,,52.0,8.0,0.1538461538461539,21.0,14.0,0.6666666666666666,2811.0,135.0,0.048025613660619,181.0,127.0,0.701657458563536,6.0,1.0,0.1666666666666667,,,,,,,,,,4.0,0.0,0.0,,,,10.0,0.0,0.0,9.0,7.0,0.7777777777777778,49.0,3.0,0.0612244897959184,6.0,5.0,0.8333333333333334,27.0,2.0,0.0740740740740741,2.0,1.0,0.5
2021-05-28 00:00:00,6759.0,301.0,0.0445332149726291,576.0,315.0,0.546875,16.0,0.0,0.0,,,,141.0,2.0,0.0141843971631206,4.0,1.0,0.25,232.0,8.0,0.0344827586206897,13.0,6.0,0.4615384615384616,26.0,0.0,0.0,1.0,1.0,1.0,500.0,25.0,0.05,54.0,28.0,0.5185185185185186,916.0,29.0,0.0316593886462882,28.0,12.0,0.4285714285714286,80.0,5.0,0.0625,5.0,3.0,0.6,166.0,13.0,0.0783132530120482,15.0,6.0,0.4,3755.0,198.0,0.0527296937416778,426.0,246.0,0.5774647887323944,7.0,0.0,0.0,,,,1.0,0.0,0.0,,,,24.0,4.0,0.1666666666666667,,,,72.0,1.0,0.0138888888888889,5.0,3.0,0.6,114.0,2.0,0.0175438596491228,12.0,3.0,0.25,59.0,2.0,0.0338983050847458,8.0,3.0,0.375
