date,pcr_tests_PINAL,pcr_positivity_PINAL,ser_tests_PINAL,ser_positivity_PINAL
2020-06-15 00:00:00,608,0.1858552631578948,196.0,0.0153061224489796
2020-06-14 00:00:00,296,0.1722972972972973,53.0,0.0377358490566038
2020-06-13 00:00:00,313,0.1533546325878594,91.0,0.010989010989011
2020-06-12 00:00:00,683,0.1669106881405564,200.0,0.03
2020-06-11 00:00:00,586,0.1279863481228669,193.0,0.0362694300518135
2020-06-10 00:00:00,1049,0.0686367969494757,393.0,0.0279898218829517
2020-06-09 00:00:00,1583,0.1023373341756159,167.0,0.0239520958083832
2020-06-08 00:00:00,687,0.1106259097525473,182.0,0.0494505494505495
2020-06-07 00:00:00,173,0.0809248554913295,59.0,0.0169491525423729
2020-06-06 00:00:00,247,0.0769230769230769,87.0,0.0344827586206897
2020-06-05 00:00:00,663,0.0889894419306184,187.0,0.0748663101604278
2020-06-04 00:00:00,564,0.0638297872340426,139.0,0.0287769784172662
2020-06-03 00:00:00,410,0.0975609756097561,152.0,0.0328947368421053
2020-06-02 00:00:00,440,0.125,206.0,0.0194174757281553
2020-06-01 00:00:00,524,0.0591603053435115,210.0,0.0190476190476191
2020-05-31 00:00:00,179,0.0893854748603352,70.0,0.0285714285714286
2020-05-30 00:00:00,274,0.0547445255474453,144.0,0
2020-05-29 00:00:00,466,0.0729613733905579,310.0,0.0935483870967742
2020-05-28 00:00:00,379,0.0554089709762533,160.0,0.0375
2020-05-27 00:00:00,346,0.0289017341040462,164.0,0.0182926829268293
2020-05-26 00:00:00,316,0.0917721518987342,192.0,0.0104166666666667
2020-05-25 00:00:00,125,0.048,58.0,0
2020-05-24 00:00:00,149,0.0604026845637584,61.0,0.0163934426229508
2020-05-23 00:00:00,242,0.0495867768595041,164.0,0.0121951219512195
2020-05-22 00:00:00,242,0.0330578512396694,184.0,0.016304347826087
2020-05-21 00:00:00,227,0.052863436123348,182.0,0.032967032967033
2020-05-20 00:00:00,176,0.0568181818181818,175.0,0.0285714285714286
2020-05-19 00:00:00,283,0.0706713780918728,232.0,0.0129310344827586
2020-05-18 00:00:00,319,0.0438871473354232,255.0,0.0196078431372549
2020-05-17 00:00:00,176,0.0056818181818182,114.0,0.0087719298245614
2020-05-16 00:00:00,322,0.0217391304347826,125.0,0.016
2020-05-15 00:00:00,300,0.0433333333333333,245.0,0.0489795918367347
2020-05-14 00:00:00,244,0.0819672131147541,185.0,0.027027027027027
2020-05-13 00:00:00,243,0.0452674897119342,335.0,0.0388059701492537
2020-05-12 00:00:00,290,0.0206896551724138,252.0,0.0079365079365079
2020-05-11 00:00:00,397,0.052896725440806,344.0,0.0145348837209302
2020-05-10 00:00:00,95,0.0105263157894737,42.0,0.0238095238095238
2020-05-09 00:00:00,194,0.0360824742268041,60.0,0.0166666666666667
2020-05-08 00:00:00,279,0.0645161290322581,343.0,0.0262390670553936
2020-05-07 00:00:00,237,0.0506329113924051,265.0,0.0188679245283019
2020-05-06 00:00:00,199,0.0653266331658292,222.0,0.027027027027027
2020-05-05 00:00:00,261,0.0574712643678161,271.0,0.0553505535055351
2020-05-04 00:00:00,264,0.1098484848484849,251.0,0.0199203187250996
2020-05-03 00:00:00,64,0.015625,24.0,0.0833333333333333
2020-05-02 00:00:00,166,0.0481927710843374,31.0,0.032258064516129
2020-05-01 00:00:00,230,0.0565217391304348,244.0,0.0163934426229508
2020-04-30 00:00:00,210,0.0904761904761905,155.0,0.032258064516129
2020-04-29 00:00:00,164,0.0426829268292683,102.0,0.0294117647058824
2020-04-28 00:00:00,184,0.0543478260869565,86.0,0.0348837209302326
2020-04-27 00:00:00,178,0.151685393258427,79.0,0.0506329113924051
2020-04-26 00:00:00,32,0.09375,1.0,0
2020-04-25 00:00:00,55,0.1272727272727273,1.0,0
2020-04-24 00:00:00,132,0.0833333333333333,12.0,0
2020-04-23 00:00:00,120,0.05,6.0,0.1666666666666667
2020-04-22 00:00:00,90,0.0888888888888889,,
2020-04-21 00:00:00,111,0.0720720720720721,,
2020-04-20 00:00:00,130,0.1076923076923077,,
2020-04-19 00:00:00,66,0.0757575757575758,,
2020-04-18 00:00:00,53,0.1320754716981132,,
2020-04-17 00:00:00,106,0.1226415094339623,,
2020-04-16 00:00:00,112,0.125,1.0,0
2020-04-15 00:00:00,125,0.112,,
2020-04-14 00:00:00,111,0.1261261261261261,,
2020-04-13 00:00:00,109,0.0642201834862385,,
2020-04-12 00:00:00,45,0.1111111111111111,,
2020-04-11 00:00:00,34,0.1764705882352941,,
2020-04-10 00:00:00,81,0.0987654320987654,,
2020-04-09 00:00:00,114,0.1315789473684211,,
2020-04-08 00:00:00,80,0.0625,,
2020-04-07 00:00:00,108,0.0277777777777778,,
2020-04-06 00:00:00,127,0.0393700787401575,,
2020-04-05 00:00:00,28,0.1785714285714286,,
2020-04-04 00:00:00,48,0.1458333333333334,,
2020-04-03 00:00:00,106,0.0849056603773585,,
2020-04-02 00:00:00,119,0.0588235294117647,,
2020-04-01 00:00:00,131,0.0381679389312977,,
2020-03-31 00:00:00,145,0.0827586206896552,,
2020-03-30 00:00:00,129,0.0852713178294574,,
2020-03-29 00:00:00,39,0.0256410256410256,,
2020-03-28 00:00:00,66,0.0303030303030303,,
2020-03-27 00:00:00,143,0.013986013986014,,
2020-03-26 00:00:00,135,0.0518518518518519,,
2020-03-25 00:00:00,122,0.0655737704918033,,
2020-03-24 00:00:00,112,0.0625,,
2020-03-23 00:00:00,84,0.0476190476190476,,
2020-03-22 00:00:00,31,0.0645161290322581,,
2020-03-21 00:00:00,28,0.0357142857142857,,
2020-03-20 00:00:00,81,0.0493827160493827,,
2020-03-19 00:00:00,81,0.0123456790123457,,
2020-03-18 00:00:00,83,0.0602409638554217,,
2020-03-17 00:00:00,72,0.0972222222222222,,
2020-03-16 00:00:00,43,0.0465116279069767,,
2020-03-15 00:00:00,15,0.0666666666666667,,
2020-03-14 00:00:00,14,0,,
2020-03-13 00:00:00,32,0.0625,,
2020-03-12 00:00:00,32,0.03125,,
2020-03-11 00:00:00,5,0,,
2020-03-10 00:00:00,2,0,,
2020-03-09 00:00:00,5,0.2,,
2020-03-06 00:00:00,2,0.5,,
2020-03-05 00:00:00,1,0,,
2020-03-02 00:00:00,1,0,,
2020-03-01 00:00:00,1,0,,
2020-02-25 00:00:00,1,0,,
