date,pcr_tests_MARICOPA,pcr_positivity_MARICOPA,ser_tests_MARICOPA,ser_positivity_MARICOPA
2020-08-30 00:00:00,3,0,,
2020-08-29 00:00:00,589,0.0509337860780985,66.0,0.1363636363636364
2020-08-28 00:00:00,2904,0.0495867768595041,890.0,0.1134831460674157
2020-08-27 00:00:00,2995,0.06110183639399,687.0,0.1542940320232897
2020-08-26 00:00:00,3670,0.0542234332425068,736.0,0.1616847826086957
2020-08-25 00:00:00,3536,0.0483597285067873,860.0,0.1453488372093023
2020-08-24 00:00:00,4292,0.0510251630941286,914.0,0.1411378555798687
2020-08-23 00:00:00,2488,0.042604501607717,274.0,0.0839416058394161
2020-08-22 00:00:00,2657,0.0651110274745954,370.0,0.1
2020-08-21 00:00:00,3600,0.0505555555555556,979.0,0.1675178753830439
2020-08-20 00:00:00,3569,0.0560381059120202,863.0,0.1541135573580533
2020-08-19 00:00:00,4236,0.0486307837582625,777.0,0.1518661518661519
2020-08-18 00:00:00,4990,0.0456913827655311,1017.0,0.1327433628318584
2020-08-17 00:00:00,4780,0.0539748953974895,1084.0,0.1531365313653137
2020-08-16 00:00:00,2405,0.0544698544698545,342.0,0.108187134502924
2020-08-15 00:00:00,3422,0.0753945061367621,392.0,0.1326530612244898
2020-08-14 00:00:00,4768,0.0568372483221477,1059.0,0.1454202077431539
2020-08-13 00:00:00,3997,0.0688016012009007,1045.0,0.1732057416267943
2020-08-12 00:00:00,5761,0.0480819302204478,1045.0,0.1444976076555024
2020-08-11 00:00:00,5442,0.0622932745314223,1198.0,0.156093489148581
2020-08-10 00:00:00,5692,0.059205903021785,1091.0,0.1329055912007333
2020-08-09 00:00:00,3340,0.0595808383233533,274.0,0.0766423357664234
2020-08-08 00:00:00,3795,0.0656126482213439,382.0,0.1204188481675393
2020-08-07 00:00:00,4589,0.0721290041403356,1214.0,0.1359143327841845
2020-08-06 00:00:00,4288,0.0888526119402985,987.0,0.1752786220871327
2020-08-05 00:00:00,4090,0.0938875305623472,959.0,0.2148070907194995
2020-08-04 00:00:00,4176,0.0917145593869732,1208.0,0.1605960264900662
2020-08-03 00:00:00,5223,0.0966877273597549,1264.0,0.1606012658227848
2020-08-02 00:00:00,3004,0.0918774966711052,283.0,0.1095406360424028
2020-08-01 00:00:00,4054,0.0863344844597928,372.0,0.1424731182795699
2020-07-31 00:00:00,5167,0.0853493323011419,1237.0,0.1511721907841552
2020-07-30 00:00:00,4081,0.1102670913991669,1170.0,0.188034188034188
2020-07-29 00:00:00,4525,0.1093922651933702,1204.0,0.1586378737541528
2020-07-28 00:00:00,4708,0.1174596431605777,1588.0,0.146095717884131
2020-07-27 00:00:00,5914,0.1236050050727088,1302.0,0.1420890937019969
2020-07-26 00:00:00,3344,0.1300837320574163,255.0,0.1098039215686275
2020-07-25 00:00:00,4243,0.125147301437662,354.0,0.1440677966101695
2020-07-24 00:00:00,6734,0.1174636174636175,1440.0,0.1777777777777778
2020-07-23 00:00:00,6319,0.1226459882892863,1246.0,0.1597110754414125
2020-07-22 00:00:00,7439,0.1283774700900659,1149.0,0.1496953872932985
2020-07-21 00:00:00,7693,0.1263486286234239,1638.0,0.1294261294261295
2020-07-20 00:00:00,7600,0.1498684210526316,1570.0,0.1554140127388535
2020-07-19 00:00:00,4231,0.1321200661782085,272.0,0.1286764705882353
2020-07-18 00:00:00,7505,0.1360426382411726,377.0,0.1087533156498674
2020-07-17 00:00:00,11097,0.1362530413625304,1708.0,0.1411007025761124
2020-07-16 00:00:00,9352,0.1587895637296835,1352.0,0.1434911242603551
2020-07-15 00:00:00,11017,0.1676499954615594,1400.0,0.1271428571428572
2020-07-14 00:00:00,10894,0.179456581604553,1810.0,0.1232044198895028
2020-07-13 00:00:00,9782,0.1918830505009201,1745.0,0.1243553008595989
2020-07-12 00:00:00,4869,0.2096939823372356,314.0,0.1210191082802548
2020-07-11 00:00:00,7232,0.2018805309734513,485.0,0.154639175257732
2020-07-10 00:00:00,11384,0.1953619114546732,1817.0,0.0935608145294441
2020-07-09 00:00:00,12702,0.1941426547000473,1728.0,0.0908564814814815
2020-07-08 00:00:00,11768,0.2179639700883753,1666.0,0.1038415366146459
2020-07-07 00:00:00,11440,0.2208916083916084,2088.0,0.0727969348659004
2020-07-06 00:00:00,11993,0.2177937129992496,1659.0,0.0880048221820374
2020-07-05 00:00:00,4625,0.2620540540540541,278.0,0.0719424460431655
2020-07-04 00:00:00,4772,0.2122799664710813,372.0,0.0860215053763441
2020-07-03 00:00:00,9811,0.212006930995821,654.0,0.0565749235474006
2020-07-02 00:00:00,13145,0.2098136173449981,1906.0,0.0860440713536202
2020-07-01 00:00:00,12640,0.2295886075949367,2093.0,0.0774008600095557
2020-06-30 00:00:00,12969,0.2297015961138099,1964.0,0.0610997963340122
2020-06-29 00:00:00,12974,0.2351626329582242,2581.0,0.0856257264626114
2020-06-28 00:00:00,5469,0.2607423660632657,345.0,0.0463768115942029
2020-06-27 00:00:00,8326,0.2433341340379534,602.0,0.0348837209302326
2020-06-26 00:00:00,12805,0.2140570089808669,2671.0,0.0673904904530139
2020-06-25 00:00:00,11821,0.2213010743591913,2614.0,0.0592960979342005
2020-06-24 00:00:00,11583,0.2204092204092204,2615.0,0.0565965583173996
2020-06-23 00:00:00,11248,0.2026137980085349,2471.0,0.0404694455685957
2020-06-22 00:00:00,10324,0.2165827198760171,1948.0,0.0426078028747433
2020-06-21 00:00:00,4130,0.2610169491525424,457.0,0.0568927789934355
2020-06-20 00:00:00,6703,0.2234820229747874,602.0,0.0282392026578073
2020-06-19 00:00:00,10701,0.1902625922810953,2339.0,0.0367678495083369
2020-06-18 00:00:00,9605,0.1908381051535659,2140.0,0.035981308411215
2020-06-17 00:00:00,8441,0.2030565098921929,1807.0,0.0464858882125069
2020-06-16 00:00:00,8651,0.1909605825916079,2513.0,0.0370075606844409
2020-06-15 00:00:00,7917,0.1775925224201086,1786.0,0.0375139977603583
2020-06-14 00:00:00,3132,0.1947637292464879,434.0,0.0253456221198157
2020-06-13 00:00:00,4091,0.1843070153996578,572.0,0.0262237762237762
2020-06-12 00:00:00,7846,0.1437675248534285,1994.0,0.033099297893681
