date,cases_MARICOPA
2021-04-06 00:00:00,12
2021-04-05 00:00:00,111
2021-04-04 00:00:00,108
2021-04-03 00:00:00,296
2021-04-02 00:00:00,403
2021-04-01 00:00:00,457
2021-03-31 00:00:00,495
2021-03-30 00:00:00,492
2021-03-29 00:00:00,453
2021-03-28 00:00:00,261
2021-03-27 00:00:00,298
2021-03-26 00:00:00,411
2021-03-25 00:00:00,415
2021-03-24 00:00:00,422
2021-03-23 00:00:00,442
2021-03-22 00:00:00,457
2021-03-21 00:00:00,243
2021-03-20 00:00:00,265
2021-03-19 00:00:00,341
2021-03-18 00:00:00,381
2021-03-17 00:00:00,414
2021-03-16 00:00:00,423
2021-03-15 00:00:00,480
2021-03-14 00:00:00,253
2021-03-13 00:00:00,296
2021-03-12 00:00:00,391
2021-03-11 00:00:00,408
2021-03-10 00:00:00,457
2021-03-09 00:00:00,490
2021-03-08 00:00:00,573
2021-03-07 00:00:00,301
2021-03-06 00:00:00,388
2021-03-05 00:00:00,520
2021-03-04 00:00:00,490
2021-03-03 00:00:00,593
2021-03-02 00:00:00,620
2021-03-01 00:00:00,659
2021-02-28 00:00:00,350
2021-02-27 00:00:00,425
2021-02-26 00:00:00,572
2021-02-25 00:00:00,660
2021-02-24 00:00:00,715
2021-02-23 00:00:00,756
2021-02-22 00:00:00,911
2021-02-21 00:00:00,505
2021-02-20 00:00:00,604
2021-02-19 00:00:00,836
2021-02-18 00:00:00,1065
2021-02-17 00:00:00,1073
2021-02-16 00:00:00,1159
2021-02-15 00:00:00,1094
2021-02-14 00:00:00,510
2021-02-13 00:00:00,674
2021-02-12 00:00:00,899
2021-02-11 00:00:00,1073
2021-02-10 00:00:00,1205
2021-02-09 00:00:00,1244
2021-02-08 00:00:00,1530
2021-02-07 00:00:00,783
2021-02-06 00:00:00,1083
2021-02-05 00:00:00,1407
2021-02-04 00:00:00,1623
2021-02-03 00:00:00,1889
2021-02-02 00:00:00,2064
2021-02-01 00:00:00,2331
2021-01-31 00:00:00,1336
2021-01-30 00:00:00,1762
2021-01-29 00:00:00,2276
2021-01-28 00:00:00,2596
2021-01-27 00:00:00,3114
2021-01-26 00:00:00,3277
2021-01-25 00:00:00,3387
2021-01-24 00:00:00,2216
2021-01-23 00:00:00,2855
2021-01-22 00:00:00,3576
2021-01-21 00:00:00,3998
2021-01-20 00:00:00,4063
2021-01-19 00:00:00,4808
2021-01-18 00:00:00,4217
2021-01-17 00:00:00,2805
2021-01-16 00:00:00,2994
2021-01-15 00:00:00,4341
2021-01-14 00:00:00,4725
2021-01-13 00:00:00,4977
2021-01-12 00:00:00,5343
2021-01-11 00:00:00,5867
2021-01-10 00:00:00,3503
2021-01-09 00:00:00,4480
2021-01-08 00:00:00,5581
2021-01-07 00:00:00,6363
2021-01-06 00:00:00,6861
2021-01-05 00:00:00,7292
2021-01-04 00:00:00,7467
2021-01-03 00:00:00,4634
2021-01-02 00:00:00,4554
2021-01-01 00:00:00,3024
2020-12-31 00:00:00,5686
2020-12-30 00:00:00,6860
2020-12-29 00:00:00,7106
2020-12-28 00:00:00,6911
2020-12-27 00:00:00,4500
2020-12-26 00:00:00,3117
2020-12-25 00:00:00,860
2020-12-24 00:00:00,3383
2020-12-23 00:00:00,5170
2020-12-22 00:00:00,4931
2020-12-21 00:00:00,5292
2020-12-20 00:00:00,2756
2020-12-19 00:00:00,3391
2020-12-18 00:00:00,4308
2020-12-17 00:00:00,4676
2020-12-16 00:00:00,4406
2020-12-15 00:00:00,3867
2020-12-14 00:00:00,5056
2020-12-13 00:00:00,2616
2020-12-12 00:00:00,3255
2020-12-11 00:00:00,4077
2020-12-10 00:00:00,4114
2020-12-09 00:00:00,4502
2020-12-08 00:00:00,4464
2020-12-07 00:00:00,4328
2020-12-06 00:00:00,1727
2020-12-05 00:00:00,2625
2020-12-04 00:00:00,3079
2020-12-03 00:00:00,4406
2020-12-02 00:00:00,4408
2020-12-01 00:00:00,4329
2020-11-30 00:00:00,4426
2020-11-29 00:00:00,2626
2020-11-28 00:00:00,2468
2020-11-27 00:00:00,2427
2020-11-26 00:00:00,1252
2020-11-25 00:00:00,3066
2020-11-24 00:00:00,3364
2020-11-23 00:00:00,3296
2020-11-22 00:00:00,1741
2020-11-21 00:00:00,2157
2020-11-20 00:00:00,2666
