date,cases_MARICOPA
2021-11-10 00:00:00,178
2021-11-09 00:00:00,1392
2021-11-08 00:00:00,2570
2021-11-07 00:00:00,1429
2021-11-06 00:00:00,1506
2021-11-05 00:00:00,2001
2021-11-04 00:00:00,2186
2021-11-03 00:00:00,2224
2021-11-02 00:00:00,2328
2021-11-01 00:00:00,2332
2021-10-31 00:00:00,1119
2021-10-30 00:00:00,1184
2021-10-29 00:00:00,1661
2021-10-28 00:00:00,1613
2021-10-27 00:00:00,1835
2021-10-26 00:00:00,1801
2021-10-25 00:00:00,2023
2021-10-24 00:00:00,1045
2021-10-23 00:00:00,1055
2021-10-22 00:00:00,1518
2021-10-21 00:00:00,1507
2021-10-20 00:00:00,1540
2021-10-19 00:00:00,1527
2021-10-18 00:00:00,1727
2021-10-17 00:00:00,888
2021-10-16 00:00:00,883
2021-10-15 00:00:00,1136
2021-10-14 00:00:00,1339
2021-10-13 00:00:00,1374
2021-10-12 00:00:00,1389
2021-10-11 00:00:00,1606
2021-10-10 00:00:00,934
2021-10-09 00:00:00,1097
2021-10-08 00:00:00,1402
2021-10-07 00:00:00,1482
2021-10-06 00:00:00,1525
2021-10-05 00:00:00,1581
2021-10-04 00:00:00,1758
2021-10-03 00:00:00,1043
2021-10-02 00:00:00,1116
2021-10-01 00:00:00,1610
2021-09-30 00:00:00,1691
2021-09-29 00:00:00,1914
2021-09-28 00:00:00,1942
2021-09-27 00:00:00,2190
2021-09-26 00:00:00,1107
2021-09-25 00:00:00,1279
2021-09-24 00:00:00,1658
2021-09-23 00:00:00,1851
2021-09-22 00:00:00,1814
2021-09-21 00:00:00,1933
2021-09-20 00:00:00,2033
2021-09-19 00:00:00,1014
2021-09-18 00:00:00,1155
2021-09-17 00:00:00,1559
2021-09-16 00:00:00,1631
2021-09-15 00:00:00,1791
2021-09-14 00:00:00,1839
2021-09-13 00:00:00,2164
2021-09-12 00:00:00,1086
2021-09-11 00:00:00,1385
2021-09-10 00:00:00,1863
2021-09-09 00:00:00,1894
2021-09-08 00:00:00,2195
2021-09-07 00:00:00,2439
2021-09-06 00:00:00,1202
2021-09-05 00:00:00,1231
2021-09-04 00:00:00,1375
2021-09-03 00:00:00,1812
2021-09-02 00:00:00,1946
2021-09-01 00:00:00,2111
2021-08-31 00:00:00,2184
2021-08-30 00:00:00,2431
2021-08-29 00:00:00,1279
2021-08-28 00:00:00,1463
2021-08-27 00:00:00,1955
2021-08-26 00:00:00,2168
2021-08-25 00:00:00,2422
2021-08-24 00:00:00,2377
2021-08-23 00:00:00,2483
2021-08-22 00:00:00,1519
2021-08-21 00:00:00,1569
2021-08-20 00:00:00,2316
2021-08-19 00:00:00,2602
2021-08-18 00:00:00,2458
2021-08-17 00:00:00,2530
2021-08-16 00:00:00,2650
2021-08-15 00:00:00,1472
2021-08-14 00:00:00,1584
2021-08-13 00:00:00,2169
2021-08-12 00:00:00,2179
2021-08-11 00:00:00,2342
2021-08-10 00:00:00,2260
2021-08-09 00:00:00,2416
2021-08-08 00:00:00,1339
2021-08-07 00:00:00,1386
2021-08-06 00:00:00,1947
2021-08-05 00:00:00,2079
2021-08-04 00:00:00,1965
2021-08-03 00:00:00,1976
2021-08-02 00:00:00,2151
2021-08-01 00:00:00,1210
2021-07-31 00:00:00,1208
2021-07-30 00:00:00,1672
2021-07-29 00:00:00,1742
2021-07-28 00:00:00,1633
2021-07-27 00:00:00,1457
2021-07-26 00:00:00,1447
2021-07-25 00:00:00,869
2021-07-24 00:00:00,880
2021-07-23 00:00:00,1083
2021-07-22 00:00:00,1232
2021-07-21 00:00:00,1157
2021-07-20 00:00:00,1048
2021-07-19 00:00:00,1056
2021-07-18 00:00:00,637
2021-07-17 00:00:00,602
2021-07-16 00:00:00,825
2021-07-15 00:00:00,805
2021-07-14 00:00:00,770
2021-07-13 00:00:00,776
2021-07-12 00:00:00,812
2021-07-11 00:00:00,433
2021-07-10 00:00:00,477
2021-07-09 00:00:00,565
2021-07-08 00:00:00,589
2021-07-07 00:00:00,589
2021-07-06 00:00:00,581
2021-07-05 00:00:00,496
2021-07-04 00:00:00,136
2021-07-03 00:00:00,241
2021-07-02 00:00:00,399
2021-07-01 00:00:00,448
2021-06-30 00:00:00,421
2021-06-29 00:00:00,401
2021-06-28 00:00:00,388
2021-06-27 00:00:00,248
2021-06-26 00:00:00,271
2021-06-25 00:00:00,344
2021-06-24 00:00:00,352
2021-06-23 00:00:00,368
2021-06-22 00:00:00,379
2021-06-21 00:00:00,391
2021-06-20 00:00:00,181
2021-06-19 00:00:00,230
2021-06-18 00:00:00,293
2021-06-17 00:00:00,340
2021-06-16 00:00:00,352
2021-06-15 00:00:00,327
2021-06-14 00:00:00,330
2021-06-13 00:00:00,182
2021-06-12 00:00:00,160
2021-06-11 00:00:00,262
2021-06-10 00:00:00,287
2021-06-09 00:00:00,351
2021-06-08 00:00:00,340
2021-06-07 00:00:00,359
2021-06-06 00:00:00,215
2021-06-05 00:00:00,246
2021-06-04 00:00:00,318
2021-06-03 00:00:00,334
2021-06-02 00:00:00,362
2021-06-01 00:00:00,384
2021-05-31 00:00:00,171
2021-05-30 00:00:00,200
2021-05-29 00:00:00,222
2021-05-28 00:00:00,337
2021-05-27 00:00:00,337
2021-05-26 00:00:00,365
2021-05-25 00:00:00,398
2021-05-24 00:00:00,415
2021-05-23 00:00:00,259
2021-05-22 00:00:00,247
2021-05-21 00:00:00,380
2021-05-20 00:00:00,387
2021-05-19 00:00:00,423
2021-05-18 00:00:00,449
2021-05-17 00:00:00,503
2021-05-16 00:00:00,305
2021-05-15 00:00:00,300
2021-05-14 00:00:00,401
2021-05-13 00:00:00,492
2021-05-12 00:00:00,485
2021-05-11 00:00:00,537
2021-05-10 00:00:00,514
2021-05-09 00:00:00,300
2021-05-08 00:00:00,344
2021-05-07 00:00:00,490
2021-05-06 00:00:00,508
2021-05-05 00:00:00,578
2021-05-04 00:00:00,592
2021-05-03 00:00:00,564
2021-05-02 00:00:00,357
2021-05-01 00:00:00,356
2021-04-30 00:00:00,543
2021-04-29 00:00:00,533
2021-04-28 00:00:00,579
2021-04-27 00:00:00,588
2021-04-26 00:00:00,671
2021-04-25 00:00:00,358
2021-04-24 00:00:00,370
2021-04-23 00:00:00,521
2021-04-22 00:00:00,575
2021-04-21 00:00:00,620
2021-04-20 00:00:00,638
2021-04-19 00:00:00,656
2021-04-18 00:00:00,315
2021-04-17 00:00:00,365
2021-04-16 00:00:00,539
2021-04-15 00:00:00,592
2021-04-14 00:00:00,571
2021-04-13 00:00:00,586
2021-04-12 00:00:00,602
2021-04-11 00:00:00,387
2021-04-10 00:00:00,348
