date,20-34,35-44,45-54,55-64,65+,<20
1/1/2021,20902,22879,20992,18300,12891,188
1/10/2021,34470,35073,33152,30023,30056,428
1/11/2021,36388,36887,35108,31713,33907,485
1/12/2021,39172,39569,37904,34254,41543,582
1/13/2021,41917,42484,41031,36963,50387,666
1/14/2021,44651,45523,44273,39984,59838,732
1/15/2021,48118,48742,47666,43101,69109,836
1/16/2021,49899,50319,49346,44717,74515,878
1/17/2021,51000,51342,50413,45812,78001,910
1/18/2021,52652,52864,52161,47551,86014,947
1/19/2021,54686,54731,54207,49744,96144,1039
1/2/2021,22793,24590,22546,19715,13984,215
1/20/2021,57108,57230,57144,52726,108498,1156
1/21/2021,59801,60087,60523,56244,124319,1296
1/22/2021,64266,64231,65126,61124,140106,1445
1/23/2021,67535,66989,68205,64307,150687,1586
1/24/2021,69048,68373,69728,65995,158371,1638
1/25/2021,71407,70527,72328,68940,172057,1713
1/26/2021,74306,73032,75222,72170,189402,1817
1/27/2021,77401,75648,78151,75546,208349,1909
1/28/2021,80431,78223,81108,79178,229676,2043
1/29/2021,84264,81363,84463,82915,249697,2228
1/3/2021,23681,25340,23195,20263,14353,233
1/30/2021,87069,83490,86806,85376,261151,2394
1/31/2021,87974,84223,87670,86412,267175,2434
1/4/2021,25384,26997,24798,21766,16299,256
1/5/2021,27169,28647,26390,23334,18458,285
1/6/2021,29359,30572,28449,25376,21576,346
1/7/2021,31157,32208,30217,27168,24944,379
1/8/2021,32859,33785,31876,28826,27396,402
1/9/2021,33942,34628,32722,29620,29570,423
10/1/2021,815467,557334,575243,657620,1172131,371628
10/10/2021,825076,562410,579341,660978,1177142,376265
10/11/2021,826419,563174,579909,661489,1177962,376936
10/12/2021,827179,563541,580214,661735,1178383,377369
10/13/2021,828227,564105,580720,662153,1179055,377858
10/14/2021,829541,564751,581319,662652,1179809,378376
10/15/2021,831072,565510,581996,663178,1180425,378962
10/16/2021,832036,565931,582367,663484,1180707,380240
10/17/2021,832750,566224,582588,663645,1180875,380499
10/18/2021,834008,566937,583162,664153,1181610,380990
10/19/2021,835095,567556,583620,664633,1182268,381520
10/2/2021,816447,557827,575692,657972,1172528,372169
10/20/2021,836160,568116,584073,665077,1182902,382038
10/21/2021,837261,568711,584605,665526,1183526,382476
10/22/2021,838649,569522,585277,666136,1184816,383091
10/23/2021,839472,569981,585708,666539,1185601,383483
10/24/2021,839931,570261,585933,666793,1186109,383719
10/25/2021,841143,570936,586529,667411,1187748,384186
10/26/2021,842333,571634,587122,668009,1189312,384717
10/27/2021,843583,572340,587796,668699,1190890,385352
10/28/2021,844877,573037,588384,669381,1192408,385818
10/29/2021,846139,573822,589066,670077,1193662,386336
10/3/2021,816968,558071,575874,658129,1172749,372416
10/30/2021,846814,574179,589374,670421,1194175,386614
10/31/2021,847194,574387,589568,670595,1194538,386735
10/4/2021,818357,558744,576476,658562,1173615,373047
10/5/2021,819846,559463,577028,659041,1174534,373658
10/6/2021,821244,560236,577623,659486,1175246,374306
10/7/2021,822239,560832,578097,659927,1175829,374849
10/8/2021,823544,561576,578669,660407,1176468,375542
10/9/2021,824510,562104,579097,660767,1176846,376028
11/1/2021,848325,575010,590128,671182,1195840,387189
11/10/2021,858343,580444,594960,676161,1205440,393770
11/11/2021,858752,580674,595190,676397,1205833,394121
11/2/2021,849618,575690,590716,671773,1197125,387670
11/3/2021,850708,576251,591226,672303,1198168,388301
11/4/2021,851776,576831,591731,672854,1199387,389361
11/5/2021,853253,577611,592475,673553,1200578,390690
11/6/2021,854086,578091,592918,673972,1201278,391271
11/7/2021,854745,578474,593225,674266,1201718,391702
11/8/2021,856032,579216,593833,674985,1203067,392452
11/9/2021,857272,579858,594425,675637,1204433,393141
12/1/2020,54,44,49,32,48,2
12/10/2020,74,64,73,61,86,4
12/11/2020,76,68,76,67,88,4
12/12/2020,78,68,78,72,92,4
12/13/2020,79,69,81,74,94,4
12/14/2020,81,75,84,76,104,4
12/15/2020,99,91,103,99,115,4
12/16/2020,212,252,273,235,175,4
12/17/2020,836,1104,1091,905,453,9
12/18/2020,1681,2122,1947,1574,771,10
12/19/2020,2283,2840,2536,2005,981,15
12/2/2020,56,48,51,38,54,3
12/20/2020,2496,3105,2800,2229,1085,17
12/21/2020,3842,4532,4071,3214,1584,24
12/22/2020,5653,6585,5878,4668,2252,32
12/23/2020,7885,9137,8160,6500,3177,47
12/24/2020,8829,10119,8980,7236,3545,50
12/25/2020,8866,10154,9008,7261,3564,50
12/26/2020,10351,11888,10444,8546,4132,62
12/27/2020,10971,12534,11062,9051,4391,70
12/28/2020,13068,14725,13075,10912,5646,92
12/29/2020,15881,17667,15809,13425,7843,130
12/3/2020,61,49,57,43,58,3
12/30/2020,18989,20982,19053,16408,10214,162
12/31/2020,20663,22654,20699,17973,11672,181
12/4/2020,61,51,59,46,60,3
12/5/2020,63,51,59,46,62,3
12/6/2020,64,51,60,47,63,3
12/7/2020,67,54,65,51,68,4
12/8/2020,69,55,67,55,73,4
12/9/2020,71,58,71,56,82,4
2/1/2021,89864,85964,89522,88804,283463,2542
2/10/2021,109368,101919,107724,112419,448074,4305
2/11/2021,112079,104165,110030,115580,470846,4649
2/12/2021,115350,106843,112885,119273,498152,4947
2/13/2021,118996,109681,115890,122609,517591,5333
2/14/2021,119919,110381,116805,123754,524994,5381
2/15/2021,121056,111373,117869,125194,539222,5445
2/16/2021,122940,112713,119377,127213,556008,5593
2/17/2021,125361,114564,121205,129484,572724,6199
2/18/2021,126839,115784,122468,131209,588858,6312
2/19/2021,128783,117263,124025,133108,600900,6713
2/2/2021,91931,87814,91571,91470,301783,2633
2/20/2021,131564,119276,125990,135291,610822,7039
2/21/2021,132242,119903,126661,136106,616753,7090
2/22/2021,133255,120698,127449,137153,624583,7184
2/23/2021,134950,121970,128906,139096,636498,7346
2/24/2021,137245,123807,130837,141736,653487,7565
2/25/2021,139362,125538,132661,144255,672578,8084
