date,pcr_tests,pcr_pos_test,pcr_positivity,pcr_tests_APACHE,pcr_pos_test_APACHE,pcr_positivity_APACHE,pcr_tests_YUMA,pcr_pos_test_YUMA,pcr_positivity_YUMA,pcr_tests_YAVAPAI,pcr_pos_test_YAVAPAI,pcr_positivity_YAVAPAI,pcr_tests_SANTA_CRUZ,pcr_pos_test_SANTA_CRUZ,pcr_positivity_SANTA_CRUZ,pcr_tests_PINAL,pcr_pos_test_PINAL,pcr_positivity_PINAL,pcr_tests_PIMA,pcr_pos_test_PIMA,pcr_positivity_PIMA,pcr_tests_NAVAJO,pcr_pos_test_NAVAJO,pcr_positivity_NAVAJO,pcr_tests_MOHAVE,pcr_pos_test_MOHAVE,pcr_positivity_MOHAVE,pcr_tests_MARICOPA,pcr_pos_test_MARICOPA,pcr_positivity_MARICOPA,pcr_tests_LA_PAZ,pcr_pos_test_LA_PAZ,pcr_positivity_LA_PAZ,pcr_tests_GREENLEE,pcr_pos_test_GREENLEE,pcr_positivity_GREENLEE,pcr_tests_GRAHAM,pcr_pos_test_GRAHAM,pcr_positivity_GRAHAM,pcr_tests_GILA,pcr_pos_test_GILA,pcr_positivity_GILA,pcr_tests_COCONINO,pcr_pos_test_COCONINO,pcr_positivity_COCONINO,pcr_tests_COCHISE,pcr_pos_test_COCHISE,pcr_positivity_COCHISE
2021-11-11 00:00:00,411,26,0.0632603406326034,1.0,0.0,0.0,2.0,0.0,0.0,24.0,3.0,0.125,,,,17.0,2.0,0.1176470588235294,71.0,10.0,0.1408450704225352,1.0,0.0,0.0,6.0,2.0,0.3333333333333333,186.0,7.0,0.0376344086021505,,,,,,,1.0,0.0,0.0,89.0,1.0,0.0112359550561798,7.0,1.0,0.1428571428571429,2.0,0.0,0.0
2021-11-10 00:00:00,14000,1437,0.1026428571428572,184.0,23.0,0.125,118.0,28.0,0.2372881355932204,335.0,42.0,0.1253731343283582,177.0,17.0,0.096045197740113,1264.0,87.0,0.0688291139240506,2948.0,330.0,0.1119402985074627,338.0,53.0,0.1568047337278107,310.0,42.0,0.135483870967742,7427.0,734.0,0.0988285983573448,36.0,2.0,0.0555555555555556,5.0,0.0,0.0,28.0,4.0,0.1428571428571429,155.0,23.0,0.1483870967741936,232.0,20.0,0.0862068965517241,251.0,16.0,0.0637450199203187
2021-11-09 00:00:00,35812,4141,0.1156316318552441,257.0,28.0,0.1089494163424125,241.0,28.0,0.1161825726141079,788.0,123.0,0.1560913705583756,165.0,35.0,0.2121212121212121,2249.0,370.0,0.164517563361494,4976.0,627.0,0.1260048231511254,756.0,147.0,0.1944444444444445,1124.0,135.0,0.1201067615658363,21906.0,2429.0,0.110882863142518,230.0,7.0,0.0304347826086957,10.0,4.0,0.4,44.0,4.0,0.0909090909090909,274.0,29.0,0.1058394160583942,550.0,71.0,0.1290909090909091,610.0,60.0,0.0983606557377049
2021-11-08 00:00:00,42414,5012,0.1181685292592069,343.0,30.0,0.087463556851312,430.0,49.0,0.113953488372093,857.0,140.0,0.1633605600933489,196.0,32.0,0.163265306122449,2989.0,420.0,0.1405152224824356,6195.0,668.0,0.1078288942695722,927.0,202.0,0.2179072276159655,775.0,157.0,0.2025806451612903,25376.0,2976.0,0.1172761664564943,337.0,6.0,0.0178041543026706,2.0,1.0,0.5,85.0,13.0,0.1529411764705883,449.0,54.0,0.1202672605790646,1381.0,127.0,0.0919623461259957,522.0,82.0,0.157088122605364
2021-11-07 00:00:00,17662,2616,0.1481145963084588,103.0,22.0,0.2135922330097087,154.0,18.0,0.1168831168831169,427.0,100.0,0.234192037470726,53.0,9.0,0.169811320754717,1085.0,162.0,0.1493087557603687,2726.0,419.0,0.1537050623624358,273.0,50.0,0.1831501831501832,301.0,67.0,0.2225913621262458,11673.0,1674.0,0.1434078643022359,9.0,0.0,0.0,3.0,0.0,0.0,19.0,1.0,0.0526315789473684,73.0,7.0,0.0958904109589041,195.0,34.0,0.1743589743589744,160.0,23.0,0.14375
2021-11-06 00:00:00,19171,2879,0.1501747431015597,63.0,13.0,0.2063492063492064,93.0,18.0,0.1935483870967742,417.0,96.0,0.2302158273381295,67.0,11.0,0.164179104477612,1397.0,249.0,0.1782390837508948,2872.0,457.0,0.1591225626740947,271.0,62.0,0.2287822878228783,349.0,83.0,0.2378223495702006,12524.0,1776.0,0.1418077291600128,12.0,2.0,0.1666666666666667,2.0,0.0,0.0,5.0,0.0,0.0,49.0,11.0,0.2244897959183674,402.0,38.0,0.0945273631840796,227.0,32.0,0.1409691629955947
2021-11-05 00:00:00,34933,3953,0.1131594767125641,245.0,20.0,0.0816326530612245,525.0,36.0,0.0685714285714286,716.0,106.0,0.1480446927374302,164.0,24.0,0.1463414634146342,2318.0,326.0,0.1406384814495255,5340.0,582.0,0.1089887640449438,666.0,89.0,0.1336336336336337,630.0,111.0,0.1761904761904762,21459.0,2418.0,0.1126799944079407,50.0,6.0,0.12,5.0,1.0,0.2,38.0,3.0,0.0789473684210526,138.0,17.0,0.1231884057971015,1133.0,80.0,0.0706090026478376,541.0,74.0,0.1367837338262477
2021-11-04 00:00:00,37487,4019,0.1072104996398752,225.0,33.0,0.1466666666666667,272.0,36.0,0.1323529411764706,845.0,114.0,0.1349112426035503,412.0,30.0,0.0728155339805825,2180.0,305.0,0.139908256880734,5836.0,616.0,0.1055517477724469,659.0,115.0,0.1745068285280729,741.0,92.0,0.1241565452091768,22703.0,2432.0,0.1071224067303881,36.0,1.0,0.0277777777777778,5.0,2.0,0.4,68.0,4.0,0.0588235294117647,426.0,27.0,0.0633802816901409,1197.0,83.0,0.0693400167084378,515.0,68.0,0.1320388349514563
2021-11-03 00:00:00,37153,4185,0.112642316905768,265.0,35.0,0.1320754716981132,443.0,53.0,0.1196388261851016,698.0,106.0,0.1518624641833811,400.0,37.0,0.0925,2188.0,320.0,0.1462522851919561,5732.0,605.0,0.1055478018143754,617.0,113.0,0.1831442463533225,659.0,99.0,0.1502276176024279,22149.0,2496.0,0.1126913178924556,45.0,6.0,0.1333333333333333,13.0,2.0,0.1538461538461539,161.0,7.0,0.0434782608695652,324.0,30.0,0.0925925925925926,1262.0,96.0,0.0760697305863708,796.0,121.0,0.1520100502512563
2021-11-02 00:00:00,40185,4155,0.1033967898469578,376.0,49.0,0.1303191489361702,402.0,36.0,0.0895522388059702,897.0,97.0,0.1081382385730212,176.0,20.0,0.1136363636363636,2353.0,362.0,0.1538461538461539,5677.0,568.0,0.1000528448124009,610.0,88.0,0.1442622950819672,1122.0,105.0,0.0935828877005348,24196.0,2538.0,0.1048933708050918,256.0,9.0,0.03515625,5.0,0.0,0.0,51.0,7.0,0.1372549019607843,319.0,30.0,0.0940438871473354,1072.0,72.0,0.0671641791044776,717.0,96.0,0.1338912133891213
2021-11-01 00:00:00,38672,4164,0.1076748034753827,285.0,33.0,0.1157894736842105,549.0,56.0,0.1020036429872496,811.0,107.0,0.1319358816276202,254.0,30.0,0.1181102362204725,2394.0,314.0,0.1311612364243943,5395.0,525.0,0.0973123262279889,810.0,147.0,0.1814814814814815,725.0,112.0,0.1544827586206897,22884.0,2492.0,0.1088970459709841,72.0,6.0,0.0833333333333333,3.0,0.0,0.0,79.0,15.0,0.189873417721519,478.0,42.0,0.0878661087866109,1232.0,114.0,0.0925324675324675,635.0,86.0,0.1354330708661417
2021-10-31 00:00:00,14919,2051,0.1374757021248073,131.0,17.0,0.1297709923664122,157.0,16.0,0.1019108280254777,284.0,62.0,0.2183098591549296,37.0,6.0,0.1621621621621622,895.0,149.0,0.1664804469273743,1985.0,334.0,0.1682619647355164,196.0,30.0,0.1530612244897959,254.0,45.0,0.1771653543307087,10094.0,1295.0,0.1282940360610264,15.0,2.0,0.1333333333333333,3.0,0.0,0.0,10.0,0.0,0.0,57.0,15.0,0.2631578947368421,157.0,18.0,0.1146496815286624,163.0,34.0,0.2085889570552147
2021-10-30 00:00:00,17967,2269,0.1262870818723215,130.0,14.0,0.1076923076923077,224.0,35.0,0.15625,331.0,53.0,0.1601208459214502,86.0,6.0,0.0697674418604651,1184.0,186.0,0.1570945945945946,2351.0,303.0,0.1288813270948533,221.0,36.0,0.16289592760181,318.0,64.0,0.2012578616352201,12023.0,1437.0,0.1195209182400399,5.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,33.0,7.0,0.2121212121212121,444.0,56.0,0.1261261261261261,151.0,32.0,0.2119205298013245
