date,pcr_tests_MARICOPA,pcr_pos_test_MARICOPA,pcr_positivity_MARICOPA
2021-11-11 00:00:00,186,7,0.0376344086021505
2021-11-10 00:00:00,7427,734,0.0988285983573448
2021-11-09 00:00:00,21906,2429,0.110882863142518
2021-11-08 00:00:00,25376,2976,0.1172761664564943
2021-11-07 00:00:00,11673,1674,0.1434078643022359
2021-11-06 00:00:00,12524,1776,0.1418077291600128
2021-11-05 00:00:00,21459,2418,0.1126799944079407
2021-11-04 00:00:00,22703,2432,0.1071224067303881
2021-11-03 00:00:00,22149,2496,0.1126913178924556
2021-11-02 00:00:00,24196,2538,0.1048933708050918
2021-11-01 00:00:00,22884,2492,0.1088970459709841
2021-10-31 00:00:00,10094,1295,0.1282940360610264
2021-10-30 00:00:00,12023,1437,0.1195209182400399
2021-10-29 00:00:00,19947,1991,0.0998145084473856
2021-10-28 00:00:00,21933,1849,0.0843021930424475
2021-10-27 00:00:00,19750,2019,0.1022278481012658
2021-10-26 00:00:00,21018,2020,0.0961080978209154
2021-10-25 00:00:00,23168,2237,0.0965555939226519
2021-10-24 00:00:00,10542,1176,0.1115537848605578
2021-10-23 00:00:00,11148,1236,0.1108719052744887
2021-10-22 00:00:00,18318,1744,0.0952069003166285
2021-10-21 00:00:00,19451,1686,0.0866793481054959
2021-10-20 00:00:00,18890,1679,0.0888830068819481
2021-10-19 00:00:00,20235,1654,0.0817395601680257
2021-10-18 00:00:00,21432,1948,0.0908921239268384
2021-10-17 00:00:00,9166,1041,0.1135718961379009
2021-10-16 00:00:00,10027,1060,0.1057145706592201
2021-10-15 00:00:00,17847,1467,0.0821986888552698
2021-10-14 00:00:00,19576,1573,0.0803534940743768
2021-10-13 00:00:00,18688,1656,0.0886130136986301
2021-10-12 00:00:00,18954,1612,0.0850480109739369
2021-10-11 00:00:00,20561,1864,0.0906570692086961
2021-10-10 00:00:00,9978,1162,0.1164562036480257
2021-10-09 00:00:00,11544,1330,0.1152113652113652
2021-10-08 00:00:00,18425,1719,0.0932971506105834
2021-10-07 00:00:00,20803,1712,0.0822958227178772
2021-10-06 00:00:00,18780,1758,0.0936102236421725
2021-10-05 00:00:00,20763,1782,0.0858257477243173
2021-10-04 00:00:00,22713,2068,0.0910491788843394
2021-10-03 00:00:00,10553,1272,0.120534445181465
2021-10-02 00:00:00,12151,1386,0.1140646860340713
2021-10-01 00:00:00,20131,1873,0.0930405841736625
2021-09-30 00:00:00,23064,1911,0.0828563995837669
2021-09-29 00:00:00,22629,2121,0.0937292854302002
2021-09-28 00:00:00,23301,2149,0.0922278013819149
2021-09-27 00:00:00,23869,2405,0.1007583057522309
2021-09-26 00:00:00,10800,1272,0.1177777777777778
2021-09-25 00:00:00,12487,1519,0.1216465123728678
2021-09-24 00:00:00,19989,1984,0.0992545900245135
2021-09-23 00:00:00,22245,2003,0.0900427062261182
2021-09-22 00:00:00,21329,2045,0.0958788503914858
2021-09-21 00:00:00,23617,2126,0.0900199009188297
2021-09-20 00:00:00,23476,2265,0.0964815130345885
2021-09-19 00:00:00,10927,1286,0.1176901253775053
2021-09-18 00:00:00,12389,1425,0.1150213899426911
2021-09-17 00:00:00,20403,1853,0.0908199774542959
2021-09-16 00:00:00,24316,1919,0.0789192301365356
2021-09-15 00:00:00,22976,1978,0.0860898328690808
2021-09-14 00:00:00,23253,2049,0.0881176622371307
2021-09-13 00:00:00,25733,2331,0.0905840749232503
2021-09-12 00:00:00,11007,1275,0.1158353774870537
2021-09-11 00:00:00,13823,1692,0.1224046878391087
2021-09-10 00:00:00,21573,2072,0.0960459834051824
2021-09-09 00:00:00,23259,2074,0.0891697837396277
2021-09-08 00:00:00,24399,2386,0.0977908930693881
2021-09-07 00:00:00,28397,2688,0.0946578863964503
2021-09-06 00:00:00,12131,1406,0.1159014096117385
2021-09-05 00:00:00,11506,1430,0.124282982791587
2021-09-04 00:00:00,12899,1562,0.121094658500659
2021-09-03 00:00:00,20622,2072,0.1004752206381534
2021-09-02 00:00:00,24850,2071,0.0833400402414487
2021-09-01 00:00:00,23339,2253,0.0965336989588243
2021-08-31 00:00:00,26854,2311,0.0860579429507708
