date,20-34_Maricopa,35-44_Maricopa,45-54_Maricopa,55-64_Maricopa,65+_Maricopa,<20_Maricopa
1/1/2021,11715,12977,12165,9787,5873,104
1/10/2021,19938,19982,19006,15927,11562,211
1/11/2021,21176,21091,20225,16901,13367,244
1/12/2021,23165,23065,22242,18580,18155,325
1/13/2021,25181,25186,24461,20245,23686,390
1/14/2021,27119,27312,26732,22156,29679,431
1/15/2021,29322,29316,28856,23928,34554,490
1/16/2021,30686,30512,30126,25101,37727,522
1/17/2021,31650,31415,31080,26072,40856,549
1/18/2021,32697,32350,32233,27188,46018,576
1/19/2021,33968,33571,33540,28485,52279,639
1/2/2021,13248,14350,13408,10866,6607,125
1/20/2021,35253,34843,35159,30021,59250,683
1/21/2021,36734,36335,37018,31893,67360,733
1/22/2021,39614,38977,39983,34901,75249,826
1/23/2021,42225,41046,42468,37368,80076,901
1/24/2021,43495,42222,43751,38782,85189,945
1/25/2021,44794,43375,45182,40373,92634,993
1/26/2021,46457,44824,46911,42256,103477,1051
1/27/2021,47942,46135,48416,43903,113835,1086
1/28/2021,49157,47218,49639,45330,124659,1119
1/29/2021,51196,48892,51349,47165,135322,1184
1/3/2021,13988,14933,13913,11306,6846,140
1/30/2021,52939,50294,52943,48736,140310,1242
1/31/2021,53556,50843,53581,49421,143955,1269
1/4/2021,15010,15869,14861,12097,7704,148
1/5/2021,15967,16703,15724,12903,8476,164
1/6/2021,17141,17657,16691,13825,9207,173
1/7/2021,18053,18459,17505,14607,9953,184
1/8/2021,18867,19130,18161,15174,10438,191
1/9/2021,19559,19676,18698,15629,11243,207
10/1/2021,491279,348426,361370,382080,614068,219235
10/10/2021,496745,351315,363692,383847,616444,221977
10/11/2021,497563,351748,364037,384140,616861,222374
10/12/2021,497924,351923,364206,384269,617038,222590
10/13/2021,498505,352229,364483,384482,617377,222865
10/14/2021,499214,352571,364806,384729,617726,223149
10/15/2021,500104,353012,365195,385005,617996,223489
10/16/2021,500714,353254,365421,385180,618140,223743
10/17/2021,501147,353434,365547,385270,618231,223900
10/18/2021,501865,353819,365880,385546,618597,224183
10/19/2021,502487,354181,366115,385769,618902,224474
10/2/2021,491935,348746,361648,382280,614268,219591
10/20/2021,503124,354526,366358,385996,619182,224809
10/21/2021,503748,354870,366640,386198,619462,225069
10/22/2021,504480,355303,367005,386501,619881,225423
10/23/2021,504926,355549,367254,386644,620076,225659
10/24/2021,505218,355712,367398,386773,620237,225795
10/25/2021,505922,356105,367717,387081,620713,226098
10/26/2021,506580,356458,368037,387328,621187,226365
10/27/2021,507264,356812,368405,387629,621667,226666
10/28/2021,507909,357166,368705,387903,622128,226926
10/29/2021,508555,357611,369086,388205,622479,227216
10/3/2021,492239,348888,361753,382373,614377,219743
10/30/2021,508916,357804,369251,388367,622620,227379
10/31/2021,509123,357917,369345,388443,622737,227452
10/4/2021,493056,349287,362092,382611,614817,220113
10/5/2021,493829,349716,362432,382854,615251,220480
10/6/2021,494599,350120,362761,383084,615583,220872
10/7/2021,495123,350440,363023,383308,615856,221157
10/8/2021,495811,350808,363303,383544,616110,221533
10/9/2021,496402,351128,363541,383725,616289,221829
11/1/2021,509750,358224,369641,388680,623109,227676
