date,Pinal_cume,Pinal
2020-12-01,5,
2020-12-09,6,1
2020-12-16,11,5
2020-12-17,48,37
2020-12-18,82,34
2020-12-19,109,27
2020-12-20,120,11
2020-12-21,270,150
2020-12-22,519,249
2020-12-23,890,371
2020-12-24,960,70
2020-12-26,1273,313
2020-12-27,1349,76
2020-12-28,1789,440
2020-12-29,2420,631
2020-12-30,3275,855
2020-12-31,3817,542
2021-01-01,3888,71
2021-01-02,4406,518
2021-01-03,4573,167
2021-01-04,5153,580
2021-01-05,5780,627
2021-01-06,6552,772
2021-01-07,7295,743
2021-01-08,8166,871
2021-01-09,8486,320
2021-01-10,8567,81
2021-01-11,9164,597
2021-01-12,10009,845
2021-01-13,11178,1169
2021-01-14,12398,1220
2021-01-15,13496,1098
2021-01-16,14520,1024
2021-01-17,14727,207
2021-01-18,15384,657
2021-01-19,16505,1121
2021-01-20,18040,1535
2021-01-21,19647,1607
2021-01-22,21312,1665
2021-01-23,22702,1390
2021-01-24,23125,423
2021-01-25,24328,1203
2021-01-26,25685,1357
2021-01-27,27485,1800
2021-01-28,29368,1883
2021-01-29,31320,1952
2021-01-30,32699,1379
2021-01-31,33047,348
2021-02-01,34771,1724
2021-02-02,36805,2034
2021-02-03,39043,2238
2021-02-04,41343,2300
2021-02-05,44086,2743
2021-02-06,46235,2149
2021-02-07,46767,532
2021-02-08,48828,2061
2021-02-09,51270,2442
2021-02-10,54348,3078
2021-02-11,57549,3201
2021-02-12,61273,3724
2021-02-13,64815,3542
2021-02-14,65505,690
2021-02-15,66961,1456
2021-02-16,69057,2096
2021-02-17,71396,2339
2021-02-18,73866,2470
2021-02-19,75835,1969
2021-02-20,77615,1780
2021-02-21,78123,508
2021-02-22,79584,1461
2021-02-23,81545,1961
2021-02-24,84362,2817
2021-02-25,88082,3720
2021-02-26,92054,3972
2021-02-27,94413,2359
2021-02-28,95330,917
2021-03-01,98439,3109
2021-03-02,101929,3490
2021-03-03,106150,4221
2021-03-04,110347,4197
2021-03-05,113985,3638
2021-03-06,117090,3105
2021-03-07,118242,1152
2021-03-08,121353,3111
2021-03-09,124726,3373
2021-03-10,128357,3631
2021-03-11,133162,4805
2021-03-12,137467,4305
2021-03-13,140147,2680
2021-03-14,141374,1227
2021-03-15,144159,2785
2021-03-16,147635,3476
2021-03-17,151427,3792
2021-03-18,155418,3991
2021-03-19,158947,3529
2021-03-20,161394,2447
2021-03-21,162883,1489
2021-03-22,165687,2804
2021-03-23,168876,3189
2021-03-24,172943,4067
2021-03-25,177077,4134
2021-03-26,181593,4516
2021-03-27,183877,2284
2021-03-28,185790,1913
2021-03-29,189339,3549
2021-03-30,193143,3804
2021-03-31,197394,4251
2021-04-01,201875,4481
2021-04-02,204783,2908
2021-04-03,207215,2432
2021-04-04,208042,827
2021-04-05,211023,2981
2021-04-06,214613,3590
2021-04-07,218427,3814
2021-04-08,222064,3637
2021-04-09,225318,3254
2021-04-10,227615,2297
2021-04-11,228853,1238
2021-04-12,231815,2962
2021-04-13,234457,2642
2021-04-14,237433,2976
2021-04-15,240482,3049
2021-04-16,243934,3452
2021-04-17,245638,1704
2021-04-18,246939,1301
2021-04-19,249862,2923
2021-04-20,253175,3313
2021-04-21,257039,3864
2021-04-22,259959,2920
2021-04-23,262342,2383
2021-04-24,264442,2100
2021-04-25,265960,1518
2021-04-26,268395,2435
2021-04-27,271120,2725
2021-04-28,273599,2479
2021-04-29,275628,2029
2021-04-30,277789,2161
2021-05-01,279160,1371
2021-05-02,280061,901
2021-05-03,281760,1699
2021-05-04,283854,2094
2021-05-05,285931,2077
2021-05-06,287571,1640
2021-05-07,289277,1706
2021-05-08,290701,1424
2021-05-09,291338,637
2021-05-10,292753,1415
2021-05-11,294334,1581
2021-05-12,296376,2042
2021-05-13,298427,2051
2021-05-14,300521,2094
2021-05-15,302080,1559
2021-05-16,303056,976
2021-05-17,304692,1636
2021-05-18,306235,1543
2021-05-19,308202,1967
2021-05-20,309930,1728
2021-05-21,311554,1624
2021-05-22,313073,1519
2021-05-23,313602,529
2021-05-24,314752,1150
2021-05-25,315994,1242
2021-05-26,317368,1374
2021-05-27,318625,1257
2021-05-28,320126,1501
2021-05-29,320852,726
2021-05-30,321257,405
2021-05-31,321510,253
2021-06-01,322674,1164
2021-06-02,323824,1150
2021-06-03,324946,1122
2021-06-04,326292,1346
2021-06-05,327352,1060
2021-06-06,327825,473
2021-06-07,328822,997
2021-06-08,329761,939
2021-06-09,330967,1206
2021-06-10,332057,1090
2021-06-11,333325,1268
2021-06-12,334237,912
2021-06-13,334705,468
2021-06-14,335621,916
2021-06-15,336552,931
2021-06-16,337417,865
2021-06-17,338422,1005
2021-06-18,339626,1204
2021-06-19,340308,682
2021-06-20,340701,393
2021-06-21,341420,719
2021-06-22,342193,773
2021-06-23,343136,943
2021-06-24,343891,755
2021-06-25,344856,965
2021-06-26,345391,535
2021-06-27,345824,433
2021-06-28,346464,640
2021-06-29,347198,734
2021-06-30,347950,752
2021-07-01,348658,708
2021-07-02,349498,840
2021-07-03,350062,564
2021-07-04,350179,117
2021-07-05,350786,607
2021-07-06,351451,665
2021-07-07,352136,685
2021-07-08,352795,659
2021-07-09,353571,776
2021-07-10,354031,460
2021-07-11,354270,239
2021-07-12,354945,675
2021-07-13,355634,689
2021-07-14,356229,595
2021-07-15,356811,582
2021-07-16,357606,795
2021-07-17,358190,584
2021-07-18,358584,394
2021-07-19,359328,744
2021-07-20,360095,767
2021-07-21,361018,923
2021-07-22,361821,803
2021-07-23,362846,1025
2021-07-24,363591,745
2021-07-25,364111,520
2021-07-26,364944,833
2021-07-27,365758,814
2021-07-28,366701,943
2021-07-29,367561,860
2021-07-30,368742,1181
2021-07-31,369554,812
2021-08-01,370054,500
2021-08-02,370874,820
2021-08-03,371694,820
2021-08-04,372597,903
2021-08-05,373495,898
2021-08-06,374766,1271
2021-08-07,375583,817
2021-08-08,376057,474
2021-08-09,376997,940
2021-08-10,377875,878
2021-08-11,378764,889
2021-08-12,379715,951
2021-08-13,380973,1258
2021-08-14,381926,953
2021-08-15,382490,564
2021-08-16,383651,1161
2021-08-17,384712,1061
2021-08-18,385908,1196
2021-08-19,386828,920
2021-08-20,388081,1253
2021-08-21,388933,852
2021-08-22,389517,584
2021-08-23,390693,1176
2021-08-24,391663,970
2021-08-25,392704,1041
2021-08-26,393541,837
2021-08-27,394743,1202
2021-08-28,395592,849
2021-08-29,396112,520
2021-08-30,397097,985
2021-08-31,397958,861
2021-09-01,398879,921
2021-09-02,399596,717
2021-09-03,400875,1279
2021-09-04,401552,677
2021-09-05,401958,406
2021-09-06,402152,194
2021-09-07,403021,869
2021-09-08,403822,801
2021-09-09,404506,684
2021-09-10,405638,1132
2021-09-11,406442,804
2021-09-12,406879,437
2021-09-13,407830,951
2021-09-14,408666,836
2021-09-15,409221,555
2021-09-16,409900,679
2021-09-17,410963,1063
2021-09-18,411683,720
2021-09-19,412037,354
2021-09-20,412454,417
2021-09-21,413109,655
2021-09-22,413811,702
2021-09-23,414483,672
2021-09-24,415522,1039
2021-09-25,416300,778
2021-09-26,416724,424
2021-09-27,417663,939
2021-09-28,418586,923
2021-09-29,419531,945
2021-09-30,420447,916
2021-10-01,421465,1018
2021-10-02,422090,625
2021-10-03,422427,337
2021-10-04,423327,900
2021-10-05,424223,896
2021-10-06,425104,881
2021-10-07,425944,840
2021-10-08,426788,844
2021-10-09,427430,642
2021-10-10,427782,352
2021-10-11,428696,914
2021-10-12,429126,430
2021-10-13,429660,534
2021-10-14,430406,746
2021-10-15,431266,860
2021-10-16,431739,473
2021-10-17,432048,309
2021-10-18,432742,694
2021-10-19,433377,635
2021-10-20,434010,633
2021-10-21,434658,648
2021-10-22,436194,1536
2021-10-23,437182,988
2021-10-24,437750,568
2021-10-25,439303,1553
2021-10-26,440751,1448
2021-10-27,442261,1510
2021-10-28,443899,1638
2021-10-29,445555,1656
2021-10-30,446254,699
2021-10-31,446648,394
2021-11-01,448068,1420
2021-11-02,449467,1399
2021-11-03,450729,1262
2021-11-04,452097,1368
2021-11-05,453810,1713
2021-11-06,455152,1342
2021-11-07,455579,427
2021-11-08,456990,1411
2021-11-09,458253,1263
2021-11-10,459559,1306
2021-11-11,459927,368
