date,pcr_tests_YAVAPAI,pcr_pos_tests_YAVAPAI,pcr_positivity_YAVAPAI,ser_tests_YAVAPAI,ser_pos_tests_YAVAPAI,ser_positivity_YAVAPAI
2021-02-09 00:00:00,147,10,0.0680272108843538,,,
2021-02-08 00:00:00,855,46,0.0538011695906433,16.0,6.0,0.375
2021-02-07 00:00:00,217,17,0.0783410138248848,3.0,2.0,0.6666666666666666
2021-02-06 00:00:00,268,47,0.1753731343283582,1.0,0.0,0
2021-02-05 00:00:00,495,35,0.0707070707070707,33.0,15.0,0.4545454545454546
2021-02-04 00:00:00,750,55,0.0733333333333333,28.0,8.0,0.2857142857142857
2021-02-03 00:00:00,654,63,0.0963302752293578,120.0,36.0,0.3
2021-02-02 00:00:00,1008,75,0.0744047619047619,33.0,7.0,0.2121212121212121
2021-02-01 00:00:00,1027,81,0.0788704965920156,44.0,22.0,0.5
2021-01-31 00:00:00,263,39,0.1482889733840304,,,
2021-01-30 00:00:00,347,56,0.1613832853025937,,,
2021-01-29 00:00:00,767,87,0.1134289439374185,34.0,15.0,0.4411764705882353
2021-01-28 00:00:00,1067,107,0.1002811621368322,33.0,8.0,0.2424242424242425
2021-01-27 00:00:00,946,82,0.0866807610993658,81.0,19.0,0.2345679012345679
2021-01-26 00:00:00,497,52,0.1046277665995976,8.0,4.0,0.5
2021-01-25 00:00:00,711,80,0.1125175808720113,13.0,4.0,0.3076923076923077
2021-01-24 00:00:00,280,62,0.2214285714285714,1.0,0.0,0
2021-01-23 00:00:00,373,78,0.2091152815013405,83.0,21.0,0.2530120481927711
2021-01-22 00:00:00,794,127,0.1599496221662469,48.0,18.0,0.375
2021-01-21 00:00:00,1146,137,0.1195462478184991,52.0,17.0,0.326923076923077
2021-01-20 00:00:00,1106,152,0.1374321880650995,33.0,14.0,0.4242424242424243
2021-01-19 00:00:00,1217,142,0.1166803615447823,46.0,15.0,0.3260869565217392
2021-01-18 00:00:00,1263,163,0.1290577988915281,39.0,14.0,0.358974358974359
2021-01-17 00:00:00,411,101,0.245742092457421,46.0,15.0,0.3260869565217392
2021-01-16 00:00:00,429,91,0.2121212121212121,28.0,12.0,0.4285714285714286
2021-01-15 00:00:00,1054,200,0.189753320683112,101.0,31.0,0.306930693069307
2021-01-14 00:00:00,1193,181,0.1517183570829841,38.0,16.0,0.4210526315789474
2021-01-13 00:00:00,1058,168,0.1587901701323251,36.0,11.0,0.3055555555555556
2021-01-12 00:00:00,1415,212,0.1498233215547703,89.0,32.0,0.3595505617977528
2021-01-11 00:00:00,1545,243,0.1572815533980583,24.0,11.0,0.4583333333333334
2021-01-10 00:00:00,406,110,0.270935960591133,1.0,1.0,1
2021-01-09 00:00:00,434,106,0.2442396313364056,1.0,1.0,1
2021-01-08 00:00:00,1155,215,0.1861471861471862,172.0,45.0,0.2616279069767442
2021-01-07 00:00:00,1367,238,0.1741038771031456,60.0,27.0,0.45
2021-01-06 00:00:00,1105,212,0.1918552036199095,37.0,12.0,0.3243243243243244
2021-01-05 00:00:00,1689,321,0.1900532859680284,29.0,14.0,0.4827586206896552
2021-01-04 00:00:00,1713,337,0.1967308814944542,32.0,12.0,0.375
2021-01-03 00:00:00,475,139,0.2926315789473684,6.0,1.0,0.1666666666666667
2021-01-02 00:00:00,500,149,0.298,3.0,2.0,0.6666666666666666
2021-01-01 00:00:00,144,38,0.2638888888888889,1.0,0.0,0
2020-12-31 00:00:00,974,215,0.2207392197125257,23.0,2.0,0.0869565217391304
2020-12-30 00:00:00,1073,188,0.1752096924510718,121.0,32.0,0.2644628099173554
2020-12-29 00:00:00,1224,231,0.1887254901960784,77.0,26.0,0.3376623376623377
2020-12-28 00:00:00,1285,302,0.2350194552529183,31.0,3.0,0.0967741935483871
2020-12-27 00:00:00,426,138,0.323943661971831,40.0,5.0,0.125
2020-12-26 00:00:00,455,133,0.2923076923076923,4.0,2.0,0.5
2020-12-25 00:00:00,120,30,0.25,2.0,0.0,0
2020-12-24 00:00:00,746,147,0.1970509383378016,14.0,2.0,0.1428571428571429
2020-12-23 00:00:00,1080,241,0.2231481481481482,34.0,8.0,0.2352941176470588
2020-12-22 00:00:00,1216,211,0.1735197368421053,186.0,34.0,0.1827956989247312
2020-12-21 00:00:00,1478,270,0.1826792963464141,38.0,10.0,0.2631578947368421
2020-12-20 00:00:00,502,131,0.2609561752988048,61.0,20.0,0.3278688524590164
2020-12-19 00:00:00,565,149,0.2637168141592921,52.0,8.0,0.1538461538461539
2020-12-18 00:00:00,1289,237,0.1838634600465477,69.0,10.0,0.1449275362318841
2020-12-17 00:00:00,1505,250,0.1661129568106312,173.0,28.0,0.161849710982659
2020-12-16 00:00:00,1164,213,0.1829896907216495,31.0,6.0,0.1935483870967742
2020-12-15 00:00:00,1472,247,0.1677989130434783,24.0,5.0,0.2083333333333334
2020-12-14 00:00:00,1558,278,0.1784338896020539,33.0,8.0,0.2424242424242425
2020-12-13 00:00:00,412,101,0.2451456310679612,32.0,6.0,0.1875
2020-12-12 00:00:00,358,99,0.276536312849162,6.0,0.0,0
2020-12-11 00:00:00,1204,244,0.2026578073089701,42.0,11.0,0.2619047619047619
2020-12-10 00:00:00,1485,194,0.1306397306397307,211.0,25.0,0.1184834123222749
2020-12-09 00:00:00,1119,244,0.2180518319928508,24.0,4.0,0.1666666666666667
2020-12-08 00:00:00,1345,237,0.1762081784386617,74.0,16.0,0.2162162162162162
2020-12-07 00:00:00,1651,299,0.1811023622047244,41.0,3.0,0.0731707317073171
2020-12-06 00:00:00,401,106,0.2643391521197008,2.0,2.0,1
2020-12-05 00:00:00,404,102,0.2524752475247525,51.0,0.0,0
2020-12-04 00:00:00,1319,189,0.1432903714935557,118.0,15.0,0.1271186440677966
2020-12-03 00:00:00,1349,209,0.1549295774647887,35.0,6.0,0.1714285714285714
2020-12-02 00:00:00,1388,229,0.164985590778098,24.0,0.0,0
2020-12-01 00:00:00,1242,238,0.1916264090177134,28.0,1.0,0.0357142857142857
2020-11-30 00:00:00,1693,350,0.2067336089781453,76.0,4.0,0.0526315789473684
2020-11-29 00:00:00,417,100,0.2398081534772183,4.0,0.0,0
2020-11-28 00:00:00,498,139,0.2791164658634538,2.0,0.0,0
2020-11-27 00:00:00,783,157,0.2005108556832695,7.0,1.0,0.1428571428571429
2020-11-26 00:00:00,125,36,0.288,1.0,1.0,1
2020-11-25 00:00:00,1268,200,0.1577287066246057,35.0,9.0,0.2571428571428571
