date,Graham_cume,Graham
2020-12-06,1,
2020-12-17,81,80
2020-12-18,148,67
2020-12-20,149,1
2020-12-21,197,48
2020-12-22,243,46
2020-12-23,374,131
2020-12-24,435,61
2020-12-26,445,10
2020-12-27,448,3
2020-12-28,603,155
2020-12-29,756,153
2020-12-30,876,120
2020-12-31,962,86
2021-01-01,974,12
2021-01-02,977,3
2021-01-04,1120,143
2021-01-05,1235,115
2021-01-06,1357,122
2021-01-07,1599,242
2021-01-08,1870,271
2021-01-09,1872,2
2021-01-11,2010,138
2021-01-12,2177,167
2021-01-13,2388,211
2021-01-14,2685,297
2021-01-15,3300,615
2021-01-16,3359,59
2021-01-17,3362,3
2021-01-18,3523,161
2021-01-19,3819,296
2021-01-20,4106,287
2021-01-21,4369,263
2021-01-22,4651,282
2021-01-23,4895,244
2021-01-24,4898,3
2021-01-25,5080,182
2021-01-26,5257,177
2021-01-27,5544,287
2021-01-28,5846,302
2021-01-29,6256,410
2021-01-30,6358,102
2021-01-31,6359,1
2021-02-01,6557,198
2021-02-02,6764,207
2021-02-03,7036,272
2021-02-04,7311,275
2021-02-05,7658,347
2021-02-06,7928,270
2021-02-07,7929,1
2021-02-08,8149,220
2021-02-09,8365,216
2021-02-10,8636,271
2021-02-11,9044,408
2021-02-12,9779,735
2021-02-13,10004,225
2021-02-14,10009,5
2021-02-15,10204,195
2021-02-16,10412,208
2021-02-17,10647,235
2021-02-18,11059,412
2021-02-19,11419,360
2021-02-20,11749,330
2021-02-21,11750,1
2021-02-22,11908,158
2021-02-23,12148,240
2021-02-24,12487,339
2021-02-25,12836,349
2021-02-26,13156,320
2021-02-27,13194,38
2021-02-28,13207,13
2021-03-01,13434,227
2021-03-02,13706,272
2021-03-03,14043,337
2021-03-04,14320,277
2021-03-05,14534,214
2021-03-06,14804,270
2021-03-07,14807,3
2021-03-08,14997,190
2021-03-09,15247,250
2021-03-10,15596,349
2021-03-11,15929,333
2021-03-12,16383,454
2021-03-13,16651,268
2021-03-14,16654,3
2021-03-15,16921,267
2021-03-16,17113,192
2021-03-17,17414,301
2021-03-18,17681,267
2021-03-19,17878,197
2021-03-20,17899,21
2021-03-21,17904,5
2021-03-22,18102,198
2021-03-23,18373,271
2021-03-24,18688,315
2021-03-25,18960,272
2021-03-26,19213,253
2021-03-27,19334,121
2021-03-28,19338,4
2021-03-29,19574,236
2021-03-30,19778,204
2021-03-31,20150,372
2021-04-01,20463,313
2021-04-02,20586,123
2021-04-03,20607,21
2021-04-04,20617,10
2021-04-05,20786,169
2021-04-06,21026,240
2021-04-07,21419,393
2021-04-08,21759,340
2021-04-09,21905,146
2021-04-10,22045,140
2021-04-11,22053,8
2021-04-12,22166,113
2021-04-13,22328,162
2021-04-14,22596,268
2021-04-15,22768,172
2021-04-16,22961,193
2021-04-17,22989,28
2021-04-18,22992,3
2021-04-19,23108,116
2021-04-20,23313,205
2021-04-21,23571,258
2021-04-22,23818,247
2021-04-23,24001,183
2021-04-24,24116,115
2021-04-25,24121,5
2021-04-26,24285,164
2021-04-27,24452,167
2021-04-28,24654,202
2021-04-29,24894,240
2021-04-30,24967,73
2021-05-01,24995,28
2021-05-02,25000,5
2021-05-03,25071,71
2021-05-04,25200,129
2021-05-05,25433,233
2021-05-06,25650,217
2021-05-07,25727,77
2021-05-08,25778,51
2021-05-09,25779,1
2021-05-10,25824,45
2021-05-11,25901,77
2021-05-12,26064,163
2021-05-13,26221,157
2021-05-14,26341,120
2021-05-15,26363,22
2021-05-16,26369,6
2021-05-17,26460,91
2021-05-18,26550,90
2021-05-19,26710,160
2021-05-20,26864,154
2021-05-21,26974,110
2021-05-22,27037,63
2021-05-23,27041,4
2021-05-24,27108,67
2021-05-25,27191,83
2021-05-26,27258,67
2021-05-27,27351,93
2021-05-28,27440,89
2021-05-29,27449,9
2021-05-30,27453,4
2021-05-31,27461,8
2021-06-01,27546,85
2021-06-02,27630,84
2021-06-03,27703,73
2021-06-04,27794,91
2021-06-05,27811,17
2021-06-06,27821,10
2021-06-07,27857,36
2021-06-08,27912,55
2021-06-09,27947,35
2021-06-10,28081,134
2021-06-11,28124,43
2021-06-12,28159,35
2021-06-13,28162,3
2021-06-14,28241,79
2021-06-15,28296,55
2021-06-16,28343,47
2021-06-17,28404,61
2021-06-18,28479,75
2021-06-19,28497,18
2021-06-20,28504,7
2021-06-21,28546,42
2021-06-22,28593,47
2021-06-23,28625,32
2021-06-24,28672,47
2021-06-25,28745,73
2021-06-26,28759,14
2021-06-27,28761,2
2021-06-28,28820,59
2021-06-29,28870,50
2021-06-30,28946,76
2021-07-01,28995,49
2021-07-02,29037,42
2021-07-03,29060,23
2021-07-05,29088,28
2021-07-06,29123,35
2021-07-07,29180,57
2021-07-08,29258,78
2021-07-09,29315,57
2021-07-10,29340,25
2021-07-11,29346,6
2021-07-12,29392,46
2021-07-13,29437,45
2021-07-14,29497,60
2021-07-15,29559,62
2021-07-16,29621,62
2021-07-17,29637,16
2021-07-18,29645,8
2021-07-19,29714,69
2021-07-20,29784,70
2021-07-21,29861,77
2021-07-22,29966,105
2021-07-23,30086,120
2021-07-24,30131,45
2021-07-25,30137,6
2021-07-26,30266,129
2021-07-27,30367,101
2021-07-28,30454,87
2021-07-29,30552,98
2021-07-30,30650,98
2021-07-31,30690,40
2021-08-01,30703,13
2021-08-02,30777,74
2021-08-03,30834,57
2021-08-04,30971,137
2021-08-05,31074,103
2021-08-06,31181,107
2021-08-07,31207,26
2021-08-08,31218,11
2021-08-09,31312,94
2021-08-10,31374,62
2021-08-11,31476,102
2021-08-12,31623,147
2021-08-13,31782,159
2021-08-14,31805,23
2021-08-15,31815,10
2021-08-16,31922,107
2021-08-17,32055,133
2021-08-18,32185,130
2021-08-19,32366,181
2021-08-20,32589,223
2021-08-21,32788,199
2021-08-22,32803,15
2021-08-23,32996,193
2021-08-24,33145,149
2021-08-25,33331,186
2021-08-26,33544,213
2021-08-27,33798,254
2021-08-28,33844,46
2021-08-29,33909,65
2021-08-30,34084,175
2021-08-31,34190,106
2021-09-01,34312,122
2021-09-02,34453,141
2021-09-03,34619,166
2021-09-04,34657,38
2021-09-05,34666,9
2021-09-06,34680,14
2021-09-07,34762,82
2021-09-08,34872,110
2021-09-09,35024,152
2021-09-10,35195,171
2021-09-11,35259,64
2021-09-12,35278,19
2021-09-13,35375,97
2021-09-14,35481,106
2021-09-15,35569,88
2021-09-16,35689,120
2021-09-17,35831,142
2021-09-18,35904,73
2021-09-19,35910,6
2021-09-20,36006,96
2021-09-21,36066,60
2021-09-22,36168,102
2021-09-23,36316,148
2021-09-24,36425,109
2021-09-25,36453,28
2021-09-26,36458,5
2021-09-27,36516,58
2021-09-28,36573,57
2021-09-29,36661,88
2021-09-30,36789,128
2021-10-01,36874,85
2021-10-02,36902,28
2021-10-03,36911,9
2021-10-04,36961,50
2021-10-05,37020,59
2021-10-06,37070,50
2021-10-07,37163,93
2021-10-08,37234,71
2021-10-09,37266,32
2021-10-10,37279,13
2021-10-11,37337,58
2021-10-12,37399,62
2021-10-13,37472,73
2021-10-14,37553,81
2021-10-15,37624,71
2021-10-16,37663,39
2021-10-17,37669,6
2021-10-18,37713,44
2021-10-19,37749,36
2021-10-20,37798,49
2021-10-21,37888,90
2021-10-22,37971,83
2021-10-23,38014,43
2021-10-24,38026,12
2021-10-25,38098,72
2021-10-26,38182,84
2021-10-27,38267,85
2021-10-28,38441,174
2021-10-29,38551,110
2021-10-30,38680,129
2021-10-31,38692,12
2021-11-01,38826,134
2021-11-02,38906,80
2021-11-03,39040,134
2021-11-04,39222,182
2021-11-05,39387,165
2021-11-06,39412,25
2021-11-07,39429,17
2021-11-08,39565,136
2021-11-09,39680,115
2021-11-10,39773,93
2021-11-11,39880,107
2021-11-12,40030,150
2021-11-13,40136,106
2021-11-14,40144,8
2021-11-15,40291,147
2021-11-16,40435,144
2021-11-17,40556,121
2021-11-18,40824,268
2021-11-19,41016,192
2021-11-20,41056,40
2021-11-21,41085,29
2021-11-22,41270,185
2021-11-23,41356,86
2021-11-24,41448,92
2021-11-26,41507,59
2021-11-27,41540,33
2021-11-28,41550,10
2021-11-29,41724,174
2021-11-30,41930,206
2021-12-01,42113,183
2021-12-02,42354,241
2021-12-03,42660,306
2021-12-04,42773,113
2021-12-05,42790,17
2021-12-06,42977,187
2021-12-07,43112,135
2021-12-08,43192,80
2021-12-09,43398,206
2021-12-10,43592,194
2021-12-11,43622,30
2021-12-12,43643,21
2021-12-13,43792,149
2021-12-14,43902,110
2021-12-15,43983,81
2021-12-16,44279,296
2021-12-17,44450,171
2021-12-18,44477,27
2021-12-19,44506,29
2021-12-20,44701,195
2021-12-21,44842,141
2021-12-22,45015,173
2021-12-23,45085,70
2021-12-24,45115,30
2021-12-25,45117,2
2021-12-26,45133,16
2021-12-27,45319,186
2021-12-28,45481,162
2021-12-29,45632,151
2021-12-30,45790,158
2021-12-31,45929,139
2022-01-01,45935,6
2022-01-02,45942,7
2022-01-03,46229,287
2022-01-04,46350,121
2022-01-05,46484,134
2022-01-06,46786,302
2022-01-07,47041,255
2022-01-08,47200,159
2022-01-09,47217,17
2022-01-10,47502,285
2022-01-11,47647,145
2022-01-12,47906,259
2022-01-13,48141,235
2022-01-14,48417,276
2022-01-15,48461,44
2022-01-16,48463,2
2022-01-17,48584,121
2022-01-18,48720,136
2022-01-19,48844,124
2022-01-20,49023,179
2022-01-21,49214,191
2022-01-22,49234,20
2022-01-23,49258,24
2022-01-24,49405,147
2022-01-25,49515,110
2022-01-26,49623,108
2022-01-27,49744,121
2022-01-28,49953,209
2022-01-29,49964,11
