date,Greenlee_cume,Greenlee
2020-12-18,2,
2020-12-21,16,14
2020-12-22,42,26
2020-12-23,49,7
2020-12-24,53,4
2020-12-26,54,1
2020-12-28,56,2
2020-12-29,64,8
2020-12-30,85,21
2020-12-31,115,30
2021-01-01,117,2
2021-01-04,118,1
2021-01-05,141,23
2021-01-06,156,15
2021-01-07,194,38
2021-01-08,210,16
2021-01-09,211,1
2021-01-12,250,39
2021-01-13,291,41
2021-01-14,354,63
2021-01-15,369,15
2021-01-16,370,1
2021-01-18,395,25
2021-01-19,432,37
2021-01-20,464,32
2021-01-21,712,248
2021-01-22,900,188
2021-01-23,1255,355
2021-01-24,1263,8
2021-01-25,1308,45
2021-01-26,1312,4
2021-01-27,1392,80
2021-01-28,1647,255
2021-01-29,1781,134
2021-01-30,1783,2
2021-02-01,1810,27
2021-02-02,1879,69
2021-02-03,1912,33
2021-02-04,1997,85
2021-02-05,2152,155
2021-02-06,2155,3
2021-02-08,2173,18
2021-02-09,2211,38
2021-02-10,2311,100
2021-02-11,2454,143
2021-02-12,2646,192
2021-02-13,2651,5
2021-02-15,2688,37
2021-02-16,2768,80
2021-02-17,2915,147
2021-02-18,3172,257
2021-02-19,3178,6
2021-02-20,3180,2
2021-02-22,3240,60
2021-02-23,3548,308
2021-02-24,3706,158
2021-02-25,3833,127
2021-02-26,3986,153
2021-02-28,4001,15
2021-03-01,4030,29
2021-03-02,4182,152
2021-03-03,4233,51
2021-03-04,4274,41
2021-03-05,4415,141
2021-03-06,4416,1
2021-03-07,4417,1
2021-03-08,4457,40
2021-03-09,4529,72
2021-03-10,4611,82
2021-03-11,4676,65
2021-03-12,4790,114
2021-03-13,4796,6
2021-03-15,4906,110
2021-03-16,4931,25
2021-03-17,4986,55
2021-03-18,5011,25
2021-03-19,5049,38
2021-03-20,5050,1
2021-03-22,5056,6
2021-03-23,5071,15
2021-03-24,5081,10
2021-03-25,5122,41
2021-03-26,5172,50
2021-03-27,5176,4
2021-03-28,5185,9
2021-03-29,5195,10
2021-03-30,5249,54
2021-03-31,5258,9
2021-04-01,5319,61
2021-04-02,5345,26
2021-04-03,5346,1
2021-04-05,5362,16
2021-04-06,5387,25
2021-04-07,5404,17
2021-04-08,5460,56
2021-04-09,5499,39
2021-04-10,5502,3
2021-04-11,5503,1
2021-04-12,5547,44
2021-04-13,5562,15
2021-04-14,5578,16
2021-04-15,5604,26
2021-04-16,5637,33
2021-04-17,5638,1
2021-04-19,5641,3
2021-04-20,5659,18
2021-04-21,5666,7
2021-04-22,5697,31
2021-04-23,5700,3
2021-04-24,5703,3
2021-04-26,5708,5
2021-04-27,5740,32
2021-04-28,5748,8
2021-04-29,5757,9
2021-04-30,5778,21
2021-05-01,5781,3
2021-05-03,5782,1
2021-05-04,5800,18
2021-05-05,5809,9
2021-05-06,5824,15
2021-05-07,5828,4
2021-05-08,5830,2
2021-05-10,5846,16
2021-05-11,5847,1
2021-05-12,5864,17
2021-05-13,5883,19
2021-05-14,5889,6
2021-05-16,5892,3
2021-05-17,5894,2
2021-05-18,5907,13
2021-05-19,5912,5
2021-05-20,5936,24
2021-05-21,5967,31
2021-05-22,5980,13
2021-05-23,5981,1
2021-05-24,5983,2
2021-05-25,6000,17
2021-05-26,6003,3
2021-05-27,6014,11
2021-05-28,6025,11
2021-05-29,6027,2
2021-06-01,6044,17
2021-06-02,6046,2
2021-06-03,6059,13
2021-06-04,6064,5
2021-06-05,6065,1
2021-06-07,6068,3
2021-06-08,6074,6
2021-06-09,6077,3
2021-06-10,6084,7
2021-06-11,6087,3
2021-06-12,6094,7
2021-06-14,6096,2
2021-06-15,6109,13
2021-06-16,6112,3
2021-06-17,6131,19
2021-06-18,6136,5
2021-06-19,6140,4
2021-06-20,6141,1
2021-06-21,6144,3
2021-06-22,6153,9
2021-06-24,6156,3
2021-06-25,6163,7
2021-06-26,6165,2
2021-06-28,6167,2
2021-06-29,6179,12
2021-06-30,6180,1
2021-07-01,6193,13
2021-07-02,6198,5
2021-07-06,6201,3
2021-07-07,6207,6
2021-07-08,6216,9
2021-07-09,6219,3
2021-07-11,6221,2
2021-07-12,6231,10
2021-07-13,6233,2
2021-07-14,6236,3
2021-07-15,6244,8
2021-07-16,6245,1
2021-07-19,6248,3
2021-07-20,6263,15
2021-07-21,6266,3
2021-07-22,6277,11
2021-07-23,6295,18
2021-07-24,6298,3
2021-07-25,6301,3
2021-07-26,6309,8
2021-07-27,6315,6
2021-07-28,6323,8
2021-07-29,6348,25
2021-07-30,6356,8
2021-07-31,6359,3
2021-08-01,6360,1
2021-08-02,6367,7
2021-08-03,6380,13
2021-08-04,6396,16
2021-08-05,6412,16
2021-08-06,6422,10
2021-08-07,6427,5
2021-08-08,6429,2
2021-08-09,6444,15
2021-08-10,6459,15
2021-08-11,6465,6
2021-08-12,6511,46
2021-08-13,6532,21
2021-08-14,6537,5
2021-08-15,6538,1
2021-08-16,6556,18
2021-08-17,6595,39
2021-08-18,6613,18
2021-08-19,6649,36
2021-08-20,6698,49
2021-08-21,6796,98
2021-08-22,6797,1
2021-08-23,6823,26
2021-08-24,6842,19
2021-08-25,6862,20
2021-08-26,6909,47
2021-08-27,6940,31
2021-08-28,6949,9
2021-08-30,6987,38
2021-08-31,7014,27
2021-09-01,7032,18
2021-09-02,7050,18
2021-09-03,7076,26
2021-09-04,7078,2
2021-09-07,7095,17
2021-09-08,7115,20
2021-09-09,7160,45
2021-09-10,7193,33
2021-09-11,7258,65
2021-09-12,7259,1
2021-09-13,7270,11
2021-09-14,7297,27
