date,20-34_Cochise,35-44_Cochise,45-54_Cochise,55-64_Cochise,65+_Cochise,<20_Cochise
1/1/2021,341,327,283,290,230,3
1/1/2022,14602,10061,9492,12364,25141,12245
1/10/2021,459,466,394,404,667,5
1/10/2022,14795,10189,9625,12479,25248,12614
1/11/2021,471,481,418,423,865,5
1/11/2022,14822,10203,9634,12490,25254,12640
1/12/2021,478,489,426,433,1083,6
1/12/2022,14850,10217,9647,12510,25266,12691
1/13/2021,498,524,450,460,1399,6
1/13/2022,14891,10250,9674,12538,25289,12871
1/14/2021,503,532,464,471,1652,6
1/14/2022,14923,10284,9696,12568,25305,12967
1/15/2021,508,539,474,482,2078,6
1/15/2022,14935,10291,9701,12569,25310,13002
1/16/2021,524,544,483,494,2438,6
1/16/2022,14940,10295,9708,12576,25314,13013
1/17/2021,527,545,486,495,2453,6
1/17/2022,14950,10307,9717,12592,25325,13046
1/18/2021,530,550,493,504,2630,6
1/18/2022,14965,10320,9729,12602,25333,13073
1/19/2021,549,562,510,521,2851,6
1/19/2022,14987,10329,9737,12607,25344,13106
1/2/2021,342,330,287,293,232,3
1/2/2022,14608,10068,9495,12371,25142,12263
1/20/2021,561,577,526,544,3232,7
1/20/2022,15003,10345,9744,12621,25355,13160
1/21/2021,568,592,538,567,3612,7
1/21/2022,15040,10366,9763,12633,25371,13247
1/22/2021,583,600,546,576,3779,7
1/22/2022,15052,10373,9767,12635,25374,13263
1/23/2021,608,635,583,611,4138,7
1/23/2022,15064,10374,9769,12635,25378,13271
1/24/2021,618,640,589,632,4212,7
1/24/2022,15079,10381,9774,12645,25383,13298
1/25/2021,644,663,631,682,4404,7
1/25/2022,15097,10388,9779,12649,25387,13317
1/26/2021,668,707,680,742,4625,8
1/26/2022,15114,10399,9787,12658,25394,13345
1/27/2021,695,745,724,790,5014,8
1/27/2022,15135,10408,9796,12671,25406,13384
1/28/2021,748,786,777,871,5650,8
1/28/2022,15160,10436,9814,12688,25413,13474
1/29/2021,791,833,844,946,6039,8
1/29/2022,15169,10439,9815,12688,25413,13478
1/3/2021,353,344,299,308,257,3
1/3/2022,14634,10082,9510,12389,25157,12287
1/30/2021,793,838,846,951,6056,8
1/31/2021,798,841,849,959,6085,8
1/4/2021,359,353,304,310,278,3
1/4/2022,14653,10101,9525,12401,25175,12323
1/5/2021,379,380,318,325,290,3
1/5/2022,14678,10108,9537,12413,25188,12369
1/6/2021,401,397,338,350,308,3
1/6/2022,14705,10125,9547,12429,25204,12432
1/7/2021,408,404,347,360,339,3
1/7/2022,14759,10158,9592,12460,25232,12533
1/8/2021,438,437,375,384,369,4
1/8/2022,14770,10172,9601,12464,25238,12566
1/9/2021,453,461,394,402,664,5
1/9/2022,14778,10178,9608,12469,25241,12574
10/1/2021,12716,8647,8228,11103,23463,5961
10/10/2021,12868,8732,8325,11159,23521,6039
10/11/2021,12884,8741,8335,11164,23530,6049
10/12/2021,12906,8747,8341,11170,23534,6061
10/13/2021,12927,8770,8348,11174,23538,6073
10/14/2021,12959,8790,8365,11191,23548,6083
10/15/2021,12979,8805,8377,11206,23558,6090
10/16/2021,13015,8837,8394,11215,23562,6713
10/17/2021,13023,8840,8400,11216,23565,6718
10/18/2021,13043,8863,8414,11225,23574,6729
10/19/2021,13059,8871,8426,11237,23581,6735
10/2/2021,12724,8647,8232,11106,23464,5967
10/20/2021,13067,8884,8432,11244,23588,6739
10/21/2021,13078,8897,8440,11258,23596,6746
10/22/2021,13110,8927,8458,11271,23619,6765
10/23/2021,13121,8928,8458,11275,23628,6770
10/24/2021,13126,8930,8461,11280,23639,6771
10/25/2021,13146,8940,8472,11288,23666,6775
10/26/2021,13160,8960,8485,11298,23691,6782
10/27/2021,13176,8979,8498,11309,23713,6784
10/28/2021,13200,8995,8513,11318,23751,6792
10/29/2021,13223,9012,8531,11334,23795,6829
10/3/2021,12729,8649,8234,11107,23465,5968
10/30/2021,13230,9017,8536,11339,23806,6834
10/31/2021,13236,9019,8537,11341,23810,6834
10/4/2021,12750,8653,8250,11111,23472,5976
10/5/2021,12783,8667,8261,11119,23476,5986
10/6/2021,12804,8685,8281,11128,23489,5992
10/7/2021,12830,8702,8296,11141,23499,6009
10/8/2021,12848,8721,8316,11154,23517,6031
10/9/2021,12864,8728,8321,11158,23519,6039
11/1/2021,13259,9032,8545,11354,23842,6843
11/10/2021,13463,9169,8677,11471,24051,7271
11/11/2021,13485,9193,8698,11485,24087,7375
11/12/2021,13529,9234,8733,11517,24137,7635
11/13/2021,13568,9274,8763,11532,24154,8281
11/14/2021,13584,9281,8775,11542,24157,8352
11/15/2021,13602,9305,8787,11556,24177,8454
11/16/2021,13628,9324,8798,11575,24201,8609
11/17/2021,13653,9341,8819,11591,24225,8931
11/18/2021,13678,9355,8835,11614,24261,9012
11/19/2021,13709,9383,8870,11639,24297,9135
11/2/2021,13285,9047,8557,11364,23865,6854
11/20/2021,13718,9405,8885,11647,24307,9495
11/21/2021,13724,9418,8900,11650,24313,9516
11/22/2021,13747,9433,8912,11672,24326,9573
11/23/2021,13770,9454,8928,11687,24358,9634
11/24/2021,13803,9475,8941,11705,24387,9711
11/25/2021,13803,9475,8941,11705,24387,9711
11/26/2021,13818,9480,8953,11724,24396,9765
11/27/2021,13834,9504,8962,11735,24407,9848
11/28/2021,13847,9514,8966,11746,24416,9869
11/29/2021,13879,9539,8982,11768,24445,9991
11/3/2021,13299,9066,8568,11375,23885,6862
11/30/2021,13912,9568,8992,11796,24473,10074
11/4/2021,13331,9083,8585,11394,23934,6907
11/5/2021,13380,9104,8616,11418,23967,7070
11/6/2021,13389,9109,8624,11427,23972,7105
11/7/2021,13401,9111,8626,11429,23979,7117
11/8/2021,13421,9130,8638,11446,24001,7143
11/9/2021,13438,9149,8659,11461,24028,7202
12/1/2020,,1,,1,2,
12/1/2021,13954,9597,9026,11834,24504,10163
12/10/2020,,1,,1,2,
12/10/2021,14193,9765,9219,12016,24775,11093
12/11/2020,,1,,1,2,
12/11/2021,14207,9783,9227,12026,24793,11198
12/12/2020,,1,,1,2,
12/12/2021,14218,9797,9236,12032,24800,11209
12/13/2020,,1,,1,2,
12/13/2021,14243,9817,9256,12054,24826,11285
12/14/2020,,1,,1,2,
12/14/2021,14274,9833,9270,12072,24839,11332
12/15/2020,,1,,2,2,
12/15/2021,14305,9850,9286,12102,24866,11386
12/16/2020,,1,1,2,2,
12/16/2021,14342,9877,9302,12143,24899,11458
12/17/2020,,1,5,6,5,
12/17/2021,14390,9914,9335,12175,24949,11601
12/18/2020,1,3,6,10,5,
12/18/2021,14401,9919,9338,12185,24958,11636
12/19/2020,1,5,8,11,6,
12/19/2021,14415,9926,9346,12195,24964,11644
12/2/2020,,1,,1,2,
12/2/2021,13986,9627,9055,11863,24550,10302
12/20/2020,1,5,9,11,6,
12/20/2021,14435,9944,9369,12214,24992,11804
12/21/2020,3,7,10,15,8,
12/21/2021,14460,9956,9378,12228,25015,11830
12/22/2020,70,86,60,64,22,
12/22/2021,14482,9973,9394,12249,25036,12001
12/23/2020,177,185,151,157,47,1
12/23/2021,14503,9994,9406,12273,25064,12047
12/24/2020,207,212,178,172,57,1
12/24/2021,14510,9999,9416,12280,25075,12059
12/25/2020,207,212,178,172,57,1
12/25/2021,14510,9999,9416,12280,25075,12059
12/26/2020,209,217,180,183,58,1
12/26/2021,14520,10001,9419,12286,25077,12068
12/27/2020,209,217,180,183,58,1
12/27/2021,14537,10012,9426,12295,25088,12095
12/28/2020,225,232,201,202,71,1
12/28/2021,14549,10021,9439,12322,25095,12128
12/29/2020,241,251,215,221,78,1
12/29/2021,14567,10036,9452,12338,25116,12166
12/3/2020,,1,,1,2,
12/3/2021,14038,9655,9094,11896,24603,10458
12/30/2020,285,288,252,255,136,1
12/30/2021,14590,10052,9480,12358,25139,12225
12/31/2020,339,323,280,288,210,3
12/31/2021,14597,10059,9489,12362,25141,12245
12/4/2020,,1,,1,2,
12/4/2021,14052,9671,9107,11905,24608,10560
12/5/2020,,1,,1,2,
12/5/2021,14063,9679,9111,11910,24615,10573
12/6/2020,,1,,1,2,
12/6/2021,14080,9692,9126,11924,24629,10613
12/7/2020,,1,,1,2,
12/7/2021,14103,9704,9146,11944,24650,10655
12/8/2020,,1,,1,2,
12/8/2021,14119,9718,9164,11957,24671,10808
12/9/2020,,1,,1,2,
12/9/2021,14144,9742,9185,11981,24717,10919
2/1/2021,810,860,863,980,6257,8
2/10/2021,1073,1098,1111,1286,8211,14
2/11/2021,1185,1213,1246,1445,9255,17
2/12/2021,1256,1272,1312,1523,9938,21
2/13/2021,1280,1288,1335,1555,10126,22
2/14/2021,1280,1289,1335,1556,10138,22
2/15/2021,1283,1300,1349,1570,10297,22
2/16/2021,1293,1308,1358,1596,10540,24
2/17/2021,1300,1315,1373,1621,10720,24
2/18/2021,1305,1328,1390,1645,10914,24
2/19/2021,1310,1333,1402,1660,11098,24
2/2/2021,819,872,875,998,6403,9
2/20/2021,1315,1339,1411,1667,11112,24
2/21/2021,1317,1339,1413,1672,11121,24
2/22/2021,1318,1346,1419,1681,11161,24
2/23/2021,1321,1347,1420,1684,11209,24
2/24/2021,1354,1370,1449,1709,11442,24
2/25/2021,1394,1392,1499,1804,12204,25
2/26/2021,1435,1424,1535,1889,12674,27
2/27/2021,1492,1479,1597,1975,12992,29
2/28/2021,1495,1481,1599,1978,13023,29
2/3/2021,845,901,900,1030,6680,10
2/4/2021,866,918,917,1057,6947,11
2/5/2021,901,956,975,1098,7142,12
2/6/2021,904,959,981,1111,7225,12
2/7/2021,905,962,982,1113,7243,12
2/8/2021,916,971,993,1128,7358,12
2/9/2021,950,1005,1038,1182,7663,13
3/1/2021,1498,1488,1612,2021,13272,32
3/10/2021,1751,1758,1968,3860,16091,47
3/11/2021,1804,1806,2040,4081,16400,49
3/12/2021,1843,1841,2067,4251,16593,51
3/13/2021,1866,1864,2091,4384,16755,52
3/14/2021,1868,1866,2092,4393,16773,52
3/15/2021,1925,1908,2133,4686,17017,54
3/16/2021,1986,1962,2218,4887,17220,62
3/17/2021,2031,2013,2280,5098,17472,71
3/18/2021,2170,2094,2448,5407,17860,80
3/19/2021,2242,2157,2568,5661,18129,91
3/2/2021,1505,1501,1627,2062,13517,32
3/20/2021,2300,2211,2772,5984,18376,93
3/21/2021,2304,2218,2787,5992,18387,93
3/22/2021,2334,2263,2889,6162,18521,96
3/23/2021,2373,2294,2959,6240,18593,104
3/24/2021,2454,2363,3050,6406,18737,122
3/25/2021,2793,2629,3324,6677,18991,163
3/26/2021,2995,2737,3476,6847,19161,190
3/27/2021,3129,2871,3616,6916,19205,202
3/28/2021,3135,2878,3618,6920,19212,205
3/29/2021,3195,2914,3666,7022,19283,216
3/3/2021,1540,1542,1677,2185,14044,36
3/30/2021,3302,2984,3722,7079,19340,239
3/31/2021,3453,3095,3916,7179,19460,258
3/4/2021,1597,1603,1755,2689,14681,38
3/5/2021,1629,1633,1794,2910,15059,42
3/6/2021,1641,1646,1825,3166,15525,42
3/7/2021,1643,1650,1833,3185,15546,43
3/8/2021,1654,1662,1845,3312,15713,43
3/9/2021,1709,1727,1933,3666,15911,45
4/1/2021,3647,3282,4078,7361,19641,288
4/10/2021,5067,4264,4946,8218,20511,537
4/11/2021,5093,4272,4954,8233,20521,548
4/12/2021,5199,4354,5019,8307,20614,567
4/13/2021,5264,4395,5067,8349,20678,582
4/14/2021,5360,4478,5114,8398,20723,592
