date,Gila_cume,Gila
2020-12-01,1,
2020-12-17,69,68
2020-12-18,109,40
2020-12-19,111,2
2020-12-20,112,1
2020-12-21,148,36
2020-12-22,170,22
2020-12-23,224,54
2020-12-24,293,69
2020-12-26,325,32
2020-12-27,326,1
2020-12-28,461,135
2020-12-29,586,125
2020-12-30,745,159
2020-12-31,907,162
2021-01-01,912,5
2021-01-02,1108,196
2021-01-03,1111,3
2021-01-04,1262,151
2021-01-05,1572,310
2021-01-06,1850,278
2021-01-07,2344,494
2021-01-08,2730,386
2021-01-09,2768,38
2021-01-10,2769,1
2021-01-11,2955,186
2021-01-12,3049,94
2021-01-13,3146,97
2021-01-14,3395,249
2021-01-15,3646,251
2021-01-16,3652,6
2021-01-17,3655,3
2021-01-18,3796,141
2021-01-19,3993,197
2021-01-20,4278,285
2021-01-21,4604,326
2021-01-22,4724,120
2021-01-23,4874,150
2021-01-24,4887,13
2021-01-25,5094,207
2021-01-26,5213,119
2021-01-27,5563,350
2021-01-28,6083,520
2021-01-29,6384,301
2021-01-30,6622,238
2021-01-31,6630,8
2021-02-01,6989,359
2021-02-02,7646,657
2021-02-03,8342,696
2021-02-04,9352,1010
2021-02-05,10137,785
2021-02-06,10588,451
2021-02-07,10607,19
2021-02-08,10940,333
2021-02-09,11383,443
2021-02-10,11795,412
2021-02-11,12141,346
2021-02-12,12474,333
2021-02-13,13273,799
2021-02-14,13724,451
2021-02-15,13929,205
2021-02-16,14331,402
2021-02-17,14657,326
2021-02-18,14949,292
2021-02-19,15270,321
2021-02-20,15472,202
2021-02-21,15476,4
2021-02-22,15619,143
2021-02-23,15889,270
2021-02-24,16099,210
2021-02-25,16498,399
2021-02-26,16877,379
2021-02-27,18627,1750
2021-02-28,19514,887
2021-03-01,19767,253
2021-03-02,20133,366
2021-03-03,20462,329
2021-03-04,21187,725
2021-03-05,21447,260
2021-03-06,21836,389
2021-03-07,21848,12
2021-03-08,22066,218
2021-03-09,22359,293
2021-03-10,22668,309
2021-03-11,23955,1287
2021-03-12,24336,381
2021-03-13,25442,1106
2021-03-14,25873,431
2021-03-15,26056,183
2021-03-16,26357,301
2021-03-17,26506,149
2021-03-18,26830,324
2021-03-19,27086,256
2021-03-20,27421,335
2021-03-21,27436,15
2021-03-22,27610,174
2021-03-23,27781,171
2021-03-24,27913,132
2021-03-25,28179,266
2021-03-26,28353,174
2021-03-27,30022,1669
2021-03-28,30823,801
2021-03-29,31085,262
2021-03-30,31207,122
2021-03-31,31360,153
2021-04-01,31987,627
2021-04-02,32181,194
2021-04-03,32224,43
2021-04-04,32229,5
2021-04-05,32366,137
2021-04-06,32783,417
2021-04-07,32963,180
2021-04-08,33252,289
2021-04-09,33441,189
2021-04-10,33974,533
2021-04-11,33991,17
2021-04-12,34152,161
2021-04-13,34262,110
2021-04-14,34330,68
2021-04-15,34520,190
2021-04-16,34642,122
2021-04-17,35007,365
2021-04-18,35024,17
2021-04-19,35139,115
2021-04-20,35243,104
