date,20-34_Apache,35-44_Apache,45-54_Apache,55-64_Apache,65+_Apache,<20_Apache
1/1/2021,168,159,204,246,289,2
1/1/2022,4821,3158,3348,4339,6380,8401
1/10/2021,233,239,325,420,900,9
1/10/2022,4873,3196,3380,4358,6400,8681
1/11/2021,245,254,340,447,1419,10
1/11/2022,4883,3203,3383,4360,6408,8704
1/12/2021,256,269,361,485,1696,10
1/12/2022,4894,3206,3390,4369,6412,8755
1/13/2021,267,293,399,537,1898,12
1/13/2022,4901,3207,3392,4374,6420,8777
1/14/2021,307,330,431,610,2262,15
1/14/2022,4913,3211,3397,4379,6423,8823
1/15/2021,328,350,464,651,2460,19
1/15/2022,4915,3211,3398,4380,6423,8834
1/16/2021,328,350,465,654,2474,19
1/16/2022,4917,3213,3400,4382,6424,8851
1/17/2021,328,350,466,654,2474,19
1/17/2022,4922,3214,3401,4382,6425,8856
1/18/2021,335,357,478,664,2500,19
1/18/2022,4933,3219,3404,4388,6427,8880
1/19/2021,354,377,497,703,2593,20
1/19/2022,4941,3226,3408,4393,6428,8936
1/2/2021,173,162,205,247,290,2
1/2/2022,4823,3159,3348,4339,6380,8409
1/20/2021,484,450,620,950,2740,59
1/20/2022,4946,3234,3412,4394,6434,8965
1/21/2021,599,547,751,1146,2926,110
1/21/2022,4951,3234,3418,4395,6437,8986
1/22/2021,656,608,821,1251,3053,122
1/22/2022,4955,3236,3418,4397,6437,8998
1/23/2021,658,609,822,1254,3072,124
1/23/2022,4962,3238,3421,4397,6437,9007
1/24/2021,658,609,822,1255,3074,124
1/24/2022,4966,3242,3423,4400,6439,9028
1/25/2021,665,624,830,1270,3139,124
1/25/2022,4971,3246,3425,4403,6441,9047
1/26/2021,678,636,846,1296,3235,130
1/26/2022,4977,3248,3426,4408,6442,9061
1/27/2021,723,673,896,1373,3347,144
1/27/2022,4983,3251,3430,4410,6442,9084
1/28/2021,831,765,1056,1580,3514,150
1/28/2022,4989,3253,3433,4412,6443,9106
1/29/2021,877,816,1109,1655,3578,157
1/29/2022,4989,3253,3433,4413,6443,9106
1/3/2021,173,162,205,247,290,2
1/3/2022,4834,3165,3351,4340,6381,8443
1/30/2021,879,816,1109,1657,3579,164
1/31/2021,882,817,1109,1693,3594,168
1/4/2021,181,166,216,261,354,2
1/4/2022,4841,3173,3356,4342,6382,8476
1/5/2021,189,180,238,284,434,5
1/5/2022,4851,3177,3359,4344,6385,8517
1/6/2021,199,201,262,319,641,9
1/6/2022,4852,3180,3362,4349,6387,8551
1/7/2021,209,224,295,385,814,9
1/7/2022,4856,3184,3367,4354,6394,8624
1/8/2021,233,239,325,419,886,9
1/8/2022,4863,3187,3370,4356,6395,8638
1/9/2021,233,239,325,420,899,9
1/9/2022,4869,3189,3374,4357,6397,8650
10/1/2021,4257,2749,2978,3886,5909,5400
10/10/2021,4300,2782,3014,3932,5960,5430
10/11/2021,4301,2787,3015,3932,5969,5431
10/12/2021,4308,2794,3016,3934,5971,5434
10/13/2021,4309,2796,3019,3937,5978,5437
10/14/2021,4312,2799,3021,3940,5985,5441
10/15/2021,4315,2800,3023,3946,5987,5444
10/16/2021,4318,2801,3023,3948,5988,5444
10/17/2021,4319,2802,3023,3948,5988,5445
10/18/2021,4322,2807,3030,3953,5993,5452
10/19/2021,4329,2810,3033,3956,6002,5454
10/2/2021,4258,2751,2980,3889,5913,5401
10/20/2021,4335,2816,3033,3964,6013,5456
10/21/2021,4338,2821,3039,3969,6014,5459
10/22/2021,4342,2826,3041,3972,6019,5465
10/23/2021,4344,2828,3048,3980,6033,5466
10/24/2021,4345,2830,3048,3981,6037,5467
10/25/2021,4351,2832,3054,3987,6045,5471
10/26/2021,4362,2833,3059,3992,6054,5476
10/27/2021,4369,2843,3063,4001,6057,5487
10/28/2021,4376,2846,3067,4009,6065,5490
10/29/2021,4382,2849,3070,4017,6069,5492
10/3/2021,4260,2752,2983,3891,5914,5401
10/30/2021,4382,2851,3071,4019,6072,5493
10/31/2021,4388,2852,3073,4021,6075,5493
10/4/2021,4267,2756,2984,3896,5920,5411
10/5/2021,4273,2761,2991,3902,5924,5412
10/6/2021,4276,2764,2999,3910,5930,5418
10/7/2021,4285,2773,3005,3919,5947,5420
10/8/2021,4291,2777,3011,3924,5953,5430
10/9/2021,4297,2781,3014,3932,5959,5430
11/1/2021,4396,2859,3077,4029,6090,5497
11/10/2021,4448,2896,3122,4093,6145,6024
11/11/2021,4452,2902,3127,4096,6147,6113
11/12/2021,4456,2906,3135,4098,6152,6331
11/13/2021,4466,2912,3140,4108,6167,6367
11/14/2021,4478,2915,3146,4109,6172,6414
11/15/2021,4484,2918,3152,4117,6177,6488
11/16/2021,4494,2927,3161,4124,6180,6598
11/17/2021,4502,2937,3170,4138,6190,6684
11/18/2021,4515,2947,3179,4139,6205,6758
11/19/2021,4525,2949,3182,4150,6212,6875
11/2/2021,4397,2865,3090,4041,6101,5500
11/20/2021,4536,2960,3193,4162,6216,6915
11/21/2021,4549,2963,3196,4164,6219,6942
11/22/2021,4556,2971,3202,4175,6228,7093
11/23/2021,4565,2977,3210,4181,6239,7169
11/24/2021,4572,2981,3220,4185,6242,7227
11/25/2021,4572,2981,3220,4185,6242,7227
11/26/2021,4582,2983,3227,4189,6246,7270
11/27/2021,4583,2984,3228,4192,6247,7280
11/28/2021,4587,2987,3229,4195,6248,7305
11/29/2021,4593,2992,3236,4198,6254,7342
11/3/2021,4401,2869,3102,4053,6107,5524
11/30/2021,4607,3009,3242,4208,6261,7392
11/4/2021,4412,2874,3111,4067,6113,5643
11/5/2021,4420,2875,3112,4073,6119,5676
11/6/2021,4427,2880,3113,4074,6120,5741
11/7/2021,4430,2884,3116,4077,6123,5816
11/8/2021,4438,2888,3118,4085,6131,5879
11/9/2021,4446,2891,3118,4090,6137,5913
12/1/2020,,,2,,,
12/1/2021,4618,3015,3246,4220,6269,7437
12/10/2020,3,2,3,3,,
12/10/2021,4705,3076,3290,4266,6323,7864
12/11/2020,3,2,3,3,,
12/11/2021,4711,3088,3295,4273,6327,7893
12/12/2020,3,2,3,3,,
12/12/2021,4716,3092,3295,4275,6327,7904
12/13/2020,3,2,3,3,1,
12/13/2021,4723,3096,3300,4278,6329,7925
12/14/2020,3,2,3,3,1,
12/14/2021,4732,3104,3304,4282,6332,7956
12/15/2020,5,3,4,6,1,
12/15/2021,4739,3107,3307,4286,6334,7999
12/16/2020,9,11,12,19,3,
12/16/2021,4743,3112,3310,4288,6341,8021
12/17/2020,16,22,28,33,3,
12/17/2021,4744,3115,3316,4293,6344,8040
12/18/2020,23,28,36,42,12,
12/18/2021,4748,3117,3317,4297,6347,8047
12/19/2020,23,28,37,42,12,
12/19/2021,4752,3119,3318,4299,6347,8056
12/2/2020,,1,2,,,
12/2/2021,4630,3024,3249,4223,6281,7462
12/20/2020,23,28,37,42,12,
12/20/2021,4757,3122,3320,4306,6352,8084
12/21/2020,27,29,40,49,14,
12/21/2021,4768,3124,3324,4311,6356,8105
12/22/2020,29,32,45,52,14,
12/22/2021,4775,3132,3330,4314,6359,8168
12/23/2020,65,62,72,103,42,
12/23/2021,4780,3137,3333,4318,6368,8180
12/24/2020,68,63,73,105,44,
12/24/2021,4782,3138,3333,4318,6369,8180
12/25/2020,68,63,73,106,45,
12/25/2021,4782,3138,3333,4319,6369,8180
12/26/2020,68,63,75,106,45,
12/26/2021,4784,3140,3333,4319,6369,8181
12/27/2020,68,63,75,106,45,
12/27/2021,4790,3146,3340,4323,6370,8228
12/28/2020,84,70,84,121,72,
12/28/2021,4802,3149,3344,4327,6374,8278
12/29/2020,125,126,151,181,181,
12/29/2021,4813,3151,3345,4330,6378,8337
12/3/2020,1,1,2,1,,
12/3/2021,4641,3031,3252,4232,6285,7592
12/30/2020,153,142,182,218,225,2
12/30/2021,4816,3158,3347,4338,6380,8397
12/31/2020,168,159,204,246,286,2
12/31/2021,4821,3158,3348,4339,6380,8401
12/4/2020,1,1,2,2,,
12/4/2021,4656,3040,3256,4238,6289,7618
12/5/2020,1,1,2,2,,
12/5/2021,4660,3044,3259,4240,6289,7633
12/6/2020,1,1,2,2,,
12/6/2021,4670,3045,3267,4245,6299,7664
12/7/2020,2,1,3,2,,
12/7/2021,4674,3053,3270,4250,6302,7720
12/8/2020,2,1,3,3,,
12/8/2021,4684,3062,3276,4254,6311,7804
12/9/2020,3,2,3,3,,
12/9/2021,4697,3068,3285,4260,6319,7830
2/1/2021,948,861,1164,1768,3689,186
2/10/2021,1380,1135,1568,2245,4237,390
2/11/2021,1559,1238,1640,2336,4301,470
2/12/2021,1603,1275,1676,2357,4340,506
2/13/2021,1649,1309,1693,2365,4355,521
2/14/2021,1650,1309,1693,2365,4355,521
2/15/2021,1652,1311,1699,2377,4376,521
2/16/2021,1693,1341,1724,2398,4395,532
2/17/2021,1775,1398,1764,2441,4435,553
2/18/2021,1830,1423,1784,2476,4473,568
2/19/2021,1864,1445,1811,2493,4491,610
2/2/2021,984,876,1193,1818,3780,199
2/20/2021,1902,1455,1825,2512,4500,631
2/21/2021,1908,1458,1827,2513,4501,638
2/22/2021,1963,1480,1858,2543,4528,647
2/23/2021,2002,1504,1876,2571,4547,653
2/24/2021,2046,1525,1895,2605,4582,664
2/25/2021,2076,1545,1906,2628,4614,831
2/26/2021,2117,1559,1913,2645,4625,845
2/27/2021,2135,1566,1925,2658,4631,857
2/28/2021,2136,1566,1925,2658,4631,857
2/3/2021,1064,926,1281,1913,3879,218
2/4/2021,1141,985,1386,2026,3991,238
2/5/2021,1202,1027,1436,2089,4038,254
2/6/2021,1240,1050,1481,2126,4056,317
2/7/2021,1241,1051,1481,2126,4057,317
2/8/2021,1255,1071,1506,2147,4110,321
2/9/2021,1273,1088,1522,2190,4185,326
3/1/2021,2171,1588,1939,2695,4664,911
3/10/2021,2395,1715,2049,2869,4821,1192
3/11/2021,2436,1733,2066,2899,4856,1207
3/12/2021,2469,1749,2079,2912,4874,1234
3/13/2021,2470,1750,2079,2914,4876,1237
3/14/2021,2470,1750,2079,2914,4878,1237
3/15/2021,2499,1760,2093,2939,4908,1259
3/16/2021,2526,1773,2101,2955,4930,1298
3/17/2021,2562,1786,2116,2967,4954,1318
3/18/2021,2579,1792,2125,2979,4976,1325
3/19/2021,2608,1799,2129,2999,4985,1337
3/2/2021,2216,1603,1962,2722,4689,949
3/20/2021,2611,1800,2131,3000,4989,1340
3/21/2021,2611,1800,2131,3001,4992,1340
3/22/2021,2636,1813,2138,3024,5015,1345
3/23/2021,2656,1826,2143,3038,5035,1355
3/24/2021,2696,1871,2180,3092,5108,1372
3/25/2021,2713,1875,2192,3102,5117,1389
3/26/2021,2720,1885,2197,3112,5127,1395
3/27/2021,2732,1885,2198,3113,5131,1400
3/28/2021,2733,1886,2198,3114,5131,1401
3/29/2021,2751,1897,2213,3129,5148,1405
3/3/2021,2240,1621,1972,2743,4720,991
3/30/2021,2774,1910,2223,3136,5161,1416
3/31/2021,2797,1928,2242,3157,5178,1434
3/4/2021,2272,1647,1990,2768,4741,1072
3/5/2021,2300,1664,2004,2789,4749,1101
3/6/2021,2310,1673,2011,2796,4754,1119
3/7/2021,2310,1673,2011,2796,4756,1119
3/8/2021,2344,1684,2019,2815,4765,1136
3/9/2021,2367,1703,2032,2843,4791,1164
4/1/2021,2813,1938,2251,3176,5188,1443
4/10/2021,3001,2027,2346,3264,5282,1573
4/11/2021,3003,2027,2348,3265,5283,1575
4/12/2021,3027,2045,2367,3281,5296,1581
4/13/2021,3039,2053,2376,3292,5315,1596
4/14/2021,3055,2058,2380,3296,5323,1609
4/15/2021,3069,2069,2384,3301,5331,1621
4/16/2021,3083,2077,2390,3311,5337,1631
4/17/2021,3083,2079,2391,3311,5340,1634
4/18/2021,3083,2080,2392,3311,5341,1634
4/19/2021,3104,2087,2397,3316,5343,1640
4/2/2021,2838,1951,2264,3185,5194,1454
4/20/2021,3117,2096,2404,3327,5356,1650
4/21/2021,3125,2108,2409,3334,5364,1658
4/22/2021,3136,2115,2414,3347,5375,1668
4/23/2021,3145,2125,2417,3351,5378,1681
4/24/2021,3149,2125,2423,3351,5379,1686
4/25/2021,3151,2125,2423,3352,5381,1687
4/26/2021,3166,2133,2426,3362,5384,1693
4/27/2021,3175,2139,2436,3368,5397,1707
4/28/2021,3194,2145,2442,3371,5405,1715
4/29/2021,3211,2150,2450,3380,5412,1724
4/3/2021,2863,1960,2270,3191,5198,1462
4/30/2021,3227,2157,2453,3386,5421,1733
4/4/2021,2865,1961,2270,3191,5198,1463
4/5/2021,2883,1978,2279,3203,5219,1474
4/6/2021,2905,1989,2298,3213,5241,1492
4/7/2021,2933,1998,2314,3226,5259,1520
4/8/2021,2959,2012,2326,3240,5271,1534
4/9/2021,2982,2022,2336,3253,5280,1560
5/1/2021,3237,2164,2456,3387,5422,1741
