date,20-34,35-44,45-54,55-64,65+,<20
1/1/2021,21002,22790,20814,18123,12433,198
1/10/2021,34659,34918,32939,29816,29355,451
1/11/2021,36590,36725,34892,31499,33133,508
1/12/2021,39385,39415,37669,34032,40705,610
1/13/2021,42145,42332,40777,36725,49495,698
1/14/2021,44897,45367,44008,39733,58878,767
1/15/2021,48372,48609,47368,42860,68042,878
1/16/2021,50164,50182,49047,44467,73428,924
1/17/2021,51271,51204,50116,45556,76897,962
1/18/2021,52924,52731,51859,47281,84688,1002
1/19/2021,54961,54597,53894,49457,94780,1098
1/2/2021,22905,24488,22358,19537,13493,227
1/20/2021,57382,57098,56820,52408,107057,1219
1/21/2021,60082,59964,60172,55885,122777,1361
1/22/2021,64580,64091,64790,60741,138475,1514
1/23/2021,67865,66850,67882,63919,149008,1661
1/24/2021,69387,68235,69404,65606,156656,1714
1/25/2021,71769,70377,72004,68556,170280,1795
1/26/2021,74686,72885,74907,71797,187561,1903
1/27/2021,77793,75498,77841,75164,206470,2000
1/28/2021,80826,78069,80800,78807,227727,2137
1/29/2021,84674,81208,84153,82538,247693,2333
1/3/2021,23802,25229,23008,20085,13846,246
1/30/2021,87494,83333,86494,84992,259116,2506
1/31/2021,88399,84070,87362,86016,265103,2549
1/4/2021,25522,26866,24609,21575,15748,269
1/5/2021,27317,28502,26197,23143,17872,299
1/6/2021,29515,30439,28238,25175,20953,362
1/7/2021,31319,32065,30014,26957,24291,398
1/8/2021,33035,33635,31671,28618,26714,421
1/9/2021,34125,34472,32515,29416,28882,446
10/1/2021,813624,556083,574226,657219,1161991,374924
10/2/2021,814447,556474,574595,657510,1162296,375324
10/3/2021,814879,556687,574747,657637,1162471,375534
10/4/2021,816141,557281,575264,658023,1163183,376091
10/5/2021,817372,557900,575732,658441,1163934,376644
10/6/2021,818580,558572,576228,658827,1164505,377223
10/7/2021,818921,558793,576410,658986,1164631,377483
12/1/2020,48,36,46,24,40,1
12/10/2020,67,52,67,48,73,3
12/11/2020,68,56,70,54,75,3
12/12/2020,70,56,72,58,78,3
12/13/2020,71,57,74,60,80,3
12/14/2020,73,63,77,63,89,3
12/15/2020,88,79,93,83,100,3
12/16/2020,200,233,259,213,158,3
12/17/2020,823,1067,1059,866,427,8
12/18/2020,1674,2076,1904,1527,728,9
12/19/2020,2283,2796,2485,1959,933,14
12/2/2020,51,39,48,29,45,2
12/20/2020,2494,3062,2742,2176,1032,16
12/21/2020,3850,4486,4008,3156,1516,23
