date,Navajo_cume,Navajo
1/1/2021,1,
1/11/2021,2,1
1/12/2021,3,1
1/13/2021,5,2
1/14/2021,13,8
1/15/2021,34,21
1/16/2021,68,34
1/18/2021,69,1
1/19/2021,75,6
1/2/2021,170,95
1/20/2021,350,180
1/21/2021,456,106
1/22/2021,457,1
1/23/2021,822,365
1/24/2021,1203,381
1/25/2021,1586,383
1/26/2021,1962,376
1/27/2021,2054,92
1/28/2021,2055,1
1/29/2021,2057,2
1/3/2021,2297,240
1/30/2021,2706,409
1/31/2021,3186,480
1/4/2021,3945,759
1/5/2021,4317,372
1/6/2021,4319,2
1/7/2021,4754,435
1/8/2021,5210,456
1/9/2021,5526,316
10/1/2021,5930,404
10/2/2021,6369,439
10/3/2021,6374,5
10/4/2021,6560,186
10/5/2021,7024,464
10/6/2021,7534,510
10/7/2021,8214,680
12/14/2020,8629,415
12/15/2020,8883,254
12/16/2020,8905,22
12/17/2020,9470,565
12/18/2020,10027,557
12/2/2020,10783,756
12/20/2020,11944,1161
12/21/2020,12645,701
12/22/2020,12791,146
12/23/2020,12795,4
12/24/2020,13524,729
12/26/2020,14259,735
12/28/2020,15398,1139
12/29/2020,16321,923
12/30/2020,16961,640
12/31/2020,17683,722
12/4/2020,17686,3
2/1/2021,18481,795
2/10/2021,19409,928
2/11/2021,20186,777
2/12/2021,21259,1073
2/13/2021,22205,946
2/14/2021,22939,734
2/15/2021,22992,53
2/16/2021,23189,197
2/17/2021,24143,954
2/18/2021,25176,1033
2/19/2021,25989,813
2/2/2021,26522,533
2/20/2021,26580,58
2/21/2021,26614,34
2/22/2021,27070,456
2/23/2021,27725,655
2/24/2021,28329,604
2/25/2021,29336,1007
2/26/2021,30145,809
2/27/2021,30567,422
2/28/2021,30591,24
2/3/2021,31274,683
2/4/2021,31856,582
2/5/2021,32666,810
2/6/2021,33437,771
2/7/2021,33886,449
2/8/2021,34631,745
2/9/2021,34667,36
3/1/2021,35159,492
3/10/2021,35730,571
3/11/2021,36716,986
3/12/2021,37816,1100
3/13/2021,38557,741
3/14/2021,39258,701
3/15/2021,39328,70
3/16/2021,40005,677
3/17/2021,40634,629
3/18/2021,41450,816
3/19/2021,42549,1099
3/2/2021,43108,559
3/20/2021,43207,99
3/21/2021,43281,74
3/22/2021,43812,531
3/23/2021,44619,807
3/24/2021,45533,914
3/25/2021,46524,991
3/26/2021,47239,715
3/27/2021,47411,172
3/28/2021,47474,63
3/29/2021,48065,591
3/3/2021,48504,439
3/30/2021,49457,953
3/31/2021,49903,446
3/4/2021,50313,410
3/5/2021,50514,201
3/6/2021,50553,39
3/7/2021,50955,402
3/8/2021,51424,469
3/9/2021,51840,416
4/1/2021,52668,828
4/10/2021,53058,390
4/11/2021,53261,203
4/12/2021,53349,88
4/13/2021,54081,732
4/14/2021,54456,375
4/15/2021,54932,476
4/16/2021,55537,605
4/17/2021,55891,354
4/18/2021,55984,93
4/19/2021,56039,55
4/2/2021,56520,481
4/20/2021,56895,375
4/21/2021,57320,425
4/22/2021,57712,392
4/23/2021,57986,274
4/24/2021,58139,153
4/25/2021,58171,32
4/26/2021,58485,314
4/27/2021,58771,286
4/28/2021,59092,321
4/29/2021,59462,370
4/3/2021,59680,218
4/30/2021,59751,71
4/4/2021,59773,22
4/5/2021,59942,169
4/6/2021,60228,286
4/7/2021,60407,179
4/8/2021,60815,408
4/9/2021,60960,145
5/1/2021,61024,64
5/10/2021,61045,21
5/11/2021,61354,309
5/12/2021,61541,187
5/13/2021,61706,165
5/14/2021,62019,313
5/15/2021,62479,460
5/16/2021,62536,57
5/17/2021,62591,55
5/18/2021,63014,423
5/19/2021,63366,352
5/2/2021,63743,377
5/20/2021,64257,514
5/21/2021,64514,257
5/22/2021,64793,279
5/23/2021,64842,49
5/24/2021,65067,225
5/25/2021,65331,264
5/26/2021,65532,201
5/27/2021,65773,241
5/28/2021,65919,146
5/29/2021,65967,48
5/3/2021,65994,27
5/30/2021,66030,36
5/31/2021,66270,240
5/4/2021,66395,125
5/5/2021,66625,230
5/6/2021,66949,324
5/7/2021,66973,24
5/8/2021,67013,40
5/9/2021,67236,223
6/1/2021,67447,211
6/10/2021,67829,382
6/11/2021,68097,268
6/12/2021,68331,234
6/13/2021,68524,193
6/14/2021,68544,20
6/15/2021,68763,219
6/16/2021,69023,260
6/17/2021,69228,205
6/18/2021,69408,180
6/19/2021,69555,147
6/2/2021,69590,35
6/20/2021,69624,34
6/21/2021,69772,148
6/22/2021,69986,214
6/23/2021,70119,133
6/24/2021,70258,139
6/25/2021,70381,123
6/26/2021,70406,25
6/27/2021,70421,15
6/28/2021,70530,109
6/29/2021,70691,161
6/3/2021,70846,155
6/30/2021,70979,133
6/4/2021,71082,103
6/5/2021,71095,13
6/6/2021,71106,11
6/7/2021,71155,49
6/8/2021,71308,153
6/9/2021,71429,121
7/1/2021,71597,168
7/10/2021,71755,158
7/11/2021,71772,17
7/12/2021,71785,13
7/13/2021,71923,138
7/14/2021,72055,132
7/15/2021,72242,187
7/16/2021,72337,95
7/17/2021,72487,150
7/18/2021,72532,45
7/19/2021,72557,25
7/2/2021,72731,174
7/20/2021,72920,189
7/21/2021,73081,161
7/22/2021,73259,178
7/23/2021,73386,127
7/24/2021,73433,47
7/25/2021,73448,15
7/26/2021,73602,154
7/27/2021,73758,156
7/28/2021,73919,161
7/29/2021,74094,175
7/3/2021,74239,145
7/30/2021,74288,49
7/31/2021,74302,14
7/4/2021,74471,169
7/5/2021,74668,197
7/6/2021,74850,182
7/7/2021,75003,153
7/8/2021,75234,231
7/9/2021,75286,52
8/1/2021,75308,22
8/10/2021,75463,155
8/11/2021,75661,198
8/12/2021,75924,263
8/13/2021,76126,202
8/14/2021,76422,296
8/15/2021,76501,79
8/16/2021,76532,31
8/17/2021,76806,274
8/18/2021,77072,266
8/19/2021,77261,189
8/2/2021,77445,184
8/20/2021,77680,235
8/21/2021,77731,51
8/22/2021,77768,37
8/23/2021,77958,190
8/24/2021,78131,173
8/25/2021,78293,162
8/26/2021,78466,173
8/27/2021,78718,252
8/28/2021,78800,82
