date,pcr_tests_NAVAJO,pcr_pos_tests_NAVAJO,pcr_positivity_NAVAJO,ser_tests_NAVAJO,ser_pos_tests_NAVAJO,ser_positivity_NAVAJO
2021-02-03 00:00:00,49,6,0.1224489795918367,2.0,2.0,1
2021-02-02 00:00:00,177,30,0.1694915254237288,3.0,1.0,0.3333333333333333
2021-02-01 00:00:00,279,48,0.1720430107526882,9.0,4.0,0.4444444444444444
2021-01-31 00:00:00,48,11,0.2291666666666667,1.0,1.0,1
2021-01-30 00:00:00,69,10,0.1449275362318841,1.0,1.0,1
2021-01-29 00:00:00,214,35,0.1635514018691589,3.0,0.0,0
2021-01-28 00:00:00,263,50,0.1901140684410646,33.0,8.0,0.2424242424242425
2021-01-27 00:00:00,268,65,0.2425373134328359,8.0,3.0,0.375
2021-01-26 00:00:00,144,29,0.2013888888888889,1.0,1.0,1
2021-01-25 00:00:00,253,47,0.1857707509881423,4.0,2.0,0.5
2021-01-24 00:00:00,49,12,0.2448979591836735,1.0,1.0,1
2021-01-23 00:00:00,72,13,0.1805555555555556,1.0,1.0,1
2021-01-22 00:00:00,284,49,0.1725352112676056,14.0,1.0,0.0714285714285714
2021-01-21 00:00:00,317,66,0.2082018927444795,10.0,3.0,0.3
2021-01-20 00:00:00,296,45,0.152027027027027,22.0,19.0,0.8636363636363636
2021-01-19 00:00:00,342,76,0.2222222222222222,9.0,7.0,0.7777777777777778
2021-01-18 00:00:00,261,43,0.1647509578544061,8.0,3.0,0.375
2021-01-17 00:00:00,87,21,0.2413793103448276,,,
2021-01-16 00:00:00,107,19,0.1775700934579439,,,
2021-01-15 00:00:00,310,56,0.1806451612903226,11.0,5.0,0.4545454545454546
2021-01-14 00:00:00,328,70,0.2134146341463415,39.0,10.0,0.2564102564102564
2021-01-13 00:00:00,469,107,0.2281449893390192,7.0,4.0,0.5714285714285714
2021-01-12 00:00:00,384,72,0.1875,8.0,3.0,0.375
2021-01-11 00:00:00,639,114,0.1784037558685446,14.0,6.0,0.4285714285714286
2021-01-10 00:00:00,148,24,0.1621621621621622,1.0,0.0,0
2021-01-09 00:00:00,183,56,0.3060109289617487,1.0,1.0,1
2021-01-08 00:00:00,441,83,0.1882086167800454,8.0,3.0,0.375
2021-01-07 00:00:00,418,98,0.2344497607655503,30.0,9.0,0.3
2021-01-06 00:00:00,483,124,0.2567287784679089,11.0,4.0,0.3636363636363637
2021-01-05 00:00:00,503,106,0.2107355864811133,11.0,4.0,0.3636363636363637
2021-01-04 00:00:00,697,143,0.2051649928263989,9.0,2.0,0.2222222222222222
2021-01-03 00:00:00,114,30,0.2631578947368421,,,
2021-01-02 00:00:00,189,50,0.2645502645502646,1.0,1.0,1
2021-01-01 00:00:00,78,23,0.2948717948717949,1.0,0.0,0
2020-12-31 00:00:00,265,72,0.2716981132075472,3.0,1.0,0.3333333333333333
2020-12-30 00:00:00,305,68,0.2229508196721312,7.0,3.0,0.4285714285714286
2020-12-29 00:00:00,298,82,0.2751677852348993,11.0,5.0,0.4545454545454546
2020-12-28 00:00:00,299,80,0.2675585284280937,9.0,2.0,0.2222222222222222
2020-12-27 00:00:00,92,26,0.2826086956521739,,,
2020-12-26 00:00:00,83,31,0.3734939759036145,1.0,1.0,1
2020-12-25 00:00:00,41,18,0.4390243902439025,2.0,1.0,0.5
2020-12-24 00:00:00,164,38,0.2317073170731708,5.0,2.0,0.4
2020-12-23 00:00:00,199,59,0.2964824120603015,14.0,5.0,0.3571428571428572
2020-12-22 00:00:00,243,73,0.3004115226337449,6.0,2.0,0.3333333333333333
2020-12-21 00:00:00,339,63,0.1858407079646018,19.0,8.0,0.4210526315789474
2020-12-20 00:00:00,81,24,0.2962962962962963,2.0,0.0,0
2020-12-19 00:00:00,152,47,0.3092105263157895,2.0,0.0,0
2020-12-18 00:00:00,260,65,0.25,11.0,3.0,0.2727272727272727
2020-12-17 00:00:00,242,51,0.2107438016528926,12.0,3.0,0.25
2020-12-16 00:00:00,355,97,0.2732394366197184,6.0,3.0,0.5
2020-12-15 00:00:00,371,60,0.1617250673854447,13.0,3.0,0.2307692307692308
2020-12-14 00:00:00,311,63,0.202572347266881,8.0,2.0,0.25
2020-12-13 00:00:00,61,20,0.3278688524590164,,,
2020-12-12 00:00:00,108,36,0.3333333333333333,43.0,4.0,0.0930232558139535
2020-12-11 00:00:00,242,56,0.231404958677686,35.0,5.0,0.1428571428571429
2020-12-10 00:00:00,258,57,0.2209302325581396,35.0,2.0,0.0571428571428571
2020-12-09 00:00:00,383,86,0.2245430809399478,20.0,6.0,0.3
2020-12-08 00:00:00,331,58,0.1752265861027191,14.0,1.0,0.0714285714285714
2020-12-07 00:00:00,399,89,0.2230576441102757,7.0,0.0,0
2020-12-06 00:00:00,81,26,0.3209876543209877,,,
