date,Coconino_cume,Coconino
2020-12-01,1,
2020-12-02,2,1
2020-12-03,3,1
2020-12-12,4,1
2020-12-15,14,10
2020-12-16,146,132
2020-12-17,276,130
2020-12-18,479,203
2020-12-19,524,45
2020-12-20,530,6
2020-12-21,538,8
2020-12-22,595,57
2020-12-23,902,307
2020-12-24,1227,325
2020-12-25,1326,99
2020-12-26,1395,69
2020-12-27,1475,80
2020-12-28,1678,203
2020-12-29,2008,330
2020-12-30,2435,427
2020-12-31,2666,231
2021-01-01,2785,119
2021-01-02,2860,75
2021-01-03,2865,5
2021-01-04,3214,349
2021-01-05,3583,369
2021-01-06,4029,446
2021-01-07,4626,597
2021-01-08,5233,607
2021-01-09,5331,98
2021-01-10,5340,9
2021-01-11,5704,364
2021-01-12,6267,563
2021-01-13,6834,567
2021-01-14,7499,665
2021-01-15,8645,1146
2021-01-16,8817,172
2021-01-17,8854,37
2021-01-18,9186,332
2021-01-19,9782,596
2021-01-20,11337,1555
2021-01-21,12271,934
2021-01-22,13260,989
2021-01-23,13755,495
2021-01-24,13787,32
2021-01-25,14507,720
2021-01-26,15212,705
2021-01-27,16663,1451
2021-01-28,18108,1445
2021-01-29,19179,1071
2021-01-30,19548,369
2021-01-31,19594,46
2021-02-01,20743,1149
2021-02-02,21719,976
2021-02-03,23507,1788
2021-02-04,25667,2160
2021-02-05,27931,2264
2021-02-06,29644,1713
2021-02-07,29735,91
2021-02-08,30846,1111
2021-02-09,31951,1105
2021-02-10,34778,2827
2021-02-11,36498,1720
2021-02-12,39187,2689
2021-02-13,40802,1615
2021-02-14,40874,72
2021-02-15,42183,1309
2021-02-16,44011,1828
2021-02-17,46723,2712
2021-02-18,47893,1170
2021-02-19,49262,1369
2021-02-20,50272,1010
2021-02-21,50307,35
2021-02-22,50845,538
2021-02-23,51598,753
2021-02-24,53768,2170
2021-02-25,55660,1892
2021-02-26,57517,1857
2021-02-27,59244,1727
2021-02-28,59382,138
2021-03-01,61276,1894
2021-03-02,63097,1821
2021-03-03,64933,1836
2021-03-04,67125,2192
2021-03-05,68929,1804
2021-03-06,69886,957
2021-03-07,70001,115
2021-03-08,71160,1159
2021-03-09,72247,1087
2021-03-10,75163,2916
2021-03-11,77155,1992
2021-03-12,79714,2559
2021-03-13,80960,1246
2021-03-14,81064,104
2021-03-15,82399,1335
2021-03-16,84295,1896
2021-03-17,86009,1714
2021-03-18,87355,1346
2021-03-19,88781,1426
2021-03-20,89700,919
2021-03-21,89792,92
2021-03-22,90573,781
2021-03-23,92021,1448
2021-03-24,93596,1575
2021-03-25,95314,1718
2021-03-26,97286,1972
2021-03-27,97836,550
2021-03-28,97993,157
2021-03-29,99613,1620
2021-03-30,101210,1597
2021-03-31,102798,1588
2021-04-01,104107,1309
2021-04-02,105508,1401
2021-04-03,106032,524
2021-04-04,106130,98
2021-04-05,106983,853
2021-04-06,108180,1197
2021-04-07,109203,1023
2021-04-08,110447,1244
2021-04-09,111652,1205
2021-04-10,112222,570
2021-04-11,112336,114
2021-04-12,112864,528
2021-04-13,113741,877
2021-04-14,114677,936
2021-04-15,115582,905
2021-04-16,116662,1080
2021-04-17,117004,342
2021-04-18,117087,83
2021-04-19,118062,975
2021-04-20,118997,935
2021-04-21,119930,933
2021-04-22,120903,973
2021-04-23,122024,1121
2021-04-24,122386,362
2021-04-25,122561,175
2021-04-26,123156,595
2021-04-27,123984,828
2021-04-28,124813,829
2021-04-29,125602,789
2021-04-30,126376,774
2021-05-01,126789,413
2021-05-02,126887,98
2021-05-03,127339,452
2021-05-04,127915,576
2021-05-05,128525,610
2021-05-06,128959,434
2021-05-07,129585,626
2021-05-08,129799,214
2021-05-09,129886,87
2021-05-10,130362,476
2021-05-11,130673,311
2021-05-12,131150,477
2021-05-13,131948,798
2021-05-14,133043,1095
2021-05-15,133508,465
2021-05-16,133588,80
2021-05-17,134097,509
2021-05-18,134449,352
2021-05-19,135129,680
2021-05-20,135575,446
2021-05-21,136163,588
2021-05-22,136551,388
2021-05-23,136620,69
2021-05-24,136851,231
2021-05-25,137082,231
2021-05-26,137645,563
2021-05-27,137937,292
2021-05-28,138397,460
2021-05-29,138528,131
2021-05-30,138576,48
2021-05-31,138611,35
2021-06-01,138830,219
2021-06-02,139314,484
2021-06-03,139713,399
2021-06-04,140367,654
2021-06-05,140703,336
2021-06-06,140766,63
2021-06-07,141074,308
2021-06-08,141261,187
2021-06-09,141937,676
2021-06-10,142289,352
2021-06-11,142788,499
2021-06-12,142980,192
2021-06-13,143022,42
2021-06-14,143383,361
2021-06-15,143544,161
2021-06-16,143918,374
2021-06-17,144155,237
2021-06-18,144476,321
2021-06-19,144635,159
2021-06-20,144681,46
2021-06-21,144825,144
2021-06-22,144960,135
2021-06-23,145263,303
2021-06-24,145448,185
2021-06-25,145739,291
2021-06-26,145844,105
2021-06-27,145897,53
2021-06-28,146092,195
2021-06-29,146237,145
2021-06-30,146493,256
2021-07-01,146654,161
2021-07-02,146928,274
2021-07-03,147015,87
2021-07-04,147025,10
2021-07-05,147113,88
2021-07-06,147271,158
2021-07-07,147523,252
2021-07-08,147669,146
2021-07-09,147892,223
2021-07-10,148091,199
2021-07-11,148123,32
2021-07-12,148294,171
2021-07-13,148417,123
2021-07-14,148597,180
2021-07-15,148810,213
2021-07-16,149071,261
2021-07-17,149168,97
2021-07-18,149209,41
2021-07-19,149391,182
2021-07-20,149578,187
2021-07-21,149800,222
2021-07-22,149973,173
2021-07-23,150195,222
2021-07-24,150315,120
2021-07-25,150366,51
2021-07-26,150592,226
2021-07-27,150764,172
2021-07-28,151039,275
2021-07-29,151252,213
2021-07-30,151529,277
2021-07-31,151655,126
2021-08-01,151717,62
2021-08-02,151980,263
2021-08-03,152181,201
2021-08-04,152506,325
2021-08-05,152704,198
2021-08-06,153022,318
2021-08-07,153359,337
2021-08-08,153426,67
2021-08-09,153637,211
2021-08-10,153789,152
2021-08-11,154087,298
2021-08-12,154352,265
2021-08-13,154639,287
2021-08-14,154792,153
2021-08-15,154887,95
2021-08-16,155100,213
2021-08-17,155281,181
2021-08-18,155608,327
2021-08-19,155869,261
2021-08-20,156161,292
2021-08-21,156329,168
2021-08-22,156384,55
2021-08-23,156624,240
2021-08-24,156843,219
2021-08-25,157134,291
2021-08-26,157391,257
2021-08-27,157739,348
2021-08-28,157909,170
2021-08-29,158004,95
2021-08-30,158197,193
2021-08-31,158368,171
2021-09-01,158632,264
2021-09-02,158799,167
2021-09-03,159065,266
2021-09-04,159171,106
2021-09-05,159227,56
2021-09-06,159245,18
2021-09-07,159456,211
2021-09-08,159683,227
2021-09-09,159857,174
2021-09-10,160038,181
2021-09-11,160300,262
2021-09-12,160401,101
2021-09-13,160564,163
2021-09-14,160721,157
2021-09-15,160925,204
2021-09-16,161069,144
2021-09-17,161284,215
2021-09-18,161432,148
2021-09-19,161530,98
2021-09-20,161645,115
2021-09-21,161774,129
2021-09-22,161962,188
2021-09-23,162096,134
2021-09-24,162292,196
2021-09-25,162482,190
2021-09-26,162569,87
2021-09-27,162726,157
2021-09-28,162918,192
2021-09-29,163266,348
2021-09-30,163582,316
2021-10-01,163986,404
2021-10-02,164237,251
2021-10-03,164339,102
2021-10-04,164590,251
2021-10-05,164853,263
2021-10-06,165138,285
2021-10-07,165465,327
2021-10-08,165765,300
2021-10-09,165872,107
2021-10-10,165933,61
2021-10-11,166030,97
2021-10-12,166176,146
2021-10-13,166406,230
2021-10-14,166581,175
2021-10-15,166820,239
2021-10-16,166890,70
2021-10-17,166954,64
2021-10-18,167134,180
2021-10-19,167308,174
2021-10-20,167536,228
2021-10-21,167692,156
2021-10-22,168274,582
2021-10-23,168616,342
2021-10-24,168811,195
2021-10-25,169430,619
2021-10-26,170036,606
2021-10-27,170988,952
2021-10-28,171640,652
2021-10-29,172723,1083
2021-10-30,173221,498
2021-10-31,173419,198
2021-11-01,173947,528
2021-11-02,174432,485
2021-11-03,175224,792
2021-11-04,175826,602
2021-11-05,176836,1010
2021-11-06,177760,924
2021-11-07,178065,305
2021-11-08,178737,672
2021-11-09,179472,735
2021-11-10,180388,916
2021-11-11,180904,516
2021-11-12,182229,1325
2021-11-13,182755,526
2021-11-14,183046,291
2021-11-15,183729,683
2021-11-16,184486,757
2021-11-17,185298,812
2021-11-18,185968,670
2021-11-19,187223,1255
2021-11-20,187818,595
2021-11-21,188159,341
2021-11-22,188866,707
2021-11-23,189582,716
2021-11-24,190151,569
2021-11-26,190624,473
2021-11-27,190901,277
2021-11-28,191079,178
2021-11-29,191785,706
2021-11-30,192580,795
2021-12-01,193503,923
2021-12-02,194091,588
2021-12-03,195239,1148
2021-12-04,196058,819
2021-12-05,196466,408
2021-12-06,197028,562
2021-12-07,197542,514
2021-12-08,198430,888
2021-12-09,199480,1050
2021-12-10,200782,1302
2021-12-11,201387,605
2021-12-12,201719,332
2021-12-13,202308,589
2021-12-14,202827,519
2021-12-15,203328,501
2021-12-16,203973,645
2021-12-17,205115,1142
2021-12-18,205656,541
2021-12-19,205988,332
2021-12-20,206581,593
2021-12-21,207109,528
2021-12-22,207824,715
2021-12-23,208270,446
2021-12-24,208350,80
2021-12-26,208481,131
2021-12-27,209042,561
2021-12-28,209617,575
2021-12-29,210111,494
2021-12-30,210620,509
2021-12-31,210759,139
2022-01-01,210796,37
2022-01-02,210891,95
2022-01-03,211376,485
2022-01-04,211702,326
2022-01-05,212263,561
2022-01-06,212868,605
2022-01-07,213680,812
2022-01-08,214190,510
2022-01-09,214433,243
2022-01-10,214710,277
2022-01-11,215050,340
2022-01-12,215515,465
2022-01-13,215741,226
2022-01-14,216524,783
2022-01-15,216816,292
2022-01-16,216935,119
