date,Pinal_cume,Pinal
2020-12-01,5,
2020-12-03,6,1
2020-12-09,7,1
2020-12-16,13,6
2020-12-17,50,37
2020-12-18,84,34
2020-12-19,111,27
2020-12-20,122,11
2020-12-21,273,151
2020-12-22,523,250
2020-12-23,898,375
2020-12-24,967,69
2020-12-26,1281,314
2020-12-27,1357,76
2020-12-28,1796,439
2020-12-29,2427,631
2020-12-30,3283,856
2020-12-31,3828,545
2021-01-01,3909,81
2021-01-02,4427,518
2021-01-03,4597,170
2021-01-04,5182,585
2021-01-05,5813,631
2021-01-06,6603,790
2021-01-07,7351,748
2021-01-08,8241,890
2021-01-09,8562,321
2021-01-10,8643,81
2021-01-11,9241,598
2021-01-12,10092,851
2021-01-13,11268,1176
2021-01-14,12491,1223
2021-01-15,13600,1109
2021-01-16,14634,1034
2021-01-17,14843,209
2021-01-18,15528,685
2021-01-19,16671,1143
2021-01-20,18213,1542
2021-01-21,19830,1617
2021-01-22,21508,1678
2021-01-23,22904,1396
2021-01-24,23331,427
2021-01-25,24549,1218
2021-01-26,25914,1365
2021-01-27,27725,1811
2021-01-28,29613,1888
2021-01-29,31576,1963
2021-01-30,32964,1388
2021-01-31,33313,349
2021-02-01,35061,1748
2021-02-02,37133,2072
2021-02-03,39419,2286
2021-02-04,41735,2316
2021-02-05,44517,2782
2021-02-06,46667,2150
2021-02-07,47196,529
2021-02-08,49270,2074
2021-02-09,51719,2449
2021-02-10,54802,3083
2021-02-11,58014,3212
2021-02-12,61763,3749
2021-02-13,65322,3559
2021-02-14,66022,700
2021-02-15,67517,1495
2021-02-16,69639,2122
2021-02-17,71985,2346
2021-02-18,74460,2475
2021-02-19,76446,1986
2021-02-20,78240,1794
2021-02-21,78757,517
2021-02-22,80231,1474
2021-02-23,82193,1962
2021-02-24,85028,2835
2021-02-25,88756,3728
2021-02-26,92737,3981
2021-02-27,95119,2382
2021-02-28,96047,928
2021-03-01,99207,3160
2021-03-02,102773,3566
2021-03-03,107030,4257
2021-03-04,111238,4208
2021-03-05,114903,3665
2021-03-06,118010,3107
2021-03-07,119172,1162
2021-03-08,122297,3125
2021-03-09,125690,3393
2021-03-10,129332,3642
2021-03-11,134154,4822
2021-03-12,138485,4331
2021-03-13,141184,2699
2021-03-14,142417,1233
2021-03-15,145228,2811
2021-03-16,148723,3495
2021-03-17,152530,3807
2021-03-18,156535,4005
2021-03-19,160081,3546
2021-03-20,162534,2453
2021-03-21,164039,1505
2021-03-22,166853,2814
2021-03-23,170053,3200
2021-03-24,174129,4076
2021-03-25,178269,4140
2021-03-26,182799,4530
2021-03-27,185081,2282
2021-03-28,186997,1916
2021-03-29,190551,3554
2021-03-30,194371,3820
2021-03-31,198653,4282
2021-04-01,203164,4511
2021-04-02,206095,2931
2021-04-03,208544,2449
2021-04-04,209374,830
2021-04-05,212369,2995
2021-04-06,215979,3610
2021-04-07,219803,3824
2021-04-08,223464,3661
2021-04-09,226730,3266
2021-04-10,229038,2308
2021-04-11,230280,1242
2021-04-12,233262,2982
2021-04-13,235919,2657
2021-04-14,238911,2992
2021-04-15,241977,3066
2021-04-16,245438,3461
2021-04-17,247148,1710
2021-04-18,248457,1309
2021-04-19,251384,2927
2021-04-20,254709,3325
2021-04-21,258591,3882
2021-04-22,261525,2934
2021-04-23,263917,2392
2021-04-24,266025,2108
2021-04-25,267545,1520
2021-04-26,269982,2437
2021-04-27,272713,2731
2021-04-28,275202,2489
2021-04-29,277237,2035
2021-04-30,279408,2171
2021-05-01,280797,1389
2021-05-02,281703,906
2021-05-03,283405,1702
2021-05-04,285507,2102
2021-05-05,287586,2079
2021-05-06,289231,1645
2021-05-07,290943,1712
2021-05-08,292376,1433
2021-05-09,293014,638
2021-05-10,294434,1420
2021-05-11,296023,1589
2021-05-12,298069,2046
2021-05-13,300122,2053
2021-05-14,302224,2102
2021-05-15,303791,1567
2021-05-16,304769,978
2021-05-17,306409,1640
2021-05-18,307957,1548
2021-05-19,309931,1974
2021-05-20,311663,1732
2021-05-21,313294,1631
2021-05-22,314815,1521
2021-05-23,315346,531
2021-05-24,316498,1152
2021-05-25,317747,1249
2021-05-26,319123,1376
2021-05-27,320386,1263
2021-05-28,321892,1506
2021-05-29,322619,727
2021-05-30,323025,406
2021-05-31,323279,254
2021-06-01,324455,1176
2021-06-02,325607,1152
2021-06-03,326733,1126
2021-06-04,328084,1351
2021-06-05,329147,1063
2021-06-06,329621,474
2021-06-07,330621,1000
2021-06-08,331563,942
2021-06-09,332772,1209
2021-06-10,333868,1096
2021-06-11,335141,1273
2021-06-12,336058,917
2021-06-13,336527,469
2021-06-14,337447,920
2021-06-15,338378,931
2021-06-16,339242,864
2021-06-17,340248,1006
2021-06-18,341453,1205
2021-06-19,342135,682
2021-06-20,342528,393
2021-06-21,343251,723
2021-06-22,344028,777
2021-06-23,344973,945
2021-06-24,345730,757
2021-06-25,346696,966
2021-06-26,347232,536
2021-06-27,347667,435
2021-06-28,348309,642
2021-06-29,349045,736
2021-06-30,349799,754
2021-07-01,350513,714
2021-07-02,351356,843
2021-07-03,351920,564
2021-07-04,352037,117
2021-07-05,352645,608
2021-07-06,353311,666
2021-07-07,353996,685
2021-07-08,354656,660
2021-07-09,355434,778
2021-07-10,355895,461
2021-07-11,356134,239
2021-07-12,356812,678
2021-07-13,357502,690
2021-07-14,358100,598
2021-07-15,358682,582
2021-07-16,359479,797
2021-07-17,360064,585
2021-07-18,360458,394
2021-07-19,361202,744
2021-07-20,361973,771
2021-07-21,362899,926
2021-07-22,363703,804
2021-07-23,364730,1027
2021-07-24,365476,746
2021-07-25,365996,520
2021-07-26,366831,835
2021-07-27,367648,817
2021-07-28,368592,944
2021-07-29,369456,864
2021-07-30,370638,1182
2021-07-31,371451,813
2021-08-01,371961,510
2021-08-02,372783,822
2021-08-03,373602,819
2021-08-04,374509,907
2021-08-05,375408,899
2021-08-06,376679,1271
2021-08-07,377496,817
2021-08-08,377971,475
2021-08-09,378912,941
2021-08-10,379793,881
2021-08-11,380685,892
2021-08-12,381638,953
2021-08-13,382899,1261
2021-08-14,383858,959
2021-08-15,384424,566
2021-08-16,385589,1165
2021-08-17,386651,1062
2021-08-18,387854,1203
2021-08-19,388798,944
2021-08-20,390080,1282
2021-08-21,390946,866
2021-08-22,391541,595
2021-08-23,392733,1192
2021-08-24,393717,984
2021-08-25,394766,1049
2021-08-26,395619,853
2021-08-27,396845,1226
2021-08-28,397720,875
2021-08-29,398251,531
2021-08-30,399257,1006
2021-08-31,400149,892
2021-09-01,401110,961
2021-09-02,401870,760
2021-09-03,403162,1292
2021-09-04,403854,692
2021-09-05,404274,420
2021-09-06,404474,200
2021-09-07,405365,891
2021-09-08,406181,816
2021-09-09,406901,720
2021-09-10,408086,1185
2021-09-11,408914,828
2021-09-12,409353,439
2021-09-13,410318,965
2021-09-14,411163,845
2021-09-15,411841,678
2021-09-16,412559,718
2021-09-17,413640,1081
2021-09-18,414372,732
2021-09-19,414733,361
2021-09-20,415317,584
2021-09-21,415975,658
2021-09-22,416685,710
2021-09-23,417373,688
2021-09-24,418450,1077
2021-09-25,419244,794
2021-09-26,419675,431
2021-09-27,420633,958
2021-09-28,421582,949
2021-09-29,422571,989
2021-09-30,423516,945
2021-10-01,424593,1077
2021-10-02,425246,653
2021-10-03,425613,367
2021-10-04,426545,932
2021-10-05,427463,918
2021-10-06,428377,914
2021-10-07,429289,912
2021-10-08,430200,911
2021-10-09,430863,663
2021-10-10,431218,355
2021-10-11,432150,932
2021-10-12,432705,555
2021-10-13,433334,629
2021-10-14,434103,769
2021-10-15,435013,910
2021-10-16,435530,517
2021-10-17,435863,333
2021-10-18,436583,720
2021-10-19,437232,649
2021-10-20,437899,667
2021-10-21,438624,725
2021-10-22,440214,1590
2021-10-23,441250,1036
2021-10-24,441846,596
2021-10-25,443459,1613
2021-10-26,444967,1508
2021-10-27,446527,1560
2021-10-28,448212,1685
2021-10-29,449936,1724
2021-10-30,450683,747
2021-10-31,451129,446
2021-11-01,452651,1522
2021-11-02,454139,1488
2021-11-03,455552,1413
2021-11-04,457044,1492
2021-11-05,458953,1909
2021-11-06,460499,1546
2021-11-07,461018,519
2021-11-08,462651,1633
2021-11-09,464220,1569
2021-11-10,465854,1634
2021-11-11,467310,1456
2021-11-12,469096,1786
2021-11-13,470041,945
2021-11-14,470548,507
2021-11-15,472046,1498
2021-11-16,473455,1409
2021-11-17,475133,1678
2021-11-18,476802,1669
2021-11-19,478581,1779
2021-11-20,479847,1266
2021-11-21,480354,507
2021-11-22,481996,1642
2021-11-23,483830,1834
2021-11-24,485283,1453
2021-11-25,485292,9
2021-11-26,486381,1089
2021-11-27,487010,629
2021-11-28,487475,465
2021-11-29,489005,1530
2021-11-30,490739,1734
2021-12-01,492607,1868
2021-12-02,494482,1875
2021-12-03,496420,1938
2021-12-04,497331,911
2021-12-05,497860,529
2021-12-06,499612,1752
2021-12-07,501754,2142
2021-12-08,503702,1948
2021-12-09,505730,2028
2021-12-10,507778,2048
2021-12-11,508908,1130
2021-12-12,509395,487
2021-12-13,510793,1398
2021-12-14,511957,1164
2021-12-15,513464,1507
2021-12-16,515248,1784
2021-12-17,516740,1492
2021-12-18,517592,852
2021-12-19,518119,527
2021-12-20,519898,1779
2021-12-21,521450,1552
2021-12-22,523146,1696
2021-12-23,524520,1374
2021-12-24,524937,417
2021-12-25,524944,7
2021-12-26,525366,422
2021-12-27,526639,1273
2021-12-28,528112,1473
2021-12-29,529527,1415
2021-12-30,530975,1448
2021-12-31,531607,632
2022-01-01,531724,117
2022-01-02,532199,475
2022-01-03,533391,1192
2022-01-04,534701,1310
2022-01-05,536081,1380
2022-01-06,537566,1485
2022-01-07,539316,1750
2022-01-08,540205,889
2022-01-09,540636,431
2022-01-10,541841,1205
2022-01-11,543160,1319
2022-01-12,544567,1407
2022-01-13,545799,1232
2022-01-14,547177,1378
2022-01-15,547920,743
2022-01-16,548052,132
