date,20-34_Apache,35-44_Apache,45-54_Apache,55-64_Apache,65+_Apache,<20_Apache
1/1/2021,168,155,202,248,285,3
1/1/2022,4776,3130,3326,4322,6297,8375
1/10/2021,235,234,324,423,894,10
1/10/2022,4829,3166,3360,4341,6316,8652
1/11/2021,247,249,339,449,1411,11
1/11/2022,4836,3173,3363,4343,6324,8677
1/12/2021,258,264,361,486,1688,11
1/12/2022,4847,3176,3370,4352,6328,8728
1/13/2021,269,288,399,538,1888,13
1/13/2022,4854,3177,3372,4357,6336,8750
1/14/2021,308,324,428,611,2245,16
1/14/2022,4864,3180,3377,4362,6339,8794
1/15/2021,328,344,461,653,2433,21
1/15/2022,4866,3180,3378,4363,6339,8805
1/16/2021,328,344,462,656,2447,21
1/17/2021,328,344,463,656,2447,21
1/18/2021,335,351,475,666,2473,21
1/19/2021,354,371,494,706,2565,22
1/2/2021,173,158,203,249,286,3
1/2/2022,4778,3131,3326,4322,6297,8383
1/20/2021,483,444,618,953,2710,61
1/21/2021,597,542,748,1149,2893,112
1/22/2021,654,602,818,1255,3019,124
1/23/2021,656,603,819,1258,3038,126
1/24/2021,656,603,819,1259,3040,126
1/25/2021,663,618,827,1273,3104,126
1/26/2021,676,630,843,1299,3199,132
1/27/2021,720,667,893,1376,3308,147
1/28/2021,828,759,1053,1584,3472,153
1/29/2021,874,810,1106,1660,3534,160
1/3/2021,173,158,203,249,286,3
1/3/2022,4789,3137,3329,4323,6298,8419
1/30/2021,876,810,1106,1662,3535,167
1/31/2021,878,811,1106,1695,3546,171
1/4/2021,181,162,214,263,350,3
1/4/2022,4796,3145,3335,4325,6299,8450
1/5/2021,189,177,236,286,430,6
1/5/2022,4807,3148,3338,4327,6302,8491
1/6/2021,200,197,260,322,636,10
1/6/2022,4808,3151,3341,4332,6304,8525
1/7/2021,211,219,294,388,809,10
1/7/2022,4812,3155,3347,4337,6311,8597
1/8/2021,235,234,324,422,880,10
1/8/2022,4819,3157,3350,4339,6312,8611
1/9/2021,235,234,324,423,893,10
1/9/2022,4825,3159,3354,4340,6314,8623
10/1/2021,4217,2723,2956,3867,5835,5388
10/10/2021,4260,2755,2992,3912,5886,5416
10/11/2021,4261,2760,2993,3912,5894,5417
10/12/2021,4268,2767,2994,3914,5896,5420
10/13/2021,4269,2769,2997,3917,5903,5423
10/14/2021,4272,2772,2999,3920,5910,5427
10/15/2021,4275,2773,3001,3925,5912,5429
10/16/2021,4278,2774,3001,3927,5913,5429
10/17/2021,4279,2775,3001,3927,5913,5430
10/18/2021,4282,2780,3008,3932,5918,5437
10/19/2021,4290,2783,3011,3935,5927,5439
10/2/2021,4218,2725,2958,3870,5839,5389
10/20/2021,4296,2789,3011,3943,5938,5441
10/21/2021,4299,2794,3017,3948,5939,5444
10/22/2021,4303,2799,3019,3951,5944,5450
10/23/2021,4305,2801,3026,3959,5958,5451
10/24/2021,4306,2803,3026,3960,5962,5452
10/25/2021,4312,2805,3032,3966,5970,5457
10/26/2021,4323,2806,3037,3971,5979,5462
10/27/2021,4330,2816,3041,3980,5982,5473
10/28/2021,4337,2819,3045,3989,5990,5476
10/29/2021,4343,2822,3048,3997,5994,5477
10/3/2021,4220,2726,2961,3872,5840,5389
10/30/2021,4343,2824,3048,3999,5997,5478
10/31/2021,4349,2825,3050,4001,6000,5478
10/4/2021,4227,2730,2962,3877,5846,5398
10/5/2021,4233,2735,2968,3883,5850,5399
10/6/2021,4236,2738,2977,3890,5856,5405
10/7/2021,4245,2747,2983,3899,5873,5407
10/8/2021,4251,2751,2989,3904,5879,5416
10/9/2021,4257,2754,2992,3912,5885,5416
11/1/2021,4357,2832,3054,4009,6012,5482
11/10/2021,4409,2868,3100,4073,6069,6007
11/11/2021,4413,2874,3105,4076,6070,6096
11/12/2021,4416,2878,3113,4078,6075,6314
11/13/2021,4426,2884,3118,4088,6090,6350
11/14/2021,4438,2887,3124,4089,6095,6397
11/15/2021,4442,2890,3131,4096,6100,6472
11/16/2021,4452,2899,3140,4103,6103,6582
11/17/2021,4460,2909,3149,4117,6113,6668
11/18/2021,4472,2919,3158,4118,6128,6741
11/19/2021,4482,2921,3161,4129,6135,6858
11/2/2021,4358,2838,3067,4021,6024,5485
11/20/2021,4493,2932,3172,4141,6139,6898
11/21/2021,4505,2936,3174,4143,6142,6925
11/22/2021,4512,2944,3180,4154,6151,7076
11/23/2021,4521,2950,3188,4160,6162,7152
11/24/2021,4528,2954,3198,4164,6165,7210
11/25/2021,4528,2954,3198,4164,6165,7210
11/26/2021,4538,2957,3205,4168,6169,7254
11/27/2021,4539,2958,3206,4171,6169,7264
