date,Yuma_cume,Yuma
2020-12-01,7,
2020-12-03,8,1
2020-12-04,9,1
2020-12-08,10,1
2020-12-10,11,1
2020-12-12,13,2
2020-12-16,19,6
2020-12-17,44,25
2020-12-18,45,1
2020-12-19,49,4
2020-12-20,52,3
2020-12-21,225,173
2020-12-22,874,649
2020-12-23,1609,735
2020-12-24,1830,221
2020-12-26,1929,99
2020-12-27,1930,1
2020-12-28,2344,414
2020-12-29,2673,329
2020-12-30,3083,410
2020-12-31,3167,84
2021-01-01,3216,49
2021-01-02,3224,8
2021-01-03,3227,3
2021-01-04,3454,227
2021-01-05,3789,335
2021-01-06,4259,470
2021-01-07,4475,216
2021-01-08,4749,274
2021-01-09,4765,16
2021-01-10,4783,18
2021-01-11,5396,613
2021-01-12,5993,597
2021-01-13,6645,652
2021-01-14,6831,186
2021-01-15,7019,188
2021-01-16,7035,16
2021-01-17,7047,12
2021-01-18,7097,50
2021-01-19,7531,434
2021-01-20,8088,557
2021-01-21,9673,1585
2021-01-22,11098,1425
2021-01-23,11267,169
2021-01-24,11288,21
2021-01-25,11722,434
2021-01-26,12523,801
2021-01-27,13873,1350
2021-01-28,15760,1887
2021-01-29,17586,1826
2021-01-30,18641,1055
2021-01-31,18666,25
2021-02-01,19486,820
2021-02-02,20507,1021
2021-02-03,21897,1390
2021-02-04,22886,989
2021-02-05,23531,645
2021-02-06,23608,77
2021-02-07,23649,41
2021-02-08,23972,323
2021-02-09,24801,829
2021-02-10,26763,1962
2021-02-11,28879,2116
2021-02-12,30488,1609
2021-02-13,31290,802
2021-02-14,31314,24
2021-02-15,31441,127
2021-02-16,31733,292
2021-02-17,32077,344
2021-02-18,32622,545
2021-02-19,33370,748
2021-02-20,33699,329
2021-02-21,33729,30
2021-02-22,33786,57
2021-02-23,34954,1168
2021-02-24,37319,2365
2021-02-25,39944,2625
2021-02-26,42354,2410
2021-02-27,43201,847
2021-02-28,43501,300
2021-03-01,45157,1656
2021-03-02,46343,1186
2021-03-03,47507,1164
2021-03-04,50006,2499
2021-03-05,53346,3340
2021-03-06,53595,249
2021-03-07,53759,164
2021-03-08,54583,824
2021-03-09,56392,1809
2021-03-10,58223,1831
2021-03-11,61158,2935
2021-03-12,63932,2774
2021-03-13,65386,1454
2021-03-14,65580,194
2021-03-15,66343,763
2021-03-16,67842,1499
2021-03-17,69860,2018
2021-03-18,73421,3561
2021-03-19,76355,2934
2021-03-20,77552,1197
2021-03-21,77864,312
2021-03-22,78319,455
2021-03-23,79701,1382
2021-03-24,81916,2215
2021-03-25,83958,2042
2021-03-26,86166,2208
2021-03-27,86759,593
2021-03-28,86987,228
2021-03-29,88367,1380
2021-03-30,91924,3557
2021-03-31,95597,3673
2021-04-01,99290,3693
2021-04-02,101982,2692
2021-04-03,103600,1618
2021-04-04,105097,1497
2021-04-05,107160,2063
2021-04-06,109823,2663
2021-04-07,112761,2938
2021-04-08,115882,3121
2021-04-09,118596,2714
2021-04-10,119859,1263
2021-04-11,120448,589
2021-04-12,121225,777
2021-04-13,122412,1187
2021-04-14,125000,2588
2021-04-15,127714,2714
2021-04-16,130746,3032
2021-04-17,131649,903
2021-04-18,132285,636
2021-04-19,134313,2028
2021-04-20,137097,2784
2021-04-21,139644,2547
2021-04-22,141911,2267
2021-04-23,145010,3099
2021-04-24,146354,1344
2021-04-25,147370,1016
2021-04-26,148711,1341
2021-04-27,152339,3628
2021-04-28,154895,2556
2021-04-29,157308,2413
2021-04-30,159687,2379
2021-05-01,160684,997
2021-05-02,161295,611
2021-05-03,162396,1101
2021-05-04,163999,1603
2021-05-05,165514,1515
2021-05-06,167161,1647
2021-05-07,168772,1611
2021-05-08,169290,518
2021-05-09,169524,234
2021-05-10,170203,679
2021-05-11,171075,872
2021-05-12,172521,1446
2021-05-13,173696,1175
2021-05-14,175042,1346
2021-05-15,176151,1109
2021-05-16,176300,149
2021-05-17,176991,691
2021-05-18,177679,688
2021-05-19,178871,1192
2021-05-20,179799,928
2021-05-21,180802,1003
2021-05-22,181384,582
2021-05-23,181526,142
2021-05-24,182011,485
2021-05-25,182776,765
2021-05-26,183918,1142
2021-05-27,184956,1038
2021-05-28,186058,1102
2021-05-29,186263,205
2021-05-30,186404,141
2021-05-31,186509,105
2021-06-01,187163,654
2021-06-02,188343,1180
2021-06-03,189265,922
2021-06-04,190226,961
2021-06-05,191051,825
2021-06-06,191158,107
2021-06-07,191685,527
2021-06-08,192338,653
2021-06-09,193337,999
2021-06-10,194263,926
2021-06-11,195270,1007
2021-06-12,195666,396
2021-06-13,195759,93
2021-06-14,196335,576
2021-06-15,197056,721
2021-06-16,197787,731
2021-06-17,198426,639
2021-06-18,199089,663
2021-06-19,199305,216
2021-06-20,199381,76
2021-06-21,199801,420
2021-06-22,200756,955
2021-06-23,202511,1755
2021-06-24,204018,1507
2021-06-25,204720,702
2021-06-26,204993,273
2021-06-27,205097,104
2021-06-28,205601,504
2021-06-29,206374,773
2021-06-30,207025,651
2021-07-01,207843,818
2021-07-02,208374,531
2021-07-03,208539,165
2021-07-04,208554,15
2021-07-05,208753,199
2021-07-06,209257,504
2021-07-07,209848,591
2021-07-08,210292,444
2021-07-09,210762,470
2021-07-10,210965,203
2021-07-11,211050,85
2021-07-12,211562,512
2021-07-13,212022,460
2021-07-14,212468,446
2021-07-15,212913,445
2021-07-16,213442,529
2021-07-17,213631,189
2021-07-18,213749,118
2021-07-19,214186,437
2021-07-20,214671,485
2021-07-21,215157,486
2021-07-22,215697,540
2021-07-23,216249,552
2021-07-24,216500,251
2021-07-25,216592,92
2021-07-26,217155,563
2021-07-27,217770,615
2021-07-28,218406,636
2021-07-29,219035,629
2021-07-30,219606,571
2021-07-31,219834,228
2021-08-01,219957,123
2021-08-02,220452,495
2021-08-03,221009,557
2021-08-04,221598,589
2021-08-05,222097,499
2021-08-06,222726,629
2021-08-07,223040,314
2021-08-08,223206,166
2021-08-09,223881,675
2021-08-10,224984,1103
2021-08-11,225580,596
2021-08-12,226206,626
2021-08-13,227769,1563
2021-08-14,228108,339
2021-08-15,228278,170
2021-08-16,228997,719
2021-08-17,229620,623
2021-08-18,230331,711
2021-08-19,230957,626
2021-08-20,231642,685
2021-08-21,231929,287
2021-08-22,232073,144
2021-08-23,232659,586
2021-08-24,233266,607
2021-08-25,233893,627
2021-08-26,234539,646
2021-08-27,235278,739
2021-08-28,235542,264
2021-08-29,235728,186
2021-08-30,236357,629
2021-08-31,236857,500
2021-09-01,237405,548
2021-09-02,238096,691
2021-09-03,238813,717
2021-09-04,239052,239
2021-09-05,239233,181
2021-09-06,239338,105
2021-09-07,239877,539
2021-09-08,240387,510
2021-09-09,240840,453
2021-09-10,241538,698
2021-09-11,241797,259
2021-09-12,241929,132
2021-09-13,242439,510
2021-09-14,242854,415
2021-09-15,243292,438
2021-09-16,243678,386
2021-09-17,244290,612
2021-09-18,244503,213
2021-09-19,244636,133
2021-09-20,244975,339
2021-09-21,245348,373
2021-09-22,245759,411
2021-09-23,246066,307
2021-09-24,246541,475
2021-09-25,246735,194
2021-09-26,246854,119
2021-09-27,247197,343
2021-09-28,247527,330
2021-09-29,247820,293
