date,20-34_Gila,35-44_Gila,45-54_Gila,55-64_Gila,65+_Gila,<20_Gila
1/1/2021,159,152,165,208,209,4
1/1/2022,2962,2119,2669,4881,12263,1601
1/10/2021,303,340,412,525,1044,14
1/10/2022,3017,2148,2696,4915,12292,1696
1/11/2021,317,357,429,557,1122,14
1/11/2022,3025,2155,2702,4920,12302,1715
1/12/2021,325,361,438,572,1157,14
1/12/2022,3031,2157,2706,4921,12304,1737
1/13/2021,330,367,448,580,1194,14
1/13/2022,3034,2160,2706,4922,12308,1743
1/14/2021,340,382,466,612,1341,14
1/14/2022,3039,2165,2708,4923,12308,1776
1/15/2021,395,428,509,665,1379,20
1/15/2022,3039,2166,2708,4924,12308,1777
1/16/2021,395,429,510,666,1380,20
1/16/2022,3039,2166,2708,4924,12309,1778
1/17/2021,395,429,510,666,1383,20
1/18/2021,398,437,515,693,1453,20
1/19/2021,411,441,524,708,1510,21
1/2/2021,175,168,188,244,311,7
1/2/2022,2967,2119,2669,4883,12264,1601
1/20/2021,421,449,546,736,1616,22
1/21/2021,436,461,554,771,1827,22
1/22/2021,452,470,561,783,1890,22
1/23/2021,456,475,563,789,2004,22
1/24/2021,456,475,564,790,2013,22
1/25/2021,471,483,575,809,2078,22
1/26/2021,477,486,575,811,2092,22
1/27/2021,490,502,585,822,2267,26
1/28/2021,510,528,618,877,2519,26
1/29/2021,536,547,648,910,2634,29
1/3/2021,176,168,188,246,311,7
1/3/2022,2974,2124,2673,4886,12266,1612
1/30/2021,569,559,659,926,2754,36
1/31/2021,569,559,659,927,2758,36
1/4/2021,190,184,221,284,360,7
1/4/2022,2978,2125,2678,4888,12271,1628
1/5/2021,210,218,279,343,495,8
1/5/2022,2984,2130,2682,4890,12277,1640
1/6/2021,221,244,315,401,632,10
1/6/2022,3001,2138,2690,4898,12283,1646
1/7/2021,267,309,357,462,844,13
1/7/2022,3007,2144,2692,4907,12285,1678
1/8/2021,298,339,405,523,1025,14
1/8/2022,3008,2144,2692,4912,12286,1687
1/9/2021,303,340,412,525,1044,14
1/9/2022,3011,2145,2693,4912,12287,1688
10/1/2021,2636,1933,2486,4547,11700,1142
10/10/2021,2659,1948,2497,4565,11725,1153
10/11/2021,2660,1951,2499,4565,11731,1156
10/12/2021,2664,1953,2501,4568,11737,1158
10/13/2021,2668,1956,2502,4571,11744,1160
10/14/2021,2673,1959,2507,4579,11748,1162
10/15/2021,2680,1960,2511,4586,11749,1162
10/16/2021,2681,1960,2511,4587,11749,1162
10/17/2021,2682,1960,2511,4587,11751,1162
10/18/2021,2687,1961,2512,4590,11757,1162
10/19/2021,2690,1964,2515,4594,11757,1163
10/2/2021,2636,1935,2487,4548,11701,1142
10/20/2021,2690,1964,2521,4599,11760,1163
10/21/2021,2693,1967,2525,4608,11773,1164
10/22/2021,2696,1970,2527,4610,11784,1166
10/23/2021,2698,1970,2529,4611,11789,1171
10/24/2021,2698,1971,2530,4611,11790,1171
10/25/2021,2700,1972,2532,4616,11796,1172
10/26/2021,2703,1973,2536,4623,11801,1174
10/27/2021,2706,1973,2537,4630,11809,1174
10/28/2021,2719,1988,2543,4633,11817,1174
10/29/2021,2723,1992,2546,4637,11828,1176
10/3/2021,2636,1936,2487,4549,11702,1142
10/30/2021,2724,1994,2547,4639,11832,1176
10/31/2021,2724,1994,2549,4639,11835,1176
10/4/2021,2638,1939,2488,4552,11710,1144
10/5/2021,2642,1942,2491,4552,11716,1150
10/6/2021,2645,1942,2494,4559,11717,1151
10/7/2021,2654,1947,2494,4561,11719,1151
10/8/2021,2655,1948,2496,4562,11724,1152
10/9/2021,2655,1948,2497,4565,11725,1152
11/1/2021,2729,1997,2550,4644,11847,1176
11/10/2021,2759,2015,2572,4682,11932,1250
11/11/2021,2761,2016,2573,4685,11941,1262
11/12/2021,2770,2019,2574,4689,11948,1278
