date,Apache_cume,Apache
2020-12-01,2,
2020-12-02,4,2
2020-12-03,7,3
2020-12-04,9,2
2020-12-07,11,2
2020-12-08,13,2
2020-12-09,16,3
2020-12-13,17,1
2020-12-14,24,7
2020-12-15,71,47
2020-12-16,183,112
2020-12-17,310,127
2020-12-18,449,139
2020-12-19,474,25
2020-12-21,550,76
2020-12-22,587,37
2020-12-23,999,412
2020-12-24,1010,11
2020-12-25,1012,2
2020-12-26,1015,3
2020-12-28,1114,99
2020-12-29,1475,361
2020-12-30,1692,217
2020-12-31,1881,189
2021-01-01,1885,4
2021-01-02,1905,20
2021-01-04,2107,202
2021-01-05,2445,338
2021-01-06,2880,435
2021-01-07,3294,414
2021-01-08,3553,259
2021-01-09,3574,21
2021-01-11,4204,630
2021-01-12,4602,398
2021-01-13,4977,375
2021-01-14,5588,611
2021-01-15,5958,370
2021-01-16,5978,20
2021-01-17,5980,2
2021-01-18,6049,69
2021-01-19,6594,545
2021-01-20,7487,893
2021-01-21,8433,946
2021-01-22,8960,527
2021-01-23,8992,32
2021-01-24,8997,5
2021-01-25,9448,451
2021-01-26,9950,502
2021-01-27,10584,634
2021-01-28,11580,996
2021-01-29,12069,489
2021-01-30,12085,16
2021-01-31,12170,85
2021-02-01,12718,548
2021-02-02,13192,474
2021-02-03,13959,767
2021-02-04,15329,1370
2021-02-05,16020,691
2021-02-06,16328,308
2021-02-07,16334,6
2021-02-08,16615,281
2021-02-09,16928,313
2021-02-10,18077,1149
2021-02-11,19107,1030
2021-02-12,19508,401
2021-02-13,19669,161
2021-02-14,19673,4
2021-02-15,19771,98
2021-02-16,20563,792
2021-02-17,21321,758
2021-02-18,22289,968
2021-02-19,22795,506
2021-02-20,23116,321
2021-02-21,23147,31
2021-02-22,23756,609
2021-02-23,24274,518
2021-02-24,24813,539
2021-02-25,25585,772
2021-02-26,25828,243
2021-02-27,26138,310
2021-02-28,26142,4
2021-03-01,26576,434
2021-03-02,26912,336
2021-03-03,27462,550
2021-03-04,27905,443
2021-03-05,28302,397
2021-03-06,28412,110
2021-03-07,28416,4
2021-03-08,28680,264
2021-03-09,29003,323
2021-03-10,29746,743
2021-03-11,30291,545
2021-03-12,30694,403
2021-03-13,30780,86
2021-03-14,30783,3
2021-03-15,31011,228
2021-03-16,31435,424
2021-03-17,31782,347
2021-03-18,32081,299
2021-03-19,32287,206
2021-03-20,32525,238
2021-03-21,32532,7
2021-03-22,32839,307
2021-03-23,33147,308
2021-03-24,33580,433
2021-03-25,33879,299
2021-03-26,34084,205
2021-03-27,34159,75
2021-03-28,34166,7
2021-03-29,34400,234
2021-03-30,34650,250
2021-03-31,34943,293
2021-04-01,35151,208
2021-04-02,35374,223
2021-04-03,35478,104
2021-04-04,35486,8
2021-04-05,35688,202
2021-04-06,35922,234
2021-04-07,36141,219
2021-04-08,36381,240
2021-04-09,36597,216
2021-04-10,36669,72
2021-04-11,36682,13
2021-04-12,36911,229
2021-04-13,37088,177
2021-04-14,37246,158
2021-04-15,37406,160
2021-04-16,37590,184
2021-04-17,37614,24
2021-04-18,37620,6
2021-04-19,37779,159
2021-04-20,37924,145
2021-04-21,38043,119
2021-04-22,38175,132
2021-04-23,38309,134
2021-04-24,38366,57
2021-04-25,38373,7
2021-04-26,38511,138
2021-04-27,38658,147
2021-04-28,38807,149
2021-04-29,38950,143
2021-04-30,39105,155
2021-05-01,39170,65
2021-05-02,39173,3
2021-05-03,39295,122
2021-05-04,39429,134
2021-05-05,39531,102
2021-05-06,39613,82
2021-05-07,39729,116
2021-05-08,39755,26
2021-05-09,39760,5
2021-05-10,39883,123
2021-05-11,39996,113
2021-05-12,40111,115
2021-05-13,40308,197
2021-05-14,40596,288
2021-05-15,41026,430
2021-05-16,41034,8
2021-05-17,41358,324
2021-05-18,41660,302
2021-05-19,41864,204
2021-05-20,42072,208
2021-05-21,42206,134
2021-05-22,42284,78
2021-05-23,42291,7
2021-05-24,42435,144
2021-05-25,42584,149
2021-05-26,42732,148
2021-05-27,42887,155
2021-05-28,43016,129
2021-05-29,43036,20
2021-05-30,43041,5
2021-05-31,43048,7
2021-06-01,43180,132
2021-06-02,43283,103
2021-06-03,43396,113
2021-06-04,43659,263
2021-06-05,44012,353
2021-06-06,44023,11
2021-06-07,44312,289
2021-06-08,44655,343
2021-06-09,44940,285
2021-06-10,45081,141
2021-06-11,45231,150
2021-06-12,45268,37
2021-06-13,45274,6
2021-06-14,45415,141
2021-06-15,45562,147
2021-06-16,45712,150
2021-06-17,45811,99
2021-06-18,45873,62
2021-06-19,45906,33
2021-06-20,45910,4
2021-06-21,46019,109
2021-06-22,46125,106
2021-06-23,46229,104
2021-06-24,46300,71
2021-06-25,46394,94
2021-06-26,46433,39
2021-06-27,46438,5
2021-06-28,46538,100
2021-06-29,46662,124
2021-06-30,46783,121
2021-07-01,46849,66
2021-07-02,46921,72
2021-07-03,46927,6
2021-07-04,46929,2
2021-07-05,46934,5
2021-07-06,47063,129
2021-07-07,47141,78
2021-07-08,47218,77
2021-07-09,47272,54
2021-07-10,47277,5
2021-07-11,47279,2
2021-07-12,47379,100
2021-07-13,47459,80
2021-07-14,47558,99
2021-07-15,47617,59
2021-07-16,47708,91
2021-07-17,47722,14
2021-07-18,47729,7
2021-07-19,47792,63
2021-07-20,47884,92
2021-07-21,47963,79
2021-07-22,48040,77
2021-07-23,48155,115
2021-07-24,48161,6
2021-07-25,48165,4
2021-07-26,48246,81
2021-07-27,48366,120
2021-07-28,48482,116
2021-07-29,48590,108
2021-07-30,48692,102
2021-07-31,48709,17
2021-08-01,48712,3
2021-08-02,48830,118
2021-08-03,48965,135
2021-08-04,49066,101
2021-08-05,49138,72
2021-08-06,49257,119
2021-08-07,49270,13
2021-08-08,49275,5
2021-08-09,49399,124
2021-08-10,49492,93
2021-08-11,49602,110
2021-08-12,49696,94
2021-08-13,49843,147
2021-08-14,49870,27
2021-08-15,49886,16
2021-08-16,49986,100
2021-08-17,50098,112
2021-08-18,50222,124
2021-08-19,50324,102
2021-08-20,50457,133
2021-08-21,50475,18
2021-08-22,50487,12
2021-08-23,50603,116
2021-08-24,50715,112
2021-08-25,50822,107
2021-08-26,50941,119
2021-08-27,51093,152
2021-08-28,51121,28
2021-08-29,51129,8
2021-08-30,51223,94
2021-08-31,51317,94
2021-09-01,51416,99
2021-09-02,51499,83
2021-09-03,51627,128
2021-09-04,51647,20
2021-09-05,51652,5
2021-09-06,51657,5
2021-09-07,51740,83
2021-09-08,51848,108
2021-09-09,51919,71
2021-09-10,52017,98
2021-09-11,52035,18
2021-09-12,52041,6
2021-09-13,52127,86
2021-09-14,52200,73
2021-09-15,52279,79
2021-09-16,52341,62
2021-09-17,52476,135
2021-09-18,52485,9
2021-09-19,52492,7
2021-09-20,52558,66
2021-09-21,52645,87
2021-09-22,52703,58
2021-09-23,52757,54
2021-09-24,52881,124
2021-09-25,52928,47
2021-09-26,52972,44
2021-09-27,53047,75
2021-09-28,53172,125
2021-09-29,53361,189
2021-09-30,53633,272
2021-10-01,53848,215
2021-10-02,53918,70
2021-10-03,53973,55
2021-10-04,54099,126
2021-10-05,54285,186
2021-10-06,54444,159
2021-10-07,54652,208
2021-10-08,54840,188
2021-10-09,54919,79
2021-10-10,54947,28
2021-10-11,55000,53
2021-10-12,55152,152
2021-10-13,55392,240
2021-10-14,55547,155
2021-10-15,55691,144
2021-10-16,55747,56
2021-10-17,55771,24
2021-10-18,55916,145
2021-10-19,56058,142
2021-10-20,56215,157
2021-10-21,56315,100
2021-10-22,56443,128
2021-10-23,56531,88
2021-10-24,56605,74
2021-10-25,56786,181
2021-10-26,56986,200
2021-10-27,57342,356
2021-10-28,57658,316
2021-10-29,57870,212
2021-10-30,57927,57
2021-10-31,58014,87
2021-11-01,58260,246
2021-11-02,58501,241
2021-11-03,58756,255
2021-11-04,59249,493
2021-11-05,59469,220
2021-11-06,59631,162
2021-11-07,59807,176
2021-11-08,60059,252
2021-11-09,60354,295
2021-11-10,60740,386
2021-11-11,60977,237
2021-11-12,61374,397
2021-11-13,61525,151
2021-11-14,61733,208
2021-11-15,62001,268
2021-11-16,62438,437
2021-11-17,62761,323
2021-11-18,63058,297
2021-11-19,63449,391
2021-11-20,63633,184
2021-11-21,63747,114
2021-11-22,64138,391
2021-11-23,64501,363
2021-11-24,64752,251
2021-11-26,64998,246
2021-11-27,65098,100
2021-11-28,65244,146
2021-11-29,65541,297
2021-11-30,65918,377
2021-12-01,66263,345
2021-12-02,66507,244
2021-12-03,67054,547
2021-12-04,67316,262
2021-12-05,67446,130
2021-12-06,67704,258
2021-12-07,68027,323
2021-12-08,68345,318
2021-12-09,68633,288
2021-12-10,68946,313
2021-12-11,69108,162
2021-12-12,69201,93
2021-12-13,69468,267
2021-12-14,69725,257
2021-12-15,69980,255
2021-12-16,70222,242
2021-12-17,70429,207
2021-12-18,70505,76
2021-12-19,70587,82
2021-12-20,70821,234
2021-12-21,71070,249
2021-12-22,71392,322
2021-12-23,71534,142
2021-12-24,71570,36
2021-12-25,71571,1
2021-12-26,71601,30
2021-12-27,71870,269
2021-12-28,72156,286
2021-12-29,72458,302
2021-12-30,72664,206
2021-12-31,72704,40
2022-01-01,72706,2
2022-01-02,72766,60
2022-01-03,72976,210
2022-01-04,73198,222
2022-01-05,73427,229
2022-01-06,73602,175
2022-01-07,73897,295
2022-01-08,74033,136
2022-01-09,74142,109
2022-01-10,74335,193
2022-01-11,74518,183
2022-01-12,74799,281
2022-01-13,75010,211
2022-01-14,75233,223
2022-01-15,75307,74
2022-01-16,75401,94
2022-01-17,75445,44
2022-01-18,75665,220
2022-01-19,75899,234
2022-01-20,76116,217
2022-01-21,76301,185
2022-01-22,76374,73
2022-01-23,76439,65
2022-01-24,76582,143
2022-01-25,76736,154
2022-01-26,76852,116
2022-01-27,77020,168
2022-01-28,77185,165
2022-01-29,77254,69
2022-01-30,77305,51
2022-01-31,77425,120
2022-02-01,77554,129
2022-02-02,77657,103
2022-02-03,77758,101
2022-02-04,77873,115
2022-02-05,77900,27
2022-02-06,77939,39
2022-02-07,78011,72
2022-02-08,78122,111
2022-02-09,78198,76
2022-02-10,78279,81
2022-02-11,78337,58
2022-02-12,78346,9
