date,20-34_Coconino,35-44_Coconino,45-54_Coconino,55-64_Coconino,65+_Coconino,<20_Coconino
1/1/2021,631,740,577,441,357,2
1/1/2022,24310,12615,11424,12658,17880,12773
1/10/2021,1130,1155,959,778,710,9
1/10/2022,24537,12694,11481,12714,17905,13212
1/11/2021,1199,1236,1036,829,772,10
1/11/2022,24555,12699,11481,12717,17910,13236
1/12/2021,1305,1322,1108,912,971,11
1/12/2022,24577,12711,11483,12728,17916,13283
1/13/2021,1361,1386,1186,973,1213,12
1/13/2022,24597,12715,11490,12733,17920,13294
1/14/2021,1458,1472,1281,1055,1469,12
1/14/2022,24648,12732,11497,12740,17932,13372
1/15/2021,1573,1566,1361,1142,2217,12
1/15/2022,24671,12734,11499,12744,17934,13407
1/16/2021,1581,1579,1374,1155,2302,12
1/16/2022,24682,12735,11501,12745,17934,13427
1/17/2021,1587,1587,1382,1159,2309,12
1/17/2022,24691,12735,11504,12746,17936,13433
1/18/2021,1654,1659,1441,1214,2372,13
1/18/2022,24704,12740,11506,12751,17942,13458
1/19/2021,1740,1719,1505,1287,2611,14
1/19/2022,24714,12749,11514,12759,17943,13495
1/2/2021,656,756,585,454,364,2
1/2/2022,24314,12620,11428,12658,17880,12781
1/20/2021,1985,1987,1827,1582,2812,19
1/20/2022,24723,12758,11518,12765,17948,13543
1/21/2021,2128,2102,1927,1680,3020,20
1/21/2022,24747,12768,11525,12774,17952,13570
1/22/2021,2220,2178,2022,1782,3345,21
1/22/2022,24760,12774,11529,12774,17954,13612
1/23/2021,2261,2213,2053,1812,3497,24
1/23/2022,24767,12774,11529,12775,17954,13625
1/24/2021,2266,2216,2053,1813,3512,24
1/24/2022,24779,12777,11535,12775,17959,13650
1/25/2021,2316,2266,2116,1903,3732,25
1/25/2022,24786,12780,11540,12777,17960,13671
1/26/2021,2377,2320,2172,1977,4007,26
1/26/2022,24798,12785,11545,12783,17968,13699
1/27/2021,2630,2462,2319,2130,4308,28
1/27/2022,24810,12789,11546,12787,17971,13751
1/28/2021,2821,2582,2453,2283,4642,32
1/28/2022,24833,12797,11554,12787,17975,13788
1/29/2021,2913,2668,2530,2392,4912,36
1/29/2022,24844,12800,11554,12790,17977,13808
1/3/2021,656,757,585,455,366,2
1/3/2022,24334,12627,11436,12666,17883,12831
1/30/2021,2975,2711,2559,2431,5026,43
1/30/2022,24850,12802,11554,12790,17977,13816
1/31/2021,2984,2714,2560,2434,5044,43
1/31/2022,24856,12802,11558,12796,17979,13832
1/4/2021,725,830,651,521,428,3
1/4/2022,24359,12633,11442,12671,17884,12863
1/5/2021,806,902,706,585,500,6
1/5/2022,24391,12640,11447,12682,17889,12924
1/6/2021,887,953,760,635,569,6
1/6/2022,24424,12655,11458,12687,17891,13019
1/7/2021,999,1041,846,699,665,6
1/7/2022,24472,12673,11468,12701,17896,13110
1/8/2021,1117,1147,948,759,701,9
1/8/2022,24493,12682,11476,12704,17902,13158
1/9/2021,1130,1154,957,775,708,9
1/9/2022,24514,12686,11479,12709,17904,13191
10/1/2021,22326,11687,10673,11831,16932,8023
10/10/2021,22470,11740,10731,11864,16990,8095
10/11/2021,22477,11746,10737,11865,16998,8102
10/12/2021,22487,11753,10739,11865,17000,8112
10/13/2021,22511,11763,10749,11869,17015,8124
10/14/2021,22525,11764,10751,11879,17022,8131
10/15/2021,22540,11770,10762,11881,17037,8141
10/16/2021,22553,11770,10763,11887,17038,8146
10/17/2021,22576,11773,10766,11887,17039,8153
10/18/2021,22588,11783,10768,11892,17045,8157
10/19/2021,22608,11787,10769,11898,17049,8162
10/2/2021,22339,11689,10674,11831,16936,8027
10/20/2021,22622,11795,10778,11903,17057,8173
10/21/2021,22640,11802,10782,11908,17060,8178
10/22/2021,22665,11813,10791,11924,17078,8185
10/23/2021,22682,11820,10797,11934,17091,8195
10/24/2021,22691,11825,10799,11935,17100,8197
10/25/2021,22705,11833,10810,11944,17123,8206
10/26/2021,22722,11841,10817,11958,17143,8227
10/27/2021,22755,11854,10831,11974,17183,8243
10/28/2021,22771,11859,10838,11984,17202,8250
10/29/2021,22808,11884,10852,12011,17235,8267
10/3/2021,22352,11689,10677,11835,16941,8035
10/30/2021,22830,11899,10868,12017,17245,8278
10/31/2021,22848,11908,10879,12024,17251,8284
10/4/2021,22373,11695,10681,11840,16951,8041
10/5/2021,22388,11700,10687,11845,16958,8048
10/6/2021,22413,11714,10699,11850,16965,8060
10/7/2021,22426,11723,10707,11860,16971,8071
10/8/2021,22451,11735,10727,11863,16978,8085
10/9/2021,22461,11739,10730,11864,16987,8091
11/1/2021,22870,11920,10887,12042,17273,8287
11/10/2021,23102,12026,10977,12157,17402,9457
11/11/2021,23130,12038,10985,12169,17408,9526
11/12/2021,23165,12057,11005,12183,17426,9854
11/13/2021,23185,12067,11014,12190,17431,9990
11/14/2021,23204,12072,11019,12198,17432,10035
11/15/2021,23226,12083,11030,12212,17453,10094
11/16/2021,23252,12100,11034,12225,17465,10185
11/17/2021,23273,12115,11041,12234,17489,10438
11/18/2021,23314,12134,11057,12245,17504,10530
11/19/2021,23367,12155,11068,12267,17518,10720
11/2/2021,22896,11926,10897,12051,17287,8297
11/20/2021,23387,12172,11077,12275,17526,10863
11/21/2021,23408,12178,11081,12282,17533,10906
11/22/2021,23435,12188,11095,12296,17550,10967
11/23/2021,23461,12192,11110,12304,17563,11021
11/24/2021,23481,12203,11116,12309,17573,11076
11/25/2021,23481,12203,11116,12309,17573,11076
11/26/2021,23504,12213,11118,12322,17580,11131
11/27/2021,23521,12215,11122,12327,17582,11144
11/28/2021,23528,12219,11124,12332,17583,11150
11/29/2021,23551,12232,11129,12341,17600,11199
11/3/2021,22927,11942,10906,12062,17305,8308
11/30/2021,23577,12241,11140,12350,17612,11285
11/4/2021,22955,11952,10919,12075,17325,8314
11/5/2021,23000,11975,10943,12100,17344,8423
11/6/2021,23025,11984,10952,12112,17353,8790
11/7/2021,23035,11994,10953,12119,17360,8848
11/8/2021,23054,12000,10960,12128,17373,9010
11/9/2021,23075,12007,10969,12138,17381,9165
12/1/2020,,,,1,,
12/1/2021,23602,12259,11148,12363,17633,11351
12/10/2020,,1,,1,1,
12/10/2021,23918,12404,11248,12488,17726,11923
12/11/2020,,1,,1,1,
12/11/2021,23937,12419,11258,12498,17734,11971
12/12/2020,,2,,1,1,
12/12/2021,23943,12426,11262,12507,17735,11993
12/13/2020,,2,,1,1,
12/13/2021,23969,12433,11270,12519,17753,12024
12/14/2020,,2,,1,1,
12/14/2021,23996,12444,11283,12525,17762,12058
12/15/2020,2,5,1,3,3,
12/15/2021,24017,12457,11293,12536,17773,12099
12/16/2020,23,46,36,26,16,
12/16/2021,24050,12464,11304,12547,17782,12157
12/17/2020,53,80,71,54,21,
12/17/2021,24085,12479,11317,12564,17797,12232
12/18/2020,99,140,117,86,43,
12/18/2021,24101,12483,11324,12574,17804,12316
12/19/2020,109,152,125,100,44,
12/19/2021,24128,12492,11334,12576,17804,12340
12/2/2020,,1,,1,,
12/2/2021,23631,12273,11154,12371,17641,11372
12/20/2020,110,154,125,100,46,
12/20/2021,24148,12498,11352,12587,17813,12398
12/21/2020,112,155,127,100,47,
12/21/2021,24170,12509,11365,12598,17829,12441
12/22/2020,119,174,142,109,52,1
12/22/2021,24192,12517,11378,12606,17843,12495
12/23/2020,174,284,220,149,74,2
12/23/2021,24210,12528,11386,12616,17852,12520
12/24/2020,253,385,292,203,84,2
