date,20-34_Yavapai,35-44_Yavapai,45-54_Yavapai,55-64_Yavapai,65+_Yavapai,<20_Yavapai
1/1/2021,311,415,440,668,461,6
1/1/2022,13073,9248,12029,22576,63007,6400
1/10/2021,568,707,811,1162,1032,10
1/10/2022,13243,9344,12109,22717,63218,6556
1/11/2021,578,716,821,1181,1067,11
1/11/2022,13264,9354,12114,22731,63242,6576
1/12/2021,597,740,852,1228,1168,11
1/12/2022,13280,9364,12120,22744,63265,6590
1/13/2021,641,793,941,1337,1390,12
1/13/2022,13297,9379,12130,22763,63279,6613
1/14/2021,676,837,995,1412,1519,14
1/14/2022,13316,9393,12144,22786,63303,6669
1/15/2021,691,848,1008,1435,1574,14
1/15/2022,13328,9399,12152,22792,63309,6681
1/16/2021,714,883,1055,1493,1740,16
1/16/2022,13341,9403,12154,22793,63317,6688
1/17/2021,716,885,1058,1499,1756,17
1/17/2022,13356,9407,12160,22801,63332,6705
1/18/2021,721,887,1071,1521,1898,18
1/18/2022,13370,9416,12167,22809,63344,6722
1/19/2021,757,938,1125,1602,2077,18
1/19/2022,13384,9422,12174,22822,63364,6746
1/2/2021,333,448,463,701,476,6
1/2/2022,13084,9254,12039,22585,63012,6410
1/20/2021,799,988,1196,1697,2388,18
1/20/2022,13401,9432,12179,22833,63382,6769
1/21/2021,920,1148,1375,1934,3102,18
1/21/2022,13415,9440,12189,22848,63401,6803
1/22/2021,1058,1283,1546,2196,4069,19
1/22/2022,13420,9447,12191,22855,63403,6810
1/23/2021,1096,1341,1602,2306,5271,22
1/23/2022,13423,9451,12194,22857,63407,6821
1/24/2021,1113,1358,1624,2380,6481,23
1/24/2022,13437,9458,12203,22865,63413,6827
1/25/2021,1137,1382,1655,2468,7228,23
1/25/2022,13448,9465,12209,22874,63428,6842
1/26/2021,1148,1395,1685,2517,7698,23
1/26/2022,13461,9469,12216,22884,63437,6849
1/27/2021,1219,1451,1756,2709,9056,24
1/27/2022,13469,9472,12221,22896,63448,6870
1/28/2021,1270,1526,1864,2919,10548,30
