Category,value
tests,18006672
day,
pos,
est_pos,
total_pos,
APACHE,109339
COCHISE,234784
COCONINO,474451
GILA,122217
GRAHAM,38494
GREENLEE,4063
LA PAZ,37746
MARICOPA,10842243
MOHAVE,387486
NAVAJO,240885
PIMA,2858357
PINAL,1162731
SANTA CRUZ,106590
YAVAPAI,377067
YUMA,395673
0_5,
Less than 20 years,3296737
20 - 44 years,7529039
45 - 54 years,2332414
55 - 64 years,2160245
65 years and older,2622202
Unknown,66035
positive,0.1244824696090427
