date,20-34_Graham,35-44_Graham,45-54_Graham,55-64_Graham,65+_Graham,<20_Graham
1/1/2021,163,176,157,182,237,3
1/1/2022,3656,2679,2516,2841,4442,2293
1/10/2021,255,286,291,298,510,4
1/10/2022,3698,2694,2527,2854,4453,2406
1/11/2021,261,298,298,312,547,4
1/11/2022,3699,2697,2527,2854,4455,2428
1/12/2021,271,305,312,340,604,5
1/12/2022,3704,2699,2529,2856,4457,2440
1/13/2021,281,315,323,358,693,5
1/13/2022,3714,2704,2536,2858,4461,2466
1/14/2021,294,345,348,402,805,5
1/14/2022,3723,2712,2537,2860,4461,2506
1/15/2021,403,459,456,526,930,19
1/15/2022,3724,2713,2543,2860,4461,2506
1/16/2021,404,459,456,526,984,19
1/16/2022,3724,2713,2543,2860,4461,2506
1/17/2021,404,459,456,526,985,19
1/17/2022,3730,2716,2544,2862,4461,2511
1/18/2021,416,463,468,541,1031,19
1/18/2022,3737,2716,2544,2864,4462,2526
1/19/2021,422,478,476,561,1073,20
1/19/2022,3741,2718,2544,2864,4462,2535
1/2/2021,164,176,157,183,238,3
1/2/2022,3656,2679,2518,2841,4442,2294
1/20/2021,445,486,490,579,1133,20
1/20/2022,3752,2721,2545,2864,4464,2562
1/21/2021,458,492,499,601,1239,21
1/21/2022,3765,2722,2545,2865,4464,2580
1/22/2021,525,547,534,642,1297,25
1/22/2022,3766,2722,2545,2866,4464,2581
1/23/2021,531,558,544,649,1506,25
1/23/2022,3767,2723,2545,2866,4464,2581
1/24/2021,531,558,546,649,1506,25
1/24/2022,3775,2727,2545,2867,4465,2600
1/25/2021,542,567,559,667,1536,26
1/25/2022,3779,2729,2546,2868,4465,2609
1/26/2021,550,571,562,674,1602,26
1/26/2022,3782,2729,2547,2869,4466,2618
1/27/2021,563,579,581,686,1668,27
1/27/2022,3791,2731,2550,2870,4468,2624
1/28/2021,585,606,614,712,1732,27
1/28/2022,3796,2733,2552,2874,4469,2652
1/29/2021,629,638,632,746,1947,33
1/29/2022,3799,2736,2553,2874,4469,2659
1/3/2021,164,176,157,183,238,3
1/3/2022,3662,2682,2518,2842,4443,2305
1/30/2021,663,662,654,754,1953,36
1/30/2022,3800,2736,2553,2874,4469,2659
1/31/2021,663,662,654,755,1953,36
1/31/2022,3800,2738,2554,2875,4470,2667
1/4/2021,183,207,185,201,273,3
1/4/2022,3664,2684,2518,2844,4444,2319
1/5/2021,193,221,199,215,329,3
1/5/2022,3666,2684,2519,2846,4444,2330
1/6/2021,211,244,216,234,367,4
1/6/2022,3677,2687,2520,2848,4448,2345
1/7/2021,233,256,239,252,454,4
1/7/2022,3685,2691,2522,2848,4450,2385
1/8/2021,255,286,291,298,509,4
1/8/2022,3687,2693,2524,2851,4451,2396
1/9/2021,255,286,291,298,510,4
1/9/2022,3690,2693,2524,2851,4451,2397
10/1/2021,3250,2459,2346,2709,4298,1462
10/10/2021,3284,2481,2365,2715,4307,1478
10/11/2021,3289,2488,2367,2715,4308,1480
10/12/2021,3291,2491,2371,2716,4310,1483
10/13/2021,3295,2491,2373,2718,4311,1485
10/14/2021,3303,2496,2378,2718,4311,1486
10/15/2021,3316,2501,2381,2720,4312,1488
10/16/2021,3321,2502,2382,2720,4313,1490
10/17/2021,3323,2503,2382,2720,4313,1490
10/18/2021,3328,2507,2385,2720,4314,1492
10/19/2021,3331,2510,2388,2721,4315,1494
10/2/2021,3251,2460,2346,2709,4298,1466
10/20/2021,3337,2512,2388,2722,4315,1497
10/21/2021,3346,2517,2389,2724,4316,1503
10/22/2021,3352,2520,2392,2728,4316,1511
10/23/2021,3354,2521,2392,2729,4317,1514
10/24/2021,3354,2521,2392,2731,4317,1515
10/25/2021,3359,2522,2392,2733,4319,1516
10/26/2021,3364,2524,2392,2733,4321,1517
10/27/2021,3370,2526,2392,2734,4324,1519
10/28/2021,3378,2542,2399,2736,4325,1531
10/29/2021,3381,2544,2402,2737,4327,1535
10/3/2021,3251,2462,2346,2709,4298,1466
10/30/2021,3385,2544,2404,2738,4329,1535
10/31/2021,3386,2544,2404,2738,4329,1535
10/4/2021,3253,2466,2350,2710,4298,1467
10/5/2021,3260,2469,2354,2710,4300,1469
10/6/2021,3265,2470,2358,2711,4302,1469
10/7/2021,3274,2476,2361,2712,4304,1473
10/8/2021,3278,2478,2362,2712,4306,1478
10/9/2021,3282,2479,2364,2714,4306,1478
11/1/2021,3389,2544,2405,2738,4330,1538
11/10/2021,3428,2561,2418,2750,4347,1624
11/11/2021,3429,2562,2419,2750,4347,1633
11/12/2021,3433,2564,2424,2753,4349,1651
11/13/2021,3434,2565,2425,2754,4350,1656
11/14/2021,3435,2565,2425,2754,4351,1656
11/15/2021,3443,2566,2428,2758,4357,1669
11/16/2021,3448,2570,2431,2759,4359,1685
11/17/2021,3453,2574,2434,2764,4360,1699
11/18/2021,3459,2577,2440,2768,4363,1757
11/19/2021,3466,2580,2445,2772,4366,1802
11/2/2021,3392,2545,2406,2739,4333,1543
11/20/2021,3467,2581,2446,2772,4368,1805
11/21/2021,3470,2582,2446,2773,4368,1807
11/22/2021,3480,2585,2448,2775,4369,1817
