date,Yavapai_cume,Yavapai
2020-12-01,2,
2020-12-06,3,1
2020-12-12,4,1
2020-12-16,7,3
2020-12-17,11,4
2020-12-19,14,3
2020-12-20,18,4
2020-12-21,23,5
2020-12-22,393,370
2020-12-23,846,453
2020-12-24,904,58
2020-12-25,921,17
2020-12-26,961,40
2020-12-27,976,15
2020-12-28,1055,79
2020-12-29,1353,298
2020-12-30,2125,772
2020-12-31,2270,145
2021-01-01,2305,35
2021-01-02,2432,127
2021-01-03,2438,6
2021-01-04,2488,50
2021-01-05,2567,79
2021-01-06,2665,98
2021-01-07,3345,680
2021-01-08,4105,760
2021-01-09,4298,193
2021-01-10,4307,9
2021-01-11,4401,94
2021-01-12,4634,233
2021-01-13,5162,528
2021-01-14,5507,345
2021-01-15,5629,122
2021-01-16,5968,339
2021-01-17,6000,32
2021-01-18,6196,196
2021-01-19,6974,778
2021-01-20,7972,998
2021-01-21,9435,1463
2021-01-22,11155,1720
2021-01-23,12643,1488
2021-01-24,13994,1351
2021-01-25,14966,972
2021-01-26,15585,619
2021-01-27,17458,1873
2021-01-28,19548,2090
2021-01-29,21439,1891
2021-01-30,22422,983
2021-01-31,23371,949
2021-02-01,25495,2124
2021-02-02,27838,2343
2021-02-03,30443,2605
2021-02-04,32508,2065
2021-02-05,34508,2000
2021-02-06,35785,1277
2021-02-07,36838,1053
2021-02-08,38511,1673
2021-02-09,40221,1710
2021-02-10,42534,2313
2021-02-11,44297,1763
2021-02-12,45927,1630
2021-02-13,47287,1360
2021-02-14,48317,1030
2021-02-15,49135,818
2021-02-16,50727,1592
2021-02-17,51749,1022
2021-02-18,52366,617
2021-02-19,52979,613
2021-02-20,53296,317
2021-02-21,53523,227
2021-02-22,53852,329
2021-02-23,55426,1574
2021-02-24,58642,3216
2021-02-25,61648,3006
2021-02-26,65058,3410
2021-02-27,66280,1222
2021-02-28,67492,1212
2021-03-01,70397,2905
2021-03-02,72828,2431
2021-03-03,75688,2860
2021-03-04,77513,1825
2021-03-05,79667,2154
2021-03-06,81358,1691
2021-03-07,82997,1639
2021-03-08,85706,2709
2021-03-09,88745,3039
2021-03-10,91892,3147
2021-03-11,94069,2177
2021-03-12,96071,2002
2021-03-13,97905,1834
2021-03-14,99645,1740
2021-03-15,101820,2175
2021-03-16,104121,2301
2021-03-17,106125,2004
2021-03-18,107471,1346
2021-03-19,108811,1340
2021-03-20,109853,1042
2021-03-21,110166,313
2021-03-22,111354,1188
2021-03-23,112522,1168
2021-03-24,114122,1600
2021-03-25,115679,1557
2021-03-26,117251,1572
2021-03-27,118192,941
2021-03-28,118423,231
2021-03-29,119536,1113
2021-03-30,120706,1170
2021-03-31,121965,1259
2021-04-01,123476,1511
2021-04-02,124914,1438
2021-04-03,125763,849
2021-04-04,126002,239
2021-04-05,127483,1481
2021-04-06,129214,1731
2021-04-07,130905,1691
2021-04-08,132895,1990
2021-04-09,134971,2076
2021-04-10,135810,839
2021-04-11,136516,706
2021-04-12,137848,1332
2021-04-13,138697,849
2021-04-14,140385,1688
2021-04-15,142193,1808
2021-04-16,143813,1620
2021-04-17,145535,1722
2021-04-18,146307,772
2021-04-19,147944,1637
2021-04-20,148864,920
2021-04-21,150273,1409
2021-04-22,151863,1590
2021-04-23,153402,1539
2021-04-24,154658,1256
2021-04-25,155177,519
2021-04-26,156415,1238
2021-04-27,157315,900
2021-04-28,158501,1186
2021-04-29,159426,925
2021-04-30,160467,1041
2021-05-01,161105,638
2021-05-02,161333,228
2021-05-03,162109,776
2021-05-04,163040,931
2021-05-05,163736,696
2021-05-06,164371,635
2021-05-07,165017,646
2021-05-08,165501,484
2021-05-09,165663,162
2021-05-10,166297,634
2021-05-11,166839,542
2021-05-12,167588,749
2021-05-13,168187,599
2021-05-14,168955,768
2021-05-15,169447,492
2021-05-16,169642,195
2021-05-17,170098,456
2021-05-18,170631,533
2021-05-19,171247,616
2021-05-20,171948,701
2021-05-21,172494,546
2021-05-22,172785,291
2021-05-23,172983,198
2021-05-24,173392,409
2021-05-25,173794,402
2021-05-26,174235,441
2021-05-27,174618,383
2021-05-28,175064,446
2021-05-29,175272,208
2021-05-30,175420,148
2021-05-31,175526,106
2021-06-01,175956,430
2021-06-02,176367,411
2021-06-03,176810,443
2021-06-04,177259,449
2021-06-05,177481,222
2021-06-06,177620,139
2021-06-07,177919,299
2021-06-08,178267,348
2021-06-09,178600,333
2021-06-10,178916,316
2021-06-11,179281,365
2021-06-12,179506,225
2021-06-13,179635,129
2021-06-14,179904,269
2021-06-15,180214,310
2021-06-16,180529,315
2021-06-17,180790,261
2021-06-18,181134,344
2021-06-19,181276,142
2021-06-20,181358,82
2021-06-21,181545,187
2021-06-22,181811,266
2021-06-23,182097,286
2021-06-24,182313,216
2021-06-25,182603,290
2021-06-26,182725,122
2021-06-27,182806,81
2021-06-28,183013,207
2021-06-29,183213,200
2021-06-30,183484,271
2021-07-01,183721,237
2021-07-02,183988,267
2021-07-03,184121,133
2021-07-04,184137,16
2021-07-05,184292,155
2021-07-06,184505,213
2021-07-07,184757,252
2021-07-08,184952,195
2021-07-09,185185,233
2021-07-10,185321,136
2021-07-11,185380,59
2021-07-12,185541,161
2021-07-13,185717,176
2021-07-14,185888,171
2021-07-15,186073,185
2021-07-16,186389,316
2021-07-17,186566,177
2021-07-18,186665,99
2021-07-19,186905,240
2021-07-20,187167,262
2021-07-21,187498,331
2021-07-22,187792,294
2021-07-23,188103,311
2021-07-24,188355,252
2021-07-25,188506,151
2021-07-26,188782,276
2021-07-27,189094,312
2021-07-28,189401,307
2021-07-29,189661,260
2021-07-30,190152,491
2021-07-31,190381,229
2021-08-01,190527,146
2021-08-02,190809,282
2021-08-03,191109,300
2021-08-04,191424,315
2021-08-05,191737,313
2021-08-06,192158,421
2021-08-07,192436,278
2021-08-08,192594,158
2021-08-09,192911,317
2021-08-10,193170,259
2021-08-11,193448,278
2021-08-12,193838,390
2021-08-13,194370,532
2021-08-14,194701,331
2021-08-15,194888,187
2021-08-16,195270,382
2021-08-17,195677,407
2021-08-18,196089,412
2021-08-19,196498,409
2021-08-20,197038,540
2021-08-21,197324,286
2021-08-22,197494,170
2021-08-23,197831,337
2021-08-24,198176,345
2021-08-25,198619,443
2021-08-26,198999,380
2021-08-27,199538,539
2021-08-28,199813,275
2021-08-29,200007,194
2021-08-30,200362,355
2021-08-31,200697,335
2021-09-01,201079,382
2021-09-02,201382,303
2021-09-03,201850,468
2021-09-04,202108,258
2021-09-05,202267,159
2021-09-06,202331,64
2021-09-07,202649,318
2021-09-08,202985,336
2021-09-09,203308,323
2021-09-10,203834,526
2021-09-11,204041,207
2021-09-12,204200,159
2021-09-13,204478,278
2021-09-14,204743,265
2021-09-15,205029,286
2021-09-16,205310,281
2021-09-17,205697,387
2021-09-18,205885,188
2021-09-19,205999,114
2021-09-20,206241,242
2021-09-21,206467,226
2021-09-22,206747,280
2021-09-23,207019,272
2021-09-24,207433,414
2021-09-25,207667,234
2021-09-26,207759,92
2021-09-27,208045,286
2021-09-28,208285,240
2021-09-29,208596,311
2021-09-30,208908,312
2021-10-01,209263,355
2021-10-02,209431,168
2021-10-03,209507,76
2021-10-04,209756,249
2021-10-05,209999,243
2021-10-06,210261,262
2021-10-07,210476,215
2021-10-08,210784,308
2021-10-09,210913,129
2021-10-10,210997,84
2021-10-11,211218,221
2021-10-12,211417,199
2021-10-13,211645,228
2021-10-14,211885,240
2021-10-15,212161,276
2021-10-16,212286,125
2021-10-17,212378,92
2021-10-18,212609,231
2021-10-19,212817,208
2021-10-20,213047,230
2021-10-21,213260,213
2021-10-22,214151,891
2021-10-23,214675,524
2021-10-24,215026,351
2021-10-25,216173,1147
2021-10-26,217302,1129
