date,20-34_Apache,35-44_Apache,45-54_Apache,55-64_Apache,65+_Apache,<20_Apache
1/1/2021,300,376,385,405,404,2
1/1/2022,5616,3652,3778,4807,6851,8797
1/10/2021,369,470,516,600,1083,9
1/10/2022,5656,3684,3808,4820,6866,9073
1/11/2021,384,490,537,634,1609,10
1/11/2022,5665,3690,3811,4822,6874,9095
1/12/2021,396,508,561,681,1897,10
1/12/2022,5673,3692,3816,4831,6878,9144
1/13/2021,408,533,607,739,2122,12
1/13/2022,5680,3692,3818,4836,6885,9166
1/14/2021,451,577,650,825,2508,15
1/14/2022,5692,3696,3821,4842,6887,9210
1/15/2021,477,604,689,872,2731,19
1/15/2022,5694,3696,3822,4842,6887,9218
1/16/2021,477,604,690,875,2745,19
1/16/2022,5695,3698,3824,4843,6888,9235
1/17/2021,477,604,691,875,2745,19
1/17/2022,5697,3699,3824,4843,6889,9240
1/18/2021,484,610,703,885,2771,19
1/18/2022,5706,3705,3826,4847,6892,9265
1/19/2021,512,636,732,932,2879,20
1/19/2022,5713,3711,3829,4852,6893,9322
1/2/2021,300,377,386,405,405,2
1/2/2022,5618,3653,3778,4807,6851,8804
1/20/2021,645,710,860,1181,3042,58
1/20/2022,5718,3718,3832,4854,6898,9350
1/21/2021,792,823,1001,1396,3246,109
1/21/2022,5722,3718,3838,4856,6900,9368
1/22/2021,854,886,1081,1515,3388,120
1/22/2022,5725,3719,3838,4857,6900,9379
1/23/2021,856,887,1082,1518,3407,122
1/23/2022,5730,3720,3839,4857,6900,9387
1/24/2021,856,887,1083,1519,3409,122
1/24/2022,5733,3724,3841,4859,6903,9409
1/25/2021,865,906,1093,1544,3486,122
1/25/2022,5738,3728,3843,4862,6905,9427
1/26/2021,878,923,1113,1575,3590,128
1/26/2022,5744,3731,3844,4865,6906,9440
1/27/2021,925,968,1168,1658,3708,142
1/27/2022,5750,3734,3847,4868,6906,9463
1/28/2021,1052,1071,1340,1865,3875,148
1/28/2022,5755,3736,3850,4868,6907,9485
1/29/2021,1103,1123,1395,1940,3941,155
1/29/2022,5757,3738,3851,4869,6908,9497
1/3/2021,300,377,386,405,405,2
1/3/2022,5624,3659,3781,4808,6852,8838
1/30/2021,1106,1123,1395,1942,3943,162
1/30/2022,5760,3738,3851,4871,6909,9503
1/31/2021,1109,1125,1395,1990,3969,166
1/31/2022,5768,3741,3854,4874,6912,9516
1/4/2021,310,384,399,423,486,2
1/4/2022,5627,3665,3787,4809,6852,8871
1/5/2021,319,400,424,449,584,5
1/5/2022,5635,3667,3791,4810,6855,8912
1/6/2021,332,423,447,488,792,9
1/6/2022,5636,3669,3792,4814,6857,8945
1/7/2021,345,449,482,561,986,9
1/7/2022,5641,3673,3796,4818,6863,9017
1/8/2021,368,469,516,599,1070,9
1/8/2022,5647,3676,3797,4819,6864,9030
1/9/2021,369,470,516,600,1083,9
1/9/2022,5653,3677,3801,4820,6865,9042
10/1/2021,5127,3308,3506,4425,6442,5620
10/10/2021,5167,3336,3538,4468,6486,5653
10/11/2021,5168,3341,3539,4469,6495,5654
10/12/2021,5176,3347,3542,4470,6497,5657
10/13/2021,5178,3349,3544,4473,6504,5661
10/14/2021,5182,3352,3544,4474,6507,5665
10/15/2021,5185,3353,3545,4478,6509,5668
10/16/2021,5187,3354,3545,4480,6510,5668
10/17/2021,5188,3355,3545,4480,6510,5669
10/18/2021,5191,3359,3552,4485,6515,5676
10/19/2021,5198,3362,3554,4488,6520,5678
10/2/2021,5128,3308,3508,4428,6446,5621
10/20/2021,5206,3367,3556,4495,6531,5680
10/21/2021,5209,3373,3562,4499,6532,5683
10/22/2021,5213,3378,3564,4502,6538,5689
10/23/2021,5215,3379,3570,4510,6551,5690
10/24/2021,5216,3381,3570,4510,6555,5692
10/25/2021,5222,3382,3573,4515,6563,5695
10/26/2021,5231,3383,3578,4520,6571,5701
10/27/2021,5240,3390,3580,4528,6573,5710
10/28/2021,5247,3393,3584,4535,6580,5713
10/29/2021,5252,3396,3586,4542,6583,5715
10/3/2021,5130,3308,3511,4429,6446,5621
10/30/2021,5252,3397,3587,4543,6586,5716
10/31/2021,5255,3397,3588,4544,6587,5716
10/4/2021,5136,3312,3512,4433,6452,5632
10/5/2021,5141,3316,3516,4438,6455,5635
10/6/2021,5144,3320,3525,4446,6460,5641
10/7/2021,5153,3328,3530,4455,6476,5643
10/8/2021,5159,3331,3535,4460,6479,5653
10/9/2021,5164,3335,3538,4468,6485,5653
11/1/2021,5261,3401,3592,4550,6602,5720
11/10/2021,5303,3430,3617,4598,6650,6271
11/11/2021,5306,3434,3620,4600,6652,6360
11/12/2021,5311,3438,3624,4601,6655,6587
11/13/2021,5322,3443,3627,4610,6668,6622
11/14/2021,5327,3446,3630,4610,6673,6669
11/15/2021,5335,3449,3636,4618,6679,6749
11/16/2021,5346,3456,3641,4625,6683,6871
11/17/2021,5356,3466,3651,4636,6692,6967
11/18/2021,5369,3472,3660,4637,6694,7077
11/19/2021,5377,3474,3662,4642,6699,7199
11/2/2021,5263,3406,3599,4558,6611,5725
11/20/2021,5384,3484,3671,4654,6703,7241
11/21/2021,5392,3487,3674,4656,6705,7269
11/22/2021,5397,3492,3679,4665,6713,7427
11/23/2021,5407,3497,3684,4670,6723,7509
11/24/2021,5414,3501,3691,4675,6726,7574
11/25/2021,5414,3501,3691,4675,6726,7574
11/26/2021,5421,3503,3698,4678,6729,7620
11/27/2021,5422,3504,3698,4680,6730,7630
11/28/2021,5426,3506,3698,4683,6731,7655
11/29/2021,5432,3513,3704,4686,6735,7697
11/3/2021,5267,3410,3605,4568,6616,5748
11/30/2021,5446,3530,3709,4695,6742,7752
11/4/2021,5275,3413,3609,4577,6622,5869
11/5/2021,5280,3413,3609,4583,6629,5904
11/6/2021,5285,3414,3610,4584,6630,5969
11/7/2021,5288,3417,3612,4586,6631,6044
11/8/2021,5297,3422,3613,4592,6638,6108
11/9/2021,5302,3425,3614,4596,6642,6156
12/1/2020,,,2,,,
12/1/2021,5457,3532,3713,4706,6751,7798
12/10/2020,3,3,3,7,,
12/10/2021,5515,3581,3738,4743,6796,8249
12/11/2020,3,3,3,7,,
12/11/2021,5523,3592,3743,4750,6800,8280
12/12/2020,3,3,3,7,,
12/12/2021,5527,3596,3743,4751,6800,8291
12/13/2020,3,3,3,7,1,
12/13/2021,5536,3600,3744,4754,6803,8312
12/14/2020,6,5,3,9,1,
12/14/2021,5544,3607,3746,4759,6806,8345
12/15/2020,16,19,15,18,2,
12/15/2021,5551,3608,3747,4763,6808,8388
12/16/2020,36,48,37,53,8,
12/16/2021,5553,3613,3749,4765,6814,8411
12/17/2020,66,83,66,81,13,
12/17/2021,5553,3616,3755,4766,6817,8430
12/18/2020,92,110,93,104,49,
12/18/2021,5557,3618,3756,4770,6820,8439
12/19/2020,98,116,100,109,50,
12/19/2021,5560,3621,3757,4771,6820,8448
12/2/2020,,1,2,1,,
12/2/2021,5464,3539,3714,4709,6759,7827
12/20/2020,98,116,100,109,50,
12/20/2021,5564,3624,3757,4776,6825,8477
12/21/2020,107,133,120,130,59,
12/21/2021,5571,3628,3760,4780,6829,8499
12/22/2020,115,139,132,139,59,
12/22/2021,5577,3636,3764,4784,6832,8561
12/23/2020,172,251,224,243,102,
12/23/2021,5583,3638,3766,4787,6841,8573
12/24/2020,175,253,225,245,105,
12/24/2021,5583,3639,3766,4787,6842,8573
12/25/2020,175,253,225,246,106,
12/25/2021,5583,3639,3766,4788,6842,8573
12/26/2020,176,253,227,246,106,
12/26/2021,5585,3640,3766,4788,6842,8573
12/27/2020,176,253,227,246,106,
12/27/2021,5590,3643,3772,4792,6843,8625
12/28/2020,195,268,244,263,137,
12/28/2021,5602,3645,3776,4796,6846,8677
12/29/2020,240,330,316,328,253,
12/29/2021,5609,3647,3776,4799,6850,8736
12/3/2020,1,2,2,2,,
12/3/2021,5471,3546,3716,4716,6763,7965
12/30/2020,278,358,357,373,312,2
12/30/2021,5611,3652,3778,4806,6851,8794
12/31/2020,300,376,385,405,400,2
12/31/2021,5615,3652,3778,4807,6851,8797
12/4/2020,1,2,2,4,,
12/4/2021,5481,3554,3717,4721,6766,7992
12/5/2020,1,2,2,4,,
12/5/2021,5484,3558,3719,4722,6766,8006
12/6/2020,1,2,2,4,,
12/6/2021,5492,3559,3725,4726,6776,8038
12/7/2020,2,2,3,4,,
12/7/2021,5497,3562,3725,4730,6778,8097
12/8/2020,2,2,3,6,,
12/8/2021,5502,3570,3729,4735,6787,8188
12/9/2020,3,3,3,7,,
12/9/2021,5509,3575,3737,4739,6793,8215
2/1/2021,1179,1169,1455,2070,4068,184
2/1/2022,5773,3746,3856,4876,6913,9533
2/10/2021,1710,1480,1900,2596,4645,385
2/10/2022,5803,3763,3869,4886,6926,9640
2/11/2021,1919,1597,1989,2697,4712,464
2/11/2022,5805,3767,3870,4888,6927,9657
2/12/2021,1983,1641,2036,2724,4756,501
2/12/2022,5807,3769,3871,4889,6927,9659
2/13/2021,2031,1677,2054,2732,4770,516
2/14/2021,2032,1677,2054,2732,4770,516
2/15/2021,2035,1679,2060,2744,4789,516
2/16/2021,2080,1714,2087,2767,4808,527
