date,pcr_tests_PIMA,pcr_positivity_PIMA,ser_tests_PIMA,ser_positivity_PIMA
2020-08-15 00:00:00,26,0.0769230769230769,22.0,0
2020-08-14 00:00:00,729,0.0603566529492455,156.0,0.1025641025641026
2020-08-13 00:00:00,1288,0.0659937888198758,136.0,0.1323529411764706
2020-08-12 00:00:00,1235,0.0736842105263158,87.0,0.0804597701149425
2020-08-11 00:00:00,1656,0.0652173913043478,158.0,0.1075949367088608
2020-08-10 00:00:00,1654,0.0779927448609432,177.0,0.096045197740113
2020-08-09 00:00:00,814,0.0552825552825553,64.0,0.125
2020-08-08 00:00:00,883,0.0758776896942242,80.0,0.05
2020-08-07 00:00:00,1350,0.0503703703703704,204.0,0.1029411764705882
2020-08-06 00:00:00,1470,0.0727891156462585,196.0,0.1071428571428571
2020-08-05 00:00:00,1288,0.0815217391304348,125.0,0.136
2020-08-04 00:00:00,1396,0.0687679083094556,332.0,0.0391566265060241
2020-08-03 00:00:00,1704,0.0892018779342723,296.0,0.0472972972972973
2020-08-02 00:00:00,453,0.0750551876379691,50.0,0.06
2020-08-01 00:00:00,1004,0.0766932270916335,89.0,0.0337078651685393
2020-07-31 00:00:00,1553,0.081777205408886,422.0,0.0781990521327014
2020-07-30 00:00:00,1437,0.1127348643006263,379.0,0.0448548812664908
2020-07-29 00:00:00,1492,0.0878016085790885,369.0,0.0514905149051491
2020-07-28 00:00:00,1436,0.0919220055710306,486.0,0.0679012345679012
2020-07-27 00:00:00,1603,0.1041796631316282,525.0,0.0419047619047619
2020-07-26 00:00:00,462,0.0757575757575758,44.0,0.0227272727272727
2020-07-25 00:00:00,1090,0.1146788990825688,78.0,0.0256410256410256
2020-07-24 00:00:00,1213,0.090684253915911,532.0,0.0413533834586466
2020-07-23 00:00:00,1077,0.0984215413184773,429.0,0.0582750582750583
2020-07-22 00:00:00,1395,0.0802867383512545,445.0,0.0651685393258427
2020-07-21 00:00:00,1257,0.1066030230708035,548.0,0.0401459854014599
2020-07-20 00:00:00,1234,0.0996758508914101,528.0,0.0587121212121212
2020-07-19 00:00:00,555,0.1009009009009009,48.0,0.0833333333333333
2020-07-18 00:00:00,816,0.1237745098039216,65.0,0.0461538461538462
2020-07-17 00:00:00,1444,0.0893351800554017,255.0,0.0745098039215686
2020-07-16 00:00:00,1496,0.106951871657754,187.0,0.1229946524064171
2020-07-15 00:00:00,1569,0.1166347992351817,178.0,0.1348314606741573
2020-07-14 00:00:00,1860,0.1419354838709678,221.0,0.1085972850678733
2020-07-13 00:00:00,1826,0.1226725082146769,239.0,0.0627615062761506
2020-07-12 00:00:00,723,0.1203319502074689,80.0,0.075
2020-07-11 00:00:00,1203,0.1379883624272652,70.0,0.0571428571428571
2020-07-10 00:00:00,2227,0.1203412662775034,268.0,0.0783582089552239
2020-07-09 00:00:00,2226,0.1176999101527404,181.0,0.0883977900552486
2020-07-08 00:00:00,2611,0.1168134814247415,182.0,0.0824175824175824
2020-07-07 00:00:00,2697,0.1327400815721172,244.0,0.0491803278688525
2020-07-06 00:00:00,2596,0.137904468412943,223.0,0.0493273542600897
2020-07-05 00:00:00,961,0.1758584807492196,71.0,0.0563380281690141
2020-07-04 00:00:00,617,0.1961102106969206,67.0,0.0597014925373134
2020-07-03 00:00:00,1524,0.1338582677165355,80.0,0.025
2020-07-02 00:00:00,2802,0.1352605281941471,255.0,0.0745098039215686
2020-07-01 00:00:00,2865,0.1357766143106457,235.0,0.0595744680851064
2020-06-30 00:00:00,2387,0.1524926686217009,291.0,0.0549828178694158
2020-06-29 00:00:00,2427,0.1429748660898228,322.0,0.0372670807453416
2020-06-28 00:00:00,905,0.1491712707182321,68.0,0.0735294117647059
2020-06-27 00:00:00,1385,0.1675090252707581,110.0,0.0363636363636364
2020-06-26 00:00:00,1902,0.1340694006309148,337.0,0.0326409495548961
2020-06-25 00:00:00,2548,0.1224489795918367,249.0,0.0481927710843374
2020-06-24 00:00:00,2166,0.115881809787627,248.0,0.0403225806451613
2020-06-23 00:00:00,2409,0.1361560813615608,416.0,0.1538461538461539
2020-06-22 00:00:00,2150,0.1269767441860465,289.0,0.027681660899654
2020-06-21 00:00:00,1098,0.1520947176684882,78.0,0
2020-06-20 00:00:00,1439,0.1660875608061154,84.0,0.0476190476190476
2020-06-19 00:00:00,2206,0.1337262012692656,362.0,0.0414364640883978
2020-06-18 00:00:00,2019,0.133234274393264,258.0,0.0465116279069767
2020-06-17 00:00:00,1865,0.1297587131367292,226.0,0.0442477876106195
2020-06-16 00:00:00,1965,0.1119592875318066,310.0,0.0161290322580645
2020-06-15 00:00:00,2045,0.1149144254278729,435.0,0.0275862068965517
2020-06-14 00:00:00,807,0.1214374225526642,96.0,0.0104166666666667
2020-06-13 00:00:00,930,0.1731182795698925,123.0,0.024390243902439
2020-06-12 00:00:00,1393,0.1141421392677674,335.0,0.0238805970149254
2020-06-11 00:00:00,1236,0.1067961165048544,269.0,0.0223048327137546
2020-06-10 00:00:00,1366,0.1149341142020498,463.0,0.0453563714902808
2020-06-09 00:00:00,1364,0.1158357771260997,358.0,0.0335195530726257
2020-06-08 00:00:00,1329,0.090293453724605,483.0,0.0766045548654244
2020-06-07 00:00:00,514,0.1284046692607004,80.0,0.0125
2020-06-06 00:00:00,653,0.1240428790199081,267.0,0.0262172284644195
2020-06-05 00:00:00,1517,0.0718523401450231,315.0,0.0158730158730159
2020-06-04 00:00:00,1376,0.0828488372093023,421.0,0.0997624703087886
2020-06-03 00:00:00,1187,0.0859309182813816,456.0,0.0285087719298246
2020-06-02 00:00:00,1059,0.0821529745042493,332.0,0.0180722891566265
2020-06-01 00:00:00,1313,0.0609291698400609,464.0,0.0193965517241379
2020-05-31 00:00:00,425,0.0847058823529412,82.0,0.0121951219512195
2020-05-30 00:00:00,1553,0.0798454603992273,118.0,0.0169491525423729
2020-05-29 00:00:00,1128,0.0593971631205674,434.0,0.0414746543778802
2020-05-28 00:00:00,1057,0.0520340586565752,356.0,0.0421348314606742
2020-05-27 00:00:00,914,0.0722100656455142,501.0,0.0598802395209581
2020-05-26 00:00:00,942,0.0573248407643312,414.0,0.0314009661835749
2020-05-25 00:00:00,372,0.0967741935483871,70.0,0.0142857142857143
2020-05-24 00:00:00,454,0.0638766519823789,78.0,0.0128205128205128
2020-05-23 00:00:00,543,0.0644567219152855,111.0,0.009009009009009
2020-05-22 00:00:00,853,0.0457209847596718,350.0,0.02
2020-05-21 00:00:00,713,0.032258064516129,342.0,0.0116959064327485
2020-05-20 00:00:00,711,0.0506329113924051,375.0,0.024
2020-05-19 00:00:00,813,0.041820418204182,412.0,0.0315533980582524
2020-05-18 00:00:00,890,0.0449438202247191,458.0,0.0218340611353712
2020-05-17 00:00:00,325,0.0461538461538462,70.0,0
2020-05-16 00:00:00,1321,0.0272520817562453,99.0,0.0303030303030303
2020-05-15 00:00:00,850,0.0435294117647059,423.0,0.0378250591016548
2020-05-14 00:00:00,845,0.0497041420118343,355.0,0.047887323943662
2020-05-13 00:00:00,649,0.0308166409861325,390.0,0.0358974358974359
2020-05-12 00:00:00,769,0.0390117035110533,442.0,0.0407239819004525
2020-05-11 00:00:00,973,0.0318602261048304,518.0,0.028957528957529
2020-05-10 00:00:00,213,0.0657276995305164,59.0,0.0169491525423729
2020-05-09 00:00:00,795,0.0415094339622642,89.0,0.0112359550561798
2020-05-08 00:00:00,699,0.0343347639484979,578.0,0.0328719723183391
2020-05-07 00:00:00,1031,0.0252182347235694,483.0,0.0351966873706004
2020-05-06 00:00:00,652,0.0414110429447853,359.0,0.0389972144846797
2020-05-05 00:00:00,805,0.0447204968944099,425.0,0.04
