date,20-34,35-44,45-54,55-64,65+,<20
1/1/2021,21084,22711,20692,18036,12138,199
1/10/2021,34784,34828,32790,29702,28899,466
1/11/2021,36715,36641,34740,31378,32655,525
1/12/2021,39522,39328,37521,33899,40194,632
1/13/2021,42298,42246,40621,36587,48946,722
1/14/2021,45062,45280,43852,39585,58290,792
1/15/2021,48548,48516,47217,42704,67408,910
1/16/2021,50344,50096,48894,44315,72776,956
1/17/2021,51461,51114,49964,45404,76232,994
1/18/2021,53116,52652,51699,47124,84009,1036
1/19/2021,55154,54520,53732,49306,94068,1134
1/2/2021,22989,24412,22223,19450,13175,231
1/20/2021,57570,57023,56662,52245,106302,1260
1/21/2021,60280,59885,60013,55716,121987,1407
1/22/2021,64781,64028,64615,60574,137645,1575
1/23/2021,68078,66785,67716,63751,148161,1726
1/24/2021,69608,68174,69238,65439,155797,1779
1/25/2021,71996,70317,71837,68388,169386,1865
1/26/2021,74927,72836,74735,71624,186637,1975
1/27/2021,78049,75453,77668,74992,205526,2074
1/28/2021,81094,78027,80628,78637,226762,2216
1/29/2021,84957,81164,83984,82386,246688,2418
1/3/2021,23889,25151,22872,19996,13522,252
1/30/2021,87784,83292,86321,84842,258109,2597
1/31/2021,88688,84035,87183,85872,264079,2643
1/4/2021,25618,26781,24467,21480,15396,277
1/5/2021,27411,28416,26055,23045,17495,311
1/6/2021,29621,30359,28088,25072,20551,374
1/7/2021,31427,31985,29861,26858,23871,412
1/8/2021,33151,33553,31520,28510,26274,436
1/9/2021,34246,34385,32368,29306,28439,461
12/1/2020,42,26,33,22,36,1
12/10/2020,59,40,51,46,62,3
12/11/2020,60,43,54,52,64,3
12/12/2020,62,43,56,56,66,3
12/13/2020,63,44,58,58,68,3
12/14/2020,64,50,61,60,77,3
12/15/2020,77,63,75,77,87,3
12/16/2020,186,216,235,204,145,3
12/17/2020,811,1048,1032,854,403,8
12/18/2020,1661,2053,1876,1507,700,9
12/19/2020,2279,2771,2452,1942,900,14
12/2/2020,45,29,35,27,41,2
12/20/2020,2491,3034,2710,2155,995,16
12/21/2020,3854,4458,3974,3127,1474,23
12/22/2020,5700,6499,5775,4572,2112,32
12/23/2020,7953,9068,8017,6393,3011,49
12/24/2020,8915,10040,8831,7126,3369,52
12/25/2020,8953,10073,8859,7151,3386,52
