Category,value
tests,12267278
day,
pos,
est_pos,
total_pos,
0_5,
Less than 20 years,2051987
20 - 44 years,5241579
45 - 54 years,1626158
55 - 64 years,1508578
65 years and older,1816144
Unknown,22832
positive,0.0975498394998467
