date,Pima_cume,Pima
1/1/2021,17,
1/10/2021,19,2
1/11/2021,23,4
1/12/2021,24,1
1/13/2021,25,1
1/14/2021,28,3
1/15/2021,29,1
1/16/2021,33,4
1/17/2021,34,1
1/18/2021,35,1
1/19/2021,39,4
1/2/2021,58,19
1/20/2021,62,4
1/21/2021,1296,1234
1/22/2021,2703,1407
1/23/2021,3444,741
1/24/2021,3452,8
1/25/2021,4978,1526
1/26/2021,6489,1511
1/27/2021,8347,1858
1/28/2021,9388,1041
1/29/2021,9390,2
1/3/2021,10181,791
1/30/2021,10350,169
1/31/2021,12208,1858
1/4/2021,14298,2090
1/5/2021,16567,2269
1/6/2021,18227,1660
1/7/2021,18540,313
1/8/2021,19164,624
1/9/2021,19601,437
12/1/2020,21431,1830
12/10/2020,23178,1747
12/11/2020,25344,2166
12/12/2020,27597,2253
12/13/2020,30258,2661
12/14/2020,31781,1523
12/15/2020,32189,408
12/16/2020,34975,2786
12/17/2020,37719,2744
12/18/2020,40210,2491
12/19/2020,42647,2437
12/2/2020,46732,4085
12/20/2020,48140,1408
12/21/2020,48647,507
12/22/2020,52612,3965
12/23/2020,56721,4109
12/24/2020,61462,4741
12/25/2020,66807,5345
12/26/2020,73378,6571
12/27/2020,75941,2563
12/28/2020,76946,1005
12/29/2020,84287,7341
12/3/2020,91295,7008
12/30/2020,98860,7565
12/31/2020,105821,6961
12/4/2020,113117,7296
12/5/2020,116944,3827
12/9/2020,118464,1520
2/1/2021,124149,5685
2/10/2021,130484,6335
2/11/2021,137489,7005
2/12/2021,144754,7265
2/13/2021,153577,8823
2/14/2021,157944,4367
2/15/2021,159038,1094
2/16/2021,165920,6882
2/17/2021,172121,6201
2/18/2021,179643,7522
2/19/2021,187396,7753
2/2/2021,196192,8796
2/20/2021,200491,4299
2/21/2021,201418,927
2/22/2021,207555,6137
2/23/2021,214442,6887
2/24/2021,221994,7552
2/25/2021,229244,7250
2/26/2021,233573,4329
2/27/2021,235677,2104
2/28/2021,236353,676
2/3/2021,240178,3825
2/4/2021,244720,4542
2/5/2021,251119,6399
2/6/2021,259357,8238
2/7/2021,269541,10184
2/8/2021,273931,4390
2/9/2021,276090,2159
3/1/2021,283412,7322
3/10/2021,290091,6679
3/11/2021,298246,8155
3/12/2021,304577,6331
3/13/2021,312503,7926
3/14/2021,317216,4713
3/15/2021,319504,2288
3/16/2021,327455,7951
3/17/2021,335401,7946
3/18/2021,345281,9880
3/19/2021,354883,9602
3/2/2021,365349,10466
3/20/2021,370532,5183
3/21/2021,372368,1836
3/22/2021,379101,6733
3/23/2021,386754,7653
3/24/2021,395586,8832
3/25/2021,404199,8613
3/26/2021,413271,9072
3/27/2021,417683,4412
3/28/2021,421232,3549
3/29/2021,427690,6458
3/3/2021,434955,7265
3/30/2021,443726,8771
3/31/2021,453853,10127
3/4/2021,464179,10326
3/5/2021,469827,5648
3/6/2021,472780,2953
3/7/2021,479519,6739
3/8/2021,487907,8388
3/9/2021,497566,9659
4/1/2021,505361,7795
4/10/2021,514096,8735
4/11/2021,519151,5055
4/12/2021,520965,1814
4/13/2021,528966,8001
4/14/2021,537736,8770
4/15/2021,548575,10839
4/16/2021,559142,10567
4/17/2021,570336,11194
4/18/2021,575942,5606
4/19/2021,577889,1947
4/2/2021,586359,8470
4/20/2021,593599,7240
4/21/2021,601883,8284
4/22/2021,610559,8676
4/23/2021,619615,9056
4/24/2021,623180,3565
4/25/2021,625804,2624
4/26/2021,632202,6398
4/27/2021,639085,6883
4/28/2021,647007,7922
4/29/2021,654689,7682
4/3/2021,663135,8446
4/30/2021,667954,4819
4/4/2021,669514,1560
4/5/2021,677063,7549
4/6/2021,684400,7337
4/7/2021,691666,7266
4/8/2021,698634,6968
4/9/2021,704970,6336
5/1/2021,707116,2146
5/10/2021,708317,1201
5/11/2021,714038,5721
5/12/2021,719518,5480
5/13/2021,725713,6195
5/14/2021,730869,5156
5/15/2021,736251,5382
5/16/2021,738723,2472
5/17/2021,739710,987
5/18/2021,743617,3907
5/19/2021,746888,3271
5/2/2021,750559,3671
5/20/2021,755205,4646
5/21/2021,760576,5371
5/22/2021,763877,3301
