date,Cochise_cume,Cochise
1/1/2021,1,
1/10/2021,2,1
1/11/2021,3,1
1/12/2021,62,59
1/13/2021,201,139
1/14/2021,275,74
1/15/2021,311,36
1/16/2021,650,339
1/17/2021,1103,453
1/18/2021,1552,449
1/19/2021,1680,128
1/2/2021,1681,1
1/20/2021,1703,22
1/21/2021,1809,106
1/22/2021,1887,78
1/23/2021,2104,217
1/24/2021,2320,216
1/25/2021,2334,14
1/26/2021,2335,1
1/27/2021,2338,3
1/28/2021,2396,58
1/29/2021,2483,87
1/3/2021,2592,109
1/30/2021,2660,68
1/31/2021,2824,164
1/4/2021,3200,376
1/5/2021,3204,4
1/6/2021,3571,367
1/7/2021,3826,255
1/8/2021,4265,439
1/9/2021,4612,347
12/1/2020,5086,474
12/15/2020,5487,401
12/16/2020,5504,17
12/17/2020,5750,246
12/18/2020,6187,437
12/19/2020,6900,713
12/20/2020,7560,660
12/21/2020,7896,336
12/22/2020,8464,568
12/23/2020,8577,113
12/24/2020,9021,444
12/25/2020,9503,482
12/26/2020,10287,784
12/28/2020,11308,1021
12/29/2020,12000,692
12/30/2020,12021,21
12/31/2020,12035,14
2/1/2021,12329,294
2/10/2021,12549,220
2/11/2021,13110,561
2/12/2021,13525,415
2/13/2021,14002,477
2/14/2021,14169,167
2/15/2021,14180,11
2/16/2021,14715,535
2/17/2021,15548,833
2/18/2021,16935,1387
2/19/2021,18982,2047
2/2/2021,20385,1403
2/20/2021,20729,344
2/21/2021,20742,13
2/22/2021,21155,413
2/23/2021,21843,688
2/24/2021,22373,530
2/25/2021,23081,708
2/26/2021,23457,376
2/27/2021,23809,352
2/28/2021,23929,120
2/3/2021,24201,272
2/4/2021,24439,238
2/5/2021,25359,920
2/6/2021,27457,2098
2/7/2021,28927,1470
2/8/2021,29818,891
2/9/2021,29849,31
3/1/2021,30409,560
3/10/2021,30936,527
3/11/2021,32139,1203
3/12/2021,33786,1647
3/13/2021,34859,1073
3/14/2021,35880,1021
3/15/2021,35931,51
3/16/2021,36491,560
3/17/2021,37455,964
3/18/2021,39064,1609
3/19/2021,41204,2140
3/2/2021,42771,1567
3/20/2021,43599,828
3/21/2021,43629,30
3/22/2021,44575,946
3/23/2021,45506,931
3/24/2021,46485,979
3/25/2021,47870,1385
3/26/2021,48900,1030
3/27/2021,49816,916
3/28/2021,49850,34
3/29/2021,50419,569
3/3/2021,50789,370
3/30/2021,51793,1004
3/31/2021,54202,2409
3/4/2021,55710,1508
3/5/2021,56745,1035
3/6/2021,56769,24
3/7/2021,57330,561
3/8/2021,58007,677
3/9/2021,59468,1461
4/1/2021,61749,2281
4/10/2021,63122,1373
4/11/2021,64440,1318
4/12/2021,64487,47
4/13/2021,65189,702
4/14/2021,66116,927
4/15/2021,67768,1652
4/16/2021,69453,1685
4/17/2021,70586,1133
4/18/2021,71371,785
4/19/2021,71459,88
4/2/2021,72173,714
4/20/2021,72726,553
4/21/2021,73854,1128
4/22/2021,76014,2160
4/23/2021,77172,1158
4/24/2021,78502,1330
4/25/2021,78542,40
4/26/2021,79192,650
4/27/2021,79718,526
4/28/2021,80719,1001
4/29/2021,82212,1493
4/3/2021,83233,1021
4/30/2021,84064,831
4/4/2021,84095,31
4/5/2021,84599,504
4/6/2021,85110,511
4/7/2021,86127,1017
4/8/2021,87153,1026
4/9/2021,87840,687
5/1/2021,88319,479
5/10/2021,88342,23
5/11/2021,88643,301
5/12/2021,89121,478
5/13/2021,90066,945
5/14/2021,91105,1039
5/15/2021,91831,726
5/16/2021,92295,464
5/17/2021,92324,29
5/18/2021,92665,341
5/19/2021,92980,315
5/2/2021,93753,773
5/20/2021,95025,1272
5/21/2021,95556,531
5/22/2021,95871,315
5/23/2021,95927,56
5/24/2021,96374,447
5/25/2021,96846,472
5/26/2021,97657,811
5/27/2021,98434,777
5/28/2021,99153,719
5/29/2021,99495,342
5/3/2021,99555,60
5/30/2021,99971,416
5/31/2021,100267,296
5/4/2021,100709,442
5/5/2021,101368,659
5/6/2021,101943,575
5/7/2021,102037,94
5/8/2021,102098,61
5/9/2021,102163,65
6/1/2021,102493,330
6/10/2021,102922,429
6/11/2021,103523,601
6/12/2021,104024,501
6/13/2021,104164,140
