date,20-34_Navajo,35-44_Navajo,45-54_Navajo,55-64_Navajo,65+_Navajo,<20_Navajo
1/1/2021,214,262,265,316,894,6
1/10/2021,365,447,460,558,2153,32
1/11/2021,401,497,525,607,2332,35
1/12/2021,427,525,585,676,2548,36
1/13/2021,447,546,609,741,2704,37
1/14/2021,478,591,647,825,2898,46
1/15/2021,510,636,704,903,3138,47
1/16/2021,514,637,705,905,3146,47
1/17/2021,516,638,705,906,3148,47
1/18/2021,529,649,735,933,3171,47
1/19/2021,560,675,774,1014,3320,48
1/2/2021,215,262,265,316,895,6
1/20/2021,583,712,826,1100,3467,54
1/21/2021,664,790,924,1243,3654,70
1/22/2021,734,844,976,1340,3778,86
1/23/2021,739,846,979,1345,3903,120
1/24/2021,740,847,979,1346,3916,122
1/25/2021,753,860,1004,1397,4029,124
1/26/2021,780,879,1034,1448,4169,126
1/27/2021,801,898,1057,1486,4329,139
1/28/2021,949,983,1166,1606,4539,189
1/29/2021,1023,1028,1232,1700,4770,248
1/3/2021,215,262,265,317,896,6
1/30/2021,1035,1045,1283,1729,4790,248
1/31/2021,1035,1046,1285,1730,4796,248
1/4/2021,230,281,282,345,1022,6
1/5/2021,273,314,321,380,1243,6
1/6/2021,286,336,340,408,1584,25
1/7/2021,325,406,428,504,1957,31
1/8/2021,364,446,459,553,2150,32
1/9/2021,365,447,459,558,2153,32
12/10/2020,,,,1,1,1
12/11/2020,,,,1,1,1
12/12/2020,,,,1,1,1
12/13/2020,,,,1,1,1
12/14/2020,,,,2,1,1
12/15/2020,,1,1,2,1,1
12/16/2020,5,4,6,5,2,1
12/17/2020,7,11,14,15,5,1
12/18/2020,15,23,24,20,17,1
12/19/2020,16,23,24,21,17,1
12/2/2020,,,,,,1
12/20/2020,16,23,24,22,17,1
12/21/2020,17,23,24,22,20,2
12/22/2020,20,35,40,29,58,2
12/23/2020,49,66,62,60,107,2
12/24/2020,62,83,78,74,153,2
12/25/2020,64,84,79,74,153,2
12/26/2020,64,84,80,74,153,2
12/27/2020,65,84,80,74,153,2
12/28/2020,103,136,138,148,270,2
12/29/2020,125,184,190,212,454,3
12/3/2020,,,,,,1
12/30/2020,166,224,232,264,638,4
12/31/2020,211,259,265,313,814,6
12/4/2020,,,,1,,1
12/5/2020,,,,1,,1
12/6/2020,,,,1,,1
12/7/2020,,,,1,,1
12/8/2020,,,,1,,1
12/9/2020,,,,1,,1
2/1/2021,1054,1065,1317,1815,5048,261
2/10/2021,1253,1308,1708,2454,6737,456
2/11/2021,1373,1393,1776,2559,6995,494
2/12/2021,1435,1442,1822,2631,7247,512
2/13/2021,1639,1545,1913,2709,7354,550
2/14/2021,1642,1546,1916,2715,7384,552
2/15/2021,1650,1551,1923,2729,7474,553
2/16/2021,1678,1574,1956,2767,7758,575
2/17/2021,1728,1616,2007,2813,7999,659
2/18/2021,1764,1646,2043,2871,8205,679
2/19/2021,1813,1675,2079,2917,8289,694
2/2/2021,1069,1079,1345,1843,5288,268
2/20/2021,1844,1690,2094,2932,8308,715
2/21/2021,1846,1690,2096,2933,8320,718
2/22/2021,1901,1730,2137,2968,8374,730
2/23/2021,1971,1770,2170,3038,8499,765
2/24/2021,2007,1793,2188,3085,8625,775
2/25/2021,2054,1841,2236,3161,8911,906
2/26/2021,2116,1884,2282,3196,9031,988
2/27/2021,2131,1892,2289,3211,9069,990
2/28/2021,2134,1892,2293,3215,9075,992
2/3/2021,1091,1106,1376,1905,5596,271
2/4/2021,1106,1134,1422,1959,5815,290
2/5/2021,1121,1152,1454,2088,5971,297
2/6/2021,1160,1207,1590,2323,6072,396
2/7/2021,1160,1207,1591,2323,6080,397
2/8/2021,1190,1248,1629,2351,6277,410
2/9/2021,1200,1273,1661,2395,6485,421
3/1/2021,2175,1916,2315,3241,9166,1001
3/10/2021,2419,2068,2529,3758,10104,1160
3/11/2021,2451,2100,2550,3881,10297,1168
