date,Pima_cume,Pima
2020-12-01,73,
2020-12-02,76,3
2020-12-03,83,7
2020-12-04,85,2
2020-12-05,86,1
2020-12-06,88,2
2020-12-07,91,3
2020-12-08,93,2
2020-12-09,102,9
2020-12-10,104,2
2020-12-11,113,9
2020-12-12,118,5
2020-12-13,121,3
2020-12-14,128,7
2020-12-15,155,27
2020-12-16,165,10
2020-12-17,1382,1217
2020-12-18,2755,1373
2020-12-19,3491,736
2020-12-20,3516,25
2020-12-21,5026,1510
2020-12-22,6593,1567
2020-12-23,8477,1884
2020-12-24,9533,1056
2020-12-25,9541,8
2020-12-26,10335,794
2020-12-27,10508,173
2020-12-28,12324,1816
2020-12-29,14253,1929
2020-12-30,16351,2098
2020-12-31,17931,1580
2021-01-01,18861,930
2021-01-02,19519,658
2021-01-03,19893,374
2021-01-04,21708,1815
2021-01-05,23483,1775
2021-01-06,25611,2128
2021-01-07,27870,2259
2021-01-08,30513,2643
2021-01-09,32606,2093
2021-01-10,33061,455
2021-01-11,35904,2843
2021-01-12,38761,2857
2021-01-13,41372,2611
2021-01-14,43931,2559
2021-01-15,48155,4224
2021-01-16,49627,1472
2021-01-17,50186,559
2021-01-18,54183,3997
2021-01-19,58409,4226
2021-01-20,63414,5005
2021-01-21,68950,5536
2021-01-22,75638,6688
2021-01-23,79121,3483
2021-01-24,80228,1107
2021-01-25,87520,7292
2021-01-26,94339,6819
2021-01-27,101789,7450
2021-01-28,108829,7040
2021-01-29,116037,7208
2021-01-30,121057,5020
2021-01-31,122476,1419
2021-02-01,129395,6919
2021-02-02,135984,6589
2021-02-03,143138,7154
2021-02-04,150514,7376
2021-02-05,159353,8839
2021-02-06,164243,4890
2021-02-07,165545,1302
2021-02-08,172693,7148
2021-02-09,179158,6465
2021-02-10,186933,7775
2021-02-11,194961,8028
2021-02-12,204029,9068
2021-02-13,209287,5258
2021-02-14,210391,1104
2021-02-15,216676,6285
2021-02-16,223840,7164
2021-02-17,231569,7729
2021-02-18,239212,7643
2021-02-19,245163,5951
2021-02-20,249367,4204
2021-02-21,250282,915
2021-02-22,255663,5381
2021-02-23,262069,6406
2021-02-24,270442,8373
2021-02-25,280560,10118
2021-02-26,292682,12122
2021-02-27,300521,7839
2021-02-28,304367,3846
2021-03-01,315181,10814
2021-03-02,324087,8906
2021-03-03,334343,10256
2021-03-04,343016,8673
2021-03-05,353237,10221
2021-03-06,360339,7102
2021-03-07,364528,4189
2021-03-08,374947,10419
2021-03-09,385245,10298
2021-03-10,397571,12326
2021-03-11,409666,12095
2021-03-12,422478,12812
2021-03-13,430544,8066
2021-03-14,434462,3918
2021-03-15,443648,9186
2021-03-16,453484,9836
2021-03-17,464471,10987
2021-03-18,475386,10915
2021-03-19,487042,11656
2021-03-20,493808,6766
2021-03-21,499707,5899
2021-03-22,508637,8930
2021-03-23,518940,10303
2021-03-24,531016,12076
2021-03-25,544511,13495
2021-03-26,558739,14228
2021-03-27,567504,8765
2021-03-28,573385,5881
2021-03-29,584097,10712
2021-03-30,596258,12161
2021-03-31,610042,13784
2021-04-01,623295,13253
2021-04-02,636135,12840
2021-04-03,644748,8613
2021-04-04,649639,4891
2021-04-05,661696,12057
2021-04-06,673721,12025
2021-04-07,688218,14497
2021-04-08,702250,14032
2021-04-09,716733,14483
2021-04-10,725215,8482
2021-04-11,729931,4716
2021-04-12,740570,10639
2021-04-13,750292,9722
2021-04-14,761668,11376
2021-04-15,773446,11778
2021-04-16,785568,12122
2021-04-17,792003,6435
2021-04-18,796477,4474
2021-04-19,805392,8915
2021-04-20,814708,9316
2021-04-21,825277,10569
2021-04-22,836153,10876
2021-04-23,847742,11589
2021-04-24,855189,7447
2021-04-25,859099,3910
2021-04-26,869624,10525
2021-04-27,879324,9700
2021-04-28,889104,9780
2021-04-29,898342,9238
2021-04-30,907358,9016
2021-05-01,911762,4404
2021-05-02,914713,2951
2021-05-03,921510,6797
2021-05-04,927819,6309
2021-05-05,934988,7169
2021-05-06,941047,6059
2021-05-07,947798,6751
2021-05-08,951329,3531
2021-05-09,953046,1717
2021-05-10,957465,4419
2021-05-11,961243,3778
2021-05-12,965676,4433
2021-05-13,971433,5757
2021-05-14,977746,6313
2021-05-15,982510,4764
2021-05-16,985552,3042
2021-05-17,990536,4984
2021-05-18,994313,3777
2021-05-19,998528,4215
2021-05-20,1002420,3892
2021-05-21,1007702,5282
2021-05-22,1011401,3699
2021-05-23,1013017,1616
2021-05-24,1016724,3707
2021-05-25,1020020,3296
2021-05-26,1023149,3129
2021-05-27,1026012,2863
2021-05-28,1029765,3753
2021-05-29,1031537,1772
2021-05-30,1032459,922
2021-05-31,1033148,689
2021-06-01,1036508,3360
2021-06-02,1039213,2705
2021-06-03,1042370,3157
2021-06-04,1046564,4194
2021-06-05,1049239,2675
2021-06-06,1050945,1706
2021-06-07,1054687,3742
2021-06-08,1057444,2757
2021-06-09,1060295,2851
2021-06-10,1062936,2641
2021-06-11,1066311,3375
2021-06-12,1068488,2177
2021-06-13,1069621,1133
2021-06-14,1072723,3102
2021-06-15,1074791,2068
2021-06-16,1077033,2242
2021-06-17,1079017,1984
2021-06-18,1081785,2768
2021-06-19,1083355,1570
2021-06-20,1084116,761
2021-06-21,1085913,1797
2021-06-22,1088019,2106
2021-06-23,1089980,1961
2021-06-24,1091813,1833
2021-06-25,1094317,2504
2021-06-26,1095690,1373
2021-06-27,1096427,737
2021-06-28,1098112,1685
2021-06-29,1099706,1594
2021-06-30,1101489,1783
2021-07-01,1103136,1647
2021-07-02,1104928,1792
2021-07-03,1105955,1027
2021-07-04,1106177,222
2021-07-05,1107363,1186
2021-07-06,1108785,1422
2021-07-07,1110369,1584
2021-07-08,1112117,1748
2021-07-09,1113957,1840
2021-07-10,1115154,1197
2021-07-11,1115749,595
2021-07-12,1117287,1538
2021-07-13,1118669,1382
2021-07-14,1120112,1443
2021-07-15,1121510,1398
2021-07-16,1123406,1896
2021-07-17,1124602,1196
2021-07-18,1125238,636
2021-07-19,1126871,1633
2021-07-20,1128465,1594
2021-07-21,1130164,1699
2021-07-22,1131820,1656
2021-07-23,1133877,2057
2021-07-24,1135186,1309
2021-07-25,1135896,710
2021-07-26,1137759,1863
2021-07-27,1139779,2020
2021-07-28,1141988,2209
2021-07-29,1143935,1947
2021-07-30,1146373,2438
2021-07-31,1147956,1583
2021-08-01,1148999,1043
2021-08-02,1151114,2115
2021-08-03,1153034,1920
2021-08-04,1154814,1780
2021-08-05,1156458,1644
2021-08-06,1158876,2418
2021-08-07,1160442,1566
2021-08-08,1161382,940
2021-08-09,1163306,1924
2021-08-10,1164999,1693
2021-08-11,1166677,1678
2021-08-12,1168483,1806
2021-08-13,1171078,2595
2021-08-14,1172829,1751
2021-08-15,1173944,1115
2021-08-16,1176094,2150
2021-08-17,1178221,2127
2021-08-18,1180567,2346
2021-08-19,1182720,2153
2021-08-20,1185442,2722
2021-08-21,1187075,1633
2021-08-22,1188200,1125
2021-08-23,1190490,2290
2021-08-24,1193025,2535
2021-08-25,1195310,2285
2021-08-26,1197231,1921
2021-08-27,1199918,2687
2021-08-28,1201543,1625
2021-08-29,1202622,1079
2021-08-30,1204582,1960
2021-08-31,1206327,1745
2021-09-01,1208118,1791
2021-09-02,1209492,1374
2021-09-03,1211829,2337
2021-09-04,1213134,1305
2021-09-05,1213911,777
2021-09-06,1214200,289
2021-09-07,1215798,1598
2021-09-08,1217391,1593
2021-09-09,1218687,1296
2021-09-10,1220738,2051
2021-09-11,1222105,1367
2021-09-12,1223049,944
2021-09-13,1224633,1584
2021-09-14,1226236,1603
2021-09-15,1227088,852
2021-09-16,1228399,1311
2021-09-17,1230503,2104
2021-09-18,1231608,1105
2021-09-19,1232308,700
2021-09-20,1233233,925
2021-09-21,1234669,1436
2021-09-22,1236127,1458
