date,20-34_Graham,35-44_Graham,45-54_Graham,55-64_Graham,65+_Graham,<20_Graham
1/1/2021,176,183,162,191,245,5
1/10/2021,271,302,301,315,528,6
1/11/2021,278,314,309,329,575,6
1/12/2021,287,321,323,357,641,9
1/13/2021,298,330,335,374,739,9
1/14/2021,314,361,361,421,864,10
1/15/2021,423,476,468,548,993,27
1/16/2021,426,476,469,548,1048,27
1/17/2021,427,476,469,548,1050,27
1/18/2021,439,481,483,560,1128,27
1/19/2021,446,495,491,580,1181,28
1/2/2021,177,183,162,192,246,5
1/20/2021,470,506,507,601,1261,28
1/21/2021,485,514,517,624,1395,29
1/22/2021,553,570,553,665,1460,33
1/23/2021,559,581,563,672,1669,33
1/24/2021,560,581,565,672,1669,33
1/25/2021,573,592,581,690,1714,34
1/26/2021,582,598,585,703,1785,34
1/27/2021,608,612,608,720,1896,36
1/28/2021,632,642,646,749,1981,36
1/29/2021,677,674,665,783,2202,43
1/3/2021,177,183,162,192,246,5
1/30/2021,712,698,688,790,2208,46
1/31/2021,712,698,688,791,2208,46
1/4/2021,196,217,196,212,281,5
1/5/2021,208,231,212,228,335,5
1/6/2021,226,256,228,250,372,6
1/7/2021,249,271,250,267,466,6
1/8/2021,271,302,301,315,527,6
1/9/2021,271,302,301,315,528,6
10/1/2021,3733,2813,2689,3178,5136,1668
10/10/2021,3784,2845,2711,3188,5151,1691
10/11/2021,3792,2853,2712,3188,5152,1693
10/12/2021,3795,2859,2717,3189,5154,1696
10/13/2021,3800,2859,2721,3193,5155,1700
10/14/2021,3810,2864,2726,3193,5155,1702
10/15/2021,3821,2871,2731,3196,5157,1704
10/16/2021,3828,2872,2732,3197,5158,1706
10/17/2021,3830,2873,2732,3197,5158,1706
10/18/2021,3837,2883,2735,3197,5159,1708
10/19/2021,3842,2885,2738,3198,5160,1710
10/2/2021,3734,2814,2689,3178,5138,1668
10/20/2021,3846,2887,2738,3199,5160,1714
10/21/2021,3853,2894,2740,3201,5162,1720
10/22/2021,3861,2897,2742,3205,5164,1730
10/23/2021,3865,2898,2742,3206,5164,1734
10/24/2021,3866,2898,2742,3208,5164,1736
10/25/2021,3875,2899,2743,3211,5166,1737
10/26/2021,3882,2901,2744,3211,5168,1739
10/27/2021,3887,2903,2744,3211,5170,1740
10/28/2021,3897,2919,2750,3213,5172,1753
10/29/2021,3904,2921,2754,3217,5175,1759
10/3/2021,3735,2816,2689,3178,5138,1668
10/30/2021,3908,2921,2756,3218,5176,1761
10/31/2021,3909,2921,2756,3218,5176,1761
10/4/2021,3738,2825,2693,3180,5139,1671
10/5/2021,3747,2827,2696,3181,5141,1673
10/6/2021,3755,2830,2703,3182,5143,1673
10/7/2021,3769,2837,2706,3184,5146,1683
10/8/2021,3776,2842,2709,3184,5150,1688
10/9/2021,3782,2843,2710,3187,5150,1691
11/1/2021,3911,2921,2757,3218,5177,1764
11/10/2021,3956,2938,2770,3229,5198,1856
11/11/2021,3958,2939,2772,3230,5200,1865
11/12/2021,3963,2943,2775,3234,5201,1884
11/13/2021,3965,2944,2775,3234,5203,1897
11/14/2021,3966,2944,2776,3234,5205,1898
11/15/2021,3972,2946,2778,3236,5206,1909
11/16/2021,3974,2946,2778,3236,5208,1924
11/17/2021,3978,2948,2782,3239,5209,1947
11/18/2021,3982,2951,2786,3242,5212,2007
11/19/2021,3989,2957,2793,3246,5215,2058
11/2/2021,3915,2923,2757,3218,5179,1768
11/20/2021,3991,2959,2794,3246,5217,2061
11/21/2021,3997,2960,2794,3248,5218,2063
11/22/2021,4007,2964,2797,3250,5218,2074
11/23/2021,4013,2970,2801,3250,5221,2087
11/24/2021,4021,2976,2802,3251,5221,2097
11/25/2021,4021,2976,2802,3251,5221,2097
11/26/2021,4027,2976,2804,3251,5222,2108
11/27/2021,4028,2976,2806,3251,5222,2108
11/28/2021,4029,2976,2806,3252,5222,2108
