Category,value
tests,10147705
day,
pos,
est_pos,
total_pos,
0_5,
Less than 20 years,1533872
20 - 44 years,4382634
45 - 54 years,1367809
55 - 64 years,1286954
65 years and older,1558137
Unknown,18299
positive,0.0977305706068515
