date,pcr_tests,pcr_pos_tests,pcr_positivity,ser_tests,ser_pos_tests,ser_positivity,pcr_tests_APACHE,pcr_pos_tests_APACHE,pcr_positivity_APACHE,ser_tests_APACHE,ser_pos_tests_APACHE,ser_positivity_APACHE,pcr_tests_YUMA,pcr_pos_tests_YUMA,pcr_positivity_YUMA,ser_tests_YUMA,ser_pos_tests_YUMA,ser_positivity_YUMA,pcr_tests_YAVAPAI,pcr_pos_tests_YAVAPAI,pcr_positivity_YAVAPAI,ser_tests_YAVAPAI,ser_pos_tests_YAVAPAI,ser_positivity_YAVAPAI,pcr_tests_SANTA_CRUZ,pcr_pos_tests_SANTA_CRUZ,pcr_positivity_SANTA_CRUZ,ser_tests_SANTA_CRUZ,ser_pos_tests_SANTA_CRUZ,ser_positivity_SANTA_CRUZ,pcr_tests_PINAL,pcr_pos_tests_PINAL,pcr_positivity_PINAL,ser_tests_PINAL,ser_pos_tests_PINAL,ser_positivity_PINAL,pcr_tests_PIMA,pcr_pos_tests_PIMA,pcr_positivity_PIMA,ser_tests_PIMA,ser_pos_tests_PIMA,ser_positivity_PIMA,pcr_tests_NAVAJO,pcr_pos_tests_NAVAJO,pcr_positivity_NAVAJO,ser_tests_NAVAJO,ser_pos_tests_NAVAJO,ser_positivity_NAVAJO,pcr_tests_MOHAVE,pcr_pos_tests_MOHAVE,pcr_positivity_MOHAVE,ser_tests_MOHAVE,ser_pos_tests_MOHAVE,ser_positivity_MOHAVE,pcr_tests_MARICOPA,pcr_pos_tests_MARICOPA,pcr_positivity_MARICOPA,ser_tests_MARICOPA,ser_pos_tests_MARICOPA,ser_positivity_MARICOPA,pcr_tests_LA_PAZ,pcr_pos_tests_LA_PAZ,pcr_positivity_LA_PAZ,ser_tests_LA_PAZ,ser_pos_tests_LA_PAZ,ser_positivity_LA_PAZ,pcr_tests_GREENLEE,pcr_pos_tests_GREENLEE,pcr_positivity_GREENLEE,ser_tests_GREENLEE,ser_pos_tests_GREENLEE,ser_positivity_GREENLEE,pcr_tests_GRAHAM,pcr_pos_tests_GRAHAM,pcr_positivity_GRAHAM,ser_tests_GRAHAM,ser_pos_tests_GRAHAM,ser_positivity_GRAHAM,pcr_tests_GILA,pcr_pos_tests_GILA,pcr_positivity_GILA,ser_tests_GILA,ser_pos_tests_GILA,ser_positivity_GILA,pcr_tests_COCONINO,pcr_pos_tests_COCONINO,pcr_positivity_COCONINO,ser_tests_COCONINO,ser_pos_tests_COCONINO,ser_positivity_COCONINO,pcr_tests_COCHISE,pcr_pos_tests_COCHISE,pcr_positivity_COCHISE,ser_tests_COCHISE,ser_pos_tests_COCHISE,ser_positivity_COCHISE
2021-06-28 00:00:00,69.0,5.0,0.072463768115942,,,,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,2.0,0.0769230769230769,,,,,,,,,,5.0,0.0,0.0,,,,33.0,3.0,0.0909090909090909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,
2021-06-27 00:00:00,1992.0,121.0,0.0607429718875502,31.0,10.0,0.3225806451612903,5.0,0.0,0.0,,,,30.0,0.0,0.0,1.0,0.0,0.0,62.0,4.0,0.0645161290322581,,,,6.0,0.0,0.0,,,,98.0,11.0,0.1122448979591837,2.0,1.0,0.5,299.0,17.0,0.0568561872909699,5.0,0.0,0.0,26.0,5.0,0.1923076923076923,,,,54.0,4.0,0.0740740740740741,1.0,1.0,1.0,1252.0,75.0,0.0599041533546326,21.0,8.0,0.380952380952381,1.0,0.0,0.0,,,,,,,,,,2.0,0.0,0.0,,,,4.0,2.0,0.5,,,,28.0,0.0,0.0,,,,18.0,0.0,0.0,,,
2021-06-26 00:00:00,3250.0,252.0,0.0775384615384615,85.0,39.0,0.4588235294117648,5.0,0.0,0.0,,,,43.0,3.0,0.0697674418604651,,,,82.0,13.0,0.1585365853658537,,,,12.0,2.0,0.1666666666666667,1.0,0.0,0.0,253.0,30.0,0.1185770750988142,8.0,4.0,0.5,445.0,24.0,0.0539325842696629,6.0,3.0,0.5,38.0,4.0,0.1052631578947368,,,,65.0,12.0,0.1846153846153846,6.0,4.0,0.6666666666666666,2089.0,157.0,0.0751555768310196,61.0,27.0,0.4426229508196721,4.0,0.0,0.0,,,,,,,,,,6.0,0.0,0.0,,,,16.0,3.0,0.1875,,,,33.0,1.0,0.0303030303030303,1.0,1.0,1.0,18.0,0.0,0.0,2.0,0.0,0.0
2021-06-25 00:00:00,5144.0,328.0,0.0637636080870918,347.0,145.0,0.4178674351585015,7.0,1.0,0.1428571428571429,1.0,0.0,0.0,99.0,1.0,0.0101010101010101,2.0,0.0,0.0,142.0,5.0,0.0352112676056338,13.0,5.0,0.3846153846153847,25.0,3.0,0.12,,,,306.0,28.0,0.0915032679738562,29.0,14.0,0.4827586206896552,720.0,37.0,0.0513888888888889,23.0,9.0,0.391304347826087,64.0,7.0,0.109375,,,,174.0,29.0,0.1666666666666667,16.0,7.0,0.4375,3061.0,197.0,0.0643580529238811,249.0,102.0,0.4096385542168675,4.0,0.0,0.0,,,,,,,,,,8.0,1.0,0.125,,,,26.0,1.0,0.0384615384615385,1.0,1.0,1.0,67.0,3.0,0.0447761194029851,1.0,1.0,1.0,57.0,2.0,0.0350877192982456,8.0,4.0,0.5
2021-06-24 00:00:00,5317.0,343.0,0.0645100620650743,632.0,376.0,0.5949367088607594,17.0,4.0,0.2352941176470588,,,,93.0,0.0,0.0,3.0,2.0,0.6666666666666666,162.0,8.0,0.0493827160493827,54.0,39.0,0.7222222222222222,23.0,1.0,0.0434782608695652,1.0,0.0,0.0,307.0,22.0,0.0716612377850163,45.0,26.0,0.5777777777777778,745.0,37.0,0.0496644295302013,22.0,8.0,0.3636363636363637,76.0,10.0,0.1315789473684211,10.0,3.0,0.3,161.0,18.0,0.1118012422360249,19.0,9.0,0.4736842105263158,3188.0,226.0,0.0708908406524467,445.0,267.0,0.6,6.0,0.0,0.0,4.0,4.0,1.0,1.0,0.0,0.0,,,,2.0,0.0,0.0,,,,25.0,4.0,0.16,20.0,13.0,0.65,71.0,1.0,0.0140845070422535,5.0,3.0,0.6,67.0,3.0,0.0447761194029851,3.0,1.0,0.3333333333333333
2021-06-23 00:00:00,5543.0,329.0,0.0593541403572073,735.0,435.0,0.5918367346938777,17.0,0.0,0.0,3.0,2.0,0.6666666666666666,58.0,6.0,0.103448275862069,2.0,1.0,0.5,171.0,3.0,0.0175438596491228,18.0,9.0,0.5,13.0,0.0,0.0,2.0,2.0,1.0,476.0,27.0,0.0567226890756303,37.0,21.0,0.5675675675675677,766.0,36.0,0.0469973890339426,45.0,21.0,0.4666666666666668,59.0,5.0,0.0847457627118644,13.0,9.0,0.6923076923076924,158.0,23.0,0.1455696202531646,22.0,9.0,0.4090909090909091,3150.0,209.0,0.0663492063492064,555.0,334.0,0.6018018018018018,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,17.0,0.0,0.0,3.0,2.0,0.6666666666666666,29.0,4.0,0.1379310344827586,7.0,2.0,0.2857142857142857,97.0,2.0,0.0206185567010309,21.0,20.0,0.9523809523809524,45.0,4.0,0.0888888888888889,4.0,2.0,0.5
2021-06-22 00:00:00,5920.0,344.0,0.0581081081081081,647.0,412.0,0.6367851622874808,21.0,1.0,0.0476190476190476,25.0,18.0,0.72,98.0,1.0,0.0102040816326531,4.0,2.0,0.5,151.0,6.0,0.0397350993377483,9.0,3.0,0.3333333333333333,20.0,3.0,0.15,2.0,1.0,0.5,308.0,21.0,0.0681818181818182,23.0,16.0,0.6956521739130436,775.0,45.0,0.0580645161290323,37.0,18.0,0.4864864864864866,79.0,1.0,0.0126582278481013,14.0,8.0,0.5714285714285714,174.0,16.0,0.0919540229885058,26.0,13.0,0.5,3622.0,230.0,0.0635008282716731,480.0,311.0,0.6479166666666668,11.0,1.0,0.0909090909090909,1.0,1.0,1.0,1.0,0.0,0.0,,,,16.0,0.0,0.0,,,,44.0,10.0,0.2272727272727273,3.0,2.0,0.6666666666666666,89.0,3.0,0.0337078651685393,16.0,14.0,0.875,42.0,0.0,0.0,3.0,3.0,1.0
2021-06-21 00:00:00,6475.0,354.0,0.0546718146718147,483.0,262.0,0.5424430641821946,13.0,2.0,0.1538461538461539,,,,119.0,1.0,0.0084033613445378,5.0,2.0,0.4,183.0,14.0,0.0765027322404372,8.0,5.0,0.625,22.0,0.0,0.0,2.0,2.0,1.0,509.0,41.0,0.0805500982318271,70.0,50.0,0.7142857142857144,814.0,33.0,0.0405405405405405,38.0,12.0,0.3157894736842105,105.0,9.0,0.0857142857142857,2.0,2.0,1.0,166.0,15.0,0.0903614457831325,12.0,8.0,0.6666666666666666,3777.0,218.0,0.0577177654222928,327.0,169.0,0.5168195718654436,10.0,2.0,0.2,,,,2.0,0.0,0.0,,,,13.0,0.0,0.0,1.0,1.0,1.0,47.0,4.0,0.0851063829787234,6.0,4.0,0.6666666666666666,93.0,4.0,0.043010752688172,2.0,0.0,0.0,51.0,2.0,0.0392156862745098,8.0,6.0,0.75
2021-06-20 00:00:00,3269.0,176.0,0.0538390945243194,142.0,92.0,0.647887323943662,9.0,0.0,0.0,,,,36.0,0.0,0.0,,,,85.0,4.0,0.0470588235294118,21.0,16.0,0.761904761904762,9.0,2.0,0.2222222222222222,,,,263.0,17.0,0.064638783269962,4.0,2.0,0.5,452.0,25.0,0.0553097345132743,3.0,1.0,0.3333333333333333,38.0,4.0,0.1052631578947368,,,,55.0,10.0,0.1818181818181818,,,,1998.0,108.0,0.0540540540540541,112.0,72.0,0.642857142857143,,,,,,,7.0,0.0,0.0,,,,3.0,0.0,0.0,,,,10.0,0.0,0.0,,,,41.0,2.0,0.0487804878048781,,,,33.0,0.0,0.0,2.0,1.0,0.5
2021-06-19 00:00:00,3535.0,203.0,0.0574257425742574,338.0,238.0,0.7041420118343196,15.0,0.0,0.0,1.0,0.0,0.0,43.0,2.0,0.0465116279069767,,,,94.0,3.0,0.0319148936170213,15.0,9.0,0.6,14.0,0.0,0.0,,,,282.0,11.0,0.0390070921985816,13.0,6.0,0.4615384615384616,458.0,19.0,0.0414847161572052,9.0,5.0,0.5555555555555556,22.0,4.0,0.1818181818181818,,,,60.0,10.0,0.1666666666666667,5.0,3.0,0.6,2240.0,140.0,0.0625,285.0,208.0,0.7298245614035088,3.0,0.0,0.0,1.0,1.0,1.0,,,,,,,12.0,0.0,0.0,,,,6.0,1.0,0.1666666666666667,,,,41.0,3.0,0.0731707317073171,5.0,3.0,0.6,23.0,1.0,0.0434782608695652,1.0,1.0,1.0
