date,Pinal_cume,Pinal
2020-12-01 00:00:00,1,
2020-12-07 00:00:00,2,1
2020-12-16 00:00:00,3,1
2020-12-17 00:00:00,5,2
2020-12-18 00:00:00,8,3
2020-12-21 00:00:00,35,27
2020-12-22 00:00:00,132,97
2020-12-23 00:00:00,365,233
2020-12-24 00:00:00,402,37
2020-12-26 00:00:00,563,161
2020-12-27 00:00:00,564,1
2020-12-28 00:00:00,907,343
2020-12-29 00:00:00,1443,536
2020-12-30 00:00:00,2182,739
2020-12-31 00:00:00,2854,672
2021-01-01 00:00:00,2874,20
2021-01-02 00:00:00,3172,298
2021-01-03 00:00:00,3202,30
2021-01-04 00:00:00,3769,567
2021-01-05 00:00:00,4466,697
2021-01-06 00:00:00,5161,695
2021-01-07 00:00:00,6037,876
2021-01-08 00:00:00,6985,948
2021-01-09 00:00:00,7956,971
2021-01-10 00:00:00,7978,22
2021-01-11 00:00:00,8426,448
2021-01-12 00:00:00,9041,615
2021-01-13 00:00:00,9843,802
2021-01-14 00:00:00,10824,981
2021-01-15 00:00:00,11722,898
2021-01-16 00:00:00,12795,1073
2021-01-17 00:00:00,12854,59
2021-01-18 00:00:00,13458,604
2021-01-19 00:00:00,14264,806
2021-01-20 00:00:00,15557,1293
2021-01-21 00:00:00,16849,1292
2021-01-22 00:00:00,18265,1416
2021-01-23 00:00:00,20220,1955
2021-01-24 00:00:00,20253,33
2021-01-25 00:00:00,21101,848
2021-01-26 00:00:00,22094,993
2021-01-27 00:00:00,23504,1410
2021-01-28 00:00:00,25088,1584
2021-01-29 00:00:00,26709,1621
2021-01-30 00:00:00,29236,2527
2021-01-31 00:00:00,29362,126
2021-02-01 00:00:00,30827,1465
2021-02-02 00:00:00,32473,1646
2021-02-03 00:00:00,34133,1660
2021-02-04 00:00:00,35845,1712
2021-02-05 00:00:00,37749,1904
2021-02-06 00:00:00,40069,2320
2021-02-07 00:00:00,40144,75
2021-02-08 00:00:00,41784,1640
2021-02-09 00:00:00,43310,1526
2021-02-10 00:00:00,45799,2489
2021-02-11 00:00:00,48527,2728
2021-02-12 00:00:00,51648,3121
2021-02-13 00:00:00,54990,3342
2021-02-14 00:00:00,55108,118
2021-02-15 00:00:00,56159,1051
2021-02-16 00:00:00,57719,1560
2021-02-17 00:00:00,59466,1747
2021-02-18 00:00:00,61305,1839
2021-02-19 00:00:00,62789,1484
2021-02-20 00:00:00,64457,1668
2021-02-21 00:00:00,64511,54
2021-02-22 00:00:00,65422,911
2021-02-23 00:00:00,66644,1222
2021-02-24 00:00:00,68485,1841
2021-02-25 00:00:00,71680,3195
2021-02-26 00:00:00,74873,3193
2021-02-27 00:00:00,77960,3087
2021-02-28 00:00:00,78317,357
2021-03-01 00:00:00,80906,2589
2021-03-02 00:00:00,83766,2860
2021-03-03 00:00:00,87333,3567
2021-03-04 00:00:00,90795,3462
2021-03-05 00:00:00,93460,2665
2021-03-06 00:00:00,96569,3109
2021-03-07 00:00:00,96927,358
2021-03-08 00:00:00,99352,2425
2021-03-09 00:00:00,101779,2427
2021-03-10 00:00:00,104608,2829
2021-03-11 00:00:00,108655,4047
2021-03-12 00:00:00,111962,3307
2021-03-13 00:00:00,114585,2623
2021-03-14 00:00:00,114957,372
2021-03-15 00:00:00,117169,2212
2021-03-16 00:00:00,119826,2657
2021-03-17 00:00:00,122742,2916
2021-03-18 00:00:00,125950,3208
2021-03-19 00:00:00,128485,2535
2021-03-20 00:00:00,129184,699
2021-03-21 00:00:00,129768,584
2021-03-22 00:00:00,131874,2106
2021-03-23 00:00:00,134392,2518
2021-03-24 00:00:00,137774,3382
2021-03-25 00:00:00,141062,3288
2021-03-26 00:00:00,145172,4110
2021-03-27 00:00:00,146363,1191
2021-03-28 00:00:00,147564,1201
2021-03-29 00:00:00,150607,3043
2021-03-30 00:00:00,153663,3056
2021-03-31 00:00:00,157211,3548
2021-04-01 00:00:00,160583,3372
2021-04-02 00:00:00,162474,1891
2021-04-03 00:00:00,164809,2335
2021-04-04 00:00:00,165279,470
2021-04-05 00:00:00,167693,2414
2021-04-06 00:00:00,170600,2907
2021-04-07 00:00:00,174052,3452
2021-04-08 00:00:00,176758,2706
2021-04-09 00:00:00,178925,2167
2021-04-10 00:00:00,180167,1242
2021-04-11 00:00:00,180634,467
2021-04-12 00:00:00,183013,2379
2021-04-13 00:00:00,185061,2048
2021-04-14 00:00:00,187820,2759
2021-04-15 00:00:00,190594,2774
2021-04-16 00:00:00,193678,3084
2021-04-17 00:00:00,194685,1007
2021-04-18 00:00:00,195387,702
2021-04-19 00:00:00,197624,2237
2021-04-20 00:00:00,200580,2956
2021-04-21 00:00:00,204211,3631
2021-04-22 00:00:00,206597,2386
2021-04-23 00:00:00,208328,1731
2021-04-24 00:00:00,209867,1539
2021-04-25 00:00:00,210977,1110
2021-04-26 00:00:00,213042,2065
2021-04-27 00:00:00,215334,2292
2021-04-28 00:00:00,217737,2403
2021-04-29 00:00:00,219278,1541
2021-04-30 00:00:00,220792,1514
2021-05-01 00:00:00,221490,698
2021-05-02 00:00:00,221974,484
2021-05-03 00:00:00,223363,1389
2021-05-04 00:00:00,225200,1837
2021-05-05 00:00:00,227359,2159
2021-05-06 00:00:00,229169,1810
2021-05-07 00:00:00,230628,1459
2021-05-08 00:00:00,231858,1230
2021-05-09 00:00:00,232336,478
2021-05-10 00:00:00,233597,1261
2021-05-11 00:00:00,235006,1409
2021-05-12 00:00:00,237702,2696
2021-05-13 00:00:00,239432,1730
2021-05-14 00:00:00,241448,2016
2021-05-15 00:00:00,242465,1017
2021-05-16 00:00:00,243077,612
2021-05-17 00:00:00,244707,1630
2021-05-18 00:00:00,246274,1567
2021-05-19 00:00:00,247996,1722
2021-05-20 00:00:00,249771,1775
2021-05-21 00:00:00,250971,1200
2021-05-22 00:00:00,251828,857
2021-05-23 00:00:00,252230,402
2021-05-24 00:00:00,253180,950
2021-05-25 00:00:00,254322,1142
2021-05-26 00:00:00,255610,1288
2021-05-27 00:00:00,256659,1049
2021-05-28 00:00:00,257870,1211
2021-05-29 00:00:00,258404,534
2021-05-30 00:00:00,258787,383
2021-05-31 00:00:00,259003,216
2021-06-01 00:00:00,260092,1089
2021-06-02 00:00:00,260997,905
2021-06-03 00:00:00,261910,913
2021-06-04 00:00:00,262975,1065
2021-06-05 00:00:00,263624,649
2021-06-06 00:00:00,264071,447
2021-06-07 00:00:00,264935,864
2021-06-08 00:00:00,265765,830
2021-06-09 00:00:00,266844,1079
2021-06-10 00:00:00,267702,858
2021-06-11 00:00:00,268745,1043
2021-06-12 00:00:00,269401,656
2021-06-13 00:00:00,269738,337
2021-06-14 00:00:00,270429,691
2021-06-15 00:00:00,271245,816
2021-06-16 00:00:00,271983,738
2021-06-17 00:00:00,272768,785
2021-06-18 00:00:00,273690,922
2021-06-19 00:00:00,274188,498
2021-06-20 00:00:00,274471,283
2021-06-21 00:00:00,275054,583
2021-06-22 00:00:00,275759,705
2021-06-23 00:00:00,276448,689
2021-06-24 00:00:00,277017,569
2021-06-25 00:00:00,277710,693
