Category,value
tests,502177
Yuma,10444
Yavapai,12927
Santa Cruz,1864
Pinal,32083
Pima,51669
Navajo,4190
Mohave,10397
Maricopa,348164
La Paz,1569
Greenlee,202
Graham,1080
Gila,5313
Coconino,6365
Cochise,5437
Apache,1181
Unknown,429
65 years and older,118711
55 - 64 years,95421
45 - 54 years,88707
20 - 44 years,174670
Less than 20 years,24239
positive,0.1718617140968225
