date,pcr_tests_MARICOPA,pcr_pos_tests_MARICOPA,pcr_positivity_MARICOPA,ser_tests_MARICOPA,ser_pos_tests_MARICOPA,ser_positivity_MARICOPA
2021-06-28 00:00:00,33,3,0.0909090909090909,,,
2021-06-27 00:00:00,1252,75,0.0599041533546326,21,8,0.380952380952381
2021-06-26 00:00:00,2089,157,0.0751555768310196,61,27,0.4426229508196721
2021-06-25 00:00:00,3061,197,0.0643580529238811,249,102,0.4096385542168675
2021-06-24 00:00:00,3188,226,0.0708908406524467,445,267,0.6
2021-06-23 00:00:00,3150,209,0.0663492063492064,555,334,0.6018018018018018
2021-06-22 00:00:00,3622,230,0.0635008282716731,480,311,0.6479166666666668
2021-06-21 00:00:00,3777,218,0.0577177654222928,327,169,0.5168195718654436
2021-06-20 00:00:00,1998,108,0.0540540540540541,112,72,0.642857142857143
2021-06-19 00:00:00,2240,140,0.0625,285,208,0.7298245614035088
2021-06-18 00:00:00,3209,188,0.0585852290433157,348,206,0.5919540229885057
2021-06-17 00:00:00,3551,201,0.0566037735849057,383,174,0.4543080939947782
2021-06-16 00:00:00,3551,219,0.0616727682343002,421,184,0.4370546318289787
2021-06-15 00:00:00,3607,176,0.0487940116440255,444,182,0.4099099099099099
2021-06-14 00:00:00,3688,193,0.0523318872017354,274,137,0.5
2021-06-13 00:00:00,2158,106,0.0491195551436515,117,77,0.6581196581196582
2021-06-12 00:00:00,2187,102,0.046639231824417,210,101,0.480952380952381
2021-06-11 00:00:00,3196,189,0.0591364205256571,379,213,0.562005277044855
2021-06-10 00:00:00,3514,176,0.0500853727945361,504,323,0.640873015873016
2021-06-09 00:00:00,3577,228,0.0637405647190383,495,323,0.6525252525252526
2021-06-08 00:00:00,3793,204,0.0537832849986818,535,333,0.6224299065420562
2021-06-07 00:00:00,4094,212,0.0517830972154372,326,170,0.5214723926380368
2021-06-06 00:00:00,2581,142,0.0550174351026734,201,140,0.6965174129353234
2021-06-05 00:00:00,2857,140,0.0490024501225061,256,180,0.703125
2021-06-04 00:00:00,3699,186,0.0502838605028386,383,232,0.6057441253263708
2021-06-03 00:00:00,3882,187,0.0481710458526533,455,272,0.5978021978021978
2021-06-02 00:00:00,4471,245,0.0547975844330128,450,275,0.6111111111111112
2021-06-01 00:00:00,4820,219,0.0454356846473029,417,233,0.5587529976019184
2021-05-31 00:00:00,1563,108,0.0690978886756238,120,68,0.5666666666666668
2021-05-30 00:00:00,2543,136,0.0534801415650806,111,71,0.6396396396396398
2021-05-29 00:00:00,2804,134,0.0477888730385164,181,127,0.701657458563536
2021-05-28 00:00:00,3747,198,0.0528422738190552,425,246,0.5788235294117648
2021-05-27 00:00:00,4218,195,0.0462304409672831,476,201,0.4222689075630252
2021-05-26 00:00:00,4225,208,0.0492307692307692,545,338,0.6201834862385321
2021-05-25 00:00:00,4629,253,0.0546554331389069,560,338,0.6035714285714286
2021-05-24 00:00:00,4739,252,0.0531757754800591,335,184,0.5492537313432836
2021-05-23 00:00:00,2685,168,0.0625698324022346,169,107,0.6331360946745562
2021-05-22 00:00:00,2875,145,0.0504347826086957,263,167,0.634980988593156
2021-05-21 00:00:00,4320,234,0.0541666666666667,412,240,0.5825242718446602
2021-05-20 00:00:00,4204,229,0.0544719314938154,554,322,0.5812274368231048
2021-05-19 00:00:00,4614,260,0.0563502384048548,641,410,0.639625585023401
2021-05-18 00:00:00,4730,246,0.0520084566596195,540,314,0.5814814814814816
2021-05-17 00:00:00,5263,293,0.0556716701501045,412,230,0.558252427184466
2021-05-16 00:00:00,2603,165,0.063388398002305,180,107,0.5944444444444444
2021-05-15 00:00:00,2573,187,0.0726778080062184,262,170,0.648854961832061
2021-05-14 00:00:00,4294,238,0.0554261760596181,497,278,0.5593561368209256
2021-05-13 00:00:00,4742,262,0.0552509489666807,490,271,0.553061224489796
2021-05-12 00:00:00,4837,288,0.0595410378333678,480,285,0.59375
2021-05-11 00:00:00,5433,320,0.0588993189766243,484,276,0.5702479338842976
2021-05-10 00:00:00,5709,316,0.0553511998598704,354,186,0.5254237288135594
2021-05-09 00:00:00,2651,195,0.0735571482459449,104,52,0.5
2021-05-08 00:00:00,3086,201,0.0651328580686973,270,161,0.5962962962962964
2021-05-07 00:00:00,4637,294,0.063403062324779,457,260,0.5689277899343544
2021-05-06 00:00:00,4743,312,0.0657811511701455,553,324,0.5858951175406872
2021-05-05 00:00:00,5308,343,0.0646194423511681,509,275,0.5402750491159136
2021-05-04 00:00:00,5499,336,0.0611020185488271,724,407,0.5621546961325968
2021-05-03 00:00:00,6424,328,0.0510585305105853,424,210,0.4952830188679246
2021-05-02 00:00:00,2920,223,0.0763698630136986,189,109,0.5767195767195769
2021-05-01 00:00:00,3100,218,0.0703225806451613,228,139,0.6096491228070176
2021-04-30 00:00:00,4934,344,0.0697203080664775,507,289,0.5700197238658778
2021-04-29 00:00:00,5032,301,0.0598171701112878,589,324,0.5500848896434636
2021-04-28 00:00:00,5304,366,0.0690045248868778,614,339,0.5521172638436482
2021-04-27 00:00:00,5881,347,0.0590035708212889,625,337,0.5392
2021-04-26 00:00:00,5999,420,0.0700116686114352,418,197,0.4712918660287082
2021-04-25 00:00:00,2700,229,0.0848148148148148,131,63,0.4809160305343512
2021-04-24 00:00:00,2968,238,0.080188679245283,272,167,0.6139705882352942
2021-04-23 00:00:00,4733,323,0.0682442425522924,488,275,0.5635245901639344
2021-04-22 00:00:00,4920,361,0.0733739837398374,641,371,0.5787831513260532
2021-04-21 00:00:00,5409,339,0.0626733222407099,607,297,0.4892915980230644
2021-04-20 00:00:00,5761,362,0.0628363131400798,559,317,0.5670840787119859
2021-04-19 00:00:00,6498,395,0.0607879347491536,436,203,0.4655963302752294
2021-04-18 00:00:00,2910,197,0.0676975945017182,175,106,0.6057142857142858
2021-04-17 00:00:00,3109,230,0.0739787713091026,227,121,0.5330396475770925
2021-04-16 00:00:00,4972,320,0.0643604183427192,425,225,0.5294117647058824
2021-04-15 00:00:00,5152,349,0.0677406832298137,490,262,0.5346938775510204
2021-04-14 00:00:00,5323,336,0.0631222994551945,624,305,0.4887820512820514
2021-04-13 00:00:00,5562,332,0.0596907587198849,569,332,0.5834797891036908
2021-04-12 00:00:00,6207,355,0.0571934912195908,445,216,0.4853932584269664
2021-04-11 00:00:00,2560,221,0.086328125,162,96,0.5925925925925926
2021-04-10 00:00:00,3207,209,0.0651699407545993,237,145,0.6118143459915611
2021-04-09 00:00:00,4927,278,0.0564237872944997,407,203,0.4987714987714988
2021-04-08 00:00:00,5049,292,0.0578332343038225,588,292,0.4965986394557824
2021-04-07 00:00:00,5192,252,0.0485362095531587,559,274,0.4901610017889088
2021-04-06 00:00:00,5597,296,0.052885474361265,610,286,0.4688524590163934
2021-04-05 00:00:00,5810,339,0.0583476764199656,502,243,0.4840637450199204
2021-04-04 00:00:00,1850,102,0.0551351351351351,82,30,0.3658536585365854
2021-04-03 00:00:00,3539,217,0.0613167561458039,330,138,0.4181818181818182
2021-04-02 00:00:00,4998,244,0.0488195278111244,449,193,0.4298440979955457
2021-04-01 00:00:00,5509,291,0.0528226538391723,668,343,0.5134730538922156
2021-03-31 00:00:00,5802,332,0.057221647707687,738,361,0.489159891598916
2021-03-30 00:00:00,6658,325,0.0488134574947432,583,289,0.4957118353344768
2021-03-29 00:00:00,6906,335,0.0485085432956849,533,267,0.50093808630394
2021-03-28 00:00:00,3121,188,0.0602371034924704,184,94,0.5108695652173914
2021-03-27 00:00:00,3233,221,0.0683575626353232,294,170,0.5782312925170068
